date,8841431.WI_成交额
2010-07-27,16428562030.0
2010-07-28,20878590340.0
2010-07-29,22132769040.0
2010-07-30,17457366700.0
2010-08-02,20598435280.0
2010-08-03,21124410700.0
2010-08-04,17801922670.0
2010-08-05,19566288220.0
2010-08-06,20370083160.0
2010-08-09,22746030760.0
2010-08-10,22780267700.0
2010-08-11,16416129610.0
2010-08-12,18303038910.0
2010-08-13,16332933280.0
2010-08-16,21590710880.0
2010-08-17,22536756340.0
2010-08-18,21802331010.0
2010-08-19,23058213140.0
2010-08-20,22157939620.0
2010-08-23,19107785680.0
2010-08-24,19774871220.0
2010-08-25,21399669580.0
2010-08-26,17737758640.0
2010-08-27,15244417660.0
2010-08-30,22786713250.0
2010-08-31,25243145040.0
2010-09-01,26650795710.0
2010-09-02,28012509150.0
2010-09-03,29356577560.0
2010-09-06,27300115410.0
2010-09-07,21094840710.0
2010-09-08,22377545420.0
2010-09-09,26928839460.0
2010-09-10,22444560420.0
2010-09-13,24682094950.0
2010-09-14,26045472060.0
2010-09-15,24805456740.0
2010-09-16,22416745040.0
2010-09-17,15995047250.0
2010-09-20,14904005240.0
2010-09-21,11490189940.0
2010-09-27,13423607430.0
2010-09-28,14829437510.0
2010-09-29,13655595320.0
2010-09-30,11535894440.0
2010-10-08,17540111790.0
2010-10-11,23508643480.0
2010-10-12,22274005900.0
2010-10-13,23057123620.0
2010-10-14,22955249400.0
2010-10-15,20447686610.0
2010-10-18,18945157140.0
2010-10-19,18476860430.0
2010-10-20,22198651790.0
2010-10-21,19862979500.0
2010-10-22,21093995100.0
2010-10-25,26296440230.0
2010-10-26,27028017070.0
2010-10-27,27499484810.0
2010-10-28,23038518660.0
2010-10-29,23893181790.0
2010-11-01,31014444340.0
2010-11-02,35483829440.0
2010-11-03,27317887420.0
2010-11-04,26346950190.0
2010-11-05,30506897750.0
2010-11-08,35836197230.0
2010-11-09,33901302110.0
2010-11-10,33697193000.0
2010-11-11,36995035940.0
2010-11-12,35249247970.0
2010-11-15,23426740940.0
2010-11-16,28898861000.0
2010-11-17,20824935170.0
2010-11-18,16777542230.0
2010-11-19,22178852480.0
2010-11-22,28743408270.0
2010-11-23,23862714720.0
2010-11-24,24479343010.0
2010-11-25,27535087830.0
2010-11-26,23244002680.0
2010-11-29,24169415340.0
2010-11-30,26328744120.0
2010-12-01,17256207640.0
2010-12-02,22778794490.0
2010-12-03,18946606720.0
2010-12-06,16803729270.0
2010-12-07,16153256500.0
2010-12-08,16606067240.0
2010-12-09,15887940880.0
2010-12-10,13232953760.0
2010-12-13,20519788420.0
2010-12-14,22832488760.0
2010-12-15,22019807470.0
2010-12-16,17871995800.0
2010-12-17,15910997980.0
2010-12-20,21225727030.0
2010-12-21,18375524340.0
2010-12-22,17654356040.0
2010-12-23,15529821320.0
2010-12-24,13738089430.0
2010-12-27,14726668950.0
2010-12-28,12609783090.0
2010-12-29,9912527410.0
2010-12-30,10644703750.0
2010-12-31,11539661140.0
2011-01-04,14786672660.0
2011-01-05,14211523740.0
2011-01-06,14061946030.0
2011-01-07,14028573020.0
2011-01-10,12837100980.0
2011-01-11,10804119140.0
2011-01-12,9824087200.0
2011-01-13,9236302890.0
2011-01-14,10453771990.0
2011-01-17,10903051020.0
2011-01-18,7487700930.0
2011-01-19,9981276270.0
2011-01-20,10174503790.0
2011-01-21,9310631000.0
2011-01-24,9092593730.0
2011-01-25,7428644710.0
2011-01-26,6389737600.0
2011-01-27,8713158310.0
2011-01-28,9099554060.0
2011-01-31,10143621460.0
2011-02-01,7772695760.0
2011-02-09,9482050850.0
2011-02-10,13085161080.0
2011-02-11,13893868700.0
2011-02-14,15327736320.0
2011-02-15,17726587630.0
2011-02-16,16843191629.999998
2011-02-17,17905098800.0
2011-02-18,15634088730.0
2011-02-21,17152959200.0
2011-02-22,21408003930.0
2011-02-23,15609421250.0
2011-02-24,16398919850.0
2011-02-25,15650665490.0
2011-02-28,17508713660.0
2011-03-01,19133897300.0
2011-03-02,19348301360.0
2011-03-03,17989129210.0
2011-03-04,14814021750.0
2011-03-07,18391029250.0
2011-03-08,18029822620.0
2011-03-09,18637036480.0
2011-03-10,18711939570.0
2011-03-11,20405280890.0
2011-03-14,22202652280.0
2011-03-15,21628231570.0
2011-03-16,19676379540.0
2011-03-17,19079751050.0
2011-03-18,15642447810.0
2011-03-21,15859890400.0
2011-03-22,14158741930.0
2011-03-23,16700534090.0
2011-03-24,19794235880.0
2011-03-25,21293023500.0
2011-03-28,22933869400.0
2011-03-29,22735035080.0
2011-03-30,18390143680.0
2011-03-31,15945247690.0
2011-04-01,13558656220.0
2011-04-06,15290622310.0
2011-04-07,15797919050.0
2011-04-08,16703907530.0
2011-04-11,18809701710.0
2011-04-12,15808050400.0
2011-04-13,15548697270.0
2011-04-14,16275454530.0
2011-04-15,16851614879.999998
2011-04-18,18604353590.0
2011-04-19,19621083300.0
2011-04-20,15775392090.0
2011-04-21,16813233930.0
2011-04-22,16491812490.0
2011-04-25,15013137800.0
2011-04-26,13390301490.0
2011-04-27,12636082670.0
2011-04-28,11883811520.0
2011-04-29,8718735560.0
2011-05-03,8837833000.0
2011-05-04,10069645740.0
2011-05-05,8575946770.0
2011-05-06,8602487610.0
2011-05-09,9929900030.0
2011-05-10,10957238180.0
2011-05-11,11409195190.0
2011-05-12,13229843520.0
2011-05-13,11673182100.0
2011-05-16,11023861470.0
2011-05-17,11629384210.0
2011-05-18,10253448780.0
2011-05-19,11723102450.0
2011-05-20,10845141140.0
2011-05-23,12731510290.0
2011-05-24,10343148220.0
2011-05-25,8858733730.0
2011-05-26,10761250020.0
2011-05-27,10409007560.0
2011-05-30,8475753320.0
2011-05-31,7570456580.0
2011-06-01,9415906480.0
2011-06-02,9244562000.0
2011-06-03,7947290120.0
2011-06-07,8233822670.0
2011-06-08,9296640580.0
2011-06-09,9995927740.0
2011-06-10,8350486480.0
2011-06-13,7546823590.0
2011-06-14,8992296160.0
2011-06-15,8442172289.999999
2011-06-16,8080630030.0
2011-06-17,7050142950.0
2011-06-20,6332403730.0
2011-06-21,6988035010.0
2011-06-22,7384207440.0
2011-06-23,9554647630.0
2011-06-24,12615774460.0
2011-06-27,12617687390.0
2011-06-28,9852279100.0
2011-06-29,9811163840.0
2011-06-30,10010433300.0
2011-07-01,10652835450.0
2011-07-04,13200226100.0
2011-07-05,13807620990.0
2011-07-06,13112680370.0
2011-07-07,15650211070.0
2011-07-08,11771782270.0
2011-07-11,11060622330.0
2011-07-12,12160302190.0
2011-07-13,11744470080.0
2011-07-14,15359381540.0
2011-07-15,17417232130.0
2011-07-18,15157926860.0
2011-07-19,12505761030.0
2011-07-20,12103012900.0
2011-07-21,11497748170.0
2011-07-22,10979270550.0
2011-07-25,14145702760.0
2011-07-26,9650782330.0
2011-07-27,11060115040.0
2011-07-28,10374906250.0
2011-07-29,10179586360.0
2011-08-01,9962526680.0
2011-08-02,11481308020.0
2011-08-03,11621936150.0
2011-08-04,11073984530.0
2011-08-05,11485646340.0
2011-08-08,13059842010.0
2011-08-09,10988161320.0
2011-08-10,11232246990.0
2011-08-11,11631355370.0
2011-08-12,13087113840.0
2011-08-15,12356711010.0
2011-08-16,12509144920.0
2011-08-17,11866725470.0
2011-08-18,10335183960.0
2011-08-19,9728828740.0
2011-08-22,9869106220.0
2011-08-23,12029184130.0
2011-08-24,13565534730.0
2011-08-25,12700892180.0
2011-08-26,12234289730.0
2011-08-29,11202968980.0
2011-08-30,11924148470.0
2011-08-31,9812127480.0
2011-09-01,9248484540.0
2011-09-02,8598020530.0
2011-09-05,7852916020.0
2011-09-06,6930340740.0
2011-09-07,8400337760.0
2011-09-08,8657825060.0
2011-09-09,6463795090.0
2011-09-13,6228526350.0
2011-09-14,6450240180.0
2011-09-15,8086807110.0
2011-09-16,6976726480.0
2011-09-19,7315840720.0
2011-09-20,6439815870.0
2011-09-21,10137363530.0
2011-09-22,10096573080.0
2011-09-23,7543317840.0
2011-09-26,5945099220.0
2011-09-27,6480699770.0
2011-09-28,7039389410.0
2011-09-29,7143984970.0
2011-09-30,4781618210.0
2011-10-10,3955962360.0
2011-10-11,5988939420.0
2011-10-12,7974053240.0
2011-10-13,8934416470.0
2011-10-14,6908147250.0
2011-10-17,7766283680.0
2011-10-18,8651140260.0
2011-10-19,6431322950.0
2011-10-20,7070258740.0
2011-10-21,5179024990.0
2011-10-24,6430805390.0
2011-10-25,9079249760.0
2011-10-26,10411666840.0
2011-10-27,9405709240.0
2011-10-28,10916453410.0
2011-10-31,10283028450.0
2011-11-01,10982857430.0
2011-11-02,13678750720.0
2011-11-03,17804888600.0
2011-11-04,12751062730.0
2011-11-07,10543742470.0
2011-11-08,10036400580.0
2011-11-09,11106807250.0
2011-11-10,13791295240.0
2011-11-11,10944466770.0
2011-11-14,13944385370.0
2011-11-15,13459486650.0
2011-11-16,14673998590.0
2011-11-17,11381362570.0
2011-11-18,11044488780.0
2011-11-21,8745415690.0
2011-11-22,8034721800.0
2011-11-23,8466011880.000001
2011-11-24,8041179500.0
2011-11-25,7880838720.0
2011-11-28,7285998960.0
2011-11-29,8654589130.0
2011-11-30,10884431920.0
2011-12-01,11046176750.0
2011-12-02,7425259620.0
2011-12-05,5782318440.0
2011-12-06,5346487020.0
2011-12-07,5216420340.0
2011-12-08,6735852370.0
2011-12-09,5147022910.0
2011-12-12,4581262070.0
2011-12-13,6336427800.0
2011-12-14,4749169440.0
2011-12-15,5641223690.0
2011-12-16,6076435890.0
2011-12-19,6013407050.0
2011-12-20,5911527720.0
2011-12-21,5981484450.0
2011-12-22,6698223130.0
2011-12-23,5169717130.0
2011-12-26,3779569430.0
2011-12-27,4602419770.0
2011-12-28,4433169310.0
2011-12-29,4236020130.0
2011-12-30,4823131080.0
2012-01-04,4663434420.0
2012-01-05,5035608220.0
2012-01-06,3946673430.0
2012-01-09,5939644940.0
2012-01-10,8778540060.0
2012-01-11,8196854880.0
2012-01-12,6781917540.0
2012-01-13,6580603730.0
2012-01-16,4271084550.0
2012-01-17,6340480970.0
2012-01-18,6526614930.0
2012-01-19,4926448140.0
2012-01-20,4808321470.0
2012-01-30,4929056120.0
2012-01-31,4297521710.0
2012-02-01,4899963490.0
2012-02-02,5462172330.0
2012-02-03,7799083050.0
2012-02-06,7946323370.0
2012-02-07,6271857880.0
2012-02-08,7285209490.0
2012-02-09,9710868770.0
2012-02-10,8572823289.999999
2012-02-13,9085443910.0
2012-02-14,7848115690.0
2012-02-15,10268698080.0
2012-02-16,10473537440.0
2012-02-17,7772630930.0
2012-02-20,9030886490.0
2012-02-21,9840019260.0
2012-02-22,13478148720.0
2012-02-23,12867318840.0
2012-02-24,11946532150.0
2012-02-27,13881607480.0
2012-02-28,12207872500.0
2012-02-29,9371707130.0
2012-03-01,8396490520.0
2012-03-02,9866281210.0
2012-03-05,11321858000.0
2012-03-06,10222295360.0
2012-03-07,10297516230.0
2012-03-08,9730657800.0
2012-03-09,11065558230.0
2012-03-12,10512141700.0
2012-03-13,11404997070.0
2012-03-14,18129981870.0
2012-03-15,11391584810.0
2012-03-16,10347606300.0
2012-03-19,10402888810.0
2012-03-20,9949183480.0
2012-03-21,9104151430.0
2012-03-22,8092420720.0
2012-03-23,7774229610.0
2012-03-26,5841545070.0
2012-03-27,6311461240.0
2012-03-28,8364411270.0
2012-03-29,6388401360.0
2012-03-30,5779217450.0
2012-04-05,6278531200.0
2012-04-06,6296814500.0
2012-04-09,5524711310.0
2012-04-10,6449330450.0
2012-04-11,7410784240.0
2012-04-12,9852314930.0
2012-04-13,10130197980.0
2012-04-16,8803174450.0
2012-04-17,9721386120.0
2012-04-18,10101462420.0
2012-04-19,9210193570.0
2012-04-20,9663608120.0
2012-04-23,10829520520.0
2012-04-24,10537392990.0
2012-04-25,9233120830.0
2012-04-26,9348006180.0
2012-04-27,6865888240.0
2012-05-02,7761730530.0
2012-05-03,7449810330.0
2012-05-04,8631506650.0
2012-05-07,8995181510.0
2012-05-08,9422386740.0
2012-05-09,9002012380.0
2012-05-10,7559786010.0
2012-05-11,7693226400.0
2012-05-14,7581023040.0
2012-05-15,6653378140.0
2012-05-16,6660409470.0
2012-05-17,7577421340.0
2012-05-18,7794020870.0
2012-05-21,6472923470.0
2012-05-22,6104834590.0
2012-05-23,6774572870.0
2012-05-24,6806423000.0
2012-05-25,6477541040.0
2012-05-28,6340467050.0
2012-05-29,7818862160.0
2012-05-30,7438781180.0
2012-05-31,7766493820.0
2012-06-01,6942218840.0
2012-06-04,6916332410.0
2012-06-05,4355499640.0
2012-06-06,4449302090.0
2012-06-07,5056248910.0
2012-06-08,5479020750.0
2012-06-11,6421662670.0
2012-06-12,5761628010.0
2012-06-13,7148130640.0
2012-06-14,7559169170.0
2012-06-15,6843454410.0
2012-06-18,7601168390.0
2012-06-19,7694920720.0
2012-06-20,8372987840.0
2012-06-21,8083624850.0
2012-06-25,6784163880.0
2012-06-26,5729704260.0
2012-06-27,6888629310.0
2012-06-28,6410888270.0
2012-06-29,5984504480.0
2012-07-02,6634069170.0
2012-07-03,8455940240.0
2012-07-04,7030824370.0
2012-07-05,6397510740.0
2012-07-06,6820248060.0
2012-07-09,6316273430.0
2012-07-10,4689914480.0
2012-07-11,4268915510.0
2012-07-12,5960800890.0
2012-07-13,5986546230.0
2012-07-16,6262839180.0
2012-07-17,3986923000.0
2012-07-18,4782311280.0
2012-07-19,6136603470.0
2012-07-20,5073744390.0
2012-07-23,4226139660.0
2012-07-24,4159702420.0
2012-07-25,4722156700.0
2012-07-26,3809905310.0
2012-07-27,4122618420.0
2012-07-30,4180037540.0
2012-07-31,3615694580.0
2012-08-01,3270574810.0
2012-08-02,3386808830.0
2012-08-03,4424879650.0
2012-08-06,5625500010.0
2012-08-07,6052058380.0
2012-08-08,5490570990.0
2012-08-09,6244457120.0
2012-08-10,6285636590.0
2012-08-13,5517591980.0
2012-08-14,4735837000.0
2012-08-15,4566187880.0
2012-08-16,4071312720.0
2012-08-17,3648019290.0
2012-08-20,4115052570.0
2012-08-21,6688667920.0
2012-08-22,6623404700.0
2012-08-23,7535536690.0
2012-08-24,6581952970.0
2012-08-27,4931751590.0
2012-08-28,4747617530.0
2012-08-29,5554456340.0
2012-08-30,6199043920.0
2012-08-31,4233212410.0
2012-09-03,4991180470.0
2012-09-04,6160725070.0
2012-09-05,6995718290.0
2012-09-06,7244534580.0
2012-09-07,12493038670.0
2012-09-10,10630688740.0
2012-09-11,8344674730.0
2012-09-12,8370857160.0
2012-09-13,7603067370.0
2012-09-14,6973744630.0
2012-09-17,6381085060.0
2012-09-18,5254680610.0
2012-09-19,4848309800.0
2012-09-20,5836696080.0
2012-09-21,4392043660.0
2012-09-24,4146687070.0
2012-09-25,3627515660.0
2012-09-26,3844010450.0
2012-09-27,4697109110.0
2012-09-28,4594040240.0
2012-10-08,4048276100.0
2012-10-09,6746466640.0
2012-10-10,7872122100.0
2012-10-11,6694973570.0
2012-10-12,5508836390.0
2012-10-15,5902547740.0
2012-10-16,5097157760.0
2012-10-17,4947904670.0
2012-10-18,6747724810.0
2012-10-19,6222925110.0
2012-10-22,5420821010.0
2012-10-23,6165565310.0
2012-10-24,5465156900.0
2012-10-25,6200925430.0
2012-10-26,5368896030.0
2012-10-29,3580984640.0
2012-10-30,3383668870.0
2012-10-31,3323746100.0
2012-11-01,4984781230.0
2012-11-02,4770963500.0
2012-11-05,4907683430.0
2012-11-06,5309101340.0
2012-11-07,4688821900.0
2012-11-08,5276052610.0
2012-11-09,4140524850.0
2012-11-12,4216109500.0
2012-11-13,4792763790.0
2012-11-14,4136262910.0
2012-11-15,3698810510.0
2012-11-16,3470815430.0
2012-11-19,3165331270.0
2012-11-20,4078078700.0
2012-11-21,4879046010.0
2012-11-22,4004296730.0
2012-11-23,3920113850.0
2012-11-26,3417800460.0
2012-11-27,4607907920.0
2012-11-28,3417143810.0
2012-11-29,3251092010.0
2012-11-30,3072316610.0
2012-12-03,3184660490.0
2012-12-04,3630259840.0
2012-12-05,5938267810.0
2012-12-06,4366342800.0
2012-12-07,5923530270.0
2012-12-10,6879676940.0
2012-12-11,5938545680.0
2012-12-12,5095834580.0
2012-12-13,4457792710.0
2012-12-14,8160178910.0
2012-12-17,6910248690.0
2012-12-18,6543562150.0
2012-12-19,5399572890.0
2012-12-20,6609799050.0
2012-12-21,7395744990.0
2012-12-24,6834300590.0
2012-12-25,9959446120.0
2012-12-26,10899733290.0
2012-12-27,10207743170.0
2012-12-28,8319862960.0
2012-12-31,7628433100.0
2013-01-04,8244875290.0
2013-01-07,8473138930.0
2013-01-08,11213839010.0
2013-01-09,10916714840.0
2013-01-10,9363207890.0
2013-01-11,11318957110.0
2013-01-14,12046067870.0
2013-01-15,14271405470.0
2013-01-16,11750154360.0
2013-01-17,9815545460.0
2013-01-18,9764755420.0
2013-01-21,9995951590.0
2013-01-22,10031323860.0
2013-01-23,7438160320.0
2013-01-24,9186775810.0
2013-01-25,6114170150.0
2013-01-28,6920294700.0
2013-01-29,8384371400.0
2013-01-30,8127780600.0
2013-01-31,7822325870.0
2013-02-01,7660552570.0
2013-02-04,7624580140.0
2013-02-05,6326904450.0
2013-02-06,6386709220.0
2013-02-07,5963099690.0
2013-02-08,6935118790.0
2013-02-18,8206985460.0
2013-02-19,8391199500.0
2013-02-20,9057193400.0
2013-02-21,10011884260.0
2013-02-22,8139524140.0
2013-02-25,8045585100.0
2013-02-26,9736791710.0
2013-02-27,8453790689.999999
2013-02-28,10015529070.0
2013-03-01,11842324210.0
2013-03-04,11628644070.0
2013-03-05,9241868750.0
2013-03-06,12453917420.0
2013-03-07,11659195150.0
2013-03-08,8371936490.0
2013-03-11,7217418820.0
2013-03-12,9828083210.0
2013-03-13,6372701100.0
2013-03-14,5385799480.0
2013-03-15,6526694190.0
2013-03-18,5646415370.0
2013-03-19,5595186200.0
2013-03-20,7457371940.0
2013-03-21,8398815960.000001
2013-03-22,7359826610.0
2013-03-25,7024658770.0
2013-03-26,7132757440.0
2013-03-27,6491069940.0
2013-03-28,7012355460.0
2013-03-29,4904822440.0
2013-04-01,4424093890.0
2013-04-02,5566701050.0
2013-04-03,5256934870.0
2013-04-08,5002464040.0
2013-04-09,4592438510.0
2013-04-10,4041365100.0
2013-04-11,3786129800.0
2013-04-12,3660319140.0
2013-04-15,3371113220.0
2013-04-16,3489269400.0
2013-04-17,3688593000.0
2013-04-18,4327632910.0
2013-04-19,5914667850.0
2013-04-22,5889669790.0
2013-04-23,5912039830.0
2013-04-24,6083546740.0
2013-04-25,6698329310.0
2013-04-26,5175689270.0
2013-05-02,3756053680.0
2013-05-03,5332206810.0
2013-05-06,6949317040.0
2013-05-07,6362810540.0
2013-05-08,7642251670.0
2013-05-09,8713557680.0
2013-05-10,8585257930.0
2013-05-13,7558481930.0
2013-05-14,7655201680.0
2013-05-15,7292262810.0
2013-05-16,9733457640.0
2013-05-17,10048199000.0
2013-05-20,12347332510.0
2013-05-21,12688397280.0
2013-05-22,11770900150.0
2013-05-23,10191567190.0
2013-05-24,10616624230.0
2013-05-27,10665789430.0
2013-05-28,10749055880.0
2013-05-29,9784251510.0
2013-05-30,10374387270.0
2013-05-31,11090593460.0
2013-06-03,9270586160.0
2013-06-04,9142374560.0
2013-06-05,6651733230.0
2013-06-06,6720522140.0
2013-06-07,7060709840.0
2013-06-13,6389452550.0
2013-06-14,6238365000.0
2013-06-17,6487892110.0
2013-06-18,5994979300.0
2013-06-19,5960545790.0
2013-06-20,5848280640.0
2013-06-21,5463603400.0
2013-06-24,6068952040.0
2013-06-25,7018275040.0
2013-06-26,6783200110.0
2013-06-27,6698950620.0
2013-06-28,4923238860.0
2013-07-01,4931480740.0
2013-07-02,5716284060.0
2013-07-03,6386071220.0
2013-07-04,6858576110.0
2013-07-05,6561211860.0
2013-07-08,6179707460.0
2013-07-09,4330073440.0
2013-07-10,5785702940.0
2013-07-11,8114353800.0
2013-07-12,7665166580.0
2013-07-15,7787804260.0
2013-07-16,7871804050.0
2013-07-17,8437374470.000001
2013-07-18,8172943560.0
2013-07-19,9040451900.0
2013-07-22,7367025360.0
2013-07-23,9321207910.0
2013-07-24,9722772540.0
2013-07-25,8971600160.0
2013-07-26,7184697070.0
2013-07-29,6736662120.0
2013-07-30,6548399670.0
2013-07-31,6705378060.0
2013-08-01,9294440250.0
2013-08-02,10818767620.0
2013-08-05,9943495040.0
2013-08-06,10892060740.0
2013-08-07,10407840800.0
2013-08-08,8901732550.0
2013-08-09,9449062850.0
2013-08-12,10263378370.0
2013-08-13,9502893360.0
2013-08-14,10887049380.0
2013-08-15,9974548350.0
2013-08-16,10289407250.0
2013-08-19,7757865750.0
2013-08-20,9150679800.0
2013-08-21,8844834790.0
2013-08-22,9581591040.0
2013-08-23,10435272170.0
2013-08-26,10086145650.0
2013-08-27,11011435770.0
2013-08-28,11195280880.0
2013-08-29,9248591000.0
2013-08-30,11892782910.0
2013-09-02,8190777910.0
2013-09-03,8868658510.0
2013-09-04,8678456870.0
2013-09-05,9190744720.0
2013-09-06,9160758220.0
2013-09-09,9788248330.0
2013-09-10,9966828290.0
2013-09-11,10897359520.0
2013-09-12,8958330100.0
2013-09-13,8815850260.0
2013-09-16,8735275130.0
2013-09-17,9038759040.0
2013-09-18,7004566500.0
2013-09-23,9646773420.0
2013-09-24,10179660560.0
2013-09-25,9522901670.0
2013-09-26,9536096070.0
2013-09-27,7161476810.0
2013-09-30,6714889680.0
2013-10-08,9179783180.0
2013-10-09,10525629250.0
2013-10-10,10819308900.0
2013-10-11,10647285050.0
2013-10-14,12137760600.0
2013-10-15,11558737600.0
2013-10-16,11600990390.0
2013-10-17,9423219240.0
2013-10-18,7999068840.0
2013-10-21,10961446110.0
2013-10-22,12348963400.0
2013-10-23,10812200230.0
2013-10-24,7940925070.0
2013-10-25,8035038420.0
2013-10-28,6998583340.0
2013-10-29,9887648300.0
2013-10-30,7032468340.0
2013-10-31,7712157910.0
2013-11-01,6258482610.0
2013-11-04,5566880440.0
2013-11-05,6959452640.0
2013-11-06,8850549280.0
2013-11-07,6693642090.0
2013-11-08,6450468860.0
2013-11-11,6329980560.0
2013-11-12,7997163040.0
2013-11-13,8073355270.0
2013-11-14,9291120680.0
2013-11-15,11682759700.0
2013-11-18,12371897000.0
2013-11-19,12478426230.0
2013-11-20,11498352570.0
2013-11-21,10873412190.0
2013-11-22,9242792900.0
2013-11-25,9400408550.0
2013-11-26,10573054580.0
2013-11-27,11365186770.0
2013-11-28,12655267260.0
2013-11-29,14046159770.0
2013-12-02,13674937440.0
2013-12-03,10383596580.0
2013-12-04,11920676390.0
2013-12-05,10279236890.0
2013-12-06,8717962980.0
2013-12-09,9062941380.0
2013-12-10,9990274940.0
2013-12-11,9437940480.0
2013-12-12,8955210040.0
2013-12-13,9542749700.0
2013-12-16,10204152680.0
2013-12-17,8830862120.0
2013-12-18,7744857070.0
2013-12-19,7273173670.0
2013-12-20,7223097390.0
2013-12-23,6873195710.0
2013-12-24,7128570240.0
2013-12-25,8937470020.0
2013-12-26,9948589870.0
2013-12-27,9868218060.0
2013-12-30,10099106820.0
2013-12-31,8833780610.0
2014-01-02,10228937930.0
2014-01-03,10907254920.0
2014-01-06,10133586290.0
2014-01-07,8386443510.0
2014-01-08,10297022820.0
2014-01-09,9243518490.0
2014-01-10,7905425730.0
2014-01-13,5988985530.0
2014-01-14,7505168050.0
2014-01-15,8586597140.000001
2014-01-16,8746797430.0
2014-01-17,8003222290.0
2014-01-20,7138031850.0
2014-01-21,7960812140.0
2014-01-22,10841834490.0
2014-01-23,11410252720.0
2014-01-24,11532646280.0
2014-01-27,9960628290.0
2014-01-28,8190811340.0
2014-01-29,8273465860.0
2014-01-30,6392659320.0
2014-02-07,8714225470.0
2014-02-10,14703779700.0
2014-02-11,14065748350.0
2014-02-12,15709055210.0
2014-02-13,15064911500.0
2014-02-14,13478269500.0
2014-02-17,16441059870.0
2014-02-18,17109349600.000002
2014-02-19,15513592830.0
2014-02-20,14920580630.0
2014-02-21,10448657110.0
2014-02-24,11272780030.0
2014-02-25,15817352690.0
2014-02-26,10403078670.0
2014-02-27,11628406240.0
2014-02-28,8912125540.0
2014-03-03,10620455050.0
2014-03-04,9608672450.0
2014-03-05,9601616020.0
2014-03-06,8960733950.0
2014-03-07,8879908190.0
2014-03-10,10000277850.0
2014-03-11,8903595150.0
2014-03-12,9561067560.0
2014-03-13,8478192900.0
2014-03-14,8486290970.000001
2014-03-17,10060754760.0
2014-03-18,11037523650.0
2014-03-19,11786326830.0
2014-03-20,12490526080.0
2014-03-21,11275290490.0
2014-03-24,11930273810.0
2014-03-25,11202717260.0
2014-03-26,9795461380.0
2014-03-27,11741694160.0
2014-03-28,11698805580.0
2014-03-31,7982022950.0
2014-04-01,7210968810.0
2014-04-02,7792327340.0
2014-04-03,7525843940.0
2014-04-04,7449926420.0
2014-04-08,8958839880.0
2014-04-09,9790387040.0
2014-04-10,10781046100.0
2014-04-11,9803372280.0
2014-04-14,9740323890.0
2014-04-15,9975713860.0
2014-04-16,9634410750.0
2014-04-17,8979105700.0
2014-04-18,8534456029.999999
2014-04-21,9734841480.0
2014-04-22,9568984010.0
2014-04-23,8024525440.0
2014-04-24,8563640300.000001
2014-04-25,9507896180.0
2014-04-28,8139559150.0
2014-04-29,6640662940.0
2014-04-30,6637825040.0
2014-05-05,7377863250.0
2014-05-06,8835752370.0
2014-05-07,8626040930.0
2014-05-08,7464875750.0
2014-05-09,6974030200.0
2014-05-12,8106193680.0
2014-05-13,6977026190.0
2014-05-14,6434421230.0
2014-05-15,6772572950.0
2014-05-16,5682007470.0
2014-05-19,5308564910.0
2014-05-20,6089431140.0
2014-05-21,5730009080.0
2014-05-22,7024787710.0
2014-05-23,6157535330.0
2014-05-26,7533646510.0
2014-05-27,7365999010.0
2014-05-28,8429000039.999999
2014-05-29,7990988780.0
2014-05-30,7660639490.0
2014-06-03,6947324820.0
2014-06-04,6905199380.0
2014-06-05,7979345890.0
2014-06-06,8167964250.0
2014-06-09,7581113330.0
2014-06-10,8770346230.0
2014-06-11,9573388230.0
2014-06-12,9762773250.0
2014-06-13,10756943690.0
2014-06-16,11443777860.0
2014-06-17,10786982710.0
2014-06-18,10242561620.0
2014-06-19,9501370160.0
2014-06-20,7411794930.0
2014-06-23,8245504900.0
2014-06-24,8001007080.0
2014-06-25,7647339950.0
2014-06-26,10033741310.0
2014-06-27,11350779520.0
2014-06-30,11575407170.0
2014-07-01,11529484050.0
2014-07-02,11605646610.0
2014-07-03,12268216330.0
2014-07-04,12079633180.0
2014-07-07,11140044430.0
2014-07-08,11055922700.0
2014-07-09,13442665210.0
2014-07-10,11437143510.0
2014-07-11,11662184390.0
2014-07-14,12381903330.0
2014-07-15,12996441480.0
2014-07-16,12310572890.0
2014-07-17,9208547310.0
2014-07-18,9419617120.0
2014-07-21,9289297070.0
2014-07-22,9615671160.0
2014-07-23,10446711810.0
2014-07-24,10335072510.0
2014-07-25,9435105600.0
2014-07-28,12803149190.0
2014-07-29,14090844870.0
2014-07-30,13837826220.0
2014-07-31,13034488320.0
2014-08-01,14537530220.0
2014-08-04,12918776600.0
2014-08-05,15179563010.0
2014-08-06,14209868710.0
2014-08-07,13235239680.0
2014-08-08,11881837900.0
2014-08-11,15086926510.0
2014-08-12,15217801580.0
2014-08-13,15779427370.0
2014-08-14,16288680620.0
2014-08-15,15175436170.0
2014-08-18,18996351190.0
2014-08-19,20687672280.0
2014-08-20,19521147820.0
2014-08-21,17382333810.0
2014-08-22,18131715990.0
2014-08-25,16066674230.0
2014-08-26,16906136079.999998
2014-08-27,12335899630.0
2014-08-28,12951658900.0
2014-08-29,11264806320.0
2014-09-01,14898365830.0
2014-09-02,19275728890.0
2014-09-03,21414982700.0
2014-09-04,20990938680.0
