date,000852.SH_年化波动率_120日
2015-04-15,24.73173781066613
2015-04-16,24.691984079401568
2015-04-17,24.63196679522111
2015-04-20,24.809898299985527
2015-04-21,25.120330942983358
2015-04-22,25.351781659744667
2015-04-23,25.352207172180606
2015-04-24,25.16775747236723
2015-04-27,25.13328523020621
2015-04-28,25.660539818234867
2015-04-29,25.81948047321158
2015-04-30,25.80547168439391
2015-05-04,25.76494710664474
2015-05-05,26.108445990122558
2015-05-06,26.114774816639695
2015-05-07,26.210573084766743
2015-05-08,26.90635523974216
2015-05-11,26.963782982437507
2015-05-12,27.0795915640138
2015-05-13,26.918186708740986
2015-05-14,26.897483153508823
2015-05-15,26.867737966890715
2015-05-18,27.072532548163945
2015-05-19,27.20924894590622
2015-05-20,27.3358391005803
2015-05-21,27.68706698038405
2015-05-22,27.686509543615283
2015-05-25,27.681196539976455
2015-05-26,28.09919069946049
2015-05-27,28.118364462173652
2015-05-28,29.544367700341123
2015-05-29,29.454961401138686
2015-06-01,30.09893024264339
2015-06-02,30.518774465684338
2015-06-03,30.500671487338803
2015-06-04,30.262152568573757
2015-06-05,30.249903029944296
2015-06-08,29.62585161280676
2015-06-09,29.406018021650322
2015-06-10,29.496479770227467
2015-06-11,29.554800946529312
2015-06-12,29.54701379762253
2015-06-15,29.757978872562518
2015-06-16,30.42907759279363
2015-06-17,30.481756777419193
2015-06-18,30.843859524562987
2015-06-19,31.565457132775787
2015-06-23,31.410748095266346
2015-06-24,31.398013711824944
2015-06-25,32.148474354742326
2015-06-26,34.59911863022073
2015-06-29,36.137381856874455
2015-06-30,36.366788592600365
2015-07-01,37.48099552609755
2015-07-02,38.98070037487103
2015-07-03,40.18400104945807
2015-07-06,41.0258395586166
2015-07-07,41.941546170012785
2015-07-08,42.16883605225848
2015-07-09,42.288567948898766
2015-07-10,42.444180713172884
2015-07-13,42.88610650444697
2015-07-14,43.09760460537243
2015-07-15,43.579755652436056
2015-07-16,43.43323255964857
2015-07-17,43.7707342290229
2015-07-20,43.879683252252555
2015-07-21,43.92741484927944
2015-07-22,43.92030096888397
2015-07-23,44.022549096901805
2015-07-24,44.06199069706156
2015-07-27,45.357979984824695
2015-07-28,45.86929516281465
2015-07-29,46.23808473187543
2015-07-30,46.44344065208805
2015-07-31,46.56853802680871
2015-08-03,47.30149341905331
2015-08-04,48.01130966683241
2015-08-05,47.91390487345492
2015-08-06,47.892177019085985
2015-08-07,48.12954464031409
2015-08-10,48.5683285810608
2015-08-11,48.56590575700711
2015-08-12,48.5969397520741
2015-08-13,48.673487635509275
2015-08-14,48.671582544328714
2015-08-17,48.70814844026033
2015-08-18,49.94141714132098
2015-08-19,50.020441800837645
2015-08-20,50.16981681806448
2015-08-21,50.844386390996746
2015-08-24,52.08325010691092
2015-08-25,53.226258447851585
2015-08-26,53.55255875461198
2015-08-27,53.707887910391996
2015-08-28,54.319411550187404
2015-08-31,54.61949093041034
2015-09-01,55.42374361514323
2015-09-02,55.69278381044435
2015-09-07,55.58707009088092
2015-09-08,55.99409170189445
2015-09-09,56.204235335695685
2015-09-10,56.22768832455819
2015-09-11,56.23478804680692
2015-09-14,56.94746322731865
2015-09-15,57.3786271454207
2015-09-16,58.08983005785109
2015-09-17,58.0413767161966
2015-09-18,58.07192639626917
2015-09-21,58.33562553977231
2015-09-22,58.32918831275299
2015-09-23,58.212294661149734
2015-09-24,58.127159355646505
2015-09-25,58.27175633769326
2015-09-28,58.32803302418868
2015-09-29,58.32829692453282
2015-09-30,58.31965475225761
2015-10-08,58.528030798955655
2015-10-09,58.481358198935
2015-10-12,58.79059607318601
2015-10-13,58.565427787001546
2015-10-14,58.57080590964293
2015-10-15,58.75038342790809
2015-10-16,58.708465970493805
2015-10-19,58.45008012124296
2015-10-20,58.378676938131655
2015-10-21,59.06413975630742
2015-10-22,59.361864087850826
2015-10-23,59.53984422920985
2015-10-26,59.38000157952087
2015-10-27,59.27430904372192
2015-10-28,59.34936014590361
2015-10-29,59.35020194977854
2015-10-30,59.24271755773499
2015-11-02,59.35805937516497
2015-11-03,59.314052858023224
2015-11-04,59.39905058389561
2015-11-05,58.99995643360471
2015-11-06,58.99415531942845
2015-11-09,59.05174632508006
2015-11-10,59.06136817929859
2015-11-11,59.128863643622886
2015-11-12,58.982532450681354
2015-11-13,58.92614656880091
2015-11-16,58.93275980357203
2015-11-17,58.686403916410136
2015-11-18,58.71419654198632
2015-11-19,58.84645240011197
2015-11-20,58.625893347229194
2015-11-23,58.59297280439241
2015-11-24,58.07984274470831
2015-11-25,58.12571149275728
2015-11-26,57.66301001299629
2015-11-27,58.043680454800736
2015-11-30,58.04750340523075
2015-12-01,58.04792774369817
2015-12-02,58.03210549945833
2015-12-03,58.11283913152848
2015-12-04,58.11107162107708
2015-12-07,58.034635947716396
2015-12-08,57.971248589496646
2015-12-09,57.90651745133145
2015-12-10,57.85880512845863
2015-12-11,57.59706399848085
2015-12-14,57.5642234045754
2015-12-15,57.45791656685565
2015-12-16,56.722373275075
2015-12-17,56.890285658478255
2015-12-18,56.80513614447007
2015-12-21,56.51883732948272
2015-12-22,55.28696129499815
2015-12-23,54.357982109000815
2015-12-24,54.010088430717516
2015-12-25,53.382405234030685
2015-12-28,52.497423322102954
2015-12-29,51.64368253352436
2015-12-30,51.04992857447756
2015-12-31,50.40061785495919
2016-01-04,51.9042111479024
2016-01-05,51.89807770442749
2016-01-06,51.84115091251805
2016-01-07,53.079490229068384
2016-01-08,52.864415607438595
2016-01-11,53.67950530465213
2016-01-12,53.653871961372246
2016-01-13,53.424104525534396
2016-01-14,53.55678585071831
2016-01-15,53.66917832598392
2016-01-18,53.73536030331412
2016-01-19,53.85728145070373
2016-01-20,53.852410323173814
2016-01-21,53.2817260164402
2016-01-22,52.96437896546596
2016-01-25,52.56236231597835
2016-01-26,53.63092123665828
2016-01-27,53.53989910074295
2016-01-28,53.432717113727705
2016-01-29,53.02070122148146
2016-02-01,53.04280821832983
2016-02-02,53.347681714091856
2016-02-03,53.06325223340437
2016-02-04,52.659762321860015
2016-02-05,52.65801784395708
2016-02-15,52.63011064906651
2016-02-16,52.83396410652927
2016-02-17,52.8838119414695
2016-02-18,52.80914679213996
2016-02-19,51.8045405401833
2016-02-22,51.75664380242746
2016-02-23,51.57496542070816
2016-02-24,50.97351908097948
2016-02-25,51.07643920963698
2016-02-26,49.925091933941125
2016-02-29,50.39105354946044
2016-03-01,50.27459755946621
2016-03-02,50.0370454712054
2016-03-03,49.72640304277853
2016-03-04,49.16820234744736
2016-03-07,48.90363348095597
2016-03-08,48.819476043417446
2016-03-09,48.44323898282583
2016-03-10,48.16982353569036
2016-03-11,48.131574141388775
2016-03-14,48.41261817464729
2016-03-15,47.382644171000074
2016-03-16,46.81624303245739
2016-03-17,46.2509327016415
2016-03-18,46.569614628749115
2016-03-21,46.67208453000062
2016-03-22,46.37037927678765
2016-03-23,46.39463955828388
2016-03-24,46.437365635114396
2016-03-25,46.41255110288354
2016-03-28,46.108775406613724
2016-03-29,46.07841324534574
2016-03-30,46.342917089236416
2016-03-31,46.34292798028375
2016-04-01,45.982509650540266
2016-04-05,46.113522294266296
2016-04-06,45.7555100862229
2016-04-07,45.76631598577786
2016-04-08,45.73885885650223
2016-04-11,45.629559535729555
2016-04-12,45.59026287231698
2016-04-13,45.635561829405944
2016-04-14,45.578155196385524
2016-04-15,44.62109652554266
2016-04-18,44.29374361895723
2016-04-19,44.0612867999182
2016-04-20,44.64204300551525
2016-04-21,44.656771936222654
2016-04-22,44.572491498951116
2016-04-25,44.556261287620075
2016-04-26,44.60172638605368
2016-04-27,44.44602276922485
2016-04-28,44.446121976479084
2016-04-29,43.81343561711492
2016-05-03,44.059173611794236
2016-05-04,43.90490212079034
