date,000852.SH_成交额
2016-03-03,200406263164.0
2016-03-04,176786643617.0
2016-03-07,140232207568.0
2016-03-08,165230013777.0
2016-03-09,131949670849.0
2016-03-10,116041794089.0
2016-03-11,97243487910.0
2016-03-14,162135152817.0
2016-03-15,138936751699.0
2016-03-16,125438589307.0
2016-03-17,189804895359.0
2016-03-18,259300762494.0
2016-03-21,276552346964.0
2016-03-22,241633453308.0
2016-03-23,226640670745.0
2016-03-24,251825671577.0
2016-03-25,190955255188.0
2016-03-28,215928721254.0
2016-03-29,179588563276.0
2016-03-30,211359323671.0
2016-03-31,235920249142.0
2016-04-01,189387452178.0
2016-04-05,235074762302.0
2016-04-06,247155543117.0
2016-04-07,244992635977.0
2016-04-08,204479384352.0
2016-04-11,222708545699.0
2016-04-12,207203551791.0
2016-04-13,260240818197.0
2016-04-14,211828651412.0
2016-04-15,202686929195.0
2016-04-18,195984858298.0
2016-04-19,178222698169.0
2016-04-20,268723825427.0
2016-04-21,177356188326.0
2016-04-22,141605207129.0
2016-04-25,131810737698.0
2016-04-26,129001739763.0
2016-04-27,150227601593.0
2016-04-28,152800367533.0
2016-04-29,122400452985.0
2016-05-03,176283680513.0
2016-05-04,182218541915.0
2016-05-05,159725097130.0
2016-05-06,223215785501.0
2016-05-09,162854011302.0
2016-05-10,106923878598.0
2016-05-11,116424748915.0
2016-05-12,120734408883.0
2016-05-13,115494294149.0
2016-05-16,121545887971.0
2016-05-17,151255601433.0
2016-05-18,134288837259.0
2016-05-19,125878844155.0
2016-05-20,124119516106.0
2016-05-23,142334098420.0
2016-05-24,127017486983.0
2016-05-25,126679607763.0
2016-05-26,133875596972.0
2016-05-27,125133472036.0
2016-05-30,106700344207.0
2016-05-31,194238575339.0
2016-06-01,215119392447.0
2016-06-02,194489849842.0
2016-06-03,212065624567.0
2016-06-06,178624009803.0
2016-06-07,169727803623.0
2016-06-08,182132624425.0
2016-06-13,216696630641.0
2016-06-14,148221124197.0
2016-06-15,209026226803.0
2016-06-16,229588023783.0
2016-06-17,216321685126.0
2016-06-20,189191593465.0
2016-06-21,212730466392.0
2016-06-22,183497554670.0
2016-06-23,206445765767.0
2016-06-24,244438163634.0
2016-06-27,220034054718.0
2016-06-28,247242862472.0
2016-06-29,231682357970.0
2016-06-30,208903513699.0
2016-07-01,187653638608.0
2016-07-04,217310725353.0
2016-07-05,240570275151.0
2016-07-06,218862141373.0
2016-07-07,256984834710.0
2016-07-08,209452221941.0
2016-07-11,226031386277.0
2016-07-12,224366454802.0
2016-07-13,224100344983.0
2016-07-14,196195470386.0
2016-07-15,185198324801.0
2016-07-18,177542911111.0
2016-07-19,165460365965.0
2016-07-20,173424018352.0
2016-07-21,187059019869.0
2016-07-22,181249323819.0
2016-07-25,166597863161.0
2016-07-26,156691961508.0
2016-07-27,261486659462.0
2016-07-28,176573206975.0
2016-07-29,131143306467.0
2016-08-01,128066613200.0
2016-08-02,101876042426.0
2016-08-03,120854641287.0
2016-08-04,132268595772.0
2016-08-05,124298674809.0
2016-08-08,124431701888.0
2016-08-09,145633337261.0
2016-08-10,143544116564.0
2016-08-11,132412911267.0
2016-08-12,114363857407.0
2016-08-15,195277198862.0
2016-08-16,191606186857.0
2016-08-17,178017341951.0
2016-08-18,182170470553.0
2016-08-19,156996828431.0
2016-08-22,160225222847.0
2016-08-23,138074214668.0
2016-08-24,137489347306.0
2016-08-25,151154128927.0
2016-08-26,147694791460.0
2016-08-29,129587993621.0
2016-08-30,125029578730.0
2016-08-31,122279403418.0
2016-09-01,132387757954.0
2016-09-02,124613170382.0
2016-09-05,117745329762.0
2016-09-06,157554171838.0
2016-09-07,171722088399.0
2016-09-08,141943741701.0
2016-09-09,144998519562.0
2016-09-12,151318776744.0
2016-09-13,115638613745.0
2016-09-14,108616694516.0
2016-09-19,103063215398.0
2016-09-20,105440721930.0
2016-09-21,100485673651.0
2016-09-22,120755966231.0
2016-09-23,118754330772.0
2016-09-26,126222278677.0
2016-09-27,104531100794.0
2016-09-28,94689853060.0
2016-09-29,94588143036.0
2016-09-30,89522110105.0
2016-10-10,135618493307.00002
2016-10-11,136370266938.0
2016-10-12,132239426849.0
2016-10-13,135800876428.99998
2016-10-14,129299180802.0
2016-10-17,140308733481.0
2016-10-18,139808269931.0
2016-10-19,141308618094.0
2016-10-20,152600387002.0
2016-10-21,147423406929.0
2016-10-24,143944297092.0
2016-10-25,148126856496.0
2016-10-26,164077224671.0
2016-10-27,132814695785.0
2016-10-28,146575230932.0
2016-10-31,132404299048.0
2016-11-01,146060453950.0
2016-11-02,162157502419.0
2016-11-03,181662835283.0
2016-11-04,160812451251.0
2016-11-07,152006310931.0
2016-11-08,150422872835.0
2016-11-09,188453511675.0
2016-11-10,182399439218.0
2016-11-11,191859107882.0
2016-11-14,192935324529.0
2016-11-15,176901786220.0
2016-11-16,186184263171.0
2016-11-17,152817157785.0
2016-11-18,148689991335.0
2016-11-21,145708630623.0
2016-11-22,162509346545.0
2016-11-23,174595353465.0
2016-11-24,152186818102.0
2016-11-25,147288874793.0
2016-11-28,137081351412.0
2016-11-29,143706555314.0
2016-11-30,125122009394.0
2016-12-01,116471723785.0
2016-12-02,132794112772.0
2016-12-05,110838541999.0
2016-12-06,100121982584.0
2016-12-07,108984967065.0
2016-12-08,113543517778.0
2016-12-09,110186325760.0
2016-12-12,166295418475.0
2016-12-13,117766017204.0
2016-12-14,115904878632.0
2016-12-15,114897367781.0
2016-12-16,115873286027.0
2016-12-19,106649742593.0
2016-12-20,100665617571.0
2016-12-21,108185868730.0
2016-12-22,106059278112.0
2016-12-23,105664864294.0
2016-12-26,99960889333.0
2016-12-27,98785575859.0
2016-12-28,95948232593.0
2016-12-29,91567280114.0
2016-12-30,88497972754.0
2017-01-03,92295737978.0
2017-01-04,124607189590.0
2017-01-05,127215023407.0
2017-01-06,128857265513.0
2017-01-09,120109572439.0
2017-01-10,116693464048.0
2017-01-11,111944114891.0
2017-01-12,104485334570.0
2017-01-13,104793121404.0
2017-01-16,131957211130.0
2017-01-17,100008994767.0
2017-01-18,83243029850.0
2017-01-19,77249125089.0
2017-01-20,86141374262.0
2017-01-23,89215376817.0
2017-01-24,81333981761.0
2017-01-25,71069212058.0
2017-01-26,64978765887.0
2017-02-03,57932932701.0
2017-02-06,83371296866.0
2017-02-07,97867641413.0
2017-02-08,102018362032.0
2017-02-09,118604519246.0
2017-02-10,119773975431.0
2017-02-13,111849304175.0
2017-02-14,108652322901.0
2017-02-15,123055990026.0
2017-02-16,110543252905.0
2017-02-17,125109376874.0
2017-02-20,117512643084.0
2017-02-21,131730526025.0
2017-02-22,132212389671.0
2017-02-23,140361467325.0
2017-02-24,125207920259.0
2017-02-27,119249344858.0
2017-02-28,111265692562.0
2017-03-01,124602292425.0
2017-03-02,119730067735.0
2017-03-03,119450900470.0
2017-03-06,129565987843.0
2017-03-07,134165069976.0
2017-03-08,117961846950.0
2017-03-09,117451105110.0
2017-03-10,108811679930.0
2017-03-13,114562101743.0
2017-03-14,119013559408.0
2017-03-15,116569471652.0
2017-03-16,132237346283.0
2017-03-17,153091369014.0
2017-03-20,130411826881.0
2017-03-21,116722044507.0
2017-03-22,130289391574.0
2017-03-23,142487835696.0
2017-03-24,127360347535.0
2017-03-27,126656761563.0
2017-03-28,116556376975.0
2017-03-29,132790409948.0
2017-03-30,149402396606.0
2017-03-31,116854311911.0
2017-04-05,135703573965.0
2017-04-06,136293116130.0
2017-04-07,141871142878.0
2017-04-10,160243731456.0
2017-04-11,177771859335.0
2017-04-12,161321556443.0
2017-04-13,130236620887.0
2017-04-14,132344783150.0
2017-04-17,118180068896.0
2017-04-18,114295841000.0
2017-04-19,120296604745.0
2017-04-20,102351585222.0
2017-04-21,86997414696.0
2017-04-24,95231166494.0
2017-04-25,88521018254.0
2017-04-26,93185981762.0
2017-04-27,121523478588.0
2017-04-28,91507735365.0
2017-05-02,91555396390.0
2017-05-03,103812090445.0
2017-05-04,107023125381.0
2017-05-05,96850515727.0
2017-05-08,92056044650.0
2017-05-09,82754790772.0
2017-05-10,92109196971.0
2017-05-11,101201186950.0
2017-05-12,83456798047.0
2017-05-15,76637996038.0
2017-05-16,110829888598.0
2017-05-17,111325674933.0
2017-05-18,97572377731.0
2017-05-19,85675816084.0
2017-05-22,89326341475.0
2017-05-23,93038987974.0
2017-05-24,77578602666.0
2017-05-25,87980703887.0
2017-05-26,83869905967.0
2017-05-31,77887755928.0
2017-06-01,80735377891.0
2017-06-02,77347424669.0
2017-06-05,70693306769.0
2017-06-06,68888516319.0
2017-06-07,101941733794.0
2017-06-08,97053449065.0
2017-06-09,86608838872.0
2017-06-12,87644992357.0
2017-06-13,86430813358.0
2017-06-14,96077210478.0
2017-06-15,107603745868.0
2017-06-16,94280619569.0
2017-06-19,87490803431.0
2017-06-20,107744746388.0
2017-06-21,99722630680.0
2017-06-22,108096352766.0
2017-06-23,92898270801.0
2017-06-26,87122135085.0
2017-06-27,86202615001.0
2017-06-28,80354042988.0
2017-06-29,78474990538.0
2017-06-30,74481635646.0
2017-07-03,86007917214.0
2017-07-04,84796831142.0
2017-07-05,95840387330.0
2017-07-06,116335709640.0
2017-07-07,108753208490.0
2017-07-10,113139301854.0
2017-07-11,104100943441.0
2017-07-12,100201619694.0
2017-07-13,90255494206.0
2017-07-14,84993306356.0
2017-07-17,121889175255.0
2017-07-18,85783192106.0
2017-07-19,101779968340.0
2017-07-20,111873580039.0
2017-07-21,104559946268.0
2017-07-24,111542285150.0
2017-07-25,97786135064.0
2017-07-26,103958953639.0
2017-07-27,135834473976.00002
2017-07-28,115423343073.0
2017-07-31,128073495888.0
2017-08-01,127857811388.0
2017-08-02,131044199999.0
2017-08-03,122738772866.0
2017-08-04,132178585760.0
2017-08-07,104575537645.0
2017-08-08,126185473324.0
2017-08-09,120218659713.0
2017-08-10,124155840883.0
2017-08-11,122605801088.0
2017-08-14,114207479693.0
2017-08-15,112638071226.0
2017-08-16,127627891817.0
2017-08-17,142863068904.0
2017-08-18,126566450492.0
2017-08-21,112907228511.0
2017-08-22,117494815137.0
2017-08-23,98224535768.0
2017-08-24,94680273384.0
2017-08-25,95324709297.0
2017-08-28,123305883853.0
2017-08-29,121808367107.0
2017-08-30,122792866003.0
2017-08-31,118232619552.0
2017-09-01,145344071167.0
2017-09-04,157747465997.0
2017-09-05,144359211678.0
2017-09-06,156182429558.0
2017-09-07,165223254967.0
2017-09-08,142067251408.0
2017-09-11,147333672658.0
2017-09-12,194414366386.0
2017-09-13,136363024586.0
2017-09-14,147062894025.0
2017-09-15,136089294364.0
2017-09-18,123018529676.0
2017-09-19,128893608389.0
2017-09-20,136776786704.0
2017-09-21,139595051537.0
2017-09-22,119331118010.0
2017-09-25,105585408256.0
2017-09-26,92600446410.0
2017-09-27,98540863438.0
2017-09-28,104257195156.0
2017-09-29,102747856872.0
2017-10-09,122844015250.0
2017-10-10,123864586944.0
2017-10-11,138250232186.0
2017-10-12,121756563051.0
2017-10-13,113476920494.0
2017-10-16,130412466815.0
2017-10-17,85511784301.0
2017-10-18,96559028778.0
2017-10-19,94369987953.0
2017-10-20,79698260200.0
2017-10-23,86394256385.0
2017-10-24,88455359001.0
2017-10-25,83802592325.0
2017-10-26,100752821024.0
2017-10-27,91788513018.0
2017-10-30,109379323427.0
2017-10-31,82283960058.0
2017-11-01,88996750156.0
2017-11-02,90532059474.0
2017-11-03,91895587808.0
2017-11-06,87737442639.0
2017-11-07,96589130701.0
2017-11-08,103615153261.0
2017-11-09,93045904535.0
2017-11-10,107072916267.0
2017-11-13,116483067956.0
2017-11-14,118613215667.0
2017-11-15,98546777312.0
2017-11-16,91634930489.0
2017-11-17,120725017972.0
2017-11-20,88051562196.0
2017-11-21,89707287274.0
2017-11-22,98284532786.0
2017-11-23,95606645744.0
2017-11-24,77199040386.0
2017-11-27,73512573722.0
2017-11-28,72399632427.0
2017-11-29,87373737254.0
2017-11-30,81046478651.0
2017-12-01,78744576107.0
2017-12-04,79210928180.0
2017-12-05,91055716970.0
2017-12-06,80867053371.0
2017-12-07,74113863770.0
2017-12-08,78998601493.0
2017-12-11,88631073704.0
2017-12-12,92036411605.0
2017-12-13,78906518761.0
2017-12-14,83360968976.0
2017-12-15,89636671595.0
2017-12-18,80646669193.0
2017-12-19,73809909933.0
2017-12-20,82955647264.0
2017-12-21,84872324620.0
2017-12-22,79475653682.0
2017-12-25,82112477687.0
2017-12-26,72955067516.0
2017-12-27,81033467225.0
2017-12-28,82854068373.0
2017-12-29,74243423704.0
2018-01-02,83707133096.0
2018-01-03,102536974169.0
2018-01-04,100784812931.0
2018-01-05,103063159904.0
2018-01-08,108927482500.0
2018-01-09,94406583340.0
2018-01-10,103132729869.0
2018-01-11,100924157575.0
2018-01-12,96816230499.0
2018-01-15,112357557863.0
2018-01-16,93053137561.0
2018-01-17,96289669774.0
2018-01-18,76504568940.0
2018-01-19,82542650241.0
2018-01-22,91441691412.0
2018-01-23,86935956658.0
2018-01-24,104123992261.0
2018-01-25,110419614011.0
2018-01-26,92459193031.0
2018-01-29,96707363670.0
2018-01-30,80189948787.0
2018-01-31,98171546816.0
2018-02-01,107037563624.0
2018-02-02,85779041352.0
2018-02-05,72124065612.0
2018-02-06,89122346989.0
2018-02-07,84669998972.0
2018-02-08,64134826761.0
2018-02-09,77570354846.0
2018-02-12,63609252911.0
2018-02-13,63359383863.0
2018-02-14,43830725137.0
2018-02-22,59696646863.0
2018-02-23,65355546883.0
2018-02-26,92903053014.0
2018-02-27,97506319927.0
2018-02-28,96704991194.0
2018-03-01,99824674333.0
2018-03-02,97203093606.0
2018-03-05,87991358320.0
2018-03-06,106045839422.0
2018-03-07,90815161510.0
2018-03-08,85662966992.0
2018-03-09,117552935951.0
2018-03-12,141019772522.0
2018-03-13,124524862727.0
2018-03-14,105572468243.0
2018-03-15,101370411929.0
2018-03-16,96945056997.0
2018-03-19,95364093129.0
2018-03-20,91422981764.0
2018-03-21,108171085805.0
2018-03-22,95035967886.0
2018-03-23,134073518471.0
2018-03-26,100812349875.0
2018-03-27,125765171760.0
2018-03-28,114583810320.0
2018-03-29,103627875072.0
2018-03-30,122028120071.0
2018-04-02,144707510289.0
2018-04-03,119149820059.0
2018-04-04,110084215457.0
2018-04-09,100709174674.0
2018-04-10,108045600201.0
2018-04-11,106801497711.0
2018-04-12,100232284796.0
2018-04-13,96831602179.0
2018-04-16,106511641523.0
2018-04-17,113726637979.0
2018-04-18,115408099670.0
2018-04-19,116777128618.0
2018-04-20,106681871684.0
2018-04-23,97061447853.0
2018-04-24,102103829030.0
2018-04-25,105670155709.0
2018-04-26,102440967849.0
2018-04-27,87367126700.0
2018-05-02,84243590251.0
2018-05-03,89969064179.0
2018-05-04,81139188221.0
2018-05-07,92215181527.0
2018-05-08,95491124788.0
2018-05-09,90805977420.0
2018-05-10,100837088368.0
2018-05-11,98028945089.0
2018-05-14,89152791045.0
2018-05-15,84281140979.0
2018-05-16,90879753645.0
2018-05-17,80162192426.0
2018-05-18,81680877925.0
2018-05-21,102009740340.0
2018-05-22,98187717272.0
2018-05-23,100747569477.0
2018-05-24,81489424839.0
2018-05-25,90378164756.0
2018-05-28,87479487394.0
2018-05-29,86579041762.0
2018-05-30,93165870744.0
2018-05-31,83182529027.0
2018-06-01,81134180415.0
2018-06-04,71260565458.0
2018-06-05,74310086201.0
2018-06-06,71303041951.0
2018-06-07,71841700449.0
2018-06-08,72563522350.0
2018-06-11,69793425818.0
2018-06-12,72829426239.0
2018-06-13,71855912240.0
2018-06-14,67147895200.0
2018-06-15,79768923408.0
2018-06-19,93109900884.0
2018-06-20,74756509690.0
2018-06-21,76792618036.0
2018-06-22,65480025308.0
2018-06-25,63545473342.0
2018-06-26,69217247778.0
2018-06-27,67785255104.0
2018-06-28,61725209020.0
2018-06-29,77144995552.0
2018-07-02,79919677504.0
2018-07-03,82407966444.0
2018-07-04,72913236028.0
2018-07-05,70113471481.0
2018-07-06,78104095295.0
2018-07-09,74185373572.0
2018-07-10,72434306921.0
2018-07-11,77936225072.0
2018-07-12,89785490447.0
2018-07-13,82498127972.0
2018-07-16,72620667862.0
2018-07-17,71748989541.0
2018-07-18,80725037245.0
2018-07-19,70939866533.0
2018-07-20,72528602567.0
2018-07-23,90878658192.0
2018-07-24,105166550178.0
2018-07-25,99853622620.0
2018-07-26,96080750664.0
2018-07-27,82102031192.0
2018-07-30,79837798128.0
2018-07-31,63163843028.0
2018-08-01,73307034781.0
2018-08-02,86621493288.0
2018-08-03,67724825143.00001
2018-08-06,66166028456.0
2018-08-07,71120255974.0
2018-08-08,74883908748.0
2018-08-09,81366329671.0
2018-08-10,66759757350.0
2018-08-13,69365557657.0
2018-08-14,65524312472.0
2018-08-15,64869450911.0
2018-08-16,59925464647.0
2018-08-17,62608576683.0
2018-08-20,58724469705.0
2018-08-21,61982377569.0
2018-08-22,54877234343.0
2018-08-23,55509964412.0
2018-08-24,51240119783.0
2018-08-27,68228198045.0
2018-08-28,64235740443.0
2018-08-29,54824237186.0
2018-08-30,55777573610.0
2018-08-31,47980878505.0
2018-09-03,51330344236.0
2018-09-04,59277313507.0
2018-09-05,59381385166.0
2018-09-06,55142631666.0
2018-09-07,62130611346.0
2018-09-10,55162475089.0
2018-09-11,48253683353.0
2018-09-12,47397897336.0
2018-09-13,54934177145.0
2018-09-14,54855270731.0
2018-09-17,46478780991.0
2018-09-18,55060763536.0
2018-09-19,69159707952.0
2018-09-20,57064620037.0
2018-09-21,64820658649.0
2018-09-25,50502105758.0
2018-09-26,61325493712.0
2018-09-27,64293847329.0
2018-09-28,52967811692.0
2018-10-08,54106351318.0
2018-10-09,47123964441.0
2018-10-10,48610881218.0
2018-10-11,74347639357.0
2018-10-12,64658293969.0
2018-10-15,48052709122.0
2018-10-16,47186685341.0
2018-10-17,51307601808.0
2018-10-18,46922879074.0
2018-10-19,52467072129.0
2018-10-22,78733931103.0
2018-10-23,64972902317.0
2018-10-24,51683897541.0
2018-10-25,54095958495.0
2018-10-26,54886653336.0
2018-10-29,45334105452.0
2018-10-30,52401145841.0
2018-10-31,58588631654.0
2018-11-01,72544522981.0
2018-11-02,84500665825.0
2018-11-05,85599065928.0
2018-11-06,70263865418.0
2018-11-07,78131105964.0
2018-11-08,67042413437.0
2018-11-09,57847417540.0
2018-11-12,79058921169.0
2018-11-13,110675590284.0
2018-11-14,102248854739.0
