date,881001.WI_RSI,881001.WI_RSI_30P,881001.WI_RSI_70P
2006-03-24,56.78336752503136,43.12613244579182,60.9377532796638
2006-03-27,78.72011865294026,43.12613244579182,60.9377532796638
2006-03-28,84.70927617600093,43.12613244579182,61.541364324844345
2006-03-29,88.20471427061426,43.12613244579182,61.95882518442694
2006-03-30,77.81332771838298,43.33432111311092,62.69887466196377
2006-03-31,77.10481338685973,43.33432111311092,64.23424191465936
2006-04-03,81.71516205063325,43.41290572714309,67.27045826973954
2006-04-04,81.73838541593794,43.61012333597963,68.0240318770387
2006-04-05,83.2204397262862,43.87729170129927,69.65513474509072
2006-04-06,85.50180996284658,44.0293993178159,70.64753640454323
2006-04-07,84.26338382666918,44.14462120640651,70.8587330899673
2006-04-10,86.07488474973344,44.20340620741532,71.36404864906768
2006-04-11,85.51308446579091,44.51583371195892,72.4803087708594
2006-04-12,81.5569296140812,45.24196745618464,73.36670890505872
2006-04-13,68.4902356213898,45.86693736182102,73.36670890505872
2006-04-14,71.80814415817981,46.1521972413267,73.36670890505872
2006-04-17,71.16450361146342,47.01675446132396,73.36670890505872
2006-04-18,71.18272418735926,47.610999733138705,73.36670890505872
2006-04-19,76.85984996602959,47.943122562608494,74.01917419874063
2006-04-20,72.26602741274904,47.943122562608494,74.01917419874063
2006-04-21,70.55394704043873,47.943122562608494,74.01917419874063
2006-04-24,62.903987065719136,47.943122562608494,74.01917419874063
2006-04-25,60.61035275133243,48.20051878432353,74.01917419874063
2006-04-26,63.86749905651071,48.58501383219152,74.01917419874063
2006-04-27,63.418259181044476,49.377491864254445,74.01917419874063
2006-04-28,62.88581765084614,49.74807855026751,74.01917419874063
2006-05-08,71.03480000679562,49.92514997402045,74.01917419874063
2006-05-09,77.42128053185573,50.63611319468354,75.10329519442688
2006-05-10,91.14653004281062,51.147638565155674,75.56349141609455
2006-05-11,85.01558979939756,52.00718507667387,76.23299113576485
2006-05-12,87.60751714905611,52.528736428237025,76.38398987313894
2006-05-15,89.99631511274188,52.773065606606785,76.60251270108806
2006-05-16,78.97642851305442,52.8740005792126,76.93333899227864
2006-05-17,81.3944185300113,53.04230344549205,77.1732259373639
2006-05-18,80.69494994130166,53.50607935905771,77.35390878634438
2006-05-19,85.44393191002979,54.05828526688062,77.40850779863335
2006-05-22,85.92192919079034,54.670691484302466,77.53889468781391
2006-05-23,72.2393770995044,55.13093023672089,77.53889468781391
2006-05-24,69.43219973826366,55.82880204918701,77.53889468781391
2006-05-25,68.69581246425376,55.82880204918701,77.53889468781391
2006-05-26,66.99795119811819,55.82880204918701,77.53889468781391
2006-05-29,66.9223778101294,56.07962909616325,77.53889468781391
2006-05-30,66.74001002728158,56.57236775873467,77.53889468781391
2006-05-31,66.60703563603946,58.16177555372763,77.53889468781391
2006-06-01,66.61944796949012,59.085676404162015,77.53889468781391
2006-06-02,58.83240602969381,59.10964165754806,77.53889468781391
2006-06-05,68.94608319285432,59.39981951146833,77.53889468781391
2006-06-06,66.06933759397675,59.510604352128105,77.53889468781391
2006-06-07,50.95745340500037,59.510604352128105,77.53889468781391
2006-06-08,46.455929516586316,59.510604352128105,77.53889468781391
2006-06-09,40.6586319193954,59.510604352128105,77.53889468781391
2006-06-12,49.514476614699326,59.510604352128105,77.53889468781391
2006-06-13,52.446449457803865,59.510604352128105,77.53889468781391
2006-06-14,49.483719436761135,59.510604352128105,77.53889468781391
2006-06-15,45.37179922181044,59.510604352128105,77.53889468781391
2006-06-16,44.37769734625323,59.510604352128105,77.53889468781391
2006-06-19,44.590949539843116,59.510604352128105,77.53889468781391
2006-06-20,47.80097820891259,59.510604352128105,77.53889468781391
2006-06-21,37.28197151122648,59.510604352128105,77.53889468781391
2006-06-22,38.270784328218674,59.510604352128105,77.53889468781391
2006-06-23,36.5687054192738,59.39981951146833,77.53889468781391
2006-06-26,44.002594905592815,59.10964165754806,77.53889468781391
2006-06-27,69.91950367392876,59.10964165754806,77.53889468781391
2006-06-28,68.91626153485227,59.10964165754806,77.53889468781391
2006-06-29,88.95050551402082,59.10964165754806,77.53889468781391
2006-06-30,87.95676084292593,59.10964165754806,77.53889468781391
2006-07-03,89.48911363420955,59.10964165754806,77.53889468781391
2006-07-04,91.03376072009914,59.10964165754806,77.53889468781391
2006-07-05,84.68664818756277,59.10964165754806,77.53889468781391
2006-07-06,84.61226340788131,59.10964165754806,78.00310019212574
2006-07-07,80.84061032569126,59.10964165754806,78.52816743748329
2006-07-10,80.61588075854948,59.10964165754806,78.78757658363746
2006-07-11,83.69251749948961,59.10964165754806,78.78757658363746
2006-07-12,84.19707614235185,59.10964165754806,78.78757658363746
2006-07-13,54.240349419726144,58.80844077630776,78.52816743748329
2006-07-14,51.55362954675745,58.16177555372763,78.08536499875017
2006-07-17,54.60921062462846,56.571961884188845,77.53889468781391
2006-07-18,55.6114587373778,55.938515060102766,77.35938281486825
2006-07-19,42.526414002679196,55.50174572646204,77.35938281486825
2006-07-20,44.834731870271774,55.0547872780829,77.35938281486825
2006-07-21,41.442457813803266,54.49855226315776,77.35938281486825
2006-07-24,43.42746466297617,53.90080055626913,77.35938281486825
2006-07-25,49.90057319779206,52.90989874974977,77.35938281486825
2006-07-26,42.88812179417084,52.17860348448993,77.1732259373639
2006-07-27,40.686150658068556,51.46170564212466,76.93333899227864
2006-07-28,36.92220963248926,51.16028759342049,76.93333899227864
2006-07-31,27.883898989468374,50.94480437673555,76.60251270108806
2006-08-01,26.486612962529637,50.610874943553284,76.4942772723996
2006-08-02,35.91231988750604,49.78474422286424,73.6441741787332
2006-08-03,31.893034979890032,49.50524946131787,73.6441741787332
2006-08-04,20.790882189239777,49.11938620817362,73.6441741787332
2006-08-07,17.288583518178744,48.12878620170239,73.6441741787332
2006-08-08,31.304464509060775,47.3974636012147,72.24737219347779
2006-08-09,28.34990977139015,46.38113104810309,71.93751404057718
2006-08-10,31.78404782136343,46.1521972413267,71.93751404057718
2006-08-11,32.65292545279688,45.829217892067554,71.93751404057718
2006-08-14,23.578050869173364,45.21067901634884,71.93751404057718
2006-08-15,29.552377025545855,44.76159717114317,71.93751404057718
2006-08-16,36.07699882262811,44.526973881766146,71.93751404057718
2006-08-17,36.52056452879585,44.32826474307572,71.93751404057718
2006-08-18,43.80221384451352,44.16682472786993,71.93751404057718
2006-08-21,47.71431911846372,44.16682472786993,71.93751404057718
2006-08-22,52.43298673019111,44.16682472786993,71.93751404057718
2006-08-23,52.73305316013535,44.16682472786993,71.93751404057718
2006-08-24,64.11593261755098,44.16682472786993,71.93751404057718
2006-08-25,72.68785152853924,44.16682472786993,72.24737219347779
2006-08-28,72.31805162127522,44.32826474307572,72.28163467530689
2006-08-29,72.84772663748973,44.526973881766146,72.42899159345443
2006-08-30,70.56881223696818,44.76159717114317,72.42899159345443
2006-08-31,70.8763802069893,45.21067901634884,72.42899159345443
2006-09-01,75.33663399085633,45.829217892067554,72.73581406122439
2006-09-04,75.40890641364099,46.32672700112089,73.5943988434997
2006-09-05,72.6804059222614,47.33680223790049,73.5943988434997
2006-09-06,79.03166517399207,47.77498048177793,75.35831571769172
2006-09-07,71.85932245064663,48.97889706840656,75.35831571769172
2006-09-08,71.56862579979087,49.50524946131787,75.35831571769172
2006-09-11,70.17086141044817,49.78474422286424,75.35831571769172
2006-09-12,72.24890286971791,50.64038934283788,75.35831571769172
2006-09-13,64.7069120134593,50.64038934283788,75.35831571769172
2006-09-14,63.99379120121142,50.64038934283788,75.35831571769172
2006-09-15,61.73558825672166,50.64038934283788,75.35831571769172
2006-09-18,64.96203261406693,50.64038934283788,73.5943988434997
2006-09-19,63.97638228654559,50.64038934283788,72.73581406122439
2006-09-20,62.922171866829444,50.64038934283788,72.68263960414475
2006-09-21,75.9077024524114,50.64038934283788,72.68263960414475
2006-09-22,63.626939855314056,50.64038934283788,72.42675791157107
2006-09-25,62.27608132548511,50.64038934283788,72.28163467530689
2006-09-26,55.20781843749395,50.64038934283788,72.25404023262725
2006-09-27,69.19196772763314,50.64038934283788,72.24223483056845
2006-09-28,71.82023589768184,50.64038934283788,71.97333884530396
2006-09-29,73.46767951410425,50.64038934283788,71.97333884530396
2006-10-09,77.2082715963607,50.64038934283788,71.97333884530396
2006-10-10,84.29148081326233,50.64038934283788,71.97333884530396
2006-10-11,84.34063827503184,50.64038934283788,71.97333884530396
2006-10-12,74.18975020228808,50.64038934283788,72.24223483056845
2006-10-13,72.15415283419794,50.64038934283788,72.24223483056845
2006-10-16,66.41522326921238,50.64038934283788,72.24223483056845
2006-10-17,64.32109984170725,50.64038934283788,72.24223483056845
2006-10-18,67.39693094800427,50.64038934283788,72.17972011378988
2006-10-19,74.3385321610758,50.64038934283788,72.17972011378988
2006-10-20,72.83166307725826,50.64038934283788,72.24223483056845
2006-10-23,61.27046975376679,50.64038934283788,72.24223483056845
2006-10-24,65.35621054876967,50.64038934283788,72.24223483056845
2006-10-25,62.71041337517511,50.64038934283788,72.24223483056845
2006-10-26,59.72916561145627,50.64038934283788,72.24223483056845
2006-10-27,44.65076357097319,49.78474422286424,72.24223483056845
2006-10-30,44.16828719206652,49.50524946131787,72.24223483056845
2006-10-31,49.24799262992442,49.41300139471012,72.17972011378988
2006-11-01,56.14723547333526,49.41300139471012,71.94777156571202
2006-11-02,53.92808551992226,49.41300139471012,71.83196186357128
2006-11-03,59.34354074504302,49.41300139471012,71.64410882915816
2006-11-06,62.23731389000668,49.41300139471012,71.08405388482977
2006-11-07,56.87716163123263,49.41300139471012,70.66108262797452
2006-11-08,51.128747522425435,49.41300139471012,70.29024665840417
2006-11-09,58.363336426586024,49.41300139471012,69.99491099488458
2006-11-10,62.60443782054641,49.41300139471012,69.5783909189632
2006-11-13,41.725585102956266,48.813888303620864,69.26403733082229
2006-11-14,46.88558965310863,47.77498048177793,69.01984855328796
2006-11-15,54.685037635417785,47.77498048177793,68.92520803225288
2006-11-16,57.985241788905064,47.77498048177793,68.92520803225288
2006-11-17,61.83332189961036,47.77498048177793,68.92520803225288
2006-11-20,61.78192921533751,47.77498048177793,68.92520803225288
2006-11-21,62.600464867205204,47.77498048177793,68.92520803225288
2006-11-22,65.39960354698347,47.77498048177793,68.92520803225288
2006-11-23,65.64790397039293,47.77498048177793,68.92520803225288
2006-11-24,65.75100448908245,47.77498048177793,68.92520803225288
2006-11-27,68.46863043970036,47.77498048177793,68.60291976824594
2006-11-28,71.40237558076049,47.77498048177793,68.99897339268652
2006-11-29,71.07268145093012,47.77498048177793,69.41022851152182
2006-11-30,82.54565447434554,48.813888303620864,69.99491099488458
2006-12-01,95.76366720282346,49.41300139471012,70.29024665840417
2006-12-04,96.18515338149948,49.41300139471012,70.66108262797452
2006-12-05,95.87415536032623,49.41300139471012,70.93527058017155
2006-12-06,92.1174386714175,49.70479902743177,71.17158968987923
2006-12-07,88.35494877565863,50.76029522503542,71.45225064646961
2006-12-08,68.77642341989446,51.42616493945784,71.45225064646961
2006-12-11,73.43283628909182,52.16917957516101,71.64410882915816
2006-12-12,72.98215321794368,52.643033231152074,71.83196186357128
2006-12-13,72.46813788036648,53.569575811986184,71.94777156571202
2006-12-14,74.06123902207452,54.146670249784975,72.18257784485394
2006-12-15,74.57682512749373,54.49855226315776,72.2696474951851
2006-12-18,77.46709562416602,54.662289532180985,72.3630774990026
2006-12-19,76.68954969989456,54.662289532180985,72.53181829293496
2006-12-20,75.52489906034963,54.662289532180985,72.68263960414475
2006-12-21,69.96044721529336,54.662289532180985,72.53181829293496
2006-12-22,63.823643892258566,54.662289532180985,72.3630774990026
2006-12-25,65.75373207286691,54.662289532180985,72.2696474951851
2006-12-26,67.93182630306748,54.662289532180985,72.18257784485394
2006-12-27,72.08929229542586,54.662289532180985,72.10875045705748
2006-12-28,82.46843393693725,54.662289532180985,72.10875045705748
2006-12-29,81.22316988587777,54.662289532180985,72.10875045705748
2007-01-04,81.62474541620212,54.662289532180985,72.10875045705748
2007-01-05,82.39817966726886,54.662289532180985,72.10875045705748
2007-01-08,84.10582828187813,54.662289532180985,72.10875045705748
2007-01-09,85.28649669707546,55.0509841968711,72.18257784485394
2007-01-10,85.73949640945376,55.49036664741264,72.2696474951851
2007-01-11,83.00705117616866,55.98650245254802,72.3630774990026
2007-01-12,71.10200021483428,56.658183783863414,72.3630774990026
2007-01-15,80.13281979588562,57.65281774160333,72.53181829293496
2007-01-16,83.86597864568782,58.249908035281734,72.68263960414475
2007-01-17,78.13336566484982,59.04947944950592,72.73099499315495
2007-01-18,79.84523492092426,59.61347815153229,72.8364821453277
2007-01-19,81.23142569955039,60.808078511073624,72.88805461162592
2007-01-22,85.42293287000993,61.5960527058352,73.11735813928811
2007-01-23,84.76089034974133,61.76802692775276,73.44328925659555
2007-01-24,84.9646423971548,61.817904094328505,73.64574736649533
2007-01-25,74.73663621013924,62.11611629288778,74.09979237613858
2007-01-26,73.96380823137459,62.26445109484158,74.09979237613858
2007-01-29,74.28482782769031,62.50314980468917,74.21827348990875
2007-01-30,70.54829084553673,62.60324593454405,74.21827348990875
2007-01-31,59.76326529070971,62.60324593454405,74.21827348990875
2007-02-01,64.80068054813786,62.6786207087865,74.21827348990875
2007-02-02,53.64213983399635,62.6786207087865,74.21827348990875
2007-02-05,48.82977584491442,62.6786207087865,74.21827348990875
2007-02-06,54.25771432464329,62.6786207087865,74.21827348990875
2007-02-07,55.91164166432857,62.6786207087865,74.21827348990875
2007-02-08,53.77020638993558,62.6786207087865,74.21827348990875
2007-02-09,46.33911490881266,62.6786207087865,74.21827348990875
2007-02-12,51.143266869355045,62.6786207087865,74.21827348990875
2007-02-13,52.111171328429215,62.6786207087865,74.21827348990875
2007-02-14,63.27523512112685,62.858644319333145,74.21827348990875
2007-02-15,65.1243438594448,63.16931614483762,74.21827348990875
2007-02-16,62.51145589799805,63.16931614483762,74.21827348990875
2007-02-26,67.11973234743796,63.52142843505789,74.21827348990875
2007-02-27,59.01414250523802,63.16931614483762,74.21827348990875
2007-02-28,62.85424836243179,62.90179481551015,74.21827348990875
2007-03-01,63.57837185721687,62.90179481551015,74.21827348990875
2007-03-02,65.70274225503316,62.90179481551015,74.21827348990875
2007-03-05,62.53773905369635,62.811097866254784,74.21827348990875
2007-03-06,61.742487655610056,62.6786207087865,74.21827348990875
2007-03-07,62.84802187225409,62.6786207087865,74.09979237613858
2007-03-08,65.01111753068263,62.6786207087865,73.99303746858456
2007-03-09,61.32357543854947,62.60324593454405,73.99303746858456
2007-03-12,60.68994385564326,62.58164712315255,73.61651812928535
2007-03-13,59.06488844209097,62.52985410698686,73.61651812928535
2007-03-14,52.446521337964505,62.440843526244166,73.61651812928535
2007-03-15,54.440043547696995,62.26445109484158,73.61651812928535
2007-03-16,48.18118235516305,62.11611629288778,73.61651812928535
2007-03-19,71.95918008269554,62.11611629288778,73.61651812928535
2007-03-20,68.56663052396166,62.11611629288778,73.61651812928535
2007-03-21,79.84713714960142,62.26445109484158,73.99303746858456
2007-03-22,78.71523002046976,62.26445109484158,74.09979237613858
2007-03-23,82.58537366840754,62.26445109484158,74.21827348990875
2007-03-26,83.5980858247762,62.26445109484158,74.30093912770596
2007-03-27,82.30831692963541,62.26445109484158,74.30093912770596
2007-03-28,79.52042910584468,62.26445109484158,74.41002005100118
2007-03-29,72.55090497079937,62.42921329560064,74.41002005100118
2007-03-30,71.62126100482268,62.52985410698686,74.41002005100118
2007-04-02,73.98397725519587,62.52985410698686,74.41002005100118
2007-04-03,80.86166495819305,62.52985410698686,74.62476845228738
2007-04-04,79.89517513940898,62.52985410698686,74.97311506520235
2007-04-05,88.86497399670277,62.52985410698686,74.97311506520235
2007-04-06,88.5015995986611,62.52985410698686,74.97311506520235
2007-04-09,89.20763844741067,62.52985410698686,74.97311506520235
2007-04-10,89.22490908710571,62.52985410698686,75.8742942522131
2007-04-11,89.84078731530265,62.52985410698686,76.92281347717599
2007-04-12,90.67571001916662,62.52985410698686,77.66697663637116
2007-04-13,87.54612603627751,62.52985410698686,78.3079249715358
2007-04-16,88.88535795867423,62.52985410698686,78.95678974608224
2007-04-17,90.48986235228533,62.52985410698686,79.61787085036856
2007-04-18,98.11186855504835,62.52985410698686,79.8458055895274
2007-04-19,77.21625115229924,62.58164712315255,79.8458055895274
2007-04-20,79.41226108603014,62.58164712315255,79.8458055895274
2007-04-23,81.61380801322588,62.58164712315255,79.86154854654369
2007-04-24,81.52241056344354,62.60324593454405,79.96646853635197
2007-04-25,80.57077486622174,62.77494665674178,80.26420631698646
2007-04-26,80.86101577638496,62.85238041537848,80.6578471392707
2007-04-27,77.9969030402992,63.14893909351833,80.6578471392707
2007-04-30,78.53740503357564,63.48743083638986,80.6578471392707
2007-05-08,80.64696826721115,63.750062281746054,80.71118251996329
2007-05-09,79.71763177375337,64.50756955137408,80.71118251996329
2007-05-10,81.25237658045153,64.94798643591919,80.86121053092738
2007-05-11,77.8250405858441,65.09037596081615,80.86121053092738
2007-05-14,77.20264617333852,65.31702564072187,80.86121053092738
2007-05-15,65.89140698117785,65.57341384337009,80.86121053092738
2007-05-16,81.83553884743098,65.68629076964109,80.97011643649846
2007-05-17,80.47282865923322,65.73652581886766,80.97011643649846
2007-05-18,76.61322255629443,65.75291379773157,80.97011643649846
2007-05-21,78.38572636294018,65.85010450868457,80.97011643649846
2007-05-22,80.11493478650151,66.75123473755993,80.97011643649846
2007-05-23,81.05974897387863,67.68819811637862,81.10877524747836
2007-05-24,81.20224047693841,68.3075891987105,81.20851929962022
2007-05-25,81.35677857591044,68.53723049868327,81.22564662997955
2007-05-28,80.19295081552926,68.71348555111462,81.22564662997955
2007-05-29,81.85876359371893,69.60524007667368,81.23771096382073
2007-05-30,59.613826028122475,69.60524007667368,81.23771096382073
2007-05-31,58.420580989075575,69.60524007667368,81.23771096382073
2007-06-01,49.4882839883867,68.71348555111462,81.23771096382073
2007-06-04,43.829774347121756,68.37618925769341,81.23771096382073
