time,000905.SH_涨跌幅绝对值_1日
2005-11-09,0.45408232377071034
2005-11-10,2.821052880690089
2005-11-11,0.32717660108929625
2005-11-14,0.43849428852995587
2005-11-15,0.8552761159492439
2005-11-16,0.7557669736779626
2005-11-17,0.10826281130094095
2005-11-18,2.172567834467798
2005-11-21,0.38163505732822234
2005-11-22,1.7931231536864933
2005-11-23,0.7629503793712411
2005-11-24,0.4273866297903606
2005-11-25,0.06760136343276768
2005-11-28,0.3314588708047572
2005-11-29,1.3523120635731023
2005-11-30,0.30169104177120154
2005-12-01,0.15756479807113033
2005-12-02,1.247173062317597
2005-12-05,2.560083339039254
2005-12-06,0.2449411865091511
2005-12-07,0.988886913896736
2005-12-08,0.15084694922270492
2005-12-09,1.6931057983194275
2005-12-12,0.6491699218750036
2005-12-13,0.041600062096880386
2005-12-14,0.9276714500988659
2005-12-15,0.597468147644542
2005-12-16,0.8456399033761608
2005-12-19,0.02096971134892822
2005-12-20,0.16856113246246363
2005-12-21,0.6402198730085185
2005-12-22,0.5701966618759213
2005-12-23,1.207176993978476
2005-12-26,0.8964165806319535
2005-12-27,0.15905406783416343
2005-12-28,0.31362416123090764
2005-12-29,1.1130346731124119
2005-12-30,0.7633138620612434
2006-01-04,1.348515516822446
2006-01-05,1.2620880318447103
2006-01-06,1.0431252067445218
2006-01-09,1.471847882144539
2006-01-10,0.6765237529113843
2006-01-11,0.5152596985703362
2006-01-12,2.3082286077379166
2006-01-13,0.5476483146794386
2006-01-16,1.3047735171833996
2006-01-17,0.11441523276383148
2006-01-18,2.1600623967261257
2006-01-19,1.1475441256644459
2006-01-20,0.30065911299246295
2006-01-23,0.8711450519485853
2006-01-24,0.07450037406263599
2006-01-25,0.26719341742046376
2006-02-06,2.4142110928630167
2006-02-07,0.06769224495621895
2006-02-08,0.13946987185886606
2006-02-09,1.359794006366588
2006-02-10,1.1576182190790485
2006-02-13,0.34716522515780834
2006-02-14,0.8860277717527065
2006-02-15,0.010648482439123974
2006-02-16,2.795790950970467
2006-02-17,0.8968380642401796
2006-02-20,0.6555837779857354
2006-02-21,1.7220388550115873
2006-02-22,0.007291537545695004
2006-02-23,0.12761121186899427
2006-02-24,0.8804429229745558
2006-02-27,0.3912473905639424
2006-02-28,0.13982036145692156
2006-03-01,0.7609414486600352
2006-03-02,1.923529962440862
2006-03-03,0.11412160454136178
2006-03-06,0.2206490182375953
2006-03-07,2.496453513462993
2006-03-08,0.403413398580188
2006-03-09,0.5082015073040513
2006-03-10,0.16878049840782783
2006-03-13,0.7415781781805686
2006-03-14,0.34495830990890486
2006-03-15,1.1771764294246756
2006-03-16,0.3006293698133877
2006-03-17,0.19015930865774466
2006-03-20,1.3153196111155285
2006-03-21,0.39628170828895914
2006-03-22,1.2719717228497407
2006-03-23,0.8953470549932785
2006-03-24,0.6700372435491597
2006-03-27,1.0144015667131079
2006-03-28,1.0534958014615459
2006-03-29,0.32015444636608326
2006-03-30,1.0771731896434211
2006-03-31,1.346968510279578
2006-04-03,2.5530591821452786
2006-04-04,1.2011253787332254
2006-04-05,1.016945234074651
2006-04-06,0.4793709341201158
2006-04-07,1.3682353398950076
2006-04-10,2.1168231736431675
2006-04-11,0.3382169576059857
2006-04-12,0.09941438712584016
2006-04-13,2.9947138148256003
2006-04-14,2.3989121945252156
2006-04-17,0.4898073210112486
2006-04-18,0.385637847926823
2006-04-19,0.26700554781231567
2006-04-20,0.800428106383344
2006-04-21,0.9796208457014677
2006-04-24,0.7411928924571987
2006-04-25,0.7935122786978832
2006-04-26,1.2467148176117382
2006-04-27,0.7619015213854441
2006-04-28,1.4542530124764586
2006-05-08,3.419769901505232
2006-05-09,3.1646577365828543
2006-05-10,1.9273553600953397
2006-05-11,0.305983306633284
2006-05-12,3.7086797891695777
2006-05-15,4.771215812077334
2006-05-16,3.494026428259145
2006-05-17,1.6205779655636743
2006-05-18,0.700548763197828
2006-05-19,2.8189151381638133
2006-05-22,1.5451284263063636
2006-05-23,4.369359104898662
2006-05-24,1.3168134065675519
2006-05-25,1.239862977795414
2006-05-26,2.3082165777681407
2006-05-29,2.362447537847623
2006-05-30,1.6589262600142485
2006-05-31,0.5820457668045176
2006-06-01,3.8085845577224164
2006-06-02,0.13889833425038134
2006-06-05,1.8197059467142562
2006-06-06,0.9324997136678115
2006-06-07,6.7761615669771675
2006-06-08,0.38444451415187153
2006-06-09,2.150893953036126
2006-06-12,0.45310702490417576
2006-06-13,0.6612538093808684
2006-06-14,1.0024046547770782
2006-06-15,0.33074209980428204
2006-06-16,2.223855609848435
2006-06-19,1.1273789975477566
2006-06-20,1.2095894477448077
2006-06-21,0.3111869701499459
2006-06-22,0.05501587378111683
2006-06-23,1.3629490433493485
2006-06-26,1.8611505103413917
2006-06-27,0.5180707098920712
2006-06-28,0.19751673737579134
2006-06-29,1.8040173950757854
2006-06-30,0.14575006518099398
2006-07-03,1.8891719016551178
2006-07-04,0.34536097454012094
2006-07-05,0.7411658898000328
2006-07-06,2.772399002174053
2006-07-07,0.13487727532310867
2006-07-10,0.5701205447775415
2006-07-11,0.7614642202781852
2006-07-12,0.013893842082701724
2006-07-13,6.547891886355195
2006-07-14,0.7322346274570624
2006-07-17,1.6543043808531444
2006-07-18,0.7893400624702007
2006-07-19,2.2725462500796545
2006-07-20,0.8187569022123808
2006-07-21,0.5811740564763523
2006-07-24,0.23917708615197597
2006-07-25,1.440926041372248
2006-07-26,0.37485871166114126
2006-07-27,1.1354695271162951
2006-07-28,0.9588731945624374
2006-07-31,4.494964861934136
2006-08-01,1.1327369540870325
2006-08-02,0.4998928243412304
2006-08-03,0.050147696736968506
2006-08-04,3.3099811869627627
2006-08-07,2.2920360383767657
2006-08-08,3.11726142721378
2006-08-09,0.17619176697265537
2006-08-10,1.7368061167402304
2006-08-11,0.49362251499485144
2006-08-14,2.944397433210466
2006-08-15,1.9540140089383762
2006-08-16,1.7314352508130515
2006-08-17,0.8239105302089933
2006-08-18,0.7751565860725562
2006-08-21,0.5827139740876452
2006-08-22,1.1397956451292046
2006-08-23,0.37392305475545395
2006-08-24,0.9490031904176188
2006-08-25,0.29621045410468394
2006-08-28,2.549161034272851
2006-08-29,0.060453393590009785
2006-08-30,0.8393068028892392
2006-08-31,0.7650490513827712
2006-09-01,1.8886411244003032
2006-09-04,2.2378869795791845
2006-09-05,0.38465606291384624
2006-09-06,0.4598185555443113
2006-09-07,1.6366010801567077
2006-09-08,0.09623057307104332
2006-09-11,0.5434480250650964
2006-09-12,0.3919882963590693
2006-09-13,1.458452781767805
2006-09-14,0.11957357321716877
2006-09-15,1.1507729957023871
2006-09-18,1.5663234068864496
2006-09-19,0.33297036623425313
2006-09-20,0.2859950970380609
2006-09-21,0.30712652162738774
2006-09-22,0.8255855974243609
2006-09-25,0.32410551317259007
2006-09-26,0.40131363020108335
2006-09-27,0.9448349025328096
2006-09-28,0.8421951459818056
2006-09-29,1.0116122745676526
2006-10-09,1.8518148339924378
2006-10-10,0.5878364390217161
2006-10-11,0.16647721622400358
2006-10-12,1.5181114592909273
2006-10-13,0.5468033696359065
2006-10-16,0.5569019094958327
2006-10-17,0.09086935297064613
2006-10-18,1.2802604256653805
2006-10-19,0.55332086945028
2006-10-20,0.5933466050658032
2006-10-23,3.1853980913179814
2006-10-24,2.5866426074970805
2006-10-25,0.7092194084533099
2006-10-26,0.5882236488769066
2006-10-27,1.6978332230566218
2006-10-30,0.1989204448917259
2006-10-31,0.9443981728845197
2006-11-01,0.4462134131272055
2006-11-02,0.17384363630258415
2006-11-03,0.24769928827694798
2006-11-06,0.5839364245590173
2006-11-07,0.9708517297738806
2006-11-08,0.2753582245981767
2006-11-09,1.078840683349025
2006-11-10,2.5354030465672417
2006-11-13,3.5488044001118157
2006-11-14,1.1093057310785914
2006-11-15,1.5550216321091215
2006-11-16,1.4666077445727232
2006-11-17,0.9619361785769165
2006-11-20,0.6833948989161898
2006-11-21,0.7517797324929631
2006-11-22,1.5655632921629081
2006-11-23,0.5664929608152347
2006-11-24,1.5042585543773246
2006-11-27,2.2865251671160713
2006-11-28,0.6464379863041936
2006-11-29,1.2566106954251755
2006-11-30,1.6792757411092651
2006-12-01,0.33199574336009174
2006-12-04,2.0862910606202822
2006-12-05,0.7371946919096262
2006-12-06,1.570854059009552
2006-12-07,0.9842105486559949
2006-12-08,3.7800659926952362
2006-12-11,3.187407195724501
2006-12-12,0.32832427558022736
2006-12-13,0.5074431969781967
2006-12-14,1.6775953610139283
2006-12-15,1.6486531036548957
2006-12-18,1.6307316631462454
2006-12-19,0.42557032421493
2006-12-20,1.824783869024249
2006-12-21,1.060420204532786
2006-12-22,0.5171577218813894
2006-12-25,0.9500716271039877
2006-12-26,1.0339193164670024
2006-12-27,0.6803426267549373
2006-12-28,1.944234336578432
2006-12-29,1.256625705979375
2007-01-04,0.1425140167749417
2007-01-05,2.714473517798477
2007-01-08,4.602663127126894
2007-01-09,2.1548475024352642
2007-01-10,2.5879671499801082
2007-01-11,0.5875830571631102
2007-01-12,3.6103729262240924
2007-01-15,5.568584187191417
2007-01-16,3.4471996536691973
2007-01-17,0.942569901996082
2007-01-18,2.4439368260751992
2007-01-19,3.559988491416499
2007-01-22,4.600303754329427
2007-01-23,0.12394919853564446
2007-01-24,0.9687017804482334
2007-01-25,4.793098918421856
2007-01-26,0.5532967841636705
2007-01-29,3.3998545467851526
2007-01-30,0.20613996284171154
2007-01-31,5.011214837274047
2007-02-01,1.0509172192693095
2007-02-02,1.7691799705367606
2007-02-05,1.182360960932738
2007-02-06,2.136833546288752
2007-02-07,1.8059902467428612
2007-02-08,1.810146831461057
2007-02-09,0.3919331124229375
2007-02-12,2.3472269583540983
2007-02-13,1.8406113443852457
2007-02-14,2.172672974968126
2007-02-15,3.137982561290009
2007-02-16,1.1546728227989078
2007-02-26,3.9623673472599874
2007-02-27,8.952693112701592
2007-02-28,4.487917624513105
2007-03-01,2.149168699001003
2007-03-02,1.7958861724489683
2007-03-05,0.32911554192229797
2007-03-06,0.16242555495398214
2007-03-07,2.5675675675675746
2007-03-08,2.103386809269181
2007-03-09,0.12030908428468656
2007-03-12,2.215651712439115
2007-03-13,1.1481550157611764
2007-03-14,0.688186077889319
2007-03-15,1.9252849163248653
2007-03-16,1.810318598687355
2007-03-19,1.4984174763728042
2007-03-20,2.1526596595286884
2007-03-21,1.7184270166612725
2007-03-22,0.07485108481606328
2007-03-23,1.2879436590182314
2007-03-26,3.141821946169787
2007-03-27,1.688830899449667
2007-03-28,1.1590607758436344
2007-03-29,3.6454415338015522
2007-03-30,1.0805657079294262
2007-04-02,2.309248614177428
2007-04-03,1.631130099578093
2007-04-04,1.1977150069351739
2007-04-05,1.7616681282276003
2007-04-06,1.5849914143638788
2007-04-09,1.8065853965062217
2007-04-10,0.6551862481869009
2007-04-11,1.4784472318206454
2007-04-12,2.3464007855578117
2007-04-13,0.8496166687823381
2007-04-16,2.9607310123473063
2007-04-17,2.896124138609091
2007-04-18,2.5712294349421905
2007-04-19,5.861561603524656
2007-04-20,5.198528427314897
2007-04-23,4.6444904949382915
2007-04-24,1.035359811329739
2007-04-25,0.42837479261635947
2007-04-26,1.2672632422701335
2007-04-27,0.19360179795342436
2007-04-30,1.5050145483006316
2007-05-08,4.801610783643162
2007-05-09,0.1955449961257738
2007-05-10,0.7062474232337079
2007-05-11,0.45251061025949335
2007-05-14,0.5944906799046246
2007-05-15,3.2669461492127128
2007-05-16,2.984910397671303
2007-05-17,2.5198269121496475
2007-05-18,0.31454957590284494
2007-05-21,3.0451998611632503
2007-05-22,2.191716160727397
2007-05-23,2.7467537854751756
2007-05-24,0.23132437569698405
2007-05-25,1.7094260134610462
2007-05-28,2.4052337059610407
2007-05-29,1.9308230253900938
2007-05-30,8.18684533669577
2007-05-31,4.2299855484843825
2007-06-01,7.201402134130619
2007-06-04,8.629091717081938
2007-06-05,1.1399152732066042
2007-06-06,2.103586397591206
2007-06-07,5.347705201863562
2007-06-08,1.6790414476842708
2007-06-11,2.54017742269923
2007-06-12,2.7747256093846984
2007-06-13,3.65277211481021
2007-06-14,1.3847818082437402
2007-06-15,0.1055199699442122
2007-06-18,2.8416343683467904
2007-06-19,2.0237926288354524
2007-06-20,2.932415991945281
2007-06-21,0.4942882749271127
2007-06-22,5.743983870119706
2007-06-25,6.579323926445846
2007-06-26,1.9927620887137287
2007-06-27,2.3827220200066224
2007-06-28,6.5715969181888045
2007-06-29,4.589965885928082
2007-07-02,1.6538883109421532
2007-07-03,1.6439904630993762
2007-07-04,2.2185272261526556
2007-07-05,6.689818137650039
2007-07-06,6.248187966321339
2007-07-09,3.3505226403220956
2007-07-10,2.8428945149270857
2007-07-11,1.3066421902340197
2007-07-12,0.4891454598706435
2007-07-13,0.41757690987638263
2007-07-16,3.3860798446325724
2007-07-17,2.21740287537584
2007-07-18,0.38666289975015644
2007-07-19,0.439804212629058
2007-07-20,4.078257716439393
2007-07-23,5.174543515786256
2007-07-24,0.2065353506709222
2007-07-25,2.8502236402522474
2007-07-26,2.046590679429161
2007-07-27,1.882420875806523
2007-07-30,1.951393166376647
2007-07-31,1.1598657505358156
2007-08-01,5.505520508313677
2007-08-02,4.221679635869013
2007-08-03,1.6426820635443873
2007-08-06,2.1844126087499083
2007-08-07,0.7592677284574356
2007-08-08,1.6713123078919256
2007-08-09,1.0608745901993677
2007-08-10,2.099251248294709
2007-08-13,0.4378209211255535
2007-08-14,2.458329195315212
2007-08-15,0.5277027011796109
2007-08-16,0.5928208846990524
2007-08-17,1.0831365905527357
2007-08-20,4.092345953430732
2007-08-21,1.1970060627011447
2007-08-22,1.2924622941746344
2007-08-23,1.0411819699214009
2007-08-24,0.19244418907271577
2007-08-27,0.38815505118122706
2007-08-28,0.11112192933069309
2007-08-29,0.5993923620287611
2007-08-30,3.0260941328614344
2007-08-31,1.113402742938785
2007-09-03,2.2702771130585164
2007-09-04,0.5650022061040261
2007-09-05,0.606361170397518
2007-09-06,1.0934534488986847
2007-09-07,2.4931300241633814
2007-09-10,2.0187357138663264
2007-09-11,6.3630446085882975
2007-09-12,1.1118387727809376
2007-09-13,2.135713941355366
2007-09-14,1.3140666494276143
2007-09-17,2.2466470448823106
2007-09-18,0.9636262778349947
2007-09-19,1.3174418787184172
2007-09-20,0.993815990932756
2007-09-21,0.9891555163533461
2007-09-24,0.5148304579187135
2007-09-25,0.8243763761862533
2007-09-26,1.6066035515234223
2007-09-27,0.8149992296027087
2007-09-28,2.2307710870509423
2007-10-08,0.09737098344695383
2007-10-09,1.0472428565813763
2007-10-10,0.6377032569735985
2007-10-11,2.027754399013537
2007-10-12,2.279692338427719
2007-10-15,0.016150828292160746
2007-10-16,1.0828937144726547
2007-10-17,0.283601291377078
2007-10-18,2.3344977421828395
2007-10-19,0.010593088321431132
2007-10-22,2.610330393959215
2007-10-23,0.009171787581396806
2007-10-24,1.9638622054633181
2007-10-25,7.508527968255086
2007-10-26,0.5304010349288513
2007-10-29,1.4150084536350693
2007-10-30,2.3209343427866624
2007-10-31,3.688191179788225
2007-11-01,2.61703932591677
2007-11-02,2.28995057660627
2007-11-05,0.7446363777043219
2007-11-06,0.7597658802302787
2007-11-07,0.20819065258100844
2007-11-08,4.108886284559931
2007-11-09,1.246180733061475
2007-11-12,1.316562490970885
2007-11-13,0.3891610712055016
2007-11-14,3.6332394379889665
2007-11-15,1.2500000000000067
2007-11-16,0.1550811029044974
2007-11-19,2.2775613376552872
2007-11-20,1.3539580087543746
2007-11-21,1.447040954507195
2007-11-22,4.528574280130526
2007-11-23,1.9611942693353868
2007-11-26,1.0038197607046162
2007-11-27,1.033989421659598
2007-11-28,0.7522603098115033
2007-11-29,2.629449441398335
2007-11-30,1.489509637371067
2007-12-03,1.1479700116179492
2007-12-04,0.5697486487653114
2007-12-05,1.8843496216040867
2007-12-06,0.4217128280736171
2007-12-07,1.65809460111348
2007-12-10,2.7878007069794597
2007-12-11,1.139873724026108
2007-12-12,0.2147768217440671
2007-12-13,3.1254125703019775
2007-12-14,2.2007250195337225
2007-12-17,0.14468177787458902
2007-12-18,0.8484167916840368
2007-12-19,2.189215745521844
2007-12-20,1.221520844923596
2007-12-21,1.517725186578045
2007-12-24,1.7288603078313702
2007-12-25,0.8919591672533311
2007-12-26,2.0275335862818045
2007-12-27,1.03015770918653
2007-12-28,0.31933433398139144
2008-01-02,3.563950198075827
2008-01-03,2.084727933441699
2008-01-04,0.2347655689910466
2008-01-07,1.9984627209838735
2008-01-08,2.7536505597618555
2008-01-09,2.998336714385963
2008-01-10,0.4825930461795913
2008-01-11,0.10274360732247523
2008-01-14,1.2702722809105893
2008-01-15,0.7711520449578568
2008-01-16,1.351900552023022
2008-01-17,2.6224341435567844
2008-01-18,0.8820025194651304
2008-01-21,4.1414587819349595
2008-01-22,8.541894322995036
2008-01-23,5.367634598430238
2008-01-24,3.4378651726566734
2008-01-25,0.3101794356544785
2008-01-28,6.988653420160917
2008-01-29,2.112435397110013
2008-01-30,0.22290440933430133
2008-01-31,3.875352215738459
2008-02-01,4.427866244086953
2008-02-04,8.15494073274654
2008-02-05,0.3860683471669235
2008-02-13,0.5253151477577989
2008-02-14,2.0105617856148505
2008-02-15,0.495686670631057
2008-02-18,3.215705216106368
2008-02-19,1.7889648116054646
2008-02-20,0.8555799710131429
2008-02-21,1.2606495017133623
2008-02-22,2.4138466314809204
2008-02-25,3.1724727590869306
2008-02-26,0.017249699670396357
2008-02-27,2.2290867789048985
2008-02-28,0.24249900549289105
2008-02-29,1.3670955082865532
2008-03-03,3.3634397206591116
2008-03-04,0.6721846767143602
2008-03-05,0.41694029376475594
2008-03-06,0.18372763816012494
2008-03-07,2.065538245957932
2008-03-10,3.275461696039028
2008-03-11,1.3657077611729074
2008-03-12,2.6894314713323486
2008-03-13,3.940766600492096
2008-03-14,0.5622051408925466
2008-03-17,7.715257639973238
2008-03-18,7.351119436806952
2008-03-19,4.7705653334403575
2008-03-20,4.1003330547900285
2008-03-21,1.3367864683720754
2008-03-24,2.071786211999471
2008-03-25,1.2228304956681812
2008-03-26,0.3500986870726752
2008-03-27,5.336795303362784
2008-03-28,2.953063141567891
2008-03-31,4.652889931509274
2008-04-01,8.403105759006946
2008-04-02,5.500408987465821
2008-04-03,2.5207683429890437
2008-04-07,6.509490743320812
2008-04-08,2.2611625771445487
2008-04-09,5.461778550961938
2008-04-10,2.926682741096154
2008-04-11,1.5485899680816928
2008-04-14,6.605805776778972
2008-04-15,3.2171589201656747
2008-04-16,2.4062181899244472
2008-04-17,3.3511481473327276
2008-04-18,4.9443180491527405
2008-04-21,0.7117459043156971
2008-04-22,1.452100008749413
2008-04-23,4.389875029849555
2008-04-24,9.18830302337108
2008-04-25,0.8933487686237473
2008-04-28,0.7126636903573402
2008-04-29,0.8041163032636689
2008-04-30,3.820404037717262
2008-05-05,3.5094461439134195
2008-05-06,0.3754801790028184
2008-05-07,4.341874141302204
2008-05-08,3.5055048659430765
2008-05-09,0.02609655726186766
2008-05-12,2.079904872762306
2008-05-13,0.23911627735522245
2008-05-14,2.1969266073039506
2008-05-15,0.8933690616985901
2008-05-16,1.4363691376702015
2008-05-19,0.045678809207461146
2008-05-20,6.292551688554193
2008-05-21,2.486405134847436
2008-05-22,0.9522177053139402
2008-05-23,1.0822538776459112
2008-05-26,2.6347055213923
2008-05-27,0.3966476701307453
2008-05-28,2.7706395550735508
2008-05-29,2.5483071068760688
2008-05-30,0.17096889486347688
2008-06-02,0.8658999954734625
2008-06-03,0.4500877737154019
2008-06-04,1.7772002863885916
2008-06-05,1.257802207295744
2008-06-06,0.753795635804877
2008-06-10,8.736556177546618
2008-06-11,2.5920749579659397
2008-06-12,0.9101558142129318
2008-06-13,4.767400040656133
2008-06-16,2.209772389174769
2008-06-17,6.263978346575694
2008-06-18,5.751820842692812
2008-06-19,8.436771640739337
2008-06-20,2.274678111587991
2008-06-23,1.6753006207764876
2008-06-24,3.267144228965013
2008-06-25,5.70513437153739
2008-06-26,1.2268697967575681
2008-06-27,7.011953517797098
2008-06-30,0.7523158509118222
2008-07-01,1.7293831653469427
2008-07-02,1.6697648513956276
2008-07-03,4.634626124507779
2008-07-04,0.014618292583423731
2008-07-07,5.227993703014855
2008-07-08,1.5338384735932298
2008-07-09,2.6677741286692536
2008-07-10,2.2832168374068207
2008-07-11,0.6268061119940049
2008-07-14,2.0946586523575172
2008-07-15,2.877108509074988
2008-07-16,5.079949651196102
2008-07-17,1.0228825889511128
2008-07-18,3.338507454503725
2008-07-21,4.102062470986145
2008-07-22,0.33476561629042223
2008-07-23,0.8676135389616535
2008-07-24,2.4994475916597425
2008-07-25,0.892606084842873
2008-07-28,1.3769753827821196
2008-07-29,2.0476701338681846
2008-07-30,0.5469841269841291
2008-07-31,3.6884290899108496
2008-08-01,1.5441366555968727
2008-08-04,2.4035433006615925
2008-08-05,3.091463027185748
2008-08-06,0.22293312351391315
2008-08-07,0.6735096532940243
2008-08-08,7.243779392902949
2008-08-11,7.499004410094545
2008-08-12,1.4019827871433743
2008-08-13,0.04528143218700542
2008-08-14,0.46110908870280465
2008-08-15,0.4018198655232119
2008-08-18,7.455168733728945
2008-08-19,1.6476652251779855
2008-08-20,8.324810272365513
2008-08-21,3.556098605964908
2008-08-22,1.9982723869853114
2008-08-25,0.35508621123852
2008-08-26,5.43667809575159
2008-08-27,0.31715063318766834
