date,000905.SH_对_000852.SH_相对换手率
2015-01-20,1.0623762121562879
2015-01-21,1.065187897060407
2015-01-22,1.0211664185384168
2015-01-23,0.9591749033089816
2015-01-26,1.0391453382084095
2015-01-27,1.048868260167256
2015-01-28,1.097798809779881
2015-01-29,1.1113227451210221
2015-01-30,0.9886976273227334
2015-02-02,1.060533166375589
2015-02-03,0.9971070964694769
2015-02-04,1.0254950284694484
2015-02-05,0.9836188010356504
2015-02-06,0.9687828433461155
2015-02-09,0.9761188196208715
2015-02-10,1.0822394502686987
2015-02-11,0.9578037245048774
2015-02-12,0.9342741800954192
2015-02-13,0.953020482240083
2015-02-16,0.9491980681319249
2015-02-17,0.9812124996606304
2015-02-25,0.9996782755569854
2015-02-26,1.0104846341584899
2015-02-27,0.9745126419105341
2015-03-02,0.9807386677722498
2015-03-03,1.049152786444583
2015-03-04,0.9969436162832124
2015-03-05,0.9689475574712645
2015-03-06,0.9617298578199052
2015-03-09,0.9864442596047929
2015-03-10,0.9469532269085037
2015-03-11,0.9118248054655411
2015-03-12,0.9260537342864185
2015-03-13,0.9767161689409911
2015-03-16,0.9519924694069658
2015-03-17,1.0105048687552922
2015-03-18,1.0022296850913894
2015-03-19,0.9971328491635222
2015-03-20,0.9955067843108177
2015-03-23,0.969061084525424
2015-03-24,0.938285738972653
2015-03-25,0.9379500690001255
2015-03-26,0.9596892017532209
2015-03-27,0.9673807374487883
2015-03-30,1.0555066596256528
2015-03-31,1.0936193844445095
2015-04-01,1.0366745553095655
2015-04-02,0.9415195682549449
2015-04-03,0.9677561837455829
2015-04-07,1.0030287669496896
2015-04-08,1.01668527401882
2015-04-09,1.0585810658573114
2015-04-10,1.107897384305835
2015-04-13,1.0531678499810309
2015-04-14,1.0565173048649652
2015-04-15,1.0724684663444535
2015-04-16,1.0700887940528634
2015-04-17,1.193173314913947
2015-04-20,1.23600100917553
2015-04-21,1.1254013365081803
2015-04-22,1.1084966644257124
2015-04-23,1.0586006410415683
2015-04-24,1.0638961670403284
2015-04-27,1.0862238488010052
2015-04-28,1.1001312006252966
2015-04-29,1.085086932827031
2015-04-30,1.0497405648418883
2015-05-04,1.0379231448285802
2015-05-05,0.977626303127506
2015-05-06,0.9749074454956806
2015-05-07,0.9992838185111851
2015-05-08,0.9365603708778317
2015-05-11,0.9362318840579711
2015-05-12,0.9373398934656203
2015-05-13,0.9956191230057456
2015-05-14,0.8859866321258354
2015-05-15,0.9047604576603407
2015-05-18,0.9287128712871288
2015-05-19,0.9425888363008038
2015-05-20,0.9784644427333019
2015-05-21,0.9941187068876763
2015-05-22,0.9931955099033501
2015-05-25,1.0445222276720025
2015-05-26,1.0670637739767201
2015-05-27,1.0265607559683136
2015-05-28,1.0201434636217246
2015-05-29,0.9518883493984548
2015-06-01,0.9934727248358128
2015-06-02,1.0111745805069619
2015-06-03,0.968823034495653
2015-06-04,1.0457721872816212
2015-06-05,1.0944322840857323
2015-06-08,1.108935916542474
2015-06-09,1.0974708083494884
2015-06-10,1.0409764478488082
2015-06-11,1.0364467849223946
2015-06-12,1.0376986370202876
2015-06-15,1.014522469183733
2015-06-16,1.0243041392987244
2015-06-17,0.9757681438277914
2015-06-18,1.001440391786566
2015-06-19,1.01063502128816
2015-06-23,0.9922631569796757
2015-06-24,1.0549446920917946
2015-06-25,1.0455363343645432
2015-06-26,1.083813689692881
2015-06-29,1.0974922428911906
2015-06-30,0.9940999230972882
2015-07-01,0.9927352763472107
2015-07-02,1.0230525157029076
2015-07-03,1.0482066332060496
2015-07-06,1.258780487804878
2015-07-07,1.606445962515327
2015-07-08,3.8684155225553374
2015-07-09,0.7882690730106644
2015-07-10,0.9684252865857746
2015-07-13,1.0366991542154151
2015-07-14,0.9909206518203059
2015-07-15,0.848085446299732
2015-07-16,0.7737510376832106
2015-07-17,0.8181190909624758
2015-07-20,0.7768656448114282
2015-07-21,0.7599883076677784
2015-07-22,0.8062863940892868
2015-07-23,0.8327451118797206
2015-07-24,0.8401399110046209
2015-07-27,0.8332217501917202
2015-07-28,0.9041495759832909
2015-07-29,0.7856718634001485
2015-07-30,0.7781047998899739
2015-07-31,0.7954953454370478
2015-08-03,0.8481027039309248
2015-08-04,0.7770865905991151
2015-08-05,0.7018557910951368
2015-08-06,0.6911040110863038
2015-08-07,0.6510704960835509
2015-08-10,0.71556434664359
2015-08-11,0.7388730817135739
2015-08-12,0.7226973549172813
2015-08-13,0.7208306804481232
2015-08-14,0.7578274003435409
2015-08-17,0.8007800370144953
2015-08-18,0.7908837068900461
2015-08-19,0.7828908340294676
2015-08-20,0.7686198845126742
2015-08-21,0.8822967138007186
2015-08-24,0.9319935814166731
2015-08-25,1.0202767705172797
2015-08-26,0.8176663393585684
2015-08-27,0.8345091817445315
2015-08-28,0.8330256804052159
2015-08-31,0.791979042793375
2015-09-01,0.8018996208999506
2015-09-02,0.8916200019648295
2015-09-07,0.8607168015027642
2015-09-08,0.7357145979976392
2015-09-09,0.8712405182845843
2015-09-10,0.7974164249732865
2015-09-11,0.7893434080250131
2015-09-14,0.8344512630226916
2015-09-15,0.8019278267141702
2015-09-16,0.7961618657811415
2015-09-17,0.7874447613376375
2015-09-18,0.7256236328686008
2015-09-21,0.7943838835175842
2015-09-22,0.7800682089276414
2015-09-23,0.7628788463021516
2015-09-24,0.7184329422954978
2015-09-25,0.7491736911071561
2015-09-28,0.69194625557638
2015-09-29,0.6849067328062832
2015-09-30,0.6579391382946671
2015-10-08,0.7510352179082449
2015-10-09,0.7172993421665641
2015-10-12,0.8171400992829565
2015-10-13,0.7822208645180999
2015-10-14,0.7574171574983987
2015-10-15,0.7569754422631932
2015-10-16,0.8049103842133442
2015-10-19,0.7855519501845746
2015-10-20,0.7584752449679354
2015-10-21,0.7689689373788378
2015-10-22,0.7431382109157656
2015-10-23,0.776309899863159
2015-10-26,0.7541708980124765
2015-10-27,0.7424550471312017
2015-10-28,0.7210218353075496
2015-10-29,0.7011968771328217
2015-10-30,0.6657743359306533
2015-11-02,0.7093546250130748
2015-11-03,0.7085050737524846
2015-11-04,0.7623576884277273
2015-11-05,0.8452400970477313
2015-11-06,0.7888009572761144
2015-11-09,0.8405881913489553
2015-11-10,0.7853164493730955
2015-11-11,0.7622431190237202
2015-11-12,0.7886028940965553
2015-11-13,0.7485194839917119
2015-11-16,0.7193210006647319
2015-11-17,0.7733908053178293
2015-11-18,0.7897842155855347
2015-11-19,0.7163395787746171
2015-11-20,0.7423066595059076
2015-11-23,0.696600310237849
2015-11-24,0.7338280027429536
2015-11-25,0.6937930831320333
2015-11-26,0.734358591720555
2015-11-27,0.7711762825635289
2015-11-30,0.7352189726171511
2015-12-01,0.7714976193911413
2015-12-02,0.7745092177379173
2015-12-03,0.7322323439306946
2015-12-04,0.7057092407298411
2015-12-07,0.6885586574654957
2015-12-08,0.6473746259182008
2015-12-09,0.6543870280209791
2015-12-10,0.6266776399088376
2015-12-11,0.6467430207587689
2015-12-14,0.7286946745851357
2015-12-15,0.7029010911959332
2015-12-16,0.6498101343350619
2015-12-17,0.7503056944293962
2015-12-18,0.7115256273358248
2015-12-21,0.7753762118362031
2015-12-22,0.7802979138526189
2015-12-23,0.7498208007645835
2015-12-24,0.7573416453300679
2015-12-25,0.7060404881013606
2015-12-28,0.6961699223748186
2015-12-29,0.6436977427091972
2015-12-30,0.658710968441239
2015-12-31,0.6576293122684875
2016-01-04,0.7124527182377809
2016-01-05,0.720595064063978
2016-01-06,0.7741660781788725
2016-01-07,0.7517903179604698
2016-01-08,0.7581542328091216
2016-01-11,0.8622459287994504
2016-01-12,0.8120646319569119
2016-01-13,0.8147569132986494
2016-01-14,0.8037235423204889
2016-01-15,0.7955424706197232
2016-01-18,0.7282410308098831
2016-01-19,0.7396189434340671
2016-01-20,0.762271869100063
2016-01-21,0.7278773857721226
2016-01-22,0.7396961254559554
2016-01-25,0.7269270236011347
2016-01-26,0.7584762088229628
2016-01-27,0.7584907426912904
2016-01-28,0.7491246075827095
2016-01-29,0.7588061230296478
2016-02-01,0.798398445352811
2016-02-02,0.7286160249739854
2016-02-03,0.7174093806781435
2016-02-04,0.7033055630206934
2016-02-05,0.6978300547556276
2016-02-15,0.7307065015938914
2016-02-16,0.7699540009098722
2016-02-17,0.7503324243312073
2016-02-18,0.7512978231470575
2016-02-19,0.6710942769677788
2016-02-22,0.7618785987429123
2016-02-23,0.7230552006992537
2016-02-24,0.7091612903225806
2016-02-25,0.7556117609864051
2016-02-26,0.7059715868047196
2016-02-29,0.8082264821632601
2016-03-01,0.7535624476110645
2016-03-02,0.8107094405873433
2016-03-03,0.8823056500766555
2016-03-04,0.8313671639306743
2016-03-07,0.847533038480892
2016-03-08,0.8031116956066247
2016-03-09,0.7695750086615083
2016-03-10,0.7348887245343911
2016-03-11,0.7144029704905218
2016-03-14,0.7177813630585705
2016-03-15,0.7181281369943904
2016-03-16,0.6797345617369456
2016-03-17,0.6841652892561985
2016-03-18,0.7471660676240507
2016-03-21,0.7457467792640078
2016-03-22,0.7114917504812969
2016-03-23,0.6644991922455573
2016-03-24,0.6842579316936878
2016-03-25,0.6801413896994283
2016-03-28,0.7103124547654005
2016-03-29,0.6859651204176058
2016-03-30,0.6828063031536977
2016-03-31,0.6841004596839426
2016-04-01,0.7277636223380631
2016-04-05,0.7330174677474598
2016-04-06,0.7089600803227786
2016-04-07,0.7522426795554134
2016-04-08,0.7190021846716304
2016-04-11,0.770123758784386
2016-04-12,0.7136737684590237
2016-04-13,0.8267934726831104
2016-04-14,0.7686627683639933
2016-04-15,0.6850924323832073
2016-04-18,0.6911395997918539
2016-04-19,0.6672489082969432
2016-04-20,0.706077329753559
2016-04-21,0.7593510368123875
2016-04-22,0.7051345962113659
2016-04-25,0.6907690769076907
2016-04-26,0.688892651540806
2016-04-27,0.642068141412375
2016-04-28,0.6267978154576387
2016-04-29,0.6654118689105403
2016-05-03,0.7148760330578513
2016-05-04,0.6930982341935981
2016-05-05,0.685066549656282
2016-05-06,0.7285550034903299
2016-05-09,0.7363035100510364
2016-05-10,0.7726067626544846
2016-05-11,0.7792100417152091
2016-05-12,0.7313348615764416
2016-05-13,0.7336365049751243
2016-05-16,0.7583640383198231
2016-05-17,0.7139813499660347
2016-05-18,0.7255078426330677
2016-05-19,0.7247060531281755
2016-05-20,0.7182539682539684
2016-05-23,0.7247211227060093
2016-05-24,0.7360100828231904
2016-05-25,0.6936621018050275
2016-05-26,0.7054463746730163
2016-05-27,0.7807222655235125
2016-05-30,0.7198621790831548
2016-05-31,0.7679955575094286
2016-06-01,0.7242483111837167
2016-06-02,0.6737066181922552
2016-06-03,0.6675306368369598
2016-06-06,0.6930933057356066
2016-06-07,0.6947873601433983
2016-06-08,0.7094043447792573
2016-06-13,0.6804209745468034
2016-06-14,0.6855552994633038
2016-06-15,0.7176093816229454
2016-06-16,0.7108447059343965
2016-06-17,0.6740703768405291
2016-06-20,0.6617376708496523
2016-06-21,0.6956314950892963
2016-06-22,0.6611335920940348
2016-06-23,0.6298245614035087
2016-06-24,0.6453974269472424
2016-06-27,0.6410536340619265
2016-06-28,0.6369697713420869
2016-06-29,0.6492030727980763
2016-06-30,0.6156089027116338
2016-07-01,0.6521421616358325
2016-07-04,0.7351121510045221
2016-07-05,0.7318324368107334
2016-07-06,0.7007834902571745
2016-07-07,0.7205974719321661
2016-07-08,0.7021769109535066
2016-07-11,0.7557542453042656
2016-07-12,0.820668561140155
2016-07-13,0.775413408537367
2016-07-14,0.7705635281764088
2016-07-15,0.8038001707941931
2016-07-18,0.7953214759169245
2016-07-19,0.7690377804014168
2016-07-20,0.697095195343045
2016-07-21,0.7466960938123222
2016-07-22,0.7641281021295329
2016-07-25,0.7742472431114942
2016-07-26,0.7940114674028457
2016-07-27,0.8002520252025204
2016-07-28,0.7753999364339443
2016-07-29,0.8228040421171648
2016-08-01,0.8322288727376372
2016-08-02,0.7962416107382551
2016-08-03,0.800950813677089
2016-08-04,0.7753920386007238
2016-08-05,0.7705410821643287
2016-08-08,0.8617178172624483
2016-08-09,0.7399173774779326
2016-08-10,0.7562671095936759
2016-08-11,0.7349023960305543
2016-08-12,0.8061446538560838
2016-08-15,0.8462561420907903
2016-08-16,0.830850027328248
2016-08-17,0.8047134496757526
2016-08-18,0.8594246080203195
2016-08-19,0.8529514699020065
2016-08-22,0.8379471405787196
2016-08-23,0.8325047925398836
2016-08-24,0.8076923076923076
2016-08-25,0.7697876741497841
2016-08-26,0.7743758985753496
2016-08-29,0.7890706829920179
2016-08-30,0.7102198282137139
2016-08-31,0.7658014810382228
2016-09-01,0.7628569495195562
2016-09-02,0.7668405041286397
2016-09-05,0.772927573349403
2016-09-06,0.7921975912026532
2016-09-07,0.7799066044029352
2016-09-08,0.7301883154444373
2016-09-09,0.7647624662550035
2016-09-12,0.8069557750107342
2016-09-13,0.8133752176216789
2016-09-14,0.7213684667957176
2016-09-19,0.7324483022721471
2016-09-20,0.7111046122994652
2016-09-21,0.6887280701754387
2016-09-22,0.7218611141713488
2016-09-23,0.7369552914544425
2016-09-26,0.7893591633326315
2016-09-27,0.7247487230186193
2016-09-28,0.6900261049599423
2016-09-29,0.7088153528831495
2016-09-30,0.6656539283171137
2016-10-10,0.7427027027027027
2016-10-11,0.8051224944320714
2016-10-12,0.7052279939869718
2016-10-13,0.6873309287646528
2016-10-14,0.691644204851752
2016-10-17,0.724617479253112
2016-10-18,0.7497389033942559
2016-10-19,0.7424535787970163
2016-10-20,0.6054214190490298
2016-10-21,0.7038100531060887
2016-10-24,0.8308226396379642
2016-10-25,0.7907293178519593
2016-10-26,0.6992236413724017
2016-10-27,0.7101177912439574
2016-10-28,0.676976156737108
2016-10-31,0.6413304103582929
2016-11-01,0.632017172965589
2016-11-02,0.6411297238579841
2016-11-03,0.6160151647113069
2016-11-04,0.6356697141198665
2016-11-07,0.6435034382917119
2016-11-08,0.6968324388049515
2016-11-09,0.6634428460342147
2016-11-10,0.698905472636816
2016-11-11,0.8115141020471096
2016-11-14,0.9260482007263124
2016-11-15,0.8560205985129136
2016-11-16,0.7449588399667698
2016-11-17,0.770735869597199
2016-11-18,0.7781074232029174
2016-11-21,0.7957852156325439
2016-11-22,0.8508254365576018
2016-11-23,0.8185499746892401
2016-11-24,0.8999999999999999
2016-11-25,0.8772220452373368
2016-11-28,0.9965984103462212
2016-11-29,0.994670558005266
2016-11-30,0.93592600846891
2016-12-01,0.9562554680664915
2016-12-02,0.8698611111111111
2016-12-05,0.859965814816359
2016-12-06,0.7603012219380505
2016-12-07,0.7652166652751107
2016-12-08,0.7182000081669321
2016-12-09,0.764437562772012
2016-12-12,0.7896767182830753
2016-12-13,0.7498406747891284
2016-12-14,0.7978875895888345
2016-12-15,0.7660362794287918
2016-12-16,0.7362285273113298
2016-12-19,0.7797967479674797
2016-12-20,0.8170721036051802
2016-12-21,0.8089528708927979
2016-12-22,0.7684892873679336
2016-12-23,0.7469370330843117
2016-12-26,0.7417067950775816
2016-12-27,0.6968897528464315
2016-12-28,0.6676715410573678
2016-12-29,0.6686922702965483
2016-12-30,0.7073339597448197
2017-01-03,0.6958525345622121
2017-01-04,0.738268197007119
2017-01-05,0.6751387987598241
2017-01-06,0.6932622870363879
2017-01-09,0.7420793777879446
2017-01-10,0.7972105890037269
2017-01-11,0.7646611424682759
2017-01-12,0.7012869234755571
2017-01-13,0.7044098573281452
2017-01-16,0.7741925075021782
2017-01-17,0.6794951284322409
2017-01-18,0.7475530833823608
2017-01-19,0.7674975757230049
2017-01-20,0.7274255397384042
2017-01-23,0.7646645944048932
2017-01-24,0.8264967042545078
2017-01-25,0.8148264193507958
2017-01-26,0.8370522006141248
2017-02-03,0.812726723095526
2017-02-06,0.7372831598612223
2017-02-07,0.712616497426624
2017-02-08,0.7137278989163339
2017-02-09,0.8214579747024923
2017-02-10,0.944973396807617
2017-02-13,0.968679404219474
2017-02-14,0.9342768830323736
2017-02-15,0.90272
2017-02-16,0.8679483742484011
2017-02-17,0.8257557394646629
2017-02-20,0.820530700627592
2017-02-21,0.7887949610475716
2017-02-22,0.8710156404672341
2017-02-23,0.8161090083270248
2017-02-24,0.8341130816378342
2017-02-27,0.8293045034070577
2017-02-28,0.8026782696857045
2017-03-01,0.8037671988816129
2017-03-02,0.8255579635755295
2017-03-03,0.7887114890885751
2017-03-06,0.7768154818930829
2017-03-07,0.748721853584249
2017-03-08,0.7633777920617065
2017-03-09,0.7582086043413526
2017-03-10,0.7764259250789004
2017-03-13,0.825130845855141
2017-03-14,0.7491539413949648
2017-03-15,0.6993586540063302
2017-03-16,0.7400630237055074
2017-03-17,0.7064794885797809
2017-03-20,0.6929598506069093
2017-03-21,0.7515028363390059
2017-03-22,0.8066394658753709
2017-03-23,0.797381116471399
2017-03-24,0.9332120582120582
2017-03-27,0.8918742813338445
2017-03-28,0.7652492302571358
2017-03-29,0.9088304982848251
2017-03-30,0.8833967432658653
2017-03-31,0.8414387818520821
2017-04-05,0.9685889978394548
2017-04-06,0.9784838461795463
2017-04-07,1.0045542184695166
2017-04-10,0.9166716266888876
2017-04-11,0.9933231541626769
2017-04-12,0.941723343571742
2017-04-13,0.8608636052090474
2017-04-14,0.9766651110074005
2017-04-17,0.9906221753540224
2017-04-18,0.967177594093572
2017-04-19,0.9412061206120612
2017-04-20,1.0200147614292536
2017-04-21,0.915408008109478
2017-04-24,0.9252632970519543
2017-04-25,0.9592683292518366
2017-04-26,0.9993704905331461
2017-04-27,0.9408290339797188
2017-04-28,0.9450533671564638
2017-05-02,1.0372618277697627
2017-05-03,0.9495163641181926
2017-05-04,0.9831889527403724
2017-05-05,0.9759247301909418
2017-05-08,0.9472354623450907
2017-05-09,0.8412929376916282
2017-05-10,0.8384319057330614
2017-05-11,0.8401824703680599
2017-05-12,0.8523753635760576
2017-05-15,0.8315992950139292
2017-05-16,0.8665569691375367
2017-05-17,0.8706945457492503
2017-05-18,0.8164729848604103
2017-05-19,0.8147548449122097
2017-05-22,0.8383163049107774
2017-05-23,0.8331724016853933
2017-05-24,0.8707991803278688
2017-05-25,0.9398832329866812
2017-05-26,0.8431555206903314
2017-05-31,0.8974806816978935
2017-06-01,0.8630035545023698
2017-06-02,0.8559967910148416
2017-06-05,0.9065124841790358
2017-06-06,0.8348185305399823
2017-06-07,0.8612880114631428
2017-06-08,0.8245004716576624
2017-06-09,0.852080049672828
2017-06-12,0.8383084577114428
2017-06-13,0.8599391679748821
2017-06-14,0.7966193373901285
2017-06-15,0.7493738321472588
2017-06-16,0.7594901762296968
2017-06-19,0.838605741066198
2017-06-20,0.784966112138016
2017-06-21,0.7294180506701101
2017-06-22,0.7925755532640597
2017-06-23,0.8246940244780417
2017-06-26,0.9688509571339023
2017-06-27,0.8680515204338562
2017-06-28,0.9129270980947882
2017-06-29,0.9120765027322404
2017-06-30,0.8823664297179545
2017-07-03,0.9068675889328063
2017-07-04,0.9201946965471784
2017-07-05,0.8768396247387844
2017-07-06,0.8701942496236185
2017-07-07,0.8893336472804332
2017-07-10,0.9570909360628987
2017-07-11,0.8934032861558483
2017-07-12,0.8888155996207281
2017-07-13,1.0210588288573887
2017-07-14,0.9523210150035243
2017-07-17,0.9201688735367491
2017-07-18,0.9785179167794927
2017-07-19,1.064499616073714
2017-07-20,0.9322867277771923
2017-07-21,0.8764300354015279
2017-07-24,0.9665379213483146
2017-07-25,1.0176076245860592
2017-07-26,0.9712115928552055
2017-07-27,0.8825651664111123
2017-07-28,0.8897292993630573
2017-07-31,1.004302952823423
2017-08-01,0.9235593002315411
2017-08-02,0.9898557809826447
2017-08-03,0.9337226852155653
2017-08-04,1.0841821268340002
2017-08-07,1.1617763380918302
2017-08-08,1.064888944269649
2017-08-09,1.087654033945594
2017-08-10,1.0401353021531254
2017-08-11,1.0731848237786479
2017-08-14,0.9122405153901216
2017-08-15,0.8678233673393403
2017-08-16,0.8450741879427884
2017-08-17,0.8332185731820495
2017-08-18,0.8660422492503621
2017-08-21,0.9120870898956268
2017-08-22,0.928037313985341
2017-08-23,0.9308864751226349
2017-08-24,0.8504769154986342
2017-08-25,0.932982456140351
2017-08-28,0.9508624075991858
2017-08-29,0.8980322003577818
2017-08-30,0.9487079646017699
2017-08-31,0.9517308266189197
2017-09-01,1.041604071496459
2017-09-04,0.962319255547602
2017-09-05,0.8534477239259876
2017-09-06,0.8921334019931542
2017-09-07,0.8748207754206291
2017-09-08,0.8619507532056564
2017-09-11,0.9101653340129336
2017-09-12,0.9697900036841458
2017-09-13,0.9737308245045285
2017-09-14,0.9672066135871389
2017-09-15,0.9992775990017733
2017-09-18,0.9140827351439356
2017-09-19,0.9061726673869854
2017-09-20,0.9275818021027807
2017-09-21,0.9007150354237734
2017-09-22,0.8860284459789096
2017-09-25,0.9018533238505627
2017-09-26,0.9254437869822485
2017-09-27,0.9816448827443024
2017-09-28,0.911788149853866
2017-09-29,0.8788790586967261
2017-10-09,0.8962469915764141
2017-10-10,0.9017114914425428
2017-10-11,0.8385763258721516
2017-10-12,0.8156717274083138
2017-10-13,0.8479581863765776
2017-10-16,0.8448096077091798
2017-10-17,0.8842534675006799
2017-10-18,0.939873565909623
2017-10-19,0.9231341202714006
2017-10-20,0.9395195638593902
2017-10-23,0.8910080275847205
2017-10-24,0.8587267904509284
2017-10-25,0.8903082477089698
2017-10-26,0.9404274879338084
2017-10-27,0.9193228080627543
2017-10-30,0.9104723618090453
2017-10-31,0.9388372353534221
2017-11-01,0.9208794652182996
2017-11-02,0.9252209038121687
2017-11-03,0.8944951911459088
2017-11-06,0.9513877916469163
2017-11-07,0.9328795163516924
2017-11-08,0.8930579102346747
2017-11-09,0.9218989280245022
2017-11-10,0.9370735078172239
2017-11-13,0.9181712638616437
2017-11-14,0.9257361839451392
2017-11-15,0.9853346456692914
2017-11-16,0.9409358220403989
2017-11-17,0.8842472033742893
2017-11-20,0.9296982167352538
2017-11-21,0.9119049985093908
2017-11-22,0.8923377166488548
2017-11-23,0.9317567257894495
2017-11-24,0.9057105665289491
2017-11-27,0.9492364836978953
2017-11-28,0.918892957915591
2017-11-29,1.017705625582422
2017-11-30,0.901524673479425
2017-12-01,0.8403013822796284
2017-12-04,0.9275881683731513
2017-12-05,0.8870982897951512
2017-12-06,0.8594128170051563
2017-12-07,0.8506650901566657
2017-12-08,0.8424144103826359
2017-12-11,0.8295419133686507
2017-12-12,0.7595482546201232
2017-12-13,0.7668861821784487
2017-12-14,0.7946438311334134
2017-12-15,0.833582281740922
2017-12-18,0.8049549807879796
2017-12-19,0.8700145837296305
2017-12-20,0.830797221303341
2017-12-21,0.841508611292784
2017-12-22,0.8390555425357393
2017-12-25,0.8827632015941548
2017-12-26,0.9206991720331187
2017-12-27,0.8987791104178993
2017-12-28,0.8856065692299748
2017-12-29,0.8663207602168717
2018-01-02,0.9560112869092009
2018-01-03,0.9278631314635912
2018-01-04,0.9157069667644613
2018-01-05,0.8923200067405317
2018-01-08,0.9280773997521289
2018-01-09,0.9026748308088947
2018-01-10,0.8909622969591586
2018-01-11,0.8950733523100503
2018-01-12,0.8497855881611032
2018-01-15,0.8697179233893098
2018-01-16,0.9247785621150129
2018-01-17,0.9449267850200855
2018-01-18,0.9283632964978834
2018-01-19,0.9648506151142354
2018-01-22,0.9074162908951358
2018-01-23,0.862470167064439
2018-01-24,0.861096829477292
2018-01-25,0.847894355423142
2018-01-26,0.8500355703106475
2018-01-29,0.9778215869886643
2018-01-30,0.9813478702367592
2018-01-31,0.8761757451611554
2018-02-01,0.8927795480880649
2018-02-02,0.9916533637400228
2018-02-05,1.0656319290465632
2018-02-06,1.0307513655326652
2018-02-07,1.0232654949121185
2018-02-08,1.002783964365256
2018-02-09,1.0581395348837208
2018-02-12,0.9383401704007572
2018-02-13,0.9487097598364844
2018-02-14,0.9779799818016378
2018-02-22,1.0661932014066056
2018-02-23,0.9832204527426932
2018-02-26,0.9422975814931651
2018-02-27,0.8468954387157054
2018-02-28,0.8203731809659851
2018-03-01,0.8164797238999137
2018-03-02,0.8383455331157951
2018-03-05,0.8637669672049935
2018-03-06,0.8808864265927977
2018-03-07,0.8855767025911488
2018-03-08,0.8749191502064779
2018-03-09,0.8206120943952802
2018-03-12,0.8061770893096195
2018-03-13,0.7773137497788002
2018-03-14,0.8167836843864928
2018-03-15,0.806550444463623
2018-03-16,0.7563305397855278
2018-03-19,0.81315851088738
2018-03-20,0.8431230008723466
2018-03-21,0.8422740165248489
2018-03-22,0.7982174032895342
2018-03-23,0.9326258049129501
2018-03-26,0.910932355270287
2018-03-27,0.8231075411482053
2018-03-28,0.7676888199498866
2018-03-29,0.763823886288785
2018-03-30,0.7245720040281974
2018-04-02,0.7307962177152594
2018-04-03,0.7159564929242525
2018-04-04,0.735015368852459
2018-04-09,0.748588208719223
2018-04-10,0.7452521008403362
2018-04-11,0.7035512308715902
2018-04-12,0.6918154562133619
2018-04-13,0.6476538353470075
2018-04-16,0.7697933497746408
2018-04-17,0.7508353027463124
2018-04-18,0.7601838149388581
2018-04-19,0.7632485322896281
2018-04-20,0.7698713411333639
2018-04-23,0.74480021893815
2018-04-24,0.7543324915091874
2018-04-25,0.6807850781976873
2018-04-26,0.7058563144615112
2018-04-27,0.7526546568756934
2018-05-02,0.8500978887771841
2018-05-03,0.8533015825767724
2018-05-04,0.796780570460322
2018-05-07,0.8001768781015084
2018-05-08,0.7507834013863831
2018-05-09,0.6820703318474491
2018-05-10,0.6462516879383194
2018-05-11,0.7513300948415452
2018-05-14,0.7738931297709923
2018-05-15,0.7405672928529615
2018-05-16,0.7469630525732144
2018-05-17,0.7416528925619835
2018-05-18,0.7711623499684145
2018-05-21,0.7634867158514222
2018-05-22,0.7089870970642449
2018-05-23,0.7494655089663598
