date,000852.SH_均线_120日
2015-04-14,6892.649775
2015-04-15,6920.837475000001
2015-04-16,6949.064525
2015-04-17,6977.9369166666675
2015-04-20,7005.654433333333
2015-04-21,7037.203316666666
2015-04-22,7070.981116666667
2015-04-23,7105.1347166666665
2015-04-24,7138.1367
2015-04-27,7170.871708333333
2015-04-28,7200.92425
2015-04-29,7233.4141666666665
2015-04-30,7265.951641666666
2015-05-04,7299.604258333333
2015-05-05,7331.104466666667
2015-05-06,7361.811124999999
2015-05-07,7391.630633333333
2015-05-08,7425.195366666667
2015-05-11,7464.767166666667
2015-05-12,7505.861933333333
2015-05-13,7548.474583333334
2015-05-14,7591.8216999999995
2015-05-15,7634.464175
2015-05-18,7679.487158333332
2015-05-19,7726.468808333333
2015-05-20,7776.022566666667
2015-05-21,7828.899866666666
2015-05-22,7882.185425000001
2015-05-25,7936.230658333333
2015-05-26,7994.282074999999
2015-05-27,8053.531766666667
2015-05-28,8106.37245
2015-05-29,8161.661999999999
2015-06-01,8221.942116666667
2015-06-02,8286.628475
2015-06-03,8351.222458333334
2015-06-04,8416.610466666667
2015-06-05,8483.345791666667
2015-06-08,8549.498816666666
2015-06-09,8613.993983333334
2015-06-10,8680.648109166666
2015-06-11,8749.178870833333
2015-06-12,8818.7471525
2015-06-15,8886.018180833335
2015-06-16,8948.9440375
2015-06-17,9014.497638333334
2015-06-18,9076.965745
2015-06-19,9134.500191666668
2015-06-23,9193.030633333334
2015-06-24,9252.688274166667
2015-06-25,9307.171375
2015-06-26,9352.9781425
2015-06-29,9393.03702
2015-06-30,9438.0273275
2015-07-01,9477.2480875
2015-07-02,9510.186185833332
2015-07-03,9536.739020833333
2015-07-06,9559.173544166666
2015-07-07,9577.440331666668
2015-07-08,9593.995268333332
2015-07-09,9613.050200833333
2015-07-10,9633.493155833334
2015-07-13,9657.603708333334
2015-07-14,9684.0163
2015-07-15,9706.439884166668
2015-07-16,9730.872748333331
2015-07-17,9757.577980833334
2015-07-20,9785.696179166667
2015-07-21,9814.814988333332
2015-07-22,9845.871623333334
2015-07-23,9878.460040833334
2015-07-24,9909.759571666666
2015-07-27,9935.203625833334
2015-07-28,9957.366426666667
2015-07-29,9983.871715833333
2015-07-30,10008.245264166666
2015-07-31,10029.654323333332
2015-08-03,10046.906454166667
2015-08-04,10068.665945833332
2015-08-05,10091.282075833333
2015-08-06,10114.236505
2015-08-07,10139.480825
2015-08-10,10168.084425833335
2015-08-11,10196.8335825
2015-08-12,10223.417594166667
2015-08-13,10251.2799975
2015-08-14,10279.26271
2015-08-17,10308.916606666668
2015-08-18,10331.928548333331
2015-08-19,10356.228149166669
2015-08-20,10376.413476666667
2015-08-21,10392.463860833332
2015-08-24,10401.594606666667
2015-08-25,10405.187991666668
2015-08-26,10406.899494166666
2015-08-27,10409.7555175
2015-08-28,10415.626170833333
2015-08-31,10418.827396666666
2015-09-01,10418.2181725
2015-09-02,10413.890045833334
2015-09-07,10408.7909225
2015-09-08,10405.9430675
2015-09-09,10404.324546666667
2015-09-10,10401.211005
2015-09-11,10398.155226666666
2015-09-14,10388.5873975
2015-09-15,10375.083395833331
2015-09-16,10364.380901666667
2015-09-17,10354.520679166666
2015-09-18,10344.9032825
2015-09-21,10337.642155833333
2015-09-22,10330.14296
2015-09-23,10320.275168333332
2015-09-24,10309.364932499999
2015-09-25,10294.539699166668
2015-09-28,10279.863829166667
2015-09-29,10265.406222499998
2015-09-30,10251.7216575
2015-10-08,10238.853973333333
2015-10-09,10225.243978333334
2015-10-12,10214.348705833334
2015-10-13,10207.764206666669
2015-10-14,10199.372204166666
2015-10-15,10193.045286666666
2015-10-16,10189.623666666668
2015-10-19,10183.115681666668
2015-10-20,10175.792985833334
2015-10-21,10162.762460833332
2015-10-22,10152.5195175
2015-10-23,10144.249958333334
2015-10-26,10139.374930833332
2015-10-27,10133.02965
2015-10-28,10124.2911525
2015-10-29,10115.494965833332
2015-10-30,10108.66993
2015-11-02,10100.092366666668
