date,000300.SH_对_000852.SH_相对强弱
2015-01-29,0.5255540184497973
2015-01-30,0.5246069064584241
2015-02-02,0.5131593905233905
2015-02-03,0.5165556674088657
2015-02-04,0.5112874169326735
2015-02-05,0.5059970706703043
2015-02-06,0.507498986126596
2015-02-09,0.5167591609152814
2015-02-10,0.5196823645805909
2015-02-11,0.5167585332051264
2015-02-12,0.5135693631163748
2015-02-13,0.5090823621653534
2015-02-16,0.5024166220526579
2015-02-17,0.5017514825030523
2015-02-25,0.4966303170815449
2015-02-26,0.5061972092473984
2015-02-27,0.5002658960767797
2015-03-02,0.49213227093789463
2015-03-03,0.48171491002330646
2015-03-04,0.4764277157546437
2015-03-05,0.46925085352036383
2015-03-06,0.4740158759316058
2015-03-09,0.47481376536476005
2015-03-10,0.46529040382180303
2015-03-11,0.46583500653951354
2015-03-12,0.4781249979206715
2015-03-13,0.47293683315368834
2015-03-16,0.4688726811611715
2015-03-17,0.4700372552166874
2015-03-18,0.47185352972923034
2015-03-19,0.4673134611003254
2015-03-20,0.4679233098793112
2015-03-23,0.4640019129855576
2015-03-24,0.45902617793788375
2015-03-25,0.4485432916834995
2015-03-26,0.45866945878383586
2015-03-27,0.4559775327827739
2015-03-30,0.46886969247249183
2015-03-31,0.4613739230832394
2015-04-01,0.45779340403261437
2015-04-02,0.4464984125984122
2015-04-03,0.44276982729214504
2015-04-07,0.44372121180052915
2015-04-08,0.4543135859317081
2015-04-09,0.4548873027048909
2015-04-10,0.45252443101074635
2015-04-13,0.45050489137722816
2015-04-14,0.45149094685262414
2015-04-15,0.46397880691336435
2015-04-16,0.47303046417193634
2015-04-17,0.48038069775426584
2015-04-20,0.4834409423867486
2015-04-21,0.4754012026533835
2015-04-22,0.4742060788401545
2015-04-23,0.46915045317938064
2015-04-24,0.46450837670425754
2015-04-27,0.47249525793865293
2015-04-28,0.4815102073103353
2015-04-29,0.4723594594059798
2015-04-30,0.46656752278132
2015-05-04,0.4661811486320037
2015-05-05,0.45934975272976547
2015-05-06,0.4565200630319398
2015-05-07,0.45582882306321476
2015-05-08,0.44366706312205706
2015-05-11,0.43545279168778694
2015-05-12,0.42957526763504816
2015-05-13,0.42366067179657546
2015-05-14,0.41929676838133634
2015-05-15,0.4116151553807164
2015-05-18,0.39638095766174447
2015-05-19,0.39988826305682523
2015-05-20,0.3919200453002999
2015-05-21,0.38463028511725283
2015-05-22,0.3902594643931052
2015-05-25,0.3959890106050146
2015-05-26,0.3879410296456093
2015-05-27,0.3814772631059706
2015-05-28,0.3770973376217627
2015-05-29,0.3715936873666733
2015-06-01,0.37076298081172027
2015-06-02,0.3615686675557847
2015-06-03,0.3582735466614658
2015-06-04,0.3621177399684806
2015-06-05,0.3615818052987228
2015-06-08,0.3797059234467611
2015-06-09,0.37695833684832875
2015-06-10,0.3671125257610369
2015-06-11,0.35930886410936985
2015-06-12,0.35552410025555337
2015-06-15,0.3549935522553155
2015-06-16,0.35915058434267433
2015-06-17,0.3566821005646084
2015-06-18,0.3538447749492135
2015-06-19,0.35601942049314306
2015-06-23,0.36683403312281526
2015-06-24,0.36654658845615834
2015-06-25,0.36883538869911153
2015-06-26,0.36964349272831115
2015-06-29,0.3843326218654733
2015-06-30,0.39300691916597186
2015-07-01,0.3962191692142076
2015-07-02,0.41070273343923636
2015-07-03,0.41521830275258864
2015-07-06,0.4513575809615804
2015-07-07,0.4700746177160695
2015-07-08,0.45141294873228816
2015-07-09,0.4668444966159452
2015-07-10,0.47638360953731435
2015-07-13,0.46629231638445473
2015-07-14,0.4403592181722134
2015-07-15,0.4435648657392104
2015-07-16,0.4421252500780121
2015-07-17,0.43510983650176394
2015-07-20,0.42282999791217746
2015-07-21,0.41399681568713076
2015-07-22,0.40641470305321903
2015-07-23,0.4027968860808871
2015-07-24,0.39965346729788176
2015-07-27,0.3928917700463618
2015-07-28,0.4104772178777904
2015-07-29,0.40405936871021586
2015-07-30,0.40328941677305025
2015-07-31,0.413795520402198
2015-08-03,0.43895159858258875
2015-08-04,0.4261264140380462
2015-08-05,0.41845558811544953
2015-08-06,0.4151811582366838
2015-08-07,0.40760450732865944
2015-08-10,0.4052776409580682
2015-08-11,0.40051052059395253
2015-08-12,0.4013746289275237
2015-08-13,0.39533866120109123
2015-08-14,0.3925176757689371
2015-08-17,0.3860476105355337
2015-08-18,0.3900814555271952
2015-08-19,0.3863787514378957
2015-08-20,0.3861895712594573
2015-08-21,0.38982143011703074
2015-08-24,0.38505238826676336
2015-08-25,0.3860547176681905
2015-08-26,0.4010841084096214
2015-08-27,0.41131988718654994
2015-08-28,0.40409898517939774
2015-08-31,0.4234391822731344
2015-09-01,0.45181157673779127
2015-09-02,0.4720681706113257
2015-09-07,0.4457929337194394
2015-09-08,0.43573457827957507
2015-09-09,0.4272240029303501
2015-09-10,0.4280965737723542
2015-09-11,0.420916841508588
2015-09-14,0.442660312724732
2015-09-15,0.4480848327079229
2015-09-16,0.44119725360459694
2015-09-17,0.4357459476450681
2015-09-18,0.4302786767227573
2015-09-21,0.421546287223788
2015-09-22,0.4236898486207459
2015-09-23,0.41705009901501344
2015-09-24,0.4143109760012729
2015-09-25,0.4230207090860377
2015-09-28,0.41363655288492646
2015-09-29,0.41173258739531293
2015-09-30,0.41448640397607034
2015-10-08,0.40918171291214855
2015-10-09,0.40830733072281605
2015-10-12,0.4045340092405521
2015-10-13,0.39822244279398106
2015-10-14,0.3990885846512911
2015-10-15,0.3958482027895689
2015-10-16,0.39517593032579973
2015-10-19,0.39552630423282664
2015-10-20,0.39244091384026947
2015-10-21,0.40662774580942435
2015-10-22,0.39624848427559034
2015-10-23,0.38891592990441687
2015-10-26,0.3874882694544015
2015-10-27,0.38443102453729155
2015-10-28,0.3860019671983295
2015-10-29,0.38344705735935486
2015-10-30,0.38462958249019724
2015-11-02,0.38860652127720924
2015-11-03,0.38831595124162194
2015-11-04,0.3861443729058723
2015-11-05,0.3946111835257066
2015-11-06,0.3939415804522795
2015-11-09,0.3912328197800372
2015-11-10,0.38675664195398357
2015-11-11,0.37954969326006155
2015-11-12,0.3744739300242288
2015-11-13,0.3770839916694185
2015-11-16,0.36922102155519315
2015-11-17,0.37177156484631607
2015-11-18,0.37422757603231444
2015-11-19,0.36881679668990314
2015-11-20,0.3615187852194789
2015-11-23,0.3629409282973788
2015-11-24,0.35889417620717856
2015-11-25,0.35354318461445244
2015-11-26,0.35396743595920616
2015-11-27,0.3580806373748294
2015-11-30,0.35659886318703066
2015-12-01,0.36078575059335544
2015-12-02,0.37893847833143834
2015-12-03,0.3711113921087451
2015-12-04,0.3647835709764736
2015-12-07,0.36018757769264176
2015-12-08,0.3602221835654173
2015-12-09,0.3623547876626143
2015-12-10,0.3610286060840067
2015-12-11,0.36276037939292355
2015-12-14,0.3667712060032441
2015-12-15,0.35942983610827967
2015-12-16,0.35524950957560786
2015-12-17,0.35167616042685995
2015-12-18,0.35446127924668386
2015-12-21,0.36131830973278467
2015-12-22,0.35864979176199985
2015-12-23,0.3634445789236381
2015-12-24,0.3601367363937534
2015-12-25,0.35780779530811574
2015-12-28,0.3544939289720432
2015-12-29,0.3531046958906375
2015-12-30,0.34841106039362235
2015-12-31,0.3515047725121164
2016-01-04,0.3578261759819503
2016-01-05,0.36804536154870093
2016-01-06,0.36456902742914693
2016-01-07,0.3719739286372479
2016-01-08,0.37871423352688277
2016-01-11,0.3890801258043452
2016-01-12,0.392736405471849
2016-01-13,0.40273471208574335
2016-01-14,0.3949099267380175
2016-01-15,0.3963731148787426
2016-01-18,0.38838553739894777
2016-01-19,0.3842367364343798
2016-01-20,0.38147200154166516
2016-01-21,0.38785568033922657
2016-01-22,0.38560224784722125
2016-01-25,0.38248084894821327
2016-01-26,0.38970131538027436
2016-01-27,0.3924536844417551
2016-01-28,0.4018864703571296
2016-01-29,0.39888795717087266
2016-02-01,0.39780632547731554
2016-02-02,0.3908801658443973
2016-02-03,0.38643005319680124
2016-02-04,0.3822987798961211
2016-02-05,0.383974790186073
2016-02-15,0.38138305569109426
2016-02-16,0.3763553980986479
2016-02-17,0.37347783290630077
2016-02-18,0.3734890363173349
2016-02-19,0.3703714312356775
2016-02-22,0.3709469852253829
2016-02-23,0.3696579945572016
2016-02-24,0.3717478574688715
2016-02-25,0.37893093690341506
2016-02-26,0.3845179096748632
2016-02-29,0.40055627228080976
2016-03-01,0.39900060256613196
2016-03-02,0.39566620927747115
2016-03-03,0.3958015544624617
2016-03-04,0.41703365096509004
2016-03-07,0.40850803951120074
2016-03-08,0.4051360152772701
2016-03-09,0.40957831622483226
2016-03-10,0.40846811745321154
2016-03-11,0.4106751322901063
2016-03-14,0.40126151245030406
2016-03-15,0.4060819884551662
2016-03-16,0.41287274931958223
2016-03-17,0.401575061235236
2016-03-18,0.39173559169313266
2016-03-21,0.39027698491120016
2016-03-22,0.38812517482409786
2016-03-23,0.38485331483806806
2016-03-24,0.3842977578253495
2016-03-25,0.3832822808380176
2016-03-28,0.38195120556362394
2016-03-29,0.38618194714536325
2016-03-30,0.38113472320652864
2016-03-31,0.38096597523388664
2016-04-01,0.3840487223311694
2016-04-05,0.37802359834012583
2016-04-06,0.37480628604704147
2016-04-07,0.3753769644584079
2016-04-08,0.37549037624085585
2016-04-11,0.3722419518056374
2016-04-12,0.37387429667610395
2016-04-13,0.37359022339995535
2016-04-14,0.370694284308414
2016-04-15,0.3701131460590089
2016-04-18,0.3704117283981284
2016-04-19,0.3699013390181174
2016-04-20,0.3826936239223854
2016-04-21,0.3855094344022889
2016-04-22,0.38332995268051956
2016-04-25,0.3840925146497206
2016-04-26,0.38103798303849323
2016-04-27,0.3803606191124004
2016-04-28,0.38062976361371115
2016-04-29,0.3807115152583032
2016-05-03,0.37547587342309086
2016-05-04,0.37471320143386766
2016-05-05,0.37246686234219234
2016-05-06,0.3782433397952456
2016-05-09,0.38716317045994203
2016-05-10,0.38856103028279826
2016-05-11,0.3940205264080631
2016-05-12,0.39506161159750186
2016-05-13,0.3938711560437993
2016-05-16,0.38880185647634874
2016-05-17,0.3876184292863331
2016-05-18,0.3978285608683433
2016-05-19,0.39428039705970996
2016-05-20,0.3916244543552529
2016-05-23,0.38611607888972377
2016-05-24,0.38712171590965183
2016-05-25,0.38774786193884786
2016-05-26,0.3864333968651313
2016-05-27,0.38702793528466817
2016-05-30,0.3897898656931682
2016-05-31,0.3866468895542986
2016-06-01,0.382146261576937
2016-06-02,0.37841274055395874
2016-06-03,0.38005427750868853
2016-06-06,0.37741750586805173
2016-06-07,0.37666607162256244
2016-06-08,0.37524040720875024
2016-06-13,0.3832534508813067
2016-06-14,0.38265215450124396
2016-06-15,0.3736410860909068
2016-06-16,0.3702634765481098
2016-06-17,0.36964221613683274
2016-06-20,0.3680183978789613
2016-06-21,0.37198013479440883
2016-06-22,0.36811478642775647
2016-06-23,0.3669253205709187
2016-06-24,0.36507535032146304
2016-06-27,0.3609167467503786
2016-06-28,0.35925893768491135
2016-06-29,0.36033117553938654
2016-06-30,0.3608151478248868
2016-07-01,0.362114000254451
2016-07-04,0.3611303394153673
2016-07-05,0.3597801634203139
2016-07-06,0.3595343882733798
2016-07-07,0.3584828458931954
2016-07-08,0.3571079637086231
2016-07-11,0.36093871542302824
2016-07-12,0.36600231386008675
2016-07-13,0.36382378580209235
2016-07-14,0.36236310738211314
2016-07-15,0.36472438917930344
2016-07-18,0.3649670042200617
2016-07-19,0.36104195467542755
2016-07-20,0.35981824139578317
2016-07-21,0.3610883496592421
2016-07-22,0.3610808791824877
2016-07-25,0.3619901071338387
2016-07-26,0.361857957400966
2016-07-27,0.3740872692487076
2016-07-28,0.37579329449374976
2016-07-29,0.3768846494535489
2016-08-01,0.37983706342312634
2016-08-02,0.3775912822735141
2016-08-03,0.3764952462440691
2016-08-04,0.3742881596081695
2016-08-05,0.37683398092859943
2016-08-08,0.3757445934794163
2016-08-09,0.37439199460026396
2016-08-10,0.3740110491523982
2016-08-11,0.37898232119704184
2016-08-12,0.38238111655095625
2016-08-15,0.3852734588943113
2016-08-16,0.3805587582842831
2016-08-17,0.3784945208557581
2016-08-18,0.3776787682649242
2016-08-19,0.3771021951500167
2016-08-22,0.3787146234880489
2016-08-23,0.37888324224839043
2016-08-24,0.3762339937208145
2016-08-25,0.37667941354174933
2016-08-26,0.37518901318609893
2016-08-29,0.3743107016465578
2016-08-30,0.3747243087053692
2016-08-31,0.3765162535098909
2016-09-01,0.376430335058313
2016-09-02,0.3798437071505017
2016-09-05,0.37887409391437993
2016-09-06,0.3752863324058169
2016-09-07,0.3754656489585984
2016-09-08,0.3736186081704321
2016-09-09,0.37397731719015564
2016-09-12,0.3799292954678964
2016-09-13,0.37662627161774276
2016-09-14,0.3758034105999997
2016-09-19,0.3743623562793809
2016-09-20,0.37388631230314356
2016-09-21,0.3740994645510397
2016-09-22,0.37526631696766416
2016-09-23,0.37523626339946636
2016-09-26,0.3768981028270461
2016-09-27,0.37665240280647166
2016-09-28,0.3760292112100171
2016-09-29,0.3764399254357375
2016-09-30,0.3756237920734269
2016-10-10,0.3724908620758677
2016-10-11,0.37137895507802077
2016-10-12,0.3701454642634263
2016-10-13,0.36985737516869627
2016-10-14,0.37087291666505395
2016-10-17,0.3711326613538008
2016-10-18,0.3704078250407366
2016-10-19,0.3703557813177021
2016-10-20,0.3689219765293853
2016-10-21,0.37210509556451293
2016-10-24,0.374146098615167
2016-10-25,0.3725274670934346
2016-10-26,0.37272413097223484
2016-10-27,0.3718671876527416
2016-10-28,0.37467973664733945
2016-10-31,0.3744206012225049
2016-11-01,0.3729466059564644
2016-11-02,0.37257716874774416
2016-11-03,0.37369676130028795
2016-11-04,0.37351920969594615
2016-11-07,0.37396990897287147
2016-11-08,0.37329400436458576
2016-11-09,0.37390785533019594
2016-11-10,0.3732573814949402
2016-11-11,0.3746333008138609
2016-11-14,0.37480181875648594
2016-11-15,0.3728986390596092
2016-11-16,0.3722982155523921
2016-11-17,0.3745771430635549
2016-11-18,0.3736470057150862
2016-11-21,0.3753600834845552
2016-11-22,0.3751930153742259
2016-11-23,0.3785103198678084
2016-11-24,0.38268137881384817
2016-11-25,0.38548107261676107
2016-11-28,0.38702820764694007
2016-11-29,0.39463249202788286
2016-11-30,0.3924609144869174
2016-12-01,0.39366626201349086
2016-12-02,0.39649330260397764
2016-12-05,0.3919562685548012
2016-12-06,0.3899074665131783
2016-12-07,0.38752310325731826
2016-12-08,0.38926893149878616
2016-12-09,0.3933752405843941
2016-12-12,0.4059763045446578
2016-12-13,0.40374698672121423
2016-12-14,0.40330897995169807
2016-12-15,0.3944909012628813
2016-12-16,0.3908918473682885
2016-12-19,0.3892943360899663
2016-12-20,0.3871975408365849
2016-12-21,0.387777775867722
2016-12-22,0.38751082677070453
2016-12-23,0.38870123150257696
2016-12-26,0.3887168382734667
2016-12-27,0.387609751909367
2016-12-28,0.3874830835694582
2016-12-29,0.3885072261607428
2016-12-30,0.38984041324147917
2017-01-03,0.3902129613512397
2017-01-04,0.38850420253904144
2017-01-05,0.3884075598806711
2017-01-06,0.3888160237893629
2017-01-09,0.3887174660868737
2017-01-10,0.3900633962043072
2017-01-11,0.3913798197032927
2017-01-12,0.3929316101081278
2017-01-13,0.40065358465130835
2017-01-16,0.4184901871737705
2017-01-17,0.4143107147484321
2017-01-18,0.41798804992867444
2017-01-19,0.41849467952659075
2017-01-20,0.41481003366031954
2017-01-23,0.411805111326157
2017-01-24,0.4141583256153751
2017-01-25,0.4141911001670712
2017-01-26,0.41287034187451116
2017-02-03,0.4111925914034825
2017-02-06,0.40739151683448815
2017-02-07,0.40636712786328955
2017-02-08,0.40555164602502874
2017-02-09,0.40382722481707495
2017-02-10,0.40729910986991763
2017-02-13,0.4074816175692392
2017-02-14,0.40786696273924156
2017-02-15,0.410077012256746
2017-02-16,0.4097538141456555
2017-02-17,0.4110127903129697
2017-02-20,0.41339668189924467
2017-02-21,0.41072926534949566
2017-02-22,0.41006246168468785
2017-02-23,0.4080164556865223
2017-02-24,0.40661000757937493
2017-02-27,0.4065425094230131
2017-02-28,0.4058269204827845
2017-03-01,0.4056118172681396
2017-03-02,0.4054914276675512
2017-03-03,0.40301949399135956
2017-03-06,0.40037435204747385
2017-03-07,0.4004835476527044
2017-03-08,0.40148819719582013
2017-03-09,0.4014903867484302
2017-03-10,0.4014968152787909
2017-03-13,0.4021737187481178
2017-03-14,0.402797590579
2017-03-15,0.40396916283133477
2017-03-16,0.40179046215302017
2017-03-17,0.4004950124044249
2017-03-20,0.3994991362727272
2017-03-21,0.4012176814799409
2017-03-22,0.40151843450217023
2017-03-23,0.40297919670235693
2017-03-24,0.4056593978035941
2017-03-27,0.4050395704606397
2017-03-28,0.40544287311441174
2017-03-29,0.4082357059411216
2017-03-30,0.41331801283151154
2017-03-31,0.4144363723950541
2017-04-05,0.41115808151264976
2017-04-06,0.4113044838027904
2017-04-07,0.41165214136825823
2017-04-10,0.4148507694874357
2017-04-11,0.4131017064794627
2017-04-12,0.4155939223913731
2017-04-13,0.4149275426430223
2017-04-14,0.41776300606653655
2017-04-17,0.42331675278448255
2017-04-18,0.4255861400281132
2017-04-19,0.42893819440601166
2017-04-20,0.43336247248064474
2017-04-21,0.4363267882382111
2017-04-24,0.4457172979622681
2017-04-25,0.44549126971708464
2017-04-26,0.4444282821905282
2017-04-27,0.4419369570310217
2017-04-28,0.4386275058602739
2017-05-02,0.4367587360437576
2017-05-03,0.43586849729667604
2017-05-04,0.43620369297282446
2017-05-05,0.43927713860637985
2017-05-08,0.44456476790736105
2017-05-09,0.44095084682591523
2017-05-10,0.4479067466320344
2017-05-11,0.45438962997573595
2017-05-12,0.4592647111332414
2017-05-15,0.45987218148847603
2017-05-16,0.45413985010314695
2017-05-17,0.4504316975655361
2017-05-18,0.4519252768066886
2017-05-19,0.45323581567366344
2017-05-22,0.46267948768376693
2017-05-23,0.4796973505353555
2017-05-24,0.47742591021958153
2017-05-25,0.48193499093476533
2017-05-26,0.48116572287009274
2017-05-31,0.4842689331220651
2017-06-01,0.49851577126646734
2017-06-02,0.49144310082022974
2017-06-05,0.48442714547013876
2017-06-06,0.4852830192034654
2017-06-07,0.4809561013781185
2017-06-08,0.48498293942067705
2017-06-09,0.48665172179957633
2017-06-12,0.4932428741103535
2017-06-13,0.4871860392097279
2017-06-14,0.480153196537588
2017-06-15,0.4733211456370156
2017-06-16,0.4727641039043481
2017-06-19,0.4744698304964446
2017-06-20,0.4726263585332164
2017-06-21,0.4781267462739027
2017-06-22,0.48702674350573477
2017-06-23,0.491127488189006
2017-06-26,0.4915632281215151
2017-06-27,0.4916643061606004
2017-06-28,0.4911675381057064
2017-06-29,0.49201948928448896
2017-06-30,0.4911484658438697
2017-07-03,0.48438303773358105
2017-07-04,0.4811444381744758
2017-07-05,0.4822927702331299
2017-07-06,0.4814785679358769
2017-07-07,0.47956800738381106
2017-07-10,0.48215552923223454
2017-07-11,0.4904837057520477
2017-07-12,0.48951841575052135
2017-07-13,0.4932797381212781
2017-07-14,0.4981843839747932
2017-07-17,0.5197615385392415
2017-07-18,0.5158068949026667
2017-07-19,0.517818606036734
2017-07-20,0.5173134404623898
2017-07-21,0.5140973566394629
2017-07-24,0.5133208600414514
2017-07-25,0.5110096551197719
2017-07-26,0.5082922793735872
2017-07-27,0.5027952023717686
2017-07-28,0.5038974736656809
2017-07-31,0.5020677889189209
2017-08-01,0.5058924583976558
2017-08-02,0.5089447881914981
2017-08-03,0.5021245450513503
2017-08-04,0.5017602644311173
2017-08-07,0.5005647748014793
2017-08-08,0.4995805275529113
2017-08-09,0.49777864729027094
2017-08-10,0.49936872722698705
2017-08-11,0.49770066500859705
2017-08-14,0.494295540879152
2017-08-15,0.4936609559828856
2017-08-16,0.49061914506771725
2017-08-17,0.488727783141213
2017-08-18,0.49163779785853173
2017-08-21,0.4901882399187604
2017-08-22,0.4946924845752447
2017-08-23,0.4985211947748139
2017-08-24,0.4988801649530389
2017-08-25,0.5021300435602185
2017-08-28,0.5027986052422706
2017-08-29,0.5030052910469347
2017-08-30,0.5009294557168255
2017-08-31,0.4976766927465318
2017-09-01,0.49490764441265195
2017-09-04,0.4931428859554461
2017-09-05,0.4944590612436523
2017-09-06,0.4898587858528774
2017-09-07,0.4895405695263511
2017-09-08,0.48808382675201434
2017-09-11,0.4829939193179423
2017-09-12,0.48584989778051524
2017-09-13,0.484642045134221
2017-09-14,0.4837839112944711
2017-09-15,0.4861701945687559
2017-09-18,0.4839204668804005
2017-09-19,0.484727940139431
2017-09-20,0.4817865203278215
2017-09-21,0.48663033722891524
2017-09-22,0.48889988714893445
2017-09-25,0.49377798645714693
2017-09-26,0.4932434755268637
2017-09-27,0.48925550758146297
2017-09-28,0.4920641062754023
2017-09-29,0.4891882921119603
2017-10-09,0.4888703447663776
2017-10-10,0.4865699486822086
2017-10-11,0.4902189021270199
2017-10-12,0.49280677453247157
2017-10-13,0.49182080160007635
2017-10-16,0.5004671794585137
2017-10-17,0.5013497319773546
2017-10-18,0.5102230301972831
2017-10-19,0.5134823535831904
2017-10-20,0.5065972360189632
2017-10-23,0.5043664065891933
2017-10-24,0.5106970680156976
2017-10-25,0.5098816772150405
2017-10-26,0.5100282553014801
2017-10-27,0.5175802729137058
2017-10-30,0.5293603346782219
2017-10-31,0.5250213410584038
2017-11-01,0.5234308258346666
2017-11-02,0.5299584094076085
2017-11-03,0.5339986687140171
2017-11-06,0.5324727299535231
2017-11-07,0.5337226024190435
2017-11-08,0.5314069743864037
2017-11-09,0.5323333596284964
2017-11-10,0.5361051821447564
2017-11-13,0.5373951448799005
2017-11-14,0.5374440502636941
2017-11-15,0.5391003950269527
2017-11-16,0.54474998332579
2017-11-17,0.5666225379008715
2017-11-20,0.5682356396802395
2017-11-21,0.5786148886117005
2017-11-22,0.5793257538300229
2017-11-23,0.575447485344726
2017-11-24,0.5748544324031514
2017-11-27,0.5731728205963789
2017-11-28,0.5651203283547725
2017-11-29,0.5635597722640427
2017-11-30,0.5600137973019774
2017-12-01,0.5540827177896541
2017-12-04,0.5628849435150995
2017-12-05,0.5816076330306208
2017-12-06,0.5723180758356373
2017-12-07,0.5662658761436418
2017-12-08,0.5656087681032409
2017-12-11,0.5683321133406403
2017-12-12,0.5659872817423927
2017-12-13,0.5672622387003073
2017-12-14,0.5633779001272702
2017-12-15,0.5588932608438942
2017-12-18,0.5632231783267104
2017-12-19,0.5670901807630522
2017-12-20,0.5723908136729621
2017-12-21,0.5768902271879175
2017-12-22,0.5761502846535363
2017-12-25,0.5823116050100634
2017-12-26,0.5815191993235271
2017-12-27,0.5748916045011312
2017-12-28,0.5777197267314493
2017-12-29,0.5744125931733329
2018-01-02,0.5763320109078633
2018-01-03,0.5742267903585702
2018-01-04,0.5754549946235922
2018-01-05,0.5766792084887058
2018-01-08,0.578741140487559
2018-01-09,0.5837325535031106
2018-01-10,0.5894302122449196
2018-01-11,0.5861119038661855
2018-01-12,0.5927473277974721
2018-01-15,0.6097636082545685
2018-01-16,0.6117900424975892
2018-01-17,0.611868101098927
2018-01-18,0.6141300247065806
2018-01-19,0.617642329329194
2018-01-22,0.6182290929211172
2018-01-23,0.6243060463277142
2018-01-24,0.6207060476814807
2018-01-25,0.6180525169706134
2018-01-26,0.6209313125869534
2018-01-29,0.6169997841944052
2018-01-30,0.6119272045510994
2018-01-31,0.6296410957699455
2018-02-01,0.6525672376372956
2018-02-02,0.6583415680632546
2018-02-05,0.6614469549473795
2018-02-06,0.6754207670767691
2018-02-07,0.6577343129567789
2018-02-08,0.6431396489983225
2018-02-09,0.6345018596005393
2018-02-12,0.6270567856543969
2018-02-13,0.6330935423076044
2018-02-14,0.6366836927846585
2018-02-22,0.6385190676188627
2018-02-23,0.6395134092555786
2018-02-26,0.6329088040069291
2018-02-27,0.6216486731520294
2018-02-28,0.6130041806831754
2018-03-01,0.6081007353792135
2018-03-02,0.605584461171527
2018-03-05,0.6020272786688081
2018-03-06,0.6037187712635268
2018-03-07,0.6035174375964064
2018-03-08,0.6063181243584375
2018-03-09,0.6009637616177463
2018-03-12,0.5941259224486093
2018-03-13,0.5919344883824459
2018-03-14,0.5959682218535943
2018-03-15,0.6002537788584977
2018-03-16,0.5960133622383412
2018-03-19,0.5973531184275362
2018-03-20,0.5977062070782492
2018-03-21,0.5997662048371366
2018-03-22,0.5943138737862008
2018-03-23,0.609870500879376
2018-03-26,0.5955093854560441
2018-03-27,0.5857447254116231
2018-03-28,0.5790821256060488
2018-03-29,0.5825687341154245
2018-03-30,0.5734207745740327
2018-04-02,0.5686059396115897
2018-04-03,0.5705659955938039
2018-04-04,0.574587475820817
2018-04-09,0.5734678248498549
2018-04-10,0.5843334525606777
2018-04-11,0.5826113975539969
2018-04-12,0.5794948416345471
2018-04-13,0.5759206252369484
2018-04-16,0.5669696433772594
2018-04-17,0.5710307897313506
2018-04-18,0.565398183382252
2018-04-19,0.5708838730644636
2018-04-20,0.5754093356062755
2018-04-23,0.5824348359563984
2018-04-24,0.5817664103228902
2018-04-25,0.5773056034553341
2018-04-26,0.5768334712559613
2018-04-27,0.5764685151224999
2018-05-02,0.580199451678461
2018-05-03,0.5795021021350352
2018-05-04,0.5779251084869446
2018-05-07,0.5768659232130647
2018-05-08,0.5808015360913039
2018-05-09,0.5800251311276226
2018-05-10,0.5807748704314992
2018-05-11,0.5835429409254802
2018-05-14,0.5930602621894284
2018-05-15,0.589103981895681
2018-05-16,0.5878083931888566
2018-05-17,0.5862389939396974
