date,8841431.WI_换手率均值_120日
2012-05-07,2.527985833333333
2012-05-08,2.5268008333333336
2012-05-09,2.5298891666666665
2012-05-10,2.5301591666666665
2012-05-11,2.5282975
2012-05-14,2.5237749999999997
2012-05-15,2.5214591666666664
2012-05-16,2.5129675000000002
2012-05-17,2.5074675
2012-05-18,2.4992991666666664
2012-05-21,2.4948125
2012-05-22,2.4890449999999995
2012-05-23,2.489949166666667
2012-05-24,2.491519166666667
2012-05-25,2.4937850000000004
2012-05-28,2.4963133333333336
2012-05-29,2.503951666666667
2012-05-30,2.511081666666667
2012-05-31,2.5144933333333337
2012-06-01,2.5097850000000004
2012-06-04,2.5061941666666665
2012-06-05,2.5021608333333334
2012-06-06,2.5015833333333335
2012-06-07,2.5041675
2012-06-08,2.5086074999999997
2012-06-11,2.511486666666667
2012-06-12,2.5155983333333336
2012-06-13,2.5244666666666666
2012-06-14,2.528765833333333
2012-06-15,2.5352441666666667
2012-06-18,2.54089
2012-06-19,2.546513333333333
2012-06-20,2.5533924999999997
2012-06-21,2.5601316666666665
2012-06-25,2.5642666666666667
2012-06-26,2.5620866666666666
2012-06-27,2.5661125
2012-06-28,2.5722466666666666
2012-06-29,2.5754833333333336
2012-07-02,2.579354166666667
2012-07-03,2.5880883333333333
2012-07-04,2.5927675
2012-07-05,2.5972466666666665
2012-07-06,2.600811666666667
2012-07-09,2.6057358333333336
2012-07-10,2.6013958333333336
2012-07-11,2.5883258333333337
2012-07-12,2.5823866666666664
2012-07-13,2.5791933333333334
2012-07-16,2.5787616666666664
2012-07-17,2.5784808333333333
2012-07-18,2.5743308333333337
2012-07-19,2.5745275000000003
2012-07-20,2.5756766666666664
2012-07-23,2.5755708333333334
2012-07-24,2.57564
2012-07-25,2.578025
2012-07-26,2.5759641666666666
2012-07-27,2.571746666666667
2012-07-30,2.56351
2012-07-31,2.552915833333334
2012-08-01,2.5456425
2012-08-02,2.5355766666666666
2012-08-03,2.5222550000000004
2012-08-06,2.5161708333333332
2012-08-07,2.5105775000000006
2012-08-08,2.5054950000000002
2012-08-09,2.4960425
2012-08-10,2.48665
2012-08-13,2.4825958333333333
2012-08-14,2.47367
2012-08-15,2.4636875
2012-08-16,2.443246666666667
2012-08-17,2.4252941666666668
2012-08-20,2.407661666666667
2012-08-21,2.392498333333333
2012-08-22,2.3817075
2012-08-23,2.3807933333333335
2012-08-24,2.3793475
2012-08-27,2.3697275
2012-08-28,2.3559083333333333
2012-08-29,2.34579
2012-08-30,2.3377499999999998
2012-08-31,2.3248116666666667
2012-09-03,2.3137925
2012-09-04,2.30548
2012-09-05,2.2964841666666667
2012-09-06,2.273058333333333
2012-09-07,2.2796774999999996
2012-09-10,2.2829699999999997
2012-09-11,2.280134166666667
2012-09-12,2.279675833333333
2012-09-13,2.2779591666666668
2012-09-14,2.2765141666666664
2012-09-17,2.2744575
2012-09-18,2.274289166666667
2012-09-19,2.2728208333333333
2012-09-20,2.2679875
2012-09-21,2.2630641666666667
2012-09-24,2.25942
2012-09-25,2.2529449999999995
2012-09-26,2.2478866666666666
2012-09-27,2.2482241666666667
2012-09-28,2.2450758333333334
2012-10-08,2.2372716666666665
2012-10-09,2.2295133333333337
2012-10-10,2.2239075
2012-10-11,2.2185025
2012-10-12,2.2060708333333334
2012-10-15,2.193680833333333
2012-10-16,2.1827883333333338
2012-10-17,2.170555
2012-10-18,2.1617483333333336
2012-10-19,2.1480791666666668
2012-10-22,2.135385
2012-10-23,2.126255
2012-10-24,2.1228991666666666
2012-10-25,2.1197966666666668
2012-10-26,2.115229166666667
2012-10-29,2.101995
2012-10-30,2.0881816666666664
2012-10-31,2.0738108333333334
2012-11-01,2.065315
2012-11-02,2.0605333333333333
2012-11-05,2.0561558333333334
2012-11-06,2.052665833333333
2012-11-07,2.047915833333333
2012-11-08,2.046474166666667
2012-11-09,2.0380366666666667
2012-11-12,2.0296016666666667
2012-11-13,2.0274291666666664
2012-11-14,2.023555
2012-11-15,2.0160675
2012-11-16,2.0084475
2012-11-19,1.9994941666666668
2012-11-20,1.9927466666666667
2012-11-21,1.9840933333333335
2012-11-22,1.9743916666666668
2012-11-23,1.9650791666666667
2012-11-26,1.9569283333333334
2012-11-27,1.9520808333333333
2012-11-28,1.9514616666666667
2012-11-29,1.9497775
2012-11-30,1.9457099999999998
2012-12-03,1.9416
2012-12-04,1.9383258333333333
2012-12-05,1.9451241666666665
2012-12-06,1.9419341666666667
2012-12-07,1.943555
2012-12-10,1.9495916666666666
2012-12-11,1.9508966666666665
2012-12-12,1.948360833333333
2012-12-13,1.9432149999999997
2012-12-14,1.9512833333333333
2012-12-17,1.9572433333333332
2012-12-18,1.9645833333333333
2012-12-19,1.9659583333333333
2012-12-20,1.9708216666666665
2012-12-21,1.9778316666666667
2012-12-24,1.9814366666666667
2012-12-25,1.9910691666666664
2012-12-26,2.0056041666666666
2012-12-27,2.0203841666666666
2012-12-28,2.0285591666666667
2012-12-31,2.0354208333333337
2013-01-04,2.0471366666666664
2013-01-07,2.060865833333333
2013-01-08,2.0768608333333334
2013-01-09,2.0932625
2013-01-10,2.1031549999999997
2013-01-11,2.1230616666666666
2013-01-14,2.141548333333333
2013-01-15,2.1630183333333335
2013-01-16,2.180835
2013-01-17,2.1949533333333333
2013-01-18,2.209345833333333
2013-01-21,2.2233799999999997
2013-01-22,2.2397716666666665
2013-01-23,2.249704166666667
2013-01-24,2.2633958333333335
2013-01-25,2.269899166666667
2013-01-28,2.280105
2013-01-29,2.294459166666667
2013-01-30,2.3056425
2013-01-31,2.312683333333333
2013-02-01,2.3172599999999997
2013-02-04,2.3233666666666664
2013-02-05,2.322928333333333
2013-02-06,2.3222216666666666
2013-02-07,2.322634166666667
2013-02-08,2.3280958333333337
2013-02-18,2.337570833333333
2013-02-19,2.3491091666666666
2013-02-20,2.3647441666666666
2013-02-21,2.3823233333333333
2013-02-22,2.386175
2013-02-25,2.3901841666666668
2013-02-26,2.3952191666666662
2013-02-27,2.398754166666667
2013-02-28,2.4119099999999998
2013-03-01,2.4307700000000003
2013-03-04,2.4476983333333338
2013-03-05,2.4560675
2013-03-06,2.478845
2013-03-07,2.4976491666666667
2013-03-08,2.5048775
2013-03-11,2.506805
2013-03-12,2.5150599999999996
2013-03-13,2.499354166666667
2013-03-14,2.4865966666666663
2013-03-15,2.482871666666667
2013-03-18,2.4756775
2013-03-19,2.4706925
2013-03-20,2.472968333333333
2013-03-21,2.4795900000000004
2013-03-22,2.4874475
2013-03-25,2.4943541666666667
2013-03-26,2.4984100000000002
2013-03-27,2.504869166666667
2013-03-28,2.513251666666667
2013-03-29,2.5172941666666664
2013-04-01,2.518759166666667
2013-04-02,2.5198900000000006
2013-04-03,2.5214483333333333
2013-04-08,2.5240750000000003
2013-04-09,2.5174875
2013-04-10,2.5060041666666666
2013-04-11,2.4968624999999998
2013-04-12,2.4908783333333333
2013-04-15,2.4835316666666665
2013-04-16,2.4786066666666664
2013-04-17,2.4737275000000003
2013-04-18,2.4643258333333335
2013-04-19,2.4616575
2013-04-22,2.4615316666666667
2013-04-23,2.458670833333333
2013-04-24,2.4580466666666667
2013-04-25,2.4557100000000003
2013-04-26,2.4528783333333335
2013-05-02,2.4523325
2013-05-03,2.4567275
