date,000905.SH_对_932000.CSI_相对强弱
2014-06-16,3.3568761676240886
2014-06-17,3.347847440409673
2014-06-18,3.3611025178785945
2014-06-19,3.3628182928223675
2014-06-20,3.353086056190491
2014-06-23,3.3373199945915513
2014-06-24,3.3339241277547056
2014-06-25,3.3213250467476745
2014-06-26,3.311708335391387
2014-06-27,3.3006108635646383
2014-06-30,3.29866608731974
2014-07-01,3.302444588499994
2014-07-02,3.300042186496158
2014-07-03,3.320727230429719
2014-07-04,3.3009516108225387
2014-07-07,3.2969529969470344
2014-07-08,3.288934115917609
2014-07-09,3.2872623992831156
2014-07-10,3.2715228099324145
2014-07-11,3.285083641114963
2014-07-14,3.290112359839738
2014-07-15,3.310818555246556
2014-07-16,3.322505108549573
2014-07-17,3.303229781704186
2014-07-18,3.3158090556674082
2014-07-21,3.3120536392270874
2014-07-22,3.3142307071077646
2014-07-23,3.3260136291438234
2014-07-24,3.34588949466643
2014-07-25,3.350620865847475
2014-07-28,3.3665290669895485
2014-07-29,3.3597206741379257
2014-07-30,3.3446518958764195
2014-07-31,3.351718381158393
2014-08-01,3.346544209126354
2014-08-04,3.3567300843825354
2014-08-05,3.346405220620005
2014-08-06,3.359143723529948
2014-08-07,3.3581212215563663
2014-08-08,3.3517459104776863
2014-08-11,3.353857138226849
2014-08-12,3.349759297762041
2014-08-13,3.3379456411454154
2014-08-14,3.329099300391202
2014-08-15,3.3224418772680315
2014-08-18,3.3029104149132285
2014-08-19,3.2934563532286134
2014-08-20,3.289614430244272
2014-08-21,3.282814821067956
2014-08-22,3.2736936254170717
2014-08-25,3.2635756121519868
2014-08-26,3.2693076111892867
2014-08-27,3.250917470656013
2014-08-28,3.244058363662587
2014-08-29,3.2407574591972144
2014-09-01,3.2319409792301292
2014-09-02,3.227625720342593
2014-09-03,3.218478004522225
2014-09-04,3.213406761386597
2014-09-05,3.2118541583642544
2014-09-09,3.2005459655937663
2014-09-10,3.172396331696004
2014-09-11,3.1604383209180202
2014-09-12,3.147027152116301
2014-09-15,3.131834217609013
2014-09-16,3.1308775401271345
2014-09-17,3.122910832926479
2014-09-18,3.1137714080448773
2014-09-19,3.0971312567153646
2014-09-22,3.074908626807166
2014-09-23,3.059399480326938
2014-09-24,3.0511921527938464
2014-09-25,3.040084472906842
2014-09-26,3.024268547640917
2014-09-29,3.0152904930317583
2014-09-30,3.0121569082538575
2014-10-08,3.0061984435050415
2014-10-09,3.0014174556982116
2014-10-10,2.9980095325314093
2014-10-13,2.999075782522689
2014-10-14,2.9949966419930347
2014-10-15,2.994272307363419
2014-10-16,2.9779875389619876
2014-10-17,3.0004275891349277
2014-10-20,2.992881314644047
2014-10-21,2.9866637313850406
2014-10-22,2.9873448517829413
2014-10-23,3.007844875358876
2014-10-24,3.0138057106239886
2014-10-27,3.0029549915581035
2014-10-28,2.9812940702094206
2014-10-29,2.976807551157446
2014-10-30,2.977381553989898
2014-10-31,2.984413515907225
2014-11-03,2.9735211815941884
2014-11-04,2.985592334688131
2014-11-05,2.973928667999329
2014-11-06,2.96068451446811
2014-11-07,2.9600233554513915
2014-11-10,2.980167819371182
2014-11-11,3.0069424527437176
2014-11-12,3.0118154116475395
2014-11-13,3.040424659949445
2014-11-14,3.0421216839007394
2014-11-17,3.0171987899480377
2014-11-18,3.0081005822548956
2014-11-19,2.986846577637474
2014-11-20,2.982838544649105
2014-11-21,2.9827601727683173
2014-11-24,3.0073485368754587
2014-11-25,3.020635611697804
2014-11-26,3.0096186169102586
2014-11-27,3.0020978255811466
2014-11-28,2.9958779503183637
2014-12-01,3.008589385878262
2014-12-02,3.0226986893475822
2014-12-03,3.0524614084680657
2014-12-04,3.0918994109414193
2014-12-05,3.1232028338223365
2014-12-08,3.1884936808884916
2014-12-09,3.219016076660004
2014-12-10,3.2371381348168398
2014-12-11,3.241217305672597
2014-12-12,3.224632027877464
2014-12-15,3.2175776553068682
2014-12-16,3.2521858762832543
2014-12-17,3.2810670564935007
2014-12-18,3.301209855700641
2014-12-19,3.348540040901719
2014-12-22,3.425722384066789
2014-12-23,3.400240831641032
2014-12-24,3.3601992277313806
2014-12-25,3.3843668879375444
2014-12-26,3.418688038556351
2014-12-29,3.464459426132349
2014-12-30,3.461665088544685
2014-12-31,3.4665887038494945
2015-01-05,3.513160268740028
2015-01-06,3.48559950523613
2015-01-07,3.5002373780806537
2015-01-08,3.4629996523029494
2015-01-09,3.4624630208881775
2015-01-12,3.466524396832201
2015-01-13,3.4560004204676438
2015-01-14,3.4495623138636455
2015-01-15,3.473499436715659
2015-01-16,3.4735994391017018
2015-01-19,3.3769109703390465
2015-01-20,3.3736711792061804
2015-01-21,3.3926359582917596
2015-01-22,3.388267816113445
2015-01-23,3.388025313198842
2015-01-26,3.4004016137530013
2015-01-27,3.3864009557298127
2015-01-28,3.370624079855087
2015-01-29,3.35935398545825
2015-01-30,3.3552364468826066
2015-02-02,3.341501145556812
2015-02-03,3.3507071827135535
2015-02-04,3.3337353237096914
2015-02-05,3.3251728388382213
2015-02-06,3.3093541826958837
2015-02-09,3.321742479083936
2015-02-10,3.3421415801712158
2015-02-11,3.332738277377989
2015-02-12,3.3206857538039034
2015-02-13,3.3192142491769525
2015-02-16,3.312052963839867
2015-02-17,3.315994446095901
2015-02-25,3.3034219853525086
2015-02-26,3.3155213124973546
2015-02-27,3.298004258142301
2015-03-02,3.2849275196849534
2015-03-03,3.2746422791378733
2015-03-04,3.2518963920744146
2015-03-05,3.2162984855084726
2015-03-06,3.2116981353796508
2015-03-09,3.2063072459842554
2015-03-10,3.1864603364573054
2015-03-11,3.162909516855346
2015-03-12,3.189418637240151
2015-03-13,3.1816114066348633
2015-03-16,3.1715759894328253
2015-03-17,3.16689364626211
2015-03-18,3.161653701104002
2015-03-19,3.1619536555996675
2015-03-20,3.150806411148108
2015-03-23,3.135775752758468
2015-03-24,3.1191708303210866
2015-03-25,3.1001699663365536
2015-03-26,3.1206527116439604
2015-03-27,3.131474770976327
2015-03-30,3.1626151885557583
2015-03-31,3.1377140378698876
2015-04-01,3.1338207290493005
2015-04-02,3.108384774199723
2015-04-03,3.0756026525205953
2015-04-07,3.082923974264964
2015-04-08,3.080633805928834
2015-04-09,3.086016593569418
2015-04-10,3.0833834552181765
2015-04-13,3.0762771897460874
2015-04-14,3.0642983998658644
2015-04-15,3.05208720169799
2015-04-16,3.068767792507682
2015-04-17,3.0828694114648103
2015-04-20,3.096200357339207
2015-04-21,3.088952470027476
2015-04-22,3.067394794364081
2015-04-23,3.0586953859854584
2015-04-24,3.0559377299912924
2015-04-27,3.0738956555027737
2015-04-28,3.0781566679772707
2015-04-29,3.0614905159131687
2015-04-30,3.054011062942173
2015-05-04,3.0363571624544794
2015-05-05,2.9930605813996185
2015-05-06,2.969140404543685
2015-05-07,2.9584528156437626
2015-05-08,2.944023339983384
2015-05-11,2.9336541097380135
2015-05-12,2.915678804918404
2015-05-13,2.8910639328633536
2015-05-14,2.8389739304715937
2015-05-15,2.818862685663143
2015-05-18,2.7751043119209524
2015-05-19,2.7615076019264633
2015-05-20,2.7196323804992577
2015-05-21,2.7093878125384823
2015-05-22,2.72387307363449
2015-05-25,2.7555826671232184
2015-05-26,2.73784110087099
2015-05-27,2.7152682475015273
2015-05-28,2.672792772394173
2015-05-29,2.6566508102990944
2015-06-01,2.657768944938473
2015-06-02,2.6316537588381737
2015-06-03,2.62153937983108
2015-06-04,2.654014843048665
2015-06-05,2.6737966503142587
2015-06-08,2.717092017029204
2015-06-09,2.7084799211172874
2015-06-10,2.6901796873805517
2015-06-11,2.6677805133727914
2015-06-12,2.657547153264954
2015-06-15,2.6360145164769926
2015-06-16,2.653926213785862
2015-06-17,2.653097370006291
2015-06-18,2.6447776627856685
2015-06-19,2.6459785389612196
2015-06-23,2.6794191714358
2015-06-24,2.669355305411818
2015-06-25,2.6647562452788565
2015-06-26,2.6546238023135245
2015-06-29,2.6788042489736372
2015-06-30,2.7282352129205694
2015-07-01,2.7429922675613554
2015-07-02,2.735915372463681
2015-07-03,2.745345261507006
2015-07-06,2.8604656669556516
2015-07-07,2.8379950653023753
2015-07-08,2.8610601409180907
2015-07-09,2.8910100752181846
2015-07-10,2.9259448165313335
2015-07-13,2.9628564692087407
2015-07-14,2.942212398030847
2015-07-15,2.897002681880131
2015-07-16,2.947467218931533
2015-07-17,2.9624012388975687
2015-07-20,2.927049336847069
2015-07-21,2.8861254135581413
2015-07-22,2.865733159947626
2015-07-23,2.846163374677406
2015-07-24,2.8301120949700027
2015-07-27,2.7977170455228686
2015-07-28,2.860602226662929
2015-07-29,2.8667436225121037
2015-07-30,2.8632030260484753
2015-07-31,2.9048849577616433
2015-08-03,2.9956046459371173
2015-08-04,2.9757794241744744
2015-08-05,2.9463206421747845
2015-08-06,2.9321136456402033
2015-08-07,2.9089336686405827
2015-08-10,2.9076425946075664
2015-08-11,2.8833033438117206
2015-08-12,2.88567400995365
2015-08-13,2.87337613081736
2015-08-14,2.8618287823073145
2015-08-17,2.8735704564296753
2015-08-18,2.8448301680803207
2015-08-19,2.838560478989096
2015-08-20,2.8426940924773545
2015-08-21,2.833826110731323
2015-08-24,2.805641397979136
2015-08-25,2.780376558586054
2015-08-26,2.7819617599442403
2015-08-27,2.805308262131932
2015-08-28,2.8134537722389332
2015-08-31,2.794079897293467
2015-09-01,2.7749055488780336
2015-09-02,2.8731111423747095
2015-09-07,2.8358800164459677
2015-09-08,2.814939796894055
2015-09-09,2.780840585506594
2015-09-10,2.7698425170707
2015-09-11,2.7648409479178615
2015-09-14,2.752459635373362
2015-09-15,2.737207231732678
2015-09-16,2.754427028494169
2015-09-17,2.7558526323725667
2015-09-18,2.769316961640422
2015-09-21,2.7766055748277925
2015-09-22,2.771401005498672
2015-09-23,2.757255657808686
2015-09-24,2.758539606106632
2015-09-25,2.7756622861496036
2015-09-28,2.764777434386068
2015-09-29,2.7568937069791906
2015-09-30,2.7729097300272896
2015-10-08,2.7841106497984387
2015-10-09,2.781764564582279
2015-10-12,2.770799350734321
2015-10-13,2.759554484255767
2015-10-14,2.751634777772358
2015-10-15,2.7548481818167723
2015-10-16,2.7579899728594177
2015-10-19,2.744736640503531
2015-10-20,2.7395847817017245
2015-10-21,2.7376975609358207
2015-10-22,2.735447532340159
2015-10-23,2.71735060848687
2015-10-26,2.708515226241663
2015-10-27,2.710184078271062
2015-10-28,2.6973324519900976
2015-10-29,2.6876564977568065
2015-10-30,2.684166036948977
2015-11-02,2.690986678737593
2015-11-03,2.6831830282046423
2015-11-04,2.6895148496759367
2015-11-05,2.689685576149244
2015-11-06,2.673791910089235
2015-11-09,2.6627436285722172
2015-11-10,2.6507897542522905
2015-11-11,2.629731742358039
2015-11-12,2.6074331845500374
2015-11-13,2.625636218453563
2015-11-16,2.607509003743581
2015-11-17,2.6024833462963435
2015-11-18,2.6030775690961288
2015-11-19,2.5938373938168278
2015-11-20,2.5654082079294183
2015-11-23,2.5520721191230726
2015-11-24,2.5342299064766993
2015-11-25,2.5193621978712644
2015-11-26,2.512268946739831
2015-11-27,2.4997368644277884
2015-11-30,2.4825593675229616
2015-12-01,2.497254040304313
2015-12-02,2.523994023957677
2015-12-03,2.5003539563581754
2015-12-04,2.4664362502229062
2015-12-07,2.4490852608590745
2015-12-08,2.4221194276946445
2015-12-09,2.4288690290135304
2015-12-10,2.4296143621214696
2015-12-11,2.434989515690461
2015-12-14,2.4429319805916228
2015-12-15,2.4266811772090113
2015-12-16,2.4057184853519744
2015-12-17,2.3873579503879765
2015-12-18,2.3867465827207104
2015-12-21,2.3957261715945957
2015-12-22,2.3856086845467397
2015-12-23,2.382595899754503
2015-12-24,2.3646522667660386
2015-12-25,2.3571979377872427
2015-12-28,2.3643100043844782
2015-12-29,2.359473640779481
2015-12-30,2.3541388449304654
2015-12-31,2.3649378465979956
2016-01-04,2.3647309176368543
2016-01-05,2.398820014792466
2016-01-06,2.3871273900981875
2016-01-07,2.380110507818859
2016-01-08,2.40888075829958
2016-01-11,2.422567485476428
2016-01-12,2.424850482396682
2016-01-13,2.4386088687725733
2016-01-14,2.4318073218329226
2016-01-15,2.4315331108419436
2016-01-18,2.406240432893328
2016-01-19,2.399106362989427
2016-01-20,2.3808192209215666
2016-01-21,2.3870003424259694
2016-01-22,2.380996896381123
2016-01-25,2.3724507790160376
2016-01-26,2.3718148390309777
2016-01-27,2.370093978705817
2016-01-28,2.3822867371188647
2016-01-29,2.3844553815583933
2016-02-01,2.377790161098994
2016-02-02,2.368209007756689
2016-02-03,2.3582781284913312
2016-02-04,2.3456430680114426
2016-02-05,2.3439830633253163
2016-02-15,2.3424527862490883
2016-02-16,2.345154020005826
2016-02-17,2.3352989005533664
2016-02-18,2.331668349068586
2016-02-19,2.3227018143438594
2016-02-22,2.3203756913781315
2016-02-23,2.319088033929399
2016-02-24,2.336113369096146
2016-02-25,2.3317887414028005
2016-02-26,2.34589253102175
2016-02-29,2.373264823840622
2016-03-01,2.3800187274833755
2016-03-02,2.388962389448973
2016-03-03,2.39519190157393
2016-03-04,2.4217937603745794
2016-03-07,2.415376538196724
2016-03-08,2.398415645441969
2016-03-09,2.3873766128338167
2016-03-10,2.389425916194662
2016-03-11,2.387517623114991
2016-03-14,2.3764929843516867
2016-03-15,2.370211609781334
2016-03-16,2.3607349371902675
2016-03-17,2.3560374295856032
2016-03-18,2.3529728867952877
2016-03-21,2.350351636772079
2016-03-22,2.342866710784832
2016-03-23,2.333480484384243
2016-03-24,2.320729245281709
2016-03-25,2.328073672385397
2016-03-28,2.3220380505178357
2016-03-29,2.3265457595297208
2016-03-30,2.3218588237225704
2016-03-31,2.303737001979567
2016-04-01,2.2962045854448174
2016-04-05,2.2957660881550908
2016-04-06,2.2931624462573557
2016-04-07,2.296926011198382
2016-04-08,2.295966481729852
2016-04-11,2.29668131156258
2016-04-12,2.2919045692956104
2016-04-13,2.291259470024952
2016-04-14,2.275648307018878
2016-04-15,2.261932697936528
2016-04-18,2.2493886809080146
2016-04-19,2.2499528393762835
2016-04-20,2.2441284035848295
2016-04-21,2.2557176288035765
2016-04-22,2.2519525779250795
2016-04-25,2.244966381330292
2016-04-26,2.2403194436597085
2016-04-27,2.2316390289240005
2016-04-28,2.2275255370496385
2016-04-29,2.2205832798770606
2016-05-03,2.223683869425745
2016-05-04,2.2199297491610475
2016-05-05,2.214962147448577
2016-05-06,2.2195240064405217
2016-05-09,2.2413347327967093
2016-05-10,2.251451249215175
2016-05-11,2.2755037028652554
2016-05-12,2.294677740831837
2016-05-13,2.2948043618991623
2016-05-16,2.2874672304256705
2016-05-17,2.2797561096221606
2016-05-18,2.295844480226121
2016-05-19,2.2968531265303453
2016-05-20,2.3023342326097795
2016-05-23,2.291736019958284
2016-05-24,2.2872442755652354
2016-05-25,2.2823317965460146
2016-05-26,2.2857876615506916
2016-05-27,2.2782065707856836
2016-05-30,2.2761951148319106
2016-05-31,2.2838601741991247
2016-06-01,2.2692298867751597
2016-06-02,2.258793562167344
2016-06-03,2.2597518379719106
2016-06-06,2.2560516673175517
2016-06-07,2.2430135461110745
2016-06-08,2.237751433142864
2016-06-13,2.25412668280548
2016-06-14,2.2521150945329604
2016-06-15,2.245272472164388
2016-06-16,2.231403059984381
2016-06-17,2.230064048223418
2016-06-20,2.229144592257459
2016-06-21,2.2281973690429187
2016-06-22,2.2241876887370564
2016-06-23,2.2243621525469974
2016-06-24,2.2110055988780073
2016-06-27,2.2110975440586556
2016-06-28,2.203943744410085
2016-06-29,2.200487924106671
2016-06-30,2.201132684920851
2016-07-01,2.1997207525815825
2016-07-04,2.2047776944130426
2016-07-05,2.2057154356517867
2016-07-06,2.2061264161435252
2016-07-07,2.212787974307148
2016-07-08,2.207905769434176
2016-07-11,2.230884365492897
2016-07-12,2.245601748825914
2016-07-13,2.248679809631671
2016-07-14,2.246064045423528
2016-07-15,2.2479809317521164
2016-07-18,2.2476683948721354
2016-07-19,2.2393383736105923
2016-07-20,2.2255656084432975
2016-07-21,2.2328734208283985
2016-07-22,2.236537825629413
2016-07-25,2.2407697110407114
2016-07-26,2.2451785856580764
2016-07-27,2.268259866091111
2016-07-28,2.2816580232866017
2016-07-29,2.2839905243861556
2016-08-01,2.289056145865849
2016-08-02,2.2881269434770206
2016-08-03,2.286087715648872
2016-08-04,2.283049235731992
2016-08-05,2.2863572014337445
2016-08-08,2.3009613094692707
2016-08-09,2.2923561303408695
2016-08-10,2.2876106627243322
2016-08-11,2.2911640140029967
2016-08-12,2.299349953022616
2016-08-15,2.3047869605953752
2016-08-16,2.2923383976091536
2016-08-17,2.2868024798710667
2016-08-18,2.2842196563222186
2016-08-19,2.2828613264494377
2016-08-22,2.28344300012199
2016-08-23,2.276944507804099
2016-08-24,2.2665725715938945
2016-08-25,2.2591726885830012
2016-08-26,2.2564640474122832
2016-08-29,2.255322668983255
2016-08-30,2.2520305323371494
2016-08-31,2.250645386625083
2016-09-01,2.24414487465797
2016-09-02,2.2461842945242845
2016-09-05,2.2457498277775043
2016-09-06,2.245397744882024
2016-09-07,2.240762110507535
2016-09-08,2.238555818056674
2016-09-09,2.234576309534387
2016-09-12,2.2380360774336934
2016-09-13,2.220008294078256
2016-09-14,2.21658232297136
2016-09-19,2.212346185475106
2016-09-20,2.2066953755948684
2016-09-21,2.1994015412771972
2016-09-22,2.1978345446837606
2016-09-23,2.198309147820854
2016-09-26,2.204870435794557
2016-09-27,2.206482153383572
2016-09-28,2.2082859964325188
2016-09-29,2.208902357596646
2016-09-30,2.2054539357375385
2016-10-10,2.1969057455360623
2016-10-11,2.190066905093466
2016-10-12,2.1838447502871485
2016-10-13,2.174341756620876
2016-10-14,2.1679847396729297
2016-10-17,2.1708367621750635
2016-10-18,2.1632923836631015
2016-10-19,2.155328412742673
2016-10-20,2.1486412952639404
2016-10-21,2.1504441645353563
2016-10-24,2.156639453195157
2016-10-25,2.1546868477790735
2016-10-26,2.149667509408925
2016-10-27,2.140084989886793
2016-10-28,2.14314094367007
2016-10-31,2.14213160927119
2016-11-01,2.1283882571064363
2016-11-02,2.117383031367113
2016-11-03,2.110887989326097
2016-11-04,2.1095770911149905
2016-11-07,2.1098446720333275
2016-11-08,2.1070014098994667
2016-11-09,2.103956839094229
2016-11-10,2.097465611423314
2016-11-11,2.1032278459904643
2016-11-14,2.1045535681959566
2016-11-15,2.097170702818534
2016-11-16,2.097341946754968
2016-11-17,2.101736958402357
2016-11-18,2.090113996435902
2016-11-21,2.081547528607371
2016-11-22,2.0760367357355816
2016-11-23,2.0781352478127975
2016-11-24,2.0847184873346496
2016-11-25,2.0954947172431466
2016-11-28,2.1081388248570128
2016-11-29,2.1268864052636625
2016-11-30,2.121197527271022
2016-12-01,2.1236527542247026
2016-12-02,2.1332387673384394
2016-12-05,2.134645446737052
2016-12-06,2.126895159358632
2016-12-07,2.1209663264713745
2016-12-08,2.122873868629281
2016-12-09,2.126613393776862
2016-12-12,2.1622463717518183
2016-12-13,2.15832097324776
2016-12-14,2.1504311926346227
2016-12-15,2.137463220010152
2016-12-16,2.1239870971255272
2016-12-19,2.12399065848111
2016-12-20,2.112845823989269
2016-12-21,2.1103764858872442
2016-12-22,2.1139711566289012
2016-12-23,2.1217750234992963
2016-12-26,2.112404502674284
2016-12-27,2.0990118936764794
2016-12-28,2.1000709910757425
2016-12-29,2.1014552709624077
2016-12-30,2.105180202298938
2017-01-03,2.100828673596105
2017-01-04,2.0975098957892055
2017-01-05,2.0968468578429453
2017-01-06,2.107901539859765
2017-01-09,2.115367362800895
2017-01-10,2.1119574963952803
2017-01-11,2.1184612710144397
2017-01-12,2.119870095816822
2017-01-13,2.136690013465858
2017-01-16,2.180800230893062
2017-01-17,2.1730102254711348
2017-01-18,2.1783750421956105
2017-01-19,2.1840493737342523
2017-01-20,2.1743682192377514
2017-01-23,2.1676175139455824
2017-01-24,2.171248179654582
2017-01-25,2.173839113405645
2017-01-26,2.1765571625558957
2017-02-03,2.1772281242067235
2017-02-06,2.166475790805132
2017-02-07,2.1560433936367374
2017-02-08,2.149778149005348
2017-02-09,2.141590340889295
2017-02-10,2.1493470193674673
2017-02-13,2.1475903935368907
2017-02-14,2.1537104656943047
2017-02-15,2.1535778701433017
2017-02-16,2.1550984650708145
2017-02-17,2.1592570717696353
2017-02-20,2.1747391045360116
2017-02-21,2.173645302141452
2017-02-22,2.1761212105119068
2017-02-23,2.181598857587708
2017-02-24,2.1747287795331687
2017-02-27,2.173873433271823
2017-02-28,2.174914985412392
2017-03-01,2.172735144705597
2017-03-02,2.1757205908159984
2017-03-03,2.1759490761933327
2017-03-06,2.172098699105108
2017-03-07,2.165514392373996
2017-03-08,2.163823504727243
2017-03-09,2.157835764566244
2017-03-10,2.1600807025713267
2017-03-13,2.1680476919452345
2017-03-14,2.1638751328286245
2017-03-15,2.1667477992318442
2017-03-16,2.161694560038444
2017-03-17,2.1547013111838145
2017-03-20,2.1528505134616482
2017-03-21,2.1526244578957066
2017-03-22,2.160673609143358
2017-03-23,2.1651002335760743
2017-03-24,2.1750364423919497
2017-03-27,2.170017922206912
2017-03-28,2.1702310322567007
2017-03-29,2.185363600376215
2017-03-30,2.20791794110717
2017-03-31,2.2181247180631636
2017-04-05,2.2254372317487947
2017-04-06,2.2215873730207525
2017-04-07,2.2305959987768
2017-04-10,2.2591702032228045
2017-04-11,2.268500856560902
2017-04-12,2.2729666810871167
2017-04-13,2.2821304336562505
2017-04-14,2.2890164865396696
2017-04-17,2.3112325485619047
2017-04-18,2.3232668269129833
2017-04-19,2.334691274577109
2017-04-20,2.350418613847748
2017-04-21,2.349075916564447
2017-04-24,2.3702985705008515
2017-04-25,2.370000927539684
2017-04-26,2.3672618743051936
2017-04-27,2.358236526427422
2017-04-28,2.346420735777843
2017-05-02,2.3404861675157673
2017-05-03,2.336094413908102
2017-05-04,2.333083617081483
2017-05-05,2.3289290697459184
2017-05-08,2.340338964065626
2017-05-09,2.3431447230948925
2017-05-10,2.330988288903032
2017-05-11,2.345513726631688
2017-05-12,2.347682162689179
2017-05-15,2.3524910926980898
2017-05-16,2.3503156576190305
2017-05-17,2.343070532573738
2017-05-18,2.3384100423256027
2017-05-19,2.3433932550099685
2017-05-22,2.3642447930760317
2017-05-23,2.391675867798754
2017-05-24,2.395671989257739
2017-05-25,2.4063473306278444
2017-05-26,2.399608049980822
2017-05-31,2.4013027989066513
2017-06-01,2.4265637792183696
2017-06-02,2.427383052211895
2017-06-05,2.4226030722284353
2017-06-06,2.4267823984341694
2017-06-07,2.4158550516656963
2017-06-08,2.4151134402493604
2017-06-09,2.415248594302063
2017-06-12,2.4382991894222057
2017-06-13,2.4301300932230534
2017-06-14,2.4210069289110097
2017-06-15,2.4105171007907207
2017-06-16,2.4141611094719155
2017-06-19,2.4182340505503137
2017-06-20,2.4204161864755935
2017-06-21,2.424846017380385
2017-06-22,2.4443553561020948
2017-06-23,2.4487845515753723
2017-06-26,2.4608987624478584
2017-06-27,2.454100295752615
2017-06-28,2.4678724247493307
2017-06-29,2.472483415709119
2017-06-30,2.4768368762205317
2017-07-03,2.471166291048358
2017-07-04,2.4613190655892985
2017-07-05,2.4609981189187886
2017-07-06,2.4584438528750434
2017-07-07,2.4552017357212974
2017-07-10,2.4663477842413486
2017-07-11,2.469602564456426
2017-07-12,2.472986409686506
2017-07-13,2.4809356996255603
2017-07-14,2.487845592930663
2017-07-17,2.537315922960742
2017-07-18,2.5398396776067953
2017-07-19,2.5603765453625296
2017-07-20,2.5691662901623658
2017-07-21,2.5845258322713733
2017-07-24,2.5837583891324027
2017-07-25,2.584251683064899
2017-07-26,2.5796859320788355
2017-07-27,2.5561234203363075
2017-07-28,2.571458270577259
2017-07-31,2.588908169361281
2017-08-01,2.5842734679578654
2017-08-02,2.596596141561124
2017-08-03,2.587374053379596
2017-08-04,2.5825998055763546
2017-08-07,2.5956536842685227
2017-08-08,2.5909278257634334
2017-08-09,2.5953031725219753
2017-08-10,2.5980001254135114
2017-08-11,2.582213703122073
2017-08-14,2.591055396566041
2017-08-15,2.5878904025627274
2017-08-16,2.5747250673182283
2017-08-17,2.5759275474678676
2017-08-18,2.57518912627951
2017-08-21,2.5776481977177133
2017-08-22,2.582794020927822
2017-08-23,2.570519510846966
2017-08-24,2.5686794321338113
2017-08-25,2.572164960152608
2017-08-28,2.5749664751729506
2017-08-29,2.5665339842162815
2017-08-30,2.5789127784280432
2017-08-31,2.5738181323775113
