date,8841431.WI_均线_120日
2009-11-20,6196.3077766666665
2009-11-23,6219.917439166666
2009-11-24,6238.8710925
2009-11-25,6260.034800833334
2009-11-26,6278.3658575
2009-11-27,6295.240180833333
2009-11-30,6314.860545833333
2009-12-01,6336.300584166666
2009-12-02,6358.525569166667
2009-12-03,6381.030625
2009-12-04,6401.714765833333
2009-12-07,6424.800634166667
2009-12-08,6447.214844166666
2009-12-09,6468.637090833333
2009-12-10,6490.244385833333
2009-12-11,6511.526494166666
2009-12-14,6532.370901666667
2009-12-15,6553.9887616666665
2009-12-16,6575.3298208333335
2009-12-17,6594.135450833333
2009-12-18,6610.457920833333
2009-12-21,6627.425990833333
2009-12-22,6642.245759166666
2009-12-23,6658.613770833333
2009-12-24,6676.529136666666
2009-12-25,6694.3960675
2009-12-28,6713.136002499999
2009-12-29,6732.374071666667
2009-12-30,6750.937959166667
2009-12-31,6769.625073333333
2010-01-04,6787.474918333333
2010-01-05,6805.989524166666
2010-01-06,6823.741235833333
2010-01-07,6839.3955425
2010-01-08,6855.473116666666
2010-01-11,6872.4110550000005
2010-01-12,6890.295708333333
2010-01-13,6906.880471666666
2010-01-14,6926.82649
2010-01-15,6946.525886666667
2010-01-18,6966.769568333333
2010-01-19,6987.307303333334
2010-01-20,7004.325670833334
2010-01-21,7021.332820833334
2010-01-22,7039.6875175
2010-01-25,7056.627336666667
2010-01-26,7069.320949999999
2010-01-27,7080.3180391666665
2010-01-28,7091.290894166667
2010-01-29,7102.410069166666
2010-02-01,7113.078826666666
2010-02-02,7124.831814166667
2010-02-03,7137.0531725
2010-02-04,7149.7114125
2010-02-05,7164.3698116666665
2010-02-08,7179.081263333333
2010-02-09,7196.628986666667
2010-02-10,7218.516670833333
2010-02-11,7239.127472499999
2010-02-12,7263.712576666667
2010-02-22,7286.874651666667
2010-02-23,7309.447920833333
2010-02-24,7332.603136666667
2010-02-25,7357.641277500001
2010-02-26,7381.238571666667
2010-03-01,7405.239392500001
2010-03-02,7430.742794999999
2010-03-03,7460.5141175
2010-03-04,7487.4324275
2010-03-05,7514.350618333333
2010-03-08,7540.285164166667
2010-03-09,7565.619525
2010-03-10,7589.7245975000005
2010-03-11,7613.225083333333
2010-03-12,7635.47059
2010-03-15,7657.602094166667
2010-03-16,7679.7595083333335
2010-03-17,7702.44125
2010-03-18,7724.873006666666
2010-03-19,7747.510933333333
2010-03-22,7769.297324999999
2010-03-23,7792.375878333333
2010-03-24,7815.1176175
2010-03-25,7838.417816666667
2010-03-26,7863.712489166666
2010-03-29,7889.845638333334
2010-03-30,7917.285237499999
2010-03-31,7947.003725833333
2010-04-01,7979.352284166667
2010-04-02,8011.52905
2010-04-06,8041.932955
2010-04-07,8072.255435
2010-04-08,8101.474980833334
2010-04-09,8131.307670833334
2010-04-12,8161.923366666667
2010-04-13,8190.252050833334
2010-04-14,8218.319443333334
2010-04-15,8244.310748333333
2010-04-16,8270.682688333332
2010-04-19,8293.433873333333
2010-04-20,8316.2259575
2010-04-21,8341.151455
2010-04-22,8368.219225
2010-04-23,8394.174555833333
2010-04-26,8420.938430833334
2010-04-27,8444.673265833333
2010-04-28,8466.627901666665
2010-04-29,8485.02884
2010-04-30,8499.8953975
2010-05-04,8513.833114166666
2010-05-05,8530.11882
2010-05-06,8543.540739166667
2010-05-07,8555.733580833334
2010-05-10,8566.4018875
2010-05-11,8574.858841666666
2010-05-12,8580.8672875
2010-05-13,8587.0072475
2010-05-14,8592.9505575
2010-05-17,8593.4778375
2010-05-18,8593.200615
2010-05-19,8592.211943333334
2010-05-20,8588.487983333334
2010-05-21,8589.892833333333
2010-05-24,8591.911423333333
2010-05-25,8596.010268333333
2010-05-26,8601.966965
2010-05-27,8606.606799166668
2010-05-28,8609.544535833333
2010-05-31,8609.053365
2010-06-01,8606.249186666666
2010-06-02,8606.712421666667
2010-06-03,8605.393018333332
2010-06-04,8604.669286666667
2010-06-07,8605.0788075
2010-06-08,8605.839494166667
2010-06-09,8608.313953333334
2010-06-10,8611.361284999999
2010-06-11,8613.754870833332
2010-06-17,8615.800685
2010-06-18,8616.87818
2010-06-21,8622.266131666667
2010-06-22,8627.523573333334
2010-06-23,8634.728720000001
2010-06-24,8641.023208333334
2010-06-25,8644.224490833332
2010-06-28,8646.012289166667
2010-06-29,8642.461402500001
2010-06-30,8636.924199166666
