date,932000.CSI_均线_120日
2017-04-28,2964.7672741666665
2017-05-02,2961.4945399999997
2017-05-03,2958.005844166667
2017-05-04,2954.5376533333333
2017-05-05,2950.777518333334
2017-05-08,2946.3343375
2017-05-09,2942.1546158333335
2017-05-10,2937.2249425
2017-05-11,2932.0032991666667
2017-05-12,2926.624154166667
2017-05-15,2921.114398333333
2017-05-16,2916.0411400000003
2017-05-17,2911.1655708333333
2017-05-18,2906.139530833333
2017-05-19,2900.9182800000003
2017-05-22,2894.9361441666665
2017-05-23,2888.4317025
2017-05-24,2882.129771666667
2017-05-25,2875.934635
2017-05-26,2869.8358316666668
2017-05-31,2864.1065708333335
2017-06-01,2857.8438266666667
2017-06-02,2851.6664041666663
2017-06-05,2846.198066666667
2017-06-06,2840.9368541666668
2017-06-07,2836.0465
2017-06-08,2830.8412574999998
2017-06-09,2825.8136299999996
2017-06-12,2820.4623300000003
2017-06-13,2816.884919166667
2017-06-14,2813.1817233333336
2017-06-15,2809.818075
2017-06-16,2806.0886716666664
2017-06-19,2802.1724174999995
2017-06-20,2798.2614049999997
2017-06-21,2794.29947
2017-06-22,2789.6635691666665
2017-06-23,2785.1174549999996
2017-06-26,2781.1405583333335
2017-06-27,2777.0663966666666
2017-06-28,2772.6503358333334
2017-06-29,2768.386174166667
2017-06-30,2764.2432849999996
2017-07-03,2760.280368333333
2017-07-04,2756.0193833333333
2017-07-05,2751.587339166667
2017-07-06,2747.1767775
2017-07-07,2743.119403333333
2017-07-10,2738.8171483333335
2017-07-11,2734.2695183333335
2017-07-12,2730.0282641666663
2017-07-13,2726.0266258333336
2017-07-14,2722.3956983333333
2017-07-17,2718.6490708333336
2017-07-18,2714.8090808333336
2017-07-19,2711.3153633333336
2017-07-20,2708.039065833333
2017-07-21,2704.32884
2017-07-24,2700.490838333333
2017-07-25,2696.6715825
2017-07-26,2692.838540833334
2017-07-27,2689.170788333334
2017-07-28,2685.5556366666665
2017-07-31,2681.751870833333
2017-08-01,2677.84383
2017-08-02,2673.519565
2017-08-03,2669.0521058333334
2017-08-04,2664.5689291666663
2017-08-07,2660.0897541666664
2017-08-08,2655.6984291666668
2017-08-09,2651.6324933333335
2017-08-10,2647.2154816666666
2017-08-11,2642.7573449999995
2017-08-14,2638.5289175
2017-08-15,2634.1948583333333
2017-08-16,2629.8535491666667
2017-08-17,2625.71864
2017-08-18,2621.4440408333335
2017-08-21,2617.520198333333
2017-08-22,2613.3748483333334
2017-08-23,2609.0665366666667
2017-08-24,2604.790020833333
2017-08-25,2600.638855
2017-08-28,2596.4267183333336
2017-08-29,2592.1309674999998
2017-08-30,2587.9626425
2017-08-31,2584.043935
2017-09-01,2580.240661666667
2017-09-04,2576.4059475
2017-09-05,2572.586665
2017-09-06,2568.8789874999998
2017-09-07,2564.8557683333333
2017-09-08,2561.0450175
2017-09-11,2557.353310833333
2017-09-12,2553.5079066666667
2017-09-13,2549.9252483333335
2017-09-14,2546.3385408333334
2017-09-15,2542.615738333333
2017-09-18,2539.1065758333334
2017-09-19,2535.605479166667
2017-09-20,2532.5247000000004
2017-09-21,2529.8915791666664
2017-09-22,2527.2084341666664
2017-09-25,2523.8072025
2017-09-26,2520.272538333333
2017-09-27,2516.941461666667
2017-09-28,2513.8549599999997
2017-09-29,2510.837364166667
2017-10-09,2508.2949275
2017-10-10,2505.8961575
2017-10-11,2503.842974166667
2017-10-12,2502.2470316666668
2017-10-13,2500.9796950000004
2017-10-16,2499.5720333333334
2017-10-17,2498.3396216666665
2017-10-18,2497.0345666666667
2017-10-19,2496.2438408333333
2017-10-20,2495.6351341666664
2017-10-23,2495.086700833333
