date,000905.SH_成交额
2006-03-15,3978632639.0
2006-03-16,3909601097.0
2006-03-17,4182585958.0
2006-03-20,4094119920.0
2006-03-21,5336658211.0
2006-03-22,5189972690.0
2006-03-23,6353994863.0
2006-03-24,5810923765.0
2006-03-27,4754493601.0
2006-03-28,6064864413.0
2006-03-29,7455183317.0
2006-03-30,6338565813.0
2006-03-31,6789065490.0
2006-04-03,8638423931.0
2006-04-04,9322495221.0
2006-04-05,9280135013.0
2006-04-06,10559000000.0
2006-04-07,10427000000.0
2006-04-10,10222000000.0
2006-04-11,10774000000.0
2006-04-12,9691783748.0
2006-04-13,10730000000.0
2006-04-14,7958759268.0
2006-04-17,9297213972.0
2006-04-18,8604872225.0
2006-04-19,9567365663.0
2006-04-20,10561000000.0
2006-04-21,10825000000.0
2006-04-24,11952000000.0
2006-04-25,11061000000.0
2006-04-26,12473000000.0
2006-04-27,9745814558.0
2006-04-28,10998000000.0
2006-05-08,11848000000.0
2006-05-09,15505000000.0
2006-05-10,16281000000.0
2006-05-11,19833000000.0
2006-05-12,18042000000.0
2006-05-15,22547000000.0
2006-05-16,23030000000.0
2006-05-17,18591000000.0
2006-05-18,15639000000.0
2006-05-19,17775000000.0
2006-05-22,18832000000.0
2006-05-23,17357000000.0
2006-05-24,15046000000.0
2006-05-25,10679000000.0
2006-05-26,11650000000.0
2006-05-29,13098000000.0
2006-05-30,14664000000.0
2006-05-31,15780000000.0
2006-06-01,18774000000.0
2006-06-02,21655000000.0
2006-06-05,16896000000.0
2006-06-06,14565000000.0
2006-06-07,15545000000.0
2006-06-08,12735000000.0
2006-06-09,12625000000.0
2006-06-12,8497080348.999999
2006-06-13,8299965004.0
2006-06-14,7900015153.0
2006-06-15,7955175184.0
2006-06-16,9228665022.0
2006-06-19,10014000000.0
2006-06-20,10637000000.0
2006-06-21,10917000000.0
2006-06-22,9436384340.0
2006-06-23,9614963379.0
2006-06-26,11914000000.0
2006-06-27,11556000000.0
2006-06-28,9881431415.0
2006-06-29,14161000000.0
2006-06-30,14233000000.0
2006-07-03,14378000000.0
2006-07-04,16045000000.0
2006-07-05,12717000000.0
2006-07-06,15032000000.0
2006-07-07,14489000000.0
2006-07-10,11728000000.0
2006-07-11,12371000000.0
2006-07-12,15086000000.0
2006-07-13,19684000000.0
2006-07-14,11904000000.0
2006-07-17,10151000000.0
2006-07-18,9929215372.0
2006-07-19,10573000000.0
2006-07-20,8586066103.0
2006-07-21,8531719003.000001
2006-07-24,8909501222.0
2006-07-25,9897228913.0
2006-07-26,9548073999.0
2006-07-27,10841000000.0
2006-07-28,10080000000.0
2006-07-31,9525993017.0
2006-08-01,7445151013.0
2006-08-02,6614744961.0
2006-08-03,5800944746.0
2006-08-04,6822038000.0
2006-08-07,6141059280.0
2006-08-08,6020720288.0
2006-08-09,5939875079.0
2006-08-10,6293954482.0
2006-08-11,6168816362.0
2006-08-14,6338508140.0
2006-08-15,4967427839.0
2006-08-16,7195639948.0
2006-08-17,6113822993.0
2006-08-18,5018776105.0
2006-08-21,5801880583.0
2006-08-22,7425680210.0
2006-08-23,7155862556.0
2006-08-24,6562146772.0
2006-08-25,7821319137.0
2006-08-28,10219000000.0
2006-08-29,12859000000.0
2006-08-30,8370287128.0
2006-08-31,9584234091.0
2006-09-01,9708643566.0
2006-09-04,8897221375.0
2006-09-05,10374000000.0
2006-09-06,9666733596.0
2006-09-07,8066659860.0
2006-09-08,6367523088.0
2006-09-11,7753777363.0
2006-09-12,8310110388.0
2006-09-13,8155303180.0
2006-09-14,8066288934.0
2006-09-15,8256157368.0
2006-09-18,9331125592.0
2006-09-19,10240000000.0
2006-09-20,9661184103.0
2006-09-21,8971301320.0
2006-09-22,10110000000.0
2006-09-25,9954853768.0
2006-09-26,9100111061.0
2006-09-27,7914358754.0
2006-09-28,9542271917.0
2006-09-29,10945000000.0
2006-10-09,11891000000.0
2006-10-10,13602000000.0
2006-10-11,11696000000.0
2006-10-12,12175000000.0
2006-10-13,9795376464.0
2006-10-16,9772287621.0
2006-10-17,9108092494.0
2006-10-18,8503561732.999999
2006-10-19,10571000000.0
2006-10-20,10839000000.0
2006-10-23,11659000000.0
2006-10-24,10242000000.0
2006-10-25,11306000000.0
2006-10-26,9226278637.0
2006-10-27,9646516213.0
2006-10-30,7776928175.0
2006-10-31,8077771697.0
2006-11-01,9249221437.0
2006-11-02,9031088112.0
2006-11-03,8208252994.0
2006-11-06,8642240592.0
2006-11-07,9444616902.0
2006-11-08,7000840211.0
2006-11-09,7763982813.0
2006-11-10,8701692662.0
2006-11-13,8200604605.0
2006-11-14,6869392810.0
2006-11-15,7478959603.0
2006-11-16,8746859785.0
2006-11-17,7385067963.0
2006-11-20,8418360021.0
2006-11-21,8054577242.0
2006-11-22,10075000000.0
2006-11-23,9221271871.0
2006-11-24,11074000000.0
2006-11-27,11562000000.0
2006-11-28,11781000000.0
2006-11-29,12415000000.0
2006-11-30,15890000000.0
2006-12-01,16385000000.0
2006-12-04,17377000000.0
2006-12-05,19766000000.0
2006-12-06,20683000000.0
2006-12-07,18199000000.0
2006-12-08,14043000000.0
2006-12-11,10872000000.0
2006-12-12,11950000000.0
2006-12-13,11288000000.0
2006-12-14,12789000000.0
2006-12-15,15752000000.0
2006-12-18,18450000000.0
2006-12-19,19243061512.0
2006-12-20,19743523007.0
2006-12-21,20517651703.0
2006-12-22,15104166067.0
2006-12-25,15087958685.0
2006-12-26,13642065402.0
2006-12-27,12316073312.0
2006-12-28,13908113176.0
2006-12-29,14631495672.0
2007-01-04,18743743273.0
2007-01-05,17027050329.999998
2007-01-08,23144319524.0
2007-01-09,24953532868.0
2007-01-10,26373105774.0
2007-01-11,31508766345.0
2007-01-12,25821603780.0
2007-01-15,23710425932.0
2007-01-16,30689048915.0
2007-01-17,38375191550.0
2007-01-18,32208210284.0
2007-01-19,36951910780.0
2007-01-22,40928365323.0
2007-01-23,39600092963.0
2007-01-24,33928713068.000004
2007-01-25,32172915840.0
2007-01-26,28778328607.0
2007-01-29,30788164443.0
2007-01-30,33163100591.0
2007-01-31,32828621831.0
2007-02-01,27578619714.0
2007-02-02,25752753793.0
2007-02-05,20119479185.0
2007-02-06,20714662878.0
2007-02-07,26101531474.0
2007-02-08,26710676361.0
2007-02-09,24939688424.0
2007-02-12,25013026001.0
2007-02-13,26801027681.0
2007-02-14,31223510543.0
2007-02-15,37101618593.0
2007-02-16,39956571058.0
2007-02-26,36442929080.0
2007-02-27,52918857566.0
2007-02-28,37869581290.0
2007-03-01,41587572191.0
2007-03-02,33901995283.0
2007-03-05,36388108851.0
2007-03-06,24808787734.0
2007-03-07,28949689587.0
2007-03-08,33388959788.0
2007-03-09,37390032187.0
2007-03-12,39729102503.0
2007-03-13,41804787634.0
2007-03-14,43846863925.0
2007-03-15,40574627499.0
2007-03-16,45080917910.0
2007-03-19,38729127772.0
2007-03-20,36502668162.0
2007-03-21,40605909989.0
2007-03-22,47352036212.0
2007-03-23,44346584943.0
2007-03-26,48797439034.0
2007-03-27,50436251179.0
2007-03-28,59168941748.0
2007-03-29,48606097258.0
2007-03-30,31503658398.0
2007-04-02,34371206540.0
2007-04-03,43272502515.0
2007-04-04,49456797744.0
2007-04-05,48998208124.0
2007-04-06,53093793741.0
2007-04-09,59855679384.0
2007-04-10,61706182026.0
2007-04-11,66771673111.0
2007-04-12,64857399450.0
2007-04-13,70464209187.0
2007-04-16,62079349301.0
2007-04-17,80497402807.0
2007-04-18,76799598093.0
2007-04-19,81866685727.0
2007-04-20,66598043638.0
2007-04-23,82859479027.0
2007-04-24,93868619322.0
2007-04-25,73367705321.0
2007-04-26,64185466504.0
2007-04-27,67853343646.0
2007-04-30,76728359304.0
2007-05-08,88475909333.0
2007-05-09,101593000714.0
2007-05-10,83048637239.0
2007-05-11,73415159786.0
2007-05-14,74274346670.0
2007-05-15,79732368766.0
2007-05-16,69165055418.0
2007-05-17,80387926794.0
2007-05-18,76234234377.0
2007-05-21,92849503948.0
2007-05-22,105981659297.0
2007-05-23,99319025813.0
2007-05-24,111906826052.0
2007-05-25,98999673715.0
2007-05-28,115289565613.0
2007-05-29,108400505641.0
2007-05-30,112955864453.0
2007-05-31,97069386853.0
2007-06-01,84642388168.0
2007-06-04,52872597597.0
2007-06-05,71642397221.0
2007-06-06,72455721070.0
2007-06-07,72898894721.0
2007-06-08,77279691493.0
2007-06-11,75960465320.0
2007-06-12,91489531674.0
2007-06-13,97788636916.0
2007-06-14,86675999000.0
2007-06-15,68126706919.0
2007-06-18,77232791678.0
2007-06-19,81876852714.0
2007-06-20,89231807250.0
2007-06-21,67946337133.0
2007-06-22,71083781474.0
2007-06-25,58112620536.0
2007-06-26,48942410244.0
2007-06-27,50065258655.0
2007-06-28,47754747206.0
2007-06-29,41524065151.0
2007-07-02,34644472118.0
2007-07-03,32661483719.0
2007-07-04,30190398031.0
2007-07-05,29637774666.0
2007-07-06,38035548331.0
2007-07-09,43718393520.0
2007-07-10,37679772173.0
2007-07-11,26413967549.0
2007-07-12,25393487602.0
2007-07-13,21984568028.0
2007-07-16,22344037803.0
2007-07-17,22853321720.0
2007-07-18,27717882918.0
2007-07-19,20775564259.0
2007-07-20,38740105100.0
2007-07-23,55838077780.0
2007-07-24,57820628537.0
2007-07-25,47213457196.0
2007-07-26,55425456592.0
2007-07-27,56651988553.0
2007-07-30,64827905503.0
2007-07-31,62607462049.0
2007-08-01,72828848174.0
2007-08-02,58838667134.0
2007-08-03,69671492702.0
2007-08-06,70459502288.0
2007-08-07,66773260613.0
2007-08-08,58981564820.0
2007-08-09,51315376014.0
2007-08-10,53830037360.0
2007-08-13,50191212539.0
2007-08-14,46945431399.0
2007-08-15,46717677164.0
2007-08-16,47830427191.0
2007-08-17,46601863474.0
2007-08-20,56270754622.0
2007-08-21,62521547200.0
2007-08-22,69573143499.0
2007-08-23,64556411932.0
2007-08-24,65018909882.0
2007-08-27,68668494103.0
2007-08-28,64289982505.0
2007-08-29,60585235208.0
2007-08-30,65345030170.0
2007-08-31,70019593012.0
2007-09-03,84427006030.0
2007-09-04,77495879890.0
2007-09-05,63170678715.0
2007-09-06,70110951607.0
2007-09-07,80534769127.0
2007-09-10,66787184658.0
2007-09-11,75086248504.0
2007-09-12,61351262628.0
2007-09-13,54207889357.0
2007-09-14,63222360422.0
2007-09-17,69846130437.0
2007-09-18,66761885766.0
2007-09-19,59072327991.0
2007-09-20,56343044287.0
2007-09-21,58015194349.0
2007-09-24,55022107293.0
2007-09-25,46237261072.0
2007-09-26,38381151797.0
2007-09-27,37519985881.0
2007-09-28,51371160946.0
2007-10-08,54086032302.0
2007-10-09,50228436868.0
2007-10-10,56649783051.0
2007-10-11,51967883725.0
2007-10-12,66426070266.0
2007-10-15,52054305885.0
2007-10-16,43090426858.0
2007-10-17,42082747949.0
2007-10-18,40037190874.0
2007-10-19,32803813393.0
2007-10-22,33045567363.0
2007-10-23,32368956330.0
2007-10-24,31507474630.0
2007-10-25,37945338321.0
2007-10-26,27222884705.0
2007-10-29,23193128822.0
2007-10-30,24186509637.0
2007-10-31,35042523873.0
2007-11-01,31370585870.0
2007-11-02,29158751659.0
2007-11-05,22482525868.0
2007-11-06,21033820888.0
2007-11-07,20401626455.0
2007-11-08,22331532283.0
2007-11-09,20166228470.0
2007-11-12,20761740165.0
2007-11-13,19658249948.0
2007-11-14,23697218157.0
2007-11-15,24313329117.0
2007-11-16,19284447305.0
2007-11-19,22532106345.0
2007-11-20,24348987981.0
2007-11-21,22805260558.0
2007-11-22,19135951332.0
2007-11-23,14381578085.0
2007-11-26,18122894909.0
2007-11-27,15586627425.0
2007-11-28,14520221985.0
2007-11-29,20417786651.0
2007-11-30,18993589650.0
2007-12-03,17463673457.0
2007-12-04,17243921718.0
2007-12-05,22591827561.0
2007-12-06,19762076193.0
2007-12-07,23984106460.0
2007-12-10,36162755980.0
2007-12-11,36559593938.0
2007-12-12,33000825331.0
2007-12-13,34259145270.000004
2007-12-14,27328707409.0
2007-12-17,37252860431.0
2007-12-18,22403535572.0
2007-12-19,30232579609.0
2007-12-20,31128763798.0
2007-12-21,34920877332.0
2007-12-24,47242851591.0
2007-12-25,39091380254.0
2007-12-26,42780958571.0
2007-12-27,50580048519.0
2007-12-28,42722000359.0
2008-01-02,50449935262.0
2008-01-03,61752735574.0
2008-01-04,50326511399.0
2008-01-07,61298206812.0
2008-01-08,63913950715.0
2008-01-09,53189256553.0
2008-01-10,62964595469.0
2008-01-11,53937951638.0
2008-01-14,53364316502.0
2008-01-15,56818805065.0
2008-01-16,58914563719.0
2008-01-17,65264969756.0
2008-01-18,44924736394.0
2008-01-21,51894882654.0
2008-01-22,56449829459.0
2008-01-23,53676695806.0
2008-01-24,62469663153.0
2008-01-25,55478464938.0
2008-01-28,46942144532.0
2008-01-29,32685553624.0
2008-01-30,35532424368.0
2008-01-31,25737686732.0
2008-02-01,29182544124.0
2008-02-04,30008462373.0
2008-02-05,30045273307.0
2008-02-13,22130228358.0
2008-02-14,22682971588.0
2008-02-15,27277910131.0
2008-02-18,43434994092.0
2008-02-19,44280440446.0
2008-02-20,47223512821.0
2008-02-21,45714615643.0
2008-02-22,44996819988.0
2008-02-25,38440954693.0
2008-02-26,36175484479.0
2008-02-27,33616741928.999996
2008-02-28,34217372279.0
2008-02-29,35684360370.0
2008-03-03,54849829396.0
2008-03-04,61366987342.0
2008-03-05,54154742008.0
2008-03-06,61389838208.0
2008-03-07,41394179445.0
2008-03-10,32774405284.0
2008-03-11,28767618665.0
2008-03-12,31739197667.0
2008-03-13,34594935451.0
2008-03-14,22264909248.0
2008-03-17,27260819501.0
2008-03-18,28577476932.0
2008-03-19,31128103139.0
2008-03-20,35722120781.0
2008-03-21,34123921586.999996
2008-03-24,34855059111.0
2008-03-25,28768189613.0
2008-03-26,25137371148.0
2008-03-27,26990109933.0
2008-03-28,28526388848.0
2008-03-31,23065525838.0
2008-04-01,25402355873.0
2008-04-02,24668683684.0
2008-04-03,19956525481.0
2008-04-07,24253262819.0
2008-04-08,29602243565.0
2008-04-09,28265407476.0
2008-04-10,23532952026.0
2008-04-11,23420528320.0
2008-04-14,23299619350.0
2008-04-15,20707523866.0
2008-04-16,20461294489.0
2008-04-17,18940609723.0
2008-04-18,16896724230.0
2008-04-21,23600276538.0
2008-04-22,18575103607.0
2008-04-23,23771158453.0
2008-04-24,53152161606.0
2008-04-25,49480398804.0
2008-04-28,35977002390.0
2008-04-29,29953849785.0
2008-04-30,44088721717.0
2008-05-05,47406394250.0
2008-05-06,49186949739.0
2008-05-07,45721667069.0
2008-05-08,38157525489.0
2008-05-09,46621563595.0
2008-05-12,47384655478.0
2008-05-13,57631081708.0
2008-05-14,53809781855.0
2008-05-15,48605174166.0
2008-05-16,38114051057.0
2008-05-19,28111691923.0
2008-05-20,37105558243.0
2008-05-21,38691318486.0
2008-05-22,36601085526.0
2008-05-23,31795254707.0
2008-05-26,30756674708.0
2008-05-27,21947586084.0
2008-05-28,26996940955.0
2008-05-29,27371564074.0
2008-05-30,23616645129.0
2008-06-02,23023909951.0
2008-06-03,25389290266.0
2008-06-04,22005987376.0
2008-06-05,18761621311.0
2008-06-06,16588569898.0
2008-06-10,18965345607.0
2008-06-11,19510480720.0
2008-06-12,20144629067.0
2008-06-13,16820473252.0
2008-06-16,14351479591.0
2008-06-17,16090491275.0
2008-06-18,22739108621.0
2008-06-19,21026579796.0
2008-06-20,23144081120.0
2008-06-23,14239336476.0
2008-06-24,17395452655.0
2008-06-25,24575402485.0
2008-06-26,27618912856.0
2008-06-27,22544867692.0
2008-06-30,14955887060.0
2008-07-01,15866178676.0
2008-07-02,16359596027.0
2008-07-03,28792415538.0
2008-07-04,26687543304.0
2008-07-07,33447808353.0
2008-07-08,35380651676.0
2008-07-09,39152511991.0
2008-07-10,41032775492.0
2008-07-11,28874706403.0
2008-07-14,25663632477.0
2008-07-15,31645035692.0
2008-07-16,25436664527.0
2008-07-17,22388293948.0
2008-07-18,21928200678.0
2008-07-21,26584074873.0
2008-07-22,26936393146.0
2008-07-23,26330856447.0
2008-07-24,28405313506.0
2008-07-25,25452623208.0
2008-07-28,26343584950.0
2008-07-29,24861607740.0
2008-07-30,20568379618.0
2008-07-31,18702046443.0
2008-08-01,18504367318.0
2008-08-04,16174427099.0
2008-08-05,16841502028.0
2008-08-06,16413684516.0
2008-08-07,15765314894.0
2008-08-08,18351671000.0
2008-08-11,14740622789.0
2008-08-12,11897031604.0
2008-08-13,13507610991.0
2008-08-14,11464345063.0
2008-08-15,10549416956.0
2008-08-18,10770862146.0
2008-08-19,9866942016.0
2008-08-20,18578123238.0
2008-08-21,18688905195.0
2008-08-22,12909398173.0
2008-08-25,10093469507.0
2008-08-26,12068025845.0
2008-08-27,10991634452.0
2008-08-28,9108680712.0
2008-08-29,13186313342.0
2008-09-01,10246438732.0
2008-09-02,9572971873.0
2008-09-03,11834832741.0
2008-09-04,9790538729.0
2008-09-05,11002525954.0
2008-09-08,9762375507.0
2008-09-09,7991268768.0
2008-09-10,9767177198.0
2008-09-11,8257810867.0
2008-09-12,6541309084.0
2008-09-16,8863739039.0
2008-09-17,8321110789.0
2008-09-18,11577308860.0
2008-09-19,14463084209.0
2008-09-22,30099018189.0
2008-09-23,17418087619.0
2008-09-24,13931766790.0
2008-09-25,22516952052.0
2008-09-26,16948693210.0
2008-10-06,13772268538.0
2008-10-07,12083115010.0
2008-10-08,10426397573.0
2008-10-09,9647314609.0
2008-10-10,10470090410.0
2008-10-13,9525961323.0
2008-10-14,12412701378.0
2008-10-15,7685641328.0
2008-10-16,9117303004.0
2008-10-17,7248309848.0
2008-10-20,8817546152.0
2008-10-21,10723210100.0
2008-10-22,8495206041.999999
2008-10-23,7884688092.0
2008-10-24,8281825564.0
2008-10-27,9479937125.0
2008-10-28,9702788780.0
2008-10-29,8899662750.0
2008-10-30,7860686476.0
2008-10-31,6330074254.0
2008-11-03,5742485207.0
2008-11-04,6558336641.0
2008-11-05,9395445078.0
2008-11-06,7472616342.0
2008-11-07,7805287945.0
2008-11-10,14716180441.0
2008-11-11,16453409249.0
2008-11-12,12408505768.0
2008-11-13,23358006523.0
2008-11-14,27946492485.0
2008-11-17,29771637249.0
2008-11-18,33473212882.0
2008-11-19,28116671053.0
2008-11-20,31237568965.0
2008-11-21,28432147237.0
2008-11-24,19928180763.0
2008-11-25,14645961721.0
2008-11-26,12264350855.0
2008-11-27,24949453058.0
2008-11-28,15691035529.0
2008-12-01,19239200889.0
2008-12-02,26973618889.0
2008-12-03,32814528966.0
2008-12-04,42039811713.0
2008-12-05,29363408436.0
2008-12-08,41126882981.0
2008-12-09,36671064078.0
2008-12-10,31491950007.0
2008-12-11,31272502666.0
2008-12-12,25898830291.0
2008-12-15,20954737753.0
2008-12-16,20925262827.0
2008-12-17,26668867924.0
2008-12-18,24748303239.0
2008-12-19,28998089120.0
2008-12-22,25287365719.0
2008-12-23,26470399074.0
2008-12-24,19212721676.0
2008-12-25,15710037602.0
2008-12-26,12123274016.0
2008-12-29,10981062306.0
2008-12-30,12617908001.0
2008-12-31,11495268939.0
2009-01-05,14270969371.0
2009-01-06,22243168144.0
2009-01-07,23634988824.0
2009-01-08,19587529573.0
2009-01-09,19044185604.0
2009-01-12,23213021635.0
2009-01-13,19715787318.0
2009-01-14,22494685386.0
2009-01-15,29894730431.0
2009-01-16,32618545260.0
2009-01-19,25413376196.0
2009-01-20,20146173623.0
2009-01-21,24186160734.0
2009-01-22,26330925905.0
2009-01-23,23236928667.0
2009-02-02,25777293579.0
2009-02-03,38558189746.0
2009-02-04,42964694409.0
2009-02-05,46971836590.0
2009-02-06,49084112801.0
2009-02-09,60635855978.0
2009-02-10,55539625618.0
2009-02-11,65689364882.0
2009-02-12,55066304884.0
2009-02-13,64099269978.0
2009-02-16,65944508177.0
2009-02-17,62711295171.0
2009-02-18,49543143834.0
2009-02-19,41448721918.0
2009-02-20,45854189117.0
2009-02-23,56054947068.0
2009-02-24,65175422308.0
2009-02-25,51891897307.0
2009-02-26,48693370686.0
2009-02-27,36073538026.0
2009-03-02,26009578992.0
2009-03-03,31008490144.0
2009-03-04,44645781938.0
2009-03-05,51259009579.0
2009-03-06,36270056049.0
2009-03-09,36123351397.0
2009-03-10,24646290505.0
2009-03-11,31050012221.0
2009-03-12,26997572642.0
2009-03-13,26094441136.0
2009-03-16,22066728689.0
2009-03-17,39274477045.0
2009-03-18,49738302974.0
2009-03-19,48946589711.0
2009-03-20,48491295623.0
2009-03-23,55202986438.0
2009-03-24,56429650646.0
2009-03-25,49097240474.0
2009-03-26,43450426565.0
2009-03-27,54233559985.0
2009-03-30,44630595705.0
2009-03-31,46324446151.0
2009-04-01,59892528633.0
2009-04-02,60820104414.0
2009-04-03,53780554243.0
2009-04-07,42619367501.0
2009-04-08,48390870285.0
2009-04-09,39259889046.0
2009-04-10,58445924497.0
2009-04-13,63427183968.0
2009-04-14,63983007697.0
2009-04-15,70090825673.0
2009-04-16,71982010654.0
2009-04-17,64153355265.0
2009-04-20,60484825137.0
2009-04-21,64569546380.0
2009-04-22,70079571318.0
2009-04-23,44693516154.0
2009-04-24,43044315736.0
2009-04-27,42036180745.0
2009-04-28,36611427350.0
2009-04-29,46072693383.0
2009-04-30,51201102237.0
2009-05-04,57233986709.0
2009-05-05,61104211297.0
2009-05-06,62139528385.0
2009-05-07,69303825133.0
2009-05-08,63375192115.0
2009-05-11,63792589396.0
2009-05-12,41206380472.0
2009-05-13,49842039078.0
2009-05-14,48007411979.0
2009-05-15,48465220423.0
2009-05-18,46772299583.0
2009-05-19,60721176704.0
2009-05-20,58970946249.0
2009-05-21,58565547467.0
2009-05-22,42179218806.0
2009-05-25,48546112496.0
2009-05-26,54668798254.0
2009-05-27,43419589368.0
2009-06-01,49070392572.0
2009-06-02,57437786578.0
2009-06-03,58096239914.0
2009-06-04,57924202294.0
2009-06-05,51543448301.0
2009-06-08,47467261930.0
2009-06-09,48034536075.0
2009-06-10,51214797853.0
2009-06-11,51232496633.0
2009-06-12,47444324465.0
2009-06-15,34958700221.0
2009-06-16,35431874726.0
2009-06-17,41820824957.0
2009-06-18,52809180252.0
2009-06-19,56530019401.0
2009-06-22,49661979365.0
2009-06-23,41856428791.0
2009-06-24,43397162184.0
2009-06-25,44201454809.0
2009-06-26,44240557675.0
2009-06-29,52383611635.0
2009-06-30,47235004980.0
2009-07-01,55239860941.0
2009-07-02,65457124837.0
2009-07-03,69740531204.0
2009-07-06,70797470967.0
2009-07-07,65799669147.0
2009-07-08,56294034230.0
2009-07-09,72900659346.0
2009-07-10,74303351573.0
2009-07-13,73043441518.0
2009-07-14,71842671765.0
2009-07-15,82599123419.0
2009-07-16,84405704814.0
2009-07-17,76006659794.0
2009-07-20,92728442708.0
2009-07-21,90115333385.0
2009-07-22,79176385388.0
2009-07-23,77959608431.0
2009-07-24,84419752596.0
2009-07-27,84329127787.0
2009-07-28,92018596162.0
2009-07-29,94818134515.0
2009-07-30,69297629393.0
2009-07-31,76812843931.0
2009-08-03,87743316310.0
2009-08-04,98052184307.0
2009-08-05,94016657135.0
2009-08-06,84495679177.0
2009-08-07,71025079991.0
2009-08-10,57236081881.0
2009-08-11,47678940455.0
2009-08-12,55199682634.0
2009-08-13,43660013555.0
2009-08-14,50461646276.0
2009-08-17,45055756542.0
2009-08-18,34735016054.0
2009-08-19,39910161331.0
2009-08-20,39189781068.0
2009-08-21,48523629526.0
2009-08-24,53333730326.0
2009-08-25,57938441896.0
2009-08-26,58697217358.0
2009-08-27,62666472301.0
2009-08-28,45945183890.0
2009-08-31,43255410397.0
2009-09-01,33234621981.0
2009-09-02,26998810400.0
2009-09-03,43515606419.0
2009-09-04,50781322255.0
2009-09-07,56322210380.0
2009-09-08,55980453409.0
2009-09-09,56137109537.0
2009-09-10,48294075772.0
2009-09-11,52031226521.0
2009-09-14,69266897945.0
2009-09-15,70906100685.0
2009-09-16,71506327436.0
2009-09-17,76549294919.0
2009-09-18,79292552224.0
2009-09-21,61331331199.0
2009-09-22,59072443427.0
2009-09-23,49543781140.0
2009-09-24,42844101016.0
2009-09-25,32026962179.0
2009-09-28,30785905298.0
2009-09-29,29436875152.0
2009-09-30,26692996825.0
2009-10-09,34965908475.0
2009-10-12,38786307553.0
2009-10-13,37251298683.0
2009-10-14,52651504840.0
2009-10-15,44230878359.0
2009-10-16,43612066520.0
2009-10-19,57865502154.0
2009-10-20,71454000459.0
2009-10-21,66974108089.0
2009-10-22,57097318192.0
2009-10-23,69326922727.0
2009-10-26,59082514547.0
2009-10-27,59977841009.0
2009-10-28,52176565091.0
2009-10-29,51083859019.0
2009-10-30,55612624319.0
2009-11-02,70113134428.0
2009-11-03,88498444300.0
2009-11-04,84245285191.0
2009-11-05,73844938740.0
2009-11-06,86991528667.0
2009-11-09,71823996262.0
2009-11-10,74730896305.0
2009-11-11,66205122286.0
2009-11-12,70704987470.0
2009-11-13,69037907972.0
2009-11-16,99027620073.0
2009-11-17,87869927121.0
2009-11-18,85515804793.0
2009-11-19,93593940758.0
2009-11-20,96484181155.0
2009-11-23,94245231224.0
2009-11-24,131848806525.0
2009-11-25,97082603745.0
2009-11-26,115217581168.0
2009-11-27,75810303259.0
2009-11-30,69591307407.0
2009-12-01,84582733937.0
2009-12-02,96857705813.0
2009-12-03,88680044087.0
2009-12-04,104837427913.0
2009-12-07,68533289382.0
2009-12-08,74211406782.0
2009-12-09,61247632898.0
2009-12-10,51457524409.0
2009-12-11,53229806991.0
2009-12-14,51741648040.0
2009-12-15,53573939096.0
2009-12-16,49886431663.0
2009-12-17,51403036914.0
2009-12-18,47125711072.0
2009-12-21,35444566541.0
2009-12-22,40966914754.0
2009-12-23,36921147988.0
2009-12-24,50554403042.0
2009-12-25,48524138882.0
2009-12-28,50027432219.0
2009-12-29,52114946742.0
2009-12-30,57155642238.0
2009-12-31,54875089597.0
2010-01-04,62671851458.0
2010-01-05,68443129592.99999
2010-01-06,69618450892.0
2010-01-07,68761437809.0
2010-01-08,54897796700.0
2010-01-11,70066392656.0
2010-01-12,76271745524.0
2010-01-13,83458600355.0
2010-01-14,84561287696.0
2010-01-15,73076043319.0
2010-01-18,78211370140.0
2010-01-19,80838046644.0
2010-01-20,94323889250.0
2010-01-21,61486439798.0
2010-01-22,69988890425.0
2010-01-25,49671090279.0
2010-01-26,47467846100.0
2010-01-27,37930581719.0
2010-01-28,37413687580.0
2010-01-29,46920870245.0
2010-02-01,50119156209.0
2010-02-02,45419432144.0
2010-02-03,55363883385.0
2010-02-04,60009178101.0
2010-02-05,57329452739.0
2010-02-08,36140917706.0
2010-02-09,33051109745.0
2010-02-10,30362057461.0
2010-02-11,28560427556.0
2010-02-12,29321018550.0
2010-02-22,36942577664.0
2010-02-23,44895645491.0
2010-02-24,55266251401.0
2010-02-25,65857348240.0
2010-02-26,58905069146.0
2010-03-01,63522641661.0
2010-03-02,67693532033.99999
2010-03-03,76878302413.0
2010-03-04,81551643706.0
2010-03-05,58748521383.0
2010-03-08,51555326555.0
2010-03-09,54504639852.0
2010-03-10,51947965691.0
2010-03-11,43582882845.0
2010-03-12,40963844068.0
2010-03-15,35313782723.0
2010-03-16,31934260836.0
2010-03-17,52355111027.0
2010-03-18,58490410433.0
2010-03-19,54392696725.0
2010-03-22,55746635882.0
2010-03-23,56747738471.0
2010-03-24,58070206071.0
2010-03-25,58843594784.0
2010-03-26,54648704925.0
2010-03-29,61333700646.0
2010-03-30,59814493818.0
2010-03-31,61722494941.0
2010-04-01,77731513271.0
2010-04-02,71673137978.0
2010-04-06,70803392480.0
2010-04-07,66073839435.0
2010-04-08,72568496777.0
2010-04-09,76192583994.0
2010-04-12,93471806749.0
2010-04-13,96503261576.0
2010-04-14,72485869902.0
2010-04-15,70016667931.0
