date,881001.WI_动量_120日
2005-07-06,-21.578378123887642
2005-07-07,-20.003540579921754
2005-07-08,-23.049520316484617
2005-07-11,-23.030096726385306
2005-07-12,-20.55066476880747
2005-07-13,-21.869568143113728
2005-07-14,-21.897553365737732
2005-07-15,-23.082929886699354
2005-07-18,-24.47706617337575
2005-07-19,-23.297899416083833
2005-07-20,-20.92107642791867
2005-07-21,-21.76912061517643
2005-07-22,-19.621736092105515
2005-07-25,-18.729222121480994
2005-07-26,-18.56411265327199
2005-07-27,-18.27266549857648
2005-07-28,-18.22063774747488
2005-07-29,-17.740218123029162
2005-08-01,-15.81619663866196
2005-08-02,-13.336499415986102
2005-08-03,-10.45876267674889
2005-08-04,-10.537349405308783
2005-08-05,-12.841522367394397
2005-08-08,-10.487028119732178
2005-08-09,-11.161434707809914
2005-08-10,-11.018376792758367
2005-08-11,-9.918314744835277
2005-08-12,-10.334476611633336
2005-08-15,-9.944645464290126
2005-08-16,-12.542223574181477
2005-08-17,-11.640401417062751
2005-08-18,-14.997862724673283
2005-08-19,-15.070444117599035
2005-08-22,-13.88932807719494
2005-08-23,-14.730619453294935
2005-08-24,-12.62915583856634
2005-08-25,-12.592814564275612
2005-08-26,-11.926645002125714
2005-08-29,-13.258389451759411
2005-08-30,-15.308705991470873
2005-08-31,-13.963251358299257
2005-09-01,-10.100351980060784
2005-09-02,-10.115110822625162
2005-09-05,-9.155689475110051
2005-09-06,-9.630823609104445
2005-09-07,-6.770220838896779
2005-09-08,-5.4851198490004744
2005-09-09,-4.4421714606132205
2005-09-12,-4.30165979378393
2005-09-13,-0.17558055315864962
2005-09-14,1.0343232537512792
2005-09-15,0.42623549154157114
2005-09-16,0.5173221668959949
2005-09-19,2.1070217186400786
2005-09-20,1.994147788171352
2005-09-21,2.6456917106557176
2005-09-22,-0.954879674928788
2005-09-23,-5.439743730181479
2005-09-26,-3.3880075738123128
2005-09-27,-4.405207125557952
2005-09-28,-6.321462684563173
2005-09-29,-5.992721775810583
2005-09-30,-7.743434951845208
2005-10-10,-8.541540369349331
2005-10-11,-5.034586992229883
2005-10-12,-6.510890306682615
2005-10-13,-5.792757952160754
2005-10-14,-5.115407024103069
2005-10-17,-4.1540112973481484
2005-10-18,-3.2941168585414293
2005-10-19,-2.251554406133427
2005-10-20,-1.0927829559435498
2005-10-21,0.5505068132550139
2005-10-24,2.4409992089477583
2005-10-25,-0.5281536855059166
2005-10-26,-1.8102136235174093
2005-10-27,-4.062199515126941
2005-10-28,-4.795725253263439
2005-10-31,-1.0927898492241073
2005-11-01,-1.823882624101092
2005-11-02,0.8829868626734294
2005-11-03,1.1399844302350193
2005-11-04,1.131265239148016
2005-11-07,2.560251702031846
2005-11-08,2.238075068111045
2005-11-09,1.3682161158920625
2005-11-10,-1.1972751132082404
2005-11-11,-0.5485425543787614
2005-11-14,2.221257568277646
2005-11-15,0.038832144247891165
2005-11-16,0.6743104133687172
2005-11-17,1.8024154022389327
2005-11-18,5.249663394703052
2005-11-21,4.659102447347885
2005-11-22,2.774570348225902
2005-11-23,5.881892531419175
2005-11-24,8.366089746084505
2005-11-25,8.893718359192393
2005-11-28,6.277956129108575
2005-11-29,4.869049722869301
2005-11-30,-2.5901575619903583
2005-12-01,-3.7043918304177637
2005-12-02,-2.549567999056812
2005-12-05,-4.666995515493067
2005-12-06,-2.5863551631494452
2005-12-07,0.7104160557496852
2005-12-08,-0.5262900244104141
2005-12-09,1.401978878515897
2005-12-12,-1.0861671356716451
2005-12-13,-0.06666913420837473
2005-12-14,0.577801538336753
2005-12-15,1.1487114570247314
2005-12-16,1.457805816827129
2005-12-19,-0.9839242117075209
2005-12-20,1.0749625042858701
2005-12-21,1.0167109487225323
2005-12-22,4.3746726284288995
2005-12-23,9.027468438846164
2005-12-26,11.132412493491127
2005-12-27,11.783050262908468
2005-12-28,12.705384372933693
2005-12-29,13.519298673915925
2005-12-30,15.31645646439419
2006-01-04,18.131781774834877
2006-01-05,15.927098122019112
2006-01-06,17.876743911795057
2006-01-09,18.526899923202066
2006-01-10,20.94193219269571
2006-01-11,22.25920764361078
2006-01-12,23.42118546777554
2006-01-13,22.180061822759466
2006-01-16,20.082988405986857
2006-01-17,17.81664993963725
2006-01-18,20.671355839906557
2006-01-19,19.041860028303947
2006-01-20,16.61021530205613
2006-01-23,17.557761902998248
2006-01-24,18.085796755948948
2006-01-25,17.864516071797464
2006-02-06,19.082743789562116
2006-02-07,17.96043138154273
2006-02-08,19.1317315865015
2006-02-09,14.330342143227014
2006-02-10,14.603742146839638
2006-02-13,12.956112283184872
2006-02-14,12.63893369780087
2006-02-15,11.3725055397069
2006-02-16,10.296253021430136
2006-02-17,7.377263575982673
2006-02-20,7.8657771959953715
2006-02-21,8.408247302062666
2006-02-22,12.376777707650376
2006-02-23,12.667350609166794
2006-02-24,12.579597270390153
2006-02-27,13.17146929387507
2006-02-28,12.508508763274806
2006-03-01,12.697446730232897
2006-03-02,10.152527449761784
2006-03-03,11.63312159222647
2006-03-06,11.752925771375967
2006-03-07,6.944406710613538
2006-03-08,4.352094809707707
2006-03-09,3.535401166228147
2006-03-10,3.0140941809835287
2006-03-13,6.368622044055994
2006-03-14,4.0307484203200294
2006-03-15,5.111746160656283
2006-03-16,5.9124035826528365
2006-03-17,5.236835640641235
2006-03-20,4.941864998827539
2006-03-21,4.491992242103748
2006-03-22,5.299673974259522
2006-03-23,5.832454502554407
2006-03-24,3.9885917186625264
2006-03-27,5.781844710286532
2006-03-28,8.61215706248215
2006-03-29,12.425453929924135
2006-03-30,12.376631041649567
2006-03-31,12.80525197400635
2006-04-03,17.489545274464046
2006-04-04,19.218294055756235
2006-04-05,18.343717472742526
2006-04-06,18.639051414407113
2006-04-07,20.791492604690465
2006-04-10,20.700467381168906
2006-04-11,20.25465674883218
2006-04-12,20.473590583967784
2006-04-13,18.25010170900223
2006-04-14,21.853459790635977
