date,8841431.WI_年化波动率_120日
2021-08-06,18.203020916380684
2021-08-09,18.27024855709916
2021-08-10,18.245296973628044
2021-08-11,18.245936823232768
2021-08-12,17.50470443062982
2021-08-13,16.69095497171166
2021-08-16,16.469495851694738
2021-08-17,16.853038175505258
2021-08-18,16.861207489105933
2021-08-19,16.81588319952615
2021-08-20,16.785845041777982
2021-08-23,17.00125877525646
2021-08-24,16.960323484549868
2021-08-25,16.974553939002647
2021-08-26,16.98118093886256
2021-08-27,16.903294338268893
2021-08-30,16.89376204859247
2021-08-31,16.560087417265276
2021-09-01,16.22439402876454
2021-09-02,16.00302106083712
2021-09-03,16.024329012816658
2021-09-06,16.084105279053894
2021-09-07,15.854440647851975
2021-09-08,15.960571977789723
2021-09-09,15.948086297087924
2021-09-10,16.05761935886121
2021-09-13,16.018283905193112
2021-09-14,16.000704544062927
2021-09-15,16.022875225473882
2021-09-16,16.028327775300973
2021-09-17,16.051272364358745
2021-09-22,16.03915304062342
2021-09-23,15.898877214468458
2021-09-24,16.257558087270883
2021-09-27,17.158564567909483
2021-09-28,17.169132719632923
2021-09-29,17.430954068519675
2021-09-30,17.716774604006194
2021-10-08,18.061549645056516
2021-10-11,18.05037054617385
2021-10-12,18.04658249245928
2021-10-13,18.001454402062397
2021-10-14,17.89392943634199
2021-10-15,17.994941491632915
2021-10-18,17.71040232060681
2021-10-19,17.69769120997032
2021-10-20,17.74098412349568
2021-10-21,17.81000541655964
2021-10-22,17.872233850319514
2021-10-25,17.72769161359945
2021-10-26,17.729026555195365
2021-10-27,18.07213840300942
2021-10-28,18.166099436944226
2021-10-29,18.35686782098512
2021-11-01,18.28804013175803
2021-11-02,18.453426707624594
2021-11-03,18.507890277751265
2021-11-04,18.560899371928517
2021-11-05,18.52596505684614
2021-11-08,18.52501446474406
2021-11-09,18.558358090766387
2021-11-10,18.48741039773912
2021-11-11,18.273484462114123
2021-11-12,18.27405452001771
2021-11-15,18.486500988438564
2021-11-16,18.53518436553272
2021-11-17,18.628580167099397
2021-11-18,18.724754036374243
2021-11-19,18.8227471036289
2021-11-22,18.789692927345207
2021-11-23,18.784511002599917
2021-11-24,18.773315070376828
2021-11-25,18.74739171873763
2021-11-26,18.71806278040264
2021-11-29,18.749363180976104
2021-11-30,18.85261675230489
2021-12-01,19.09030038342974
2021-12-02,19.13246088462355
2021-12-03,19.10892331852883
2021-12-06,19.36152201899967
2021-12-07,19.361830117887322
2021-12-08,19.37635908398299
2021-12-09,19.34329010183739
2021-12-10,19.367063802487063
2021-12-13,19.36433826855504
2021-12-14,19.376383136598164
2021-12-15,19.37762894383178
2021-12-16,19.414412293094422
2021-12-17,19.40712183488471
2021-12-20,19.38614360929284
2021-12-21,19.60228592447907
2021-12-22,19.600028271903085
2021-12-23,19.68372538916585
2021-12-24,19.91002685959511
2021-12-27,19.866620690050343
2021-12-28,19.89388343879826
2021-12-29,19.725095904422012
2021-12-30,19.767246268249174
2021-12-31,19.765257020349484
2022-01-04,20.093816750330497
2022-01-05,20.121385613585637
2022-01-06,20.135473216397713
2022-01-07,20.38819057476402
2022-01-10,20.40935755076218
2022-01-11,20.219881966154972
2022-01-12,20.357404595619805
2022-01-13,20.35136842469377
2022-01-14,20.529048930728138
2022-01-17,20.61628139935342
2022-01-18,21.03585447986954
2022-01-19,21.012633401136377
2022-01-20,21.613176817586883
2022-01-21,21.492326085123253
2022-01-24,21.127790715946265
2022-01-25,22.050808400483408
2022-01-26,22.03962766067543
2022-01-27,22.63420580782478
2022-01-28,23.04980152557655
2022-02-07,23.116276124969403
2022-02-08,23.344114152511736
2022-02-09,23.370513440286793
2022-02-10,23.275390950530905
2022-02-11,23.456249451713457
2022-02-14,23.49371308243692
2022-02-15,23.494590299394265
2022-02-16,23.679644308879546
2022-02-17,23.692940421534296
2022-02-18,23.411288646902506
2022-02-21,23.483896300255516
2022-02-22,23.52619215452284
2022-02-23,23.544485648161974
2022-02-24,23.411047108161096
2022-02-25,23.458774450788795
2022-02-28,23.451407707823453
2022-03-01,23.546296714048783
2022-03-02,23.568718304077876
2022-03-03,23.553321862276505
2022-03-04,23.632567986443355
2022-03-07,23.655865731767044
2022-03-08,24.09930857761887
2022-03-09,24.166901527615522
2022-03-10,24.251134866868483
2022-03-11,24.25028533108777
2022-03-14,24.51086776437263
2022-03-15,25.51770415126169
2022-03-16,25.924035225279795
2022-03-17,25.96717860354562
2022-03-18,26.071982868355377
2022-03-21,26.166062183210443
2022-03-22,26.153463444541735
2022-03-23,26.112780245698513
2022-03-24,26.228622354808866
2022-03-25,26.18988668799321
2022-03-28,25.965565391800194
2022-03-29,25.482594839554395
2022-03-30,25.494774421400134
2022-03-31,25.253287065948637
2022-04-01,25.102845903189504
2022-04-06,24.985910886198248
2022-04-07,25.28057333439495
2022-04-08,25.30045546988862
2022-04-11,25.55089954038763
2022-04-12,25.774510960897025
2022-04-13,25.85567379562242
2022-04-14,25.832021764062624
2022-04-15,26.18113525441918
2022-04-18,26.16893091301033
2022-04-19,26.123645457798933
2022-04-20,26.077988204376325
2022-04-21,26.671080341735614
2022-04-22,26.65008188822464
2022-04-25,29.33194745379122
2022-04-26,30.02250285767245
2022-04-27,29.978907446841692
2022-04-28,30.192064268825263
2022-04-29,30.886582103116822
2022-05-05,30.90979926802871
2022-05-06,30.881775253705996
2022-05-09,31.045939487011488
2022-05-10,31.1126357215872
2022-05-11,31.09272268449163
2022-05-12,31.133569475035706
2022-05-13,31.130221993855674
2022-05-16,31.111190145734767
2022-05-17,30.983071404023327
2022-05-18,31.038202380122087
2022-05-19,30.9712031798141
2022-05-20,30.91802199044987
2022-05-23,30.91305378496178
2022-05-24,31.624374934066534
2022-05-25,31.784838066819766
2022-05-26,31.780097475246567
2022-05-27,31.780787682158422
2022-05-30,31.77950828828812
2022-05-31,31.797190685637926
2022-06-01,31.768985771365184
2022-06-02,31.63903811710842
2022-06-06,31.692140503060173
2022-06-07,31.736591008088794
2022-06-08,31.60285948732594
2022-06-09,31.767796214287646
2022-06-10,31.792598374605657
2022-06-13,31.788435328412923
2022-06-14,31.755578014137892
2022-06-15,31.755610192471284
2022-06-16,31.7672905555339
2022-06-17,31.75103806521783
2022-06-20,31.77987251227206
2022-06-21,31.787703366897247
2022-06-22,31.869761607720204
2022-06-23,31.78398222913213
2022-06-24,31.799118806940463
2022-06-27,31.739934610735993
2022-06-28,31.736504851856196
2022-06-29,31.79131628961571
2022-06-30,31.769836563055648
2022-07-01,31.76877736603701
2022-07-04,31.73332024948167
2022-07-05,31.785596837278746
2022-07-06,31.521425587978253
2022-07-07,31.50608927891303
2022-07-08,31.517967198178155
