date,000905.SH_换手率均值_120日
2007-07-13,6.93409
2007-07-16,6.9145216666666665
2007-07-17,6.882488333333333
2007-07-18,6.841993333333334
2007-07-19,6.804184166666667
2007-07-20,6.774749166666667
2007-07-23,6.753966666666667
2007-07-24,6.73641
2007-07-25,6.7200766666666665
2007-07-26,6.7132825
2007-07-27,6.7107575
2007-07-30,6.711820833333333
2007-07-31,6.705460833333333
2007-08-01,6.708816666666666
2007-08-02,6.707018333333333
2007-08-03,6.716546666666668
2007-08-06,6.736225
2007-08-07,6.751464166666667
2007-08-08,6.753545
2007-08-09,6.747795
2007-08-10,6.745839166666667
2007-08-13,6.7446975
2007-08-14,6.73795
2007-08-15,6.72469
2007-08-16,6.705470833333333
2007-08-17,6.682145833333334
2007-08-20,6.671425
2007-08-21,6.638378333333334
2007-08-22,6.632243333333333
2007-08-23,6.61447
2007-08-24,6.61017
2007-08-27,6.6044591666666665
2007-08-28,6.612234166666666
2007-08-29,6.613031666666666
2007-08-30,6.613555000000001
2007-08-31,6.612583333333333
2007-09-03,6.616445000000001
2007-09-04,6.6115450000000004
2007-09-05,6.592251666666667
2007-09-06,6.5839175
2007-09-07,6.576435000000001
2007-09-10,6.570171666666667
2007-09-11,6.574458333333334
2007-09-12,6.566339166666666
2007-09-13,6.543737500000001
2007-09-14,6.5303325
2007-09-17,6.517339166666667
2007-09-18,6.50156
2007-09-19,6.468688333333334
2007-09-20,6.445989166666666
2007-09-21,6.446677500000001
2007-09-24,6.4426325
2007-09-25,6.42277
2007-09-26,6.391039166666667
2007-09-27,6.3573175
2007-09-28,6.329254166666667
2007-10-08,6.295653333333334
2007-10-09,6.2600275000000005
2007-10-10,6.222284999999999
2007-10-11,6.1863633333333325
2007-10-12,6.157638333333334
2007-10-15,6.1245674999999995
2007-10-16,6.067633333333333
2007-10-17,6.017199166666667
2007-10-18,5.959619166666666
2007-10-19,5.914043333333334
2007-10-22,5.857629166666666
2007-10-23,5.792704166666667
2007-10-24,5.745539166666666
2007-10-25,5.7151233333333336
2007-10-26,5.674038333333334
2007-10-29,5.623034166666667
2007-10-30,5.564821666666666
2007-10-31,5.503191666666667
2007-11-01,5.453860833333334
2007-11-02,5.411429166666667
2007-11-05,5.366813333333334
2007-11-06,5.315875
2007-11-07,5.272919166666666
2007-11-08,5.2240175
2007-11-09,5.177553333333334
2007-11-12,5.119550833333333
2007-11-13,5.051815833333333
2007-11-14,4.993075
2007-11-15,4.925045833333334
2007-11-16,4.865935833333334
2007-11-19,4.798794166666667
2007-11-20,4.7382925
2007-11-21,4.671278333333333
2007-11-22,4.608835
2007-11-23,4.5513375
2007-11-26,4.517578333333334
2007-11-27,4.456110833333333
2007-11-28,4.397544999999999
2007-11-29,4.345795833333333
2007-11-30,4.2934608333333335
2007-12-03,4.242735
2007-12-04,4.179795
2007-12-05,4.1159425
2007-12-06,4.059449166666666
2007-12-07,4.023150833333333
2007-12-10,3.9886175000000006
2007-12-11,3.9512275
2007-12-12,3.9051908333333336
2007-12-13,3.875640833333333
2007-12-14,3.8384875000000003
2007-12-17,3.8155166666666664
2007-12-18,3.786783333333333
2007-12-19,3.764769166666667
2007-12-20,3.7448458333333337
2007-12-21,3.728501666666667
2007-12-24,3.7265141666666666
2007-12-25,3.7218016666666665
2007-12-26,3.7228108333333334
2007-12-27,3.725635
2007-12-28,3.71474
2008-01-02,3.704425
2008-01-03,3.707660833333333
2008-01-04,3.712948333333333
2008-01-07,3.7257825
2008-01-08,3.743866666666667
2008-01-09,3.7544275
2008-01-10,3.7698416666666668
2008-01-11,3.776530833333333
2008-01-14,3.788274166666667
2008-01-15,3.7866416666666667
2008-01-16,3.7720416666666665
2008-01-17,3.7604699999999998
2008-01-18,3.7483083333333336
2008-01-21,3.733560833333333
2008-01-22,3.7227216666666667
2008-01-23,3.7053841666666667
2008-01-24,3.6944875
2008-01-25,3.6717516666666663
2008-01-28,3.657665833333333
2008-01-29,3.6267083333333336
2008-01-30,3.5959991666666666
2008-01-31,3.563254166666667
2008-02-01,3.538965
2008-02-04,3.5206141666666664
2008-02-05,3.5000750000000003
2008-02-13,3.475168333333334
2008-02-14,3.454156666666667
2008-02-15,3.4358966666666664
2008-02-18,3.424133333333333
2008-02-19,3.4136241666666667
2008-02-20,3.3984916666666667
