date,000905.SH_占市场比重
2005-07-20,25.047783046222648
2005-07-21,26.067669815250028
2005-07-22,23.01602376883411
2005-07-25,24.088736167491724
2005-07-26,22.19284780080894
2005-07-27,23.359158848968328
2005-07-28,23.917924359549296
2005-07-29,23.70650197005536
2005-08-01,25.059547477374363
2005-08-02,27.95545388415529
2005-08-03,25.860769118511527
2005-08-04,27.59450283693054
2005-08-05,29.06184075594897
2005-08-08,30.478250201821012
2005-08-09,30.880356888897392
2005-08-10,30.079266393001937
2005-08-11,27.05120995609572
2005-08-12,27.049511942298686
2005-08-15,27.649403923318864
2005-08-16,28.441821164149868
2005-08-17,30.820242450094206
2005-08-18,28.729084866485106
2005-08-19,27.931759163126706
2005-08-22,27.19239248379531
2005-08-23,26.970611040033738
2005-08-24,25.176621278068577
2005-08-25,27.389889647414666
2005-08-26,30.05621112133539
2005-08-29,28.093187483740184
2005-08-30,30.552929766203867
2005-08-31,30.926164748720357
2005-09-01,31.341673980876877
2005-09-02,32.61163281496202
2005-09-05,30.331836425013236
2005-09-06,31.29392575215742
2005-09-07,29.62413976723314
2005-09-08,28.614553029417333
2005-09-09,28.68089576552165
2005-09-12,28.625967238238793
2005-09-13,31.450223831505554
2005-09-14,32.69728918630666
2005-09-15,32.22641978976363
2005-09-16,30.62771831126332
2005-09-19,31.20016449398871
2005-09-20,32.720669546901405
2005-09-21,32.25346345293939
2005-09-22,33.44356788111006
2005-09-23,33.678458388157516
2005-09-26,31.460453262009132
2005-09-27,31.319118988008416
2005-09-28,32.5150987585233
2005-09-29,32.47530718738073
2005-09-30,32.750322873199835
2005-10-10,32.904783729504146
2005-10-11,35.94403403551196
2005-10-12,33.413523752469544
2005-10-13,32.10889445885387
2005-10-14,32.01524714203969
2005-10-17,32.16589370729132
2005-10-18,35.89031501870152
2005-10-19,33.67255092197505
2005-10-20,37.46022181575374
2005-10-21,36.407214739515865
2005-10-24,35.728060168046284
2005-10-25,31.92385613453208
2005-10-26,32.65570987634805
2005-10-27,31.3638356420594
2005-10-28,32.70924258203197
2005-10-31,30.109415388173588
2005-11-01,31.75359077899037
2005-11-02,30.777934325797133
2005-11-03,29.597333493171618
2005-11-04,32.695874583392566
2005-11-07,32.7948009678392
2005-11-08,31.66718696509594
2005-11-09,29.688981409684228
2005-11-10,34.41713628149037
2005-11-11,30.213440885837546
2005-11-14,28.993800427620187
2005-11-15,29.06675732679531
2005-11-16,27.588083774337917
2005-11-17,29.25038969755256
2005-11-18,26.461160296379283
2005-11-21,28.40693729810921
2005-11-22,30.182101482491525
2005-11-23,28.203374705104434
2005-11-24,24.004145035231446
2005-11-25,23.48947030595848
2005-11-28,26.525445431963018
2005-11-29,26.764380115660952
2005-11-30,27.77369333628521
2005-12-01,26.84421158289331
2005-12-02,25.04836136306134
2005-12-05,25.786242834241115
2005-12-06,20.82299760769502
2005-12-07,22.8995414229366
2005-12-08,21.724821984538575
2005-12-09,24.98972965342132
2005-12-12,27.137158391054943
2005-12-13,25.678117276937513
2005-12-14,23.427936685064957
2005-12-15,23.85689548399015
2005-12-16,25.42902708683401
2005-12-19,27.089085677801766
2005-12-20,24.555168779406465
2005-12-21,26.307487150556412
2005-12-22,28.878548057758437
2005-12-23,28.299816573675844
2005-12-26,27.359638799354396
2005-12-27,29.407335198009022
2005-12-28,25.949807818252822
2005-12-29,27.261543886410678
2005-12-30,26.177428464067496
2006-01-04,25.25112874843111
2006-01-05,23.00955010508915
2006-01-06,25.373652679042713
2006-01-09,27.461426132087833
2006-01-10,26.413813059858786
2006-01-11,27.109143027480414
2006-01-12,32.15320837106424
2006-01-13,31.91170975995633
2006-01-16,31.44526028535389
2006-01-17,29.456894810780415
2006-01-18,29.16745085899448
2006-01-19,29.456312657520016
2006-01-20,30.12421404582518
2006-01-23,31.514991180945668
2006-01-24,30.71407304914795
2006-01-25,30.728312166510218
2006-02-06,28.969372731010974
2006-02-07,29.00151152065467
2006-02-08,28.11054849253778
2006-02-09,27.511658578652792
2006-02-10,29.283122425699897
2006-02-13,29.737820264384858
2006-02-14,30.580843688040382
2006-02-15,27.482620222616767
2006-02-16,28.65113018523862
2006-02-17,28.52787084629471
2006-02-20,27.178128748611023
2006-02-21,22.425909822048144
2006-02-22,22.936569516323967
2006-02-23,25.100269336419956
2006-02-24,26.125459873971383
2006-02-27,24.876679309384397
2006-02-28,23.438307702932054
2006-03-01,25.249006314716528
2006-03-02,25.85031401833241
2006-03-03,24.186712845480578
2006-03-06,23.818093867056074
2006-03-07,24.177265240501967
2006-03-08,23.29823962681053
2006-03-09,27.679355688516477
2006-03-10,25.477055960470622
2006-03-13,24.27183357993423
2006-03-14,27.45746159777431
2006-03-15,29.742681040059814
2006-03-16,29.09884843140832
2006-03-17,31.250838379439923
2006-03-20,28.021361864002504
2006-03-21,29.426259868656846
2006-03-22,29.440757056884493
2006-03-23,31.203554904943502
2006-03-24,29.347041551127905
2006-03-27,28.947862366900235
2006-03-28,32.90353473242399
2006-03-29,28.65607694153889
2006-03-30,29.83371149921492
2006-03-31,32.52659853825755
2006-04-03,31.456111741278715
2006-04-04,29.50924702998654
2006-04-05,30.40110733439631
2006-04-06,31.343661414602163
2006-04-07,31.58203043954057
2006-04-10,31.448326817952953
2006-04-11,30.274814613827793
2006-04-12,31.979973952172173
2006-04-13,32.78112765123862
2006-04-14,27.61720880018666
2006-04-17,29.643166509840274
2006-04-18,28.80164315060983
2006-04-19,29.27206030040363
2006-04-20,29.07445074588176
2006-04-21,27.805413376209582
2006-04-24,28.16543744515728
2006-04-25,28.510036275096873
2006-04-26,28.58823489503834
2006-04-27,29.248987079240695
2006-04-28,27.381168269154642
2006-05-08,26.848874015148493
2006-05-09,27.430274559622465
2006-05-10,27.956580533634302
2006-05-11,29.492077809002566
2006-05-12,29.729988036818916
2006-05-15,28.219577575690096
2006-05-16,28.382140591642052
2006-05-17,28.267911008218817
2006-05-18,28.024513197056677
2006-05-19,29.157031586833433
2006-05-22,28.634959672938642
2006-05-23,29.225401748668077
2006-05-24,29.164392660729998
2006-05-25,29.92792300158319
2006-05-26,29.860766295443085
2006-05-29,28.52169804837374
2006-05-30,28.936827338150508
2006-05-31,29.395374039928086
2006-06-01,31.560318334578106
2006-06-02,30.451545158228228
2006-06-05,30.372367818002786
2006-06-06,29.961560336349525
2006-06-07,28.0872017543904
2006-06-08,27.744396873630212
2006-06-09,31.048131809931228
2006-06-12,31.315821659758967
2006-06-13,28.040041496733725
2006-06-14,27.98506618065792
2006-06-15,31.40303782074112
2006-06-16,30.016867893340464
2006-06-19,28.344308568132938
2006-06-20,32.22659309255985
2006-06-21,29.957366526582064
2006-06-22,31.06922762464686
2006-06-23,31.23506137786031
2006-06-26,32.64911057618527
2006-06-27,32.379793798210336
2006-06-28,31.96399349128807
2006-06-29,30.07122384551006
2006-06-30,30.855121967589483
2006-07-03,30.618091923442247
2006-07-04,30.23146392034464
2006-07-05,26.36132607523821
2006-07-06,32.17825830339063
2006-07-07,30.795459318027124
2006-07-10,30.02874135636711
2006-07-11,30.54991526726274
2006-07-12,29.880762960498686
2006-07-13,30.43686456628179
2006-07-14,29.520107796006535
2006-07-17,31.474948130364517
2006-07-18,32.23161544832461
2006-07-19,31.838280206496826
2006-07-20,33.20134143446015
2006-07-21,32.209880494840405
2006-07-24,33.114851864998315
2006-07-25,31.98994482355062
2006-07-26,34.202203951018866
2006-07-27,33.77498674516362
2006-07-28,33.030579238393486
2006-07-31,31.020221568428617
2006-08-01,32.42992670070499
2006-08-02,28.281643530834465
2006-08-03,30.739312388786853
2006-08-04,30.380890161358053
2006-08-07,30.579254827452207
2006-08-08,31.05113617574367
2006-08-09,32.69939801564429
2006-08-10,29.95304600981043
2006-08-11,30.666205551320125
2006-08-14,29.553893858644862
2006-08-15,27.699525011068822
2006-08-16,29.166661389166208
2006-08-17,30.681787693948486
2006-08-18,28.879693562366406
2006-08-21,29.78704434561774
2006-08-22,31.217118185296748
2006-08-23,29.392651203162572
2006-08-24,30.49216455326586
2006-08-25,30.330574402970438
2006-08-28,30.659628143324447
2006-08-29,29.750876492888295
2006-08-30,29.61564362811387
2006-08-31,31.101791336999735
2006-09-01,30.21888114756905
2006-09-04,31.37555286707302
2006-09-05,31.065137130391047
2006-09-06,31.549165103905914
2006-09-07,29.43665156686806
2006-09-08,28.451937325267533
2006-09-11,28.568753386511403
2006-09-12,27.0705446677599
2006-09-13,24.05374572062756
2006-09-14,28.333794191197153
2006-09-15,23.950745742847694
2006-09-18,26.608149084385165
2006-09-19,30.04612314638307
2006-09-20,30.17135888199023
2006-09-21,27.113149275555305
2006-09-22,27.986995874201913
2006-09-25,30.105745657843947
2006-09-26,32.86070251352418
2006-09-27,31.437957829762237
2006-09-28,31.28252712146008
2006-09-29,29.83374874341177
2006-10-09,26.531556465024753
2006-10-10,29.625320069762594
2006-10-11,29.854687109299498
2006-10-12,28.49492408858605
2006-10-13,27.651286566750606
2006-10-16,27.462771001403897
2006-10-17,27.237552026844448
2006-10-18,26.506464690752672
2006-10-19,29.447877507526744
2006-10-20,28.431431696626476
2006-10-23,29.858413905892345
2006-10-24,29.133348587427975
2006-10-25,27.240157186259932
2006-10-26,24.706793464085614
2006-10-27,24.96120226807197
2006-10-30,21.956046212300016
2006-10-31,21.868604300163767
2006-11-01,22.54141520190376
2006-11-02,21.659494181517022
2006-11-03,20.51950596412257
2006-11-06,20.6305816248845
2006-11-07,19.784068819428242
2006-11-08,20.89458380984677
2006-11-09,20.53760938999356
2006-11-10,17.89155717724337
2006-11-13,20.15757887029918
2006-11-14,19.822805992776356
2006-11-15,18.886231100535593
2006-11-16,17.294808518269676
2006-11-17,17.99162224957281
2006-11-20,17.051336345890828
2006-11-21,16.456875089133316
2006-11-22,17.45558640444235
2006-11-23,18.77506975340535
2006-11-24,20.850476514538396
2006-11-27,21.788656887789813
2006-11-28,23.25011367511652
2006-11-29,23.53800457784328
2006-11-30,23.343578456283428
2006-12-01,22.722991245969357
2006-12-04,21.767333622011158
2006-12-05,23.47153140497077
2006-12-06,22.25461752917127
2006-12-07,20.951850186868537
2006-12-08,20.15518357507115
2006-12-11,19.716550288483308
2006-12-12,18.9758515377649
2006-12-13,20.64087956185747
2006-12-14,22.434326312038834
2006-12-15,24.18106001588041
2006-12-18,22.895516132193077
2006-12-19,22.68657507024174
2006-12-20,26.606418876815454
2006-12-21,25.139007795111574
2006-12-22,24.018287261472757
2006-12-25,21.33942284312268
2006-12-26,20.872149657093736
2006-12-27,19.309794221783864
2006-12-28,19.108788597295533
2006-12-29,17.406418564466307
2007-01-04,16.053557464472025
2007-01-05,17.383218571964697
2007-01-08,21.912176787546542
2007-01-09,23.051917492803092
2007-01-10,22.35724244081886
2007-01-11,24.984680599545435
2007-01-12,23.594482797565334
2007-01-15,23.613011868317965
2007-01-16,24.884408312814344
2007-01-17,26.113539421877498
2007-01-18,25.535666963671723
2007-01-19,26.766785042899976
2007-01-22,26.460837045498064
2007-01-23,24.413732087267594
2007-01-24,23.807896339532878
2007-01-25,23.35747022827698
2007-01-26,23.022824966287764
2007-01-29,23.09599104332229
2007-01-30,25.48782376270491
2007-01-31,25.49312421731348
2007-02-01,26.546680172460796
2007-02-02,26.682478058469307
2007-02-05,26.587920315420188
2007-02-06,21.1439389675245
2007-02-07,23.377046987292804
2007-02-08,25.344411835333773
2007-02-09,26.58339276547484
2007-02-12,26.1201374291855
2007-02-13,28.330776276844492
2007-02-14,27.724323825427078
2007-02-15,28.240044116027146
2007-02-16,28.122703789700477
2007-02-26,26.802849116853857
2007-02-27,26.93393139386654
2007-02-28,26.090774030812447
2007-03-01,27.84108084314168
2007-03-02,29.366460565226227
2007-03-05,27.814065053194813
2007-03-06,25.306652596391537
2007-03-07,25.699445733800104
2007-03-08,28.79797110722273
2007-03-09,27.124791538285287
2007-03-12,29.89740173669223
2007-03-13,30.401104659801437
2007-03-14,29.86712078631633
2007-03-15,30.019722046414
2007-03-16,28.54996364196896
2007-03-19,27.404745788051155
2007-03-20,28.80255779737927
2007-03-21,28.84653144447973
2007-03-22,27.358920598270124
2007-03-23,27.471193441408147
2007-03-26,28.898623610684982
2007-03-27,28.43413037219503
2007-03-28,26.79471646199732
2007-03-29,23.947410426241966
2007-03-30,24.924660628837398
2007-04-02,24.262424565355722
2007-04-03,26.034706639937884
2007-04-04,28.225713849753596
2007-04-05,28.353360019180073
2007-04-06,28.15000354010441
2007-04-09,27.767754935668798
2007-04-10,26.66711180551018
2007-04-11,27.71502715655944
2007-04-12,27.51574758489784
2007-04-13,27.374897891048228
2007-04-16,27.598756615413055
2007-04-17,28.980058400553876
2007-04-18,28.728187969113566
2007-04-19,27.736700198996772
2007-04-20,27.608973597053154
2007-04-23,28.77003228590128
2007-04-24,29.669502646102153
2007-04-25,28.08131655981577
2007-04-26,29.096387288980765
2007-04-27,29.2184383754119
2007-04-30,28.588017605081113
2007-05-08,28.63027929902225
2007-05-09,27.302639889767992
2007-05-10,27.2298813217379
2007-05-11,27.152504832443725
2007-05-14,27.22795061347761
2007-05-15,28.3449441765167
2007-05-16,27.47163900326007
2007-05-17,28.786615339680367
2007-05-18,29.773766924839016
2007-05-21,30.02485144458433
2007-05-22,30.325987326636962
2007-05-23,30.457321665112584
2007-05-24,29.428697246479267
2007-05-25,29.861635599624588
2007-05-28,29.426039532298738
2007-05-29,28.667449249383896
2007-05-30,27.50737983905061
2007-05-31,26.618732696206227
2007-06-01,24.683429993375324
2007-06-04,23.91130514606788
2007-06-05,26.153531168198114
2007-06-06,26.388380693379883
2007-06-07,26.607828791976036
2007-06-08,27.65337618905698
2007-06-11,26.975017011628477
2007-06-12,28.257989492162324
2007-06-13,28.530789371439308
2007-06-14,29.903807348545058
2007-06-15,28.8918077104287
2007-06-18,27.63104105777776
2007-06-19,29.299743255246156
2007-06-20,29.60389590195096
2007-06-21,26.952776670827443
2007-06-22,27.44945023776725
2007-06-25,26.752701489443698
2007-06-26,27.98065019163572
2007-06-27,24.954382366152693
2007-06-28,24.689128444698376
2007-06-29,25.840341954608093
2007-07-02,25.73506934527619
2007-07-03,24.793023125268036
2007-07-04,26.439685410425383
2007-07-05,25.594990613429143
2007-07-06,26.466634951464364
2007-07-09,27.617372536720325
2007-07-10,25.436434730118872
2007-07-11,26.20493393558789
2007-07-12,27.574251312588643
2007-07-13,26.540438049814963
2007-07-16,24.82743252758836
2007-07-17,24.08355803135782
2007-07-18,22.75165226220573
2007-07-19,24.031604419233606
2007-07-20,24.55327179761811
2007-07-23,24.01879574180957
2007-07-24,26.288369115770355
2007-07-25,24.39102291548845
2007-07-26,26.69292612125452
2007-07-27,26.63529646004934
2007-07-30,27.042625352937893
2007-07-31,26.657948051112168
2007-08-01,27.33752573439147
2007-08-02,26.5969214559387
2007-08-03,25.840293621189993
2007-08-06,26.629450539017753
2007-08-07,23.722317550429118
2007-08-08,24.330648862461377
2007-08-09,24.244827474476573
2007-08-10,23.825531512140415
2007-08-13,21.631814559049882
2007-08-14,24.40373376086667
2007-08-15,23.528175567192193
2007-08-16,24.04102315459075
2007-08-17,23.133236132288705
2007-08-20,25.379398024267196
2007-08-21,25.580800400327163
2007-08-22,26.558269554248614
2007-08-23,26.02726148027295
2007-08-24,25.60504446027032
2007-08-27,25.083808168022287
2007-08-28,24.37045532203278
2007-08-29,23.940637789233868
2007-08-30,26.88014845206616
2007-08-31,28.44446936692399
2007-09-03,28.341015688193004
2007-09-04,27.04769847169517
2007-09-05,26.613596002841767
2007-09-06,27.469473138268114
2007-09-07,27.71005001613852
2007-09-10,28.1212854919141
2007-09-11,28.63499844374031
2007-09-12,26.813674881560733
2007-09-13,25.08924610225399
2007-09-14,27.398873079879614
2007-09-17,27.521636332032102
2007-09-18,25.553411615557714
2007-09-19,27.42104294479496
2007-09-20,25.65483421652712
2007-09-21,24.84589913159773
2007-09-24,24.925515921657546
2007-09-25,25.072450373345696
2007-09-26,24.007769399747215
2007-09-27,25.42562862654172
2007-09-28,25.446858404931653
2007-10-08,22.789323320059694
2007-10-09,24.64099502404188
2007-10-10,23.097560625274113
2007-10-11,20.315047390598878
2007-10-12,21.496829616126174
2007-10-15,19.26211825787638
2007-10-16,18.8703040507069
2007-10-17,21.46410523426786
2007-10-18,20.547637936672047
2007-10-19,20.439967884692305
2007-10-22,22.784512806186328
2007-10-23,20.94207756688405
2007-10-24,19.140191489424776
2007-10-25,20.917250562646696
2007-10-26,20.212901646899226
2007-10-29,19.03062555886203
2007-10-30,18.566286708059316
2007-10-31,19.77802296200798
2007-11-01,19.16115757739082
2007-11-02,18.809195160979026
2007-11-05,18.041638591852312
2007-11-06,18.024332668979255
2007-11-07,18.472230098954004
2007-11-08,17.776378066712326
2007-11-09,17.366308556417458
2007-11-12,16.59701951866538
2007-11-13,16.15356796537576
2007-11-14,18.507071372300647
2007-11-15,20.047545108963234
2007-11-16,20.874920887357106
2007-11-19,23.610802699163493
2007-11-20,20.531089071731575
2007-11-21,22.379426618654374
2007-11-22,19.53843368751463
2007-11-23,19.279906778339505
2007-11-26,20.381084872669156
2007-11-27,19.51081208602217
2007-11-28,18.66939302282476
2007-11-29,17.430760834451974
2007-11-30,19.130794175362166
2007-12-03,21.885847202900337
2007-12-04,20.05797730688491
2007-12-05,19.64966444062705
2007-12-06,20.898513976718284
2007-12-07,22.64417798713185
2007-12-10,22.485340613021066
2007-12-11,23.012374662993373
2007-12-12,21.273636308279407
2007-12-13,21.655028328214378
2007-12-14,22.172573095064394
2007-12-17,24.31775838881926
2007-12-18,23.244615002097497
2007-12-19,24.361398715381483
2007-12-20,23.974157802833133
2007-12-21,22.915109063729492
2007-12-24,22.716440951608707
2007-12-25,23.612225357656108
2007-12-26,23.283419421820447
2007-12-27,22.654049772986752
2007-12-28,21.804722799718625
2008-01-02,25.090536550647478
2008-01-03,23.79892386226374
2008-01-04,22.343229161561066
2008-01-07,24.588722851811777
2008-01-08,22.777607018057196
2008-01-09,25.063907284790055
2008-01-10,23.637022478774483
2008-01-11,23.442242361450305
2008-01-14,24.837332587764756
2008-01-15,24.18199842646019
2008-01-16,23.62957619380479
2008-01-17,24.370313144311574
2008-01-18,24.266513595247496
2008-01-21,25.6522435173206
2008-01-22,24.09950711812365
2008-01-23,24.742952381561732
2008-01-24,27.361153312862683
2008-01-25,27.428016638291297
2008-01-28,27.884530984369505
2008-01-29,27.357205942595918
2008-01-30,25.497609608273216
2008-01-31,22.404126556425904
2008-02-01,22.92899034935518
2008-02-04,19.068638193975136
2008-02-05,22.13244324496132
2008-02-13,24.655653711452015
2008-02-14,26.461327366144687
2008-02-15,27.21634892703496
2008-02-18,30.921667934430307
2008-02-19,27.905020099733115
2008-02-20,26.78010652914625
2008-02-21,29.702547387640454
2008-02-22,27.13485339051883
2008-02-25,27.94023610759323
2008-02-26,26.335304334781817
2008-02-27,27.236369597318316
2008-02-28,29.727737200904876
2008-02-29,30.599638092017784
2008-03-03,29.372899547862648
2008-03-04,29.9164479130876
2008-03-05,30.739480950024827
2008-03-06,30.560531002548153
2008-03-07,29.477914209685974
2008-03-10,25.5308943246242
2008-03-11,24.45806463085041
2008-03-12,24.636586161365116
2008-03-13,24.57595822404666
2008-03-14,23.604950985044503
2008-03-17,25.040465407425707
2008-03-18,24.34735567099126
2008-03-19,23.240784977907587
2008-03-20,22.43556650499447
2008-03-21,23.586891190139035
2008-03-24,26.55441140210894
2008-03-25,24.80272070551412
2008-03-26,23.61852253754629
2008-03-27,23.702800734887457
2008-03-28,21.47029622674058
2008-03-31,23.282077093461705
2008-04-01,22.9162390926112
2008-04-02,20.068637331407942
2008-04-03,20.64642323585532
2008-04-07,19.611555850434144
2008-04-08,21.424069505212138
2008-04-09,22.99227460623542
2008-04-10,25.148873798797656
2008-04-11,26.031842872406568
2008-04-14,23.07234932598724
2008-04-15,23.05370905835212
2008-04-16,25.488753280939946
2008-04-17,22.527692378158843
2008-04-18,21.405526004572398
2008-04-21,20.290571104446865
2008-04-22,21.297959075262565
2008-04-23,19.661397811932847
2008-04-24,20.110272609444014
2008-04-25,19.665830005484132
2008-04-28,22.545208972021257
2008-04-29,20.83651216949122
2008-04-30,19.911697042166004
2008-05-05,22.166156800048658
2008-05-06,23.25798112620965
2008-05-07,23.486205423554058
2008-05-08,24.728537121055957
2008-05-09,24.547914191773714
2008-05-12,27.423242303518634
2008-05-13,30.393539377727507
2008-05-14,28.56053606374368
2008-05-15,27.835586626257207
2008-05-16,27.490870522342288
2008-05-19,26.26200825831128
2008-05-20,26.7756342284167
2008-05-21,26.266256884932705
2008-05-22,25.824856394067382
2008-05-23,27.36603369309718
2008-05-26,29.830277540803813
2008-05-27,26.438731245589846
2008-05-28,26.276338644026225
2008-05-29,27.07194692571645
2008-05-30,24.339394692202877
2008-06-02,24.985317325840022
2008-06-03,25.50869339875637
2008-06-04,25.005126219713624
2008-06-05,24.758801113268536
2008-06-06,25.037917675715832
2008-06-10,21.27908714278713
2008-06-11,24.01048086430285
2008-06-12,23.708500318237604
2008-06-13,24.629480611960652
2008-06-16,21.743142709213828
2008-06-17,23.683587852742214
2008-06-18,21.936232000394213
2008-06-19,23.58051987859496
2008-06-20,20.221187704386704
2008-06-23,22.59576444874461
2008-06-24,23.360778933522447
2008-06-25,24.22139230364682
2008-06-26,25.680333260163508
2008-06-27,23.370946515930694
2008-06-30,24.025842498007364
2008-07-01,24.478284362196526
2008-07-02,24.62376046106692
2008-07-03,25.391358809997065
2008-07-04,27.91946396557411
2008-07-07,26.743130181551138
2008-07-08,26.495723974459136
2008-07-09,24.35267223480864
2008-07-10,26.601108214208885
2008-07-11,26.43038041882771
2008-07-14,27.57479046662749
2008-07-15,26.929607550663686
2008-07-16,26.9447492066146
2008-07-17,27.55262860538666
2008-07-18,24.364084847660088
2008-07-21,24.88258201794102
2008-07-22,26.965071038350708
2008-07-23,26.82764869940366
2008-07-24,24.487465888616665
2008-07-25,25.420398277511563
2008-07-28,26.369667715730984
2008-07-29,27.309445060508807
2008-07-30,26.80885474863539
2008-07-31,27.179158608758392
2008-08-01,23.78189519897998
2008-08-04,27.20526745432364
2008-08-05,24.93459550158424
2008-08-06,25.81781233012201
2008-08-07,27.377294852212795
2008-08-08,25.980031881037863
2008-08-11,23.806985748519445
2008-08-12,24.50226894897511
2008-08-13,25.09636962235156
2008-08-14,26.19031456992978
2008-08-15,24.9226951091835
2008-08-18,23.885518502233083
2008-08-19,23.94128528697343
2008-08-20,21.567928095340523
2008-08-21,24.035886117550778
2008-08-22,24.187942692776023
2008-08-25,25.009848131645835
2008-08-26,25.772572960485785
2008-08-27,23.49623669774207
2008-08-28,21.97294989461106
2008-08-29,23.70722183636027
2008-09-01,23.957293806816057
2008-09-02,24.86230215933092
2008-09-03,24.410833053778763
2008-09-04,25.51728623867749
2008-09-05,26.511027293920712
2008-09-08,24.135452748547035
2008-09-09,24.839613384156834
2008-09-10,23.851885283084776
2008-09-11,21.398523398103226
2008-09-12,20.07708883015248
2008-09-16,18.512724152790277
2008-09-17,18.507907491054223
2008-09-18,18.774424360402246
2008-09-19,22.19351386786547
2008-09-22,19.260099704406056
2008-09-23,16.50101656190497
2008-09-24,20.38170843299549
2008-09-25,19.303039254871777
2008-09-26,17.9777618729202
2008-10-06,19.668526016388252
2008-10-07,18.387452377666854
2008-10-08,18.4604637712783
2008-10-09,18.50342285664966
2008-10-10,19.23270440055172
2008-10-13,16.40825934256595
2008-10-14,16.574478734591093
2008-10-15,18.013341200885456
2008-10-16,17.618535165172382
2008-10-17,18.8362860132418
2008-10-20,18.80755530149521
2008-10-21,18.782640569974973
2008-10-22,18.387941218716687
2008-10-23,16.79199240090224
2008-10-24,18.57979858194698
2008-10-27,19.95757413698498
2008-10-28,17.027891356073017
2008-10-29,17.659776533053687
2008-10-30,15.776116074779484
2008-10-31,17.78828472814143
2008-11-03,17.766244707084066
2008-11-04,19.205691952179755
2008-11-05,18.091458451771093
