date,000300.SH_年化波动率_120日
2005-07-07,24.14094891884074
2005-07-08,24.206623494205843
2005-07-11,24.19024867679934
2005-07-12,24.681299877942344
2005-07-13,24.64023430319906
2005-07-14,24.643058287268115
2005-07-15,24.67448664121186
2005-07-18,24.700533563682917
2005-07-19,24.68789838673671
2005-07-20,24.56037324407697
2005-07-21,24.532717863635177
2005-07-22,24.672275669394097
2005-07-25,24.629486525452688
2005-07-26,24.532125089217512
2005-07-27,24.595910560665533
2005-07-28,24.598511157542898
2005-07-29,24.580298374929217
2005-08-01,24.49926922738038
2005-08-02,24.570740973867487
2005-08-03,24.50558641788301
2005-08-04,24.517322115239068
2005-08-05,23.556600418201477
2005-08-08,23.49212919154846
2005-08-09,23.257449583518536
2005-08-10,23.265594137035244
2005-08-11,23.36167555661787
2005-08-12,23.39029088298102
2005-08-15,23.354831761389466
2005-08-16,23.197470207021713
2005-08-17,23.232898377700508
2005-08-18,23.71990694461949
2005-08-19,23.72326596621703
2005-08-22,23.755657231468575
2005-08-23,23.779039124208907
2005-08-24,23.735057049481792
2005-08-25,23.713836838598194
2005-08-26,23.710262403224263
2005-08-29,23.740663249352487
2005-08-30,23.579391125287962
2005-08-31,23.678385117202655
2005-09-01,23.609652236234172
2005-09-02,23.603813353229352
2005-09-05,23.610672418587267
2005-09-06,23.6096661337658
2005-09-07,23.701850452937215
2005-09-08,23.66413181693666
2005-09-09,23.595163508479175
2005-09-12,23.589930435780282
2005-09-13,23.544418986382134
2005-09-14,23.551221262721697
2005-09-15,23.536125593735342
2005-09-16,23.536586654315954
2005-09-19,23.53995788983565
2005-09-20,23.56519902693491
2005-09-21,23.551881641293672
2005-09-22,23.757795315354162
2005-09-23,23.162318792991837
2005-09-26,23.05361819984625
2005-09-27,23.137622725627764
2005-09-28,22.973789034989203
2005-09-29,22.998747157112014
2005-09-30,22.8322287003667
2005-10-10,22.855738525361062
2005-10-11,22.8274755484798
2005-10-12,22.59990582072943
2005-10-13,22.541180048990704
2005-10-14,22.537463197866014
2005-10-17,22.51664785948866
2005-10-18,22.52863070539919
2005-10-19,22.43031915680187
2005-10-20,22.41050483729574
2005-10-21,22.412885283982874
2005-10-24,22.376160335749475
2005-10-25,22.430530435826412
2005-10-26,22.56610608273259
2005-10-27,22.43418711011829
2005-10-28,22.425730412016165
2005-10-31,22.194153715359686
2005-11-01,22.19018385442911
2005-11-02,22.180985045562597
2005-11-03,22.0715254697542
2005-11-04,22.078592201870805
2005-11-07,21.990230344888857
2005-11-08,21.978055486526188
2005-11-09,21.979272588174773
