date,000852.SH_动量_120日
2021-08-16,15.816846145086828
2021-08-17,13.406420053493374
2021-08-18,15.030653076366484
2021-08-19,16.711488951075104
2021-08-20,18.053493368629738
2021-08-23,17.819465935886214
2021-08-24,19.305900782937748
2021-08-25,18.555168795879396
2021-08-26,19.1865507030885
2021-08-27,18.955174970673117
2021-08-30,22.126638718741876
2021-08-31,26.15188645134601
2021-09-01,25.149201390276453
2021-09-02,23.65393883447233
2021-09-03,22.67291070996329
2021-09-06,25.209248912490324
2021-09-07,26.387993319283364
2021-09-08,25.75307426519391
2021-09-09,25.42277914330149
2021-09-10,26.905876765151902
2021-09-13,24.968251935082343
2021-09-14,25.884790735928
2021-09-15,28.661862053394405
2021-09-16,25.26744742769489
2021-09-17,22.675846447551628
2021-09-22,22.7997451968466
2021-09-23,23.886324595679497
2021-09-24,22.28091552914817
2021-09-27,17.867168383529307
2021-09-28,17.4098021434933
2021-09-29,12.110787177823056
2021-09-30,15.300281185895482
2021-10-08,15.951279177975275
2021-10-11,15.396803554915618
2021-10-12,15.088834112455007
2021-10-13,16.98282179339463
2021-10-14,16.173676128000647
2021-10-15,16.736065403082723
2021-10-18,16.65575835873565
2021-10-19,15.85000775003751
2021-10-20,16.506552698734932
2021-10-21,16.194887024042725
2021-10-22,14.699126529603234
2021-10-25,16.721207474777454
2021-10-26,16.756102014949636
2021-10-27,16.1327400505235
2021-10-28,12.90309255974298
2021-10-29,15.303456175598008
2021-11-01,16.819980531910893
2021-11-02,15.162491079462637
2021-11-03,16.849745047385678
2021-11-04,18.065875547550235
2021-11-05,16.484024788241403
2021-11-08,15.61552717199961
2021-11-09,18.148091201294147
2021-11-10,16.599696983032697
2021-11-11,17.599597093313402
2021-11-12,18.668414106970577
2021-11-15,18.300896159006584
2021-11-16,17.06576618830915
2021-11-17,19.20750686291399
2021-11-18,18.001915337060503
2021-11-19,17.957978262694276
2021-11-22,19.603754903682603
2021-11-23,18.441540385761158
2021-11-24,18.589240170252943
2021-11-25,16.309625473288914
2021-11-26,15.84387174433739
2021-11-29,18.35019784867398
2021-11-30,19.250922151425232
2021-12-01,18.71579688389149
2021-12-02,16.12370960823364
2021-12-03,17.828537608723536
