date,000905.SH_年化波动率_60日
2005-04-07,25.695332234611072
2005-04-08,25.736913586601446
2005-04-11,25.683446771477442
2005-04-12,26.036911440792665
2005-04-13,26.46564104305699
2005-04-14,26.622895381255695
2005-04-15,27.00831522905334
2005-04-18,27.08102873436356
2005-04-19,26.99973622797997
2005-04-20,26.939132651823495
2005-04-21,26.967319419700825
2005-04-22,27.025410021497386
2005-04-25,27.137369930128795
2005-04-26,27.147276928971458
2005-04-27,26.943902955419553
2005-04-28,27.470765336667196
2005-04-29,27.528703005929785
2005-05-09,28.15144255091329
2005-05-10,27.943623308253862
2005-05-11,27.32553790109241
2005-05-12,27.283151778859988
2005-05-13,24.860876212019477
2005-05-16,24.64362138981091
2005-05-17,24.498998528168784
2005-05-18,24.437068262049102
2005-05-19,24.3936469101173
2005-05-20,24.323261670272426
2005-05-23,24.64018012012737
2005-05-24,24.324098213959854
2005-05-25,24.150008479136222
2005-05-26,24.15334151084665
2005-05-27,24.169678775389393
2005-05-30,24.29969326487575
2005-05-31,24.29227969777605
2005-06-01,24.497962767488826
2005-06-02,24.469831432302936
2005-06-03,24.459600836862535
2005-06-06,24.746566066353687
2005-06-07,24.19118744607412
2005-06-08,29.07486291500251
2005-06-09,28.806906726872633
2005-06-10,29.01709850119232
2005-06-13,29.04407489717928
2005-06-14,29.1489374899358
2005-06-15,29.513675074337346
2005-06-16,29.561738281589328
2005-06-17,29.30304981665134
2005-06-20,29.99216612437632
2005-06-21,29.537191812412285
2005-06-22,29.54960334959789
2005-06-23,29.489145211460865
2005-06-24,29.523863595398936
2005-06-27,30.014538525142058
2005-06-28,30.1890540254023
2005-06-29,29.618207924201272
2005-06-30,30.029979739138508
2005-07-01,30.04242558442205
2005-07-04,29.95272085879509
2005-07-05,29.937604935805002
2005-07-06,29.61157299812559
2005-07-07,29.429513923114296
2005-07-08,29.67981194463546
2005-07-11,29.704780975284674
2005-07-12,30.499342437607446
2005-07-13,29.97482247583139
2005-07-14,29.89722402812568
2005-07-15,29.924860546757227
2005-07-18,30.162619030795096
2005-07-19,30.254243135139504
2005-07-20,30.125215274707106
2005-07-21,29.960253886888594
2005-07-22,30.39119575968861
2005-07-25,30.207430723383492
2005-07-26,30.4106522074668
2005-07-27,30.54564073665555
2005-07-28,30.074954267128547
2005-07-29,29.96062951164637
2005-08-01,29.254650551363863
2005-08-02,29.485713501528316
2005-08-03,29.513906562838628
2005-08-04,29.51917864708229
2005-08-05,30.063383416805966
2005-08-08,30.19200976067887
2005-08-09,30.290453108183456
2005-08-10,30.346342407607864
2005-08-11,30.42495741542955
2005-08-12,30.659700912198556
2005-08-15,30.488889850903618
2005-08-16,30.27202210341604
2005-08-17,30.47314826868722
2005-08-18,31.4633755226781
2005-08-19,31.389727103352794
2005-08-22,31.44957756397456
2005-08-23,31.6647209566783
2005-08-24,31.377837291526617
2005-08-25,31.33651351910039
2005-08-26,31.320401648513702
2005-08-29,31.263132423524542
2005-08-30,31.291986489534473
2005-08-31,27.62757124661872
2005-09-01,27.96566614844383
2005-09-02,27.64775276135401
2005-09-05,27.760535462671616
2005-09-06,27.948525933394492
2005-09-07,27.924451886232248
2005-09-08,27.87915003201557
2005-09-09,27.976214193157578
2005-09-12,27.416146656966454
2005-09-13,27.684978995204336
2005-09-14,27.757139906586087
2005-09-15,27.626589635545752
2005-09-16,27.627916432768007
2005-09-19,27.314107327778654
2005-09-20,27.057080360800136
