date,000852.SH_年化波动率_60日
2015-01-13,25.082695490942964
2015-01-14,24.90151238840449
2015-01-15,24.860566520388282
2015-01-16,24.86475792749116
2015-01-19,25.093017988992255
2015-01-20,26.11589252351906
2015-01-21,26.325005063517594
2015-01-22,26.017705408343915
2015-01-23,25.99045739048844
2015-01-26,26.318834847875543
2015-01-27,26.319722797732826
2015-01-28,26.268386782767973
2015-01-29,26.258167580534675
2015-01-30,26.38432379508682
2015-02-02,26.323391442587408
2015-02-03,26.46338684351699
2015-02-04,26.46187798328219
2015-02-05,25.33099900047938
2015-02-06,25.502892081630122
2015-02-09,25.337541644109734
2015-02-10,25.426077976234236
2015-02-11,25.394748932557803
2015-02-12,25.41845356358926
2015-02-13,25.558442091034824
2015-02-16,25.8671323486564
2015-02-17,25.857058934759102
2015-02-25,25.837034765316258
2015-02-26,25.694887152225515
2015-02-27,25.788763952732324
2015-03-02,26.17363265176285
2015-03-03,26.209563473645492
2015-03-04,26.20538249453287
2015-03-05,26.165641420351694
2015-03-06,26.368921996768048
2015-03-09,26.393809514421562
2015-03-10,26.068243207792825
2015-03-11,26.065002290551632
2015-03-12,24.10708259661929
2015-03-13,23.535694137852232
2015-03-16,24.161652964922222
2015-03-17,24.142948674290068
2015-03-18,24.20462173713003
2015-03-19,24.181743415464613
2015-03-20,24.0118994716708
2015-03-23,24.4868756320766
2015-03-24,24.16431307780257
2015-03-25,21.416908008367088
2015-03-26,21.59425941865085
2015-03-27,21.387040503550438
2015-03-30,21.381892116872482
2015-03-31,21.369600389025713
2015-04-01,20.97788113675615
2015-04-02,20.635846613225002
2015-04-03,20.780310751166457
2015-04-07,20.89608384422565
2015-04-08,21.238795541557998
2015-04-09,21.429358470679983
2015-04-10,21.654262421175837
2015-04-13,21.676863780554495
2015-04-14,21.379972683425976
2015-04-15,23.40115382033668
2015-04-16,23.289948227778744
2015-04-17,23.302957005526544
2015-04-20,24.028814207962785
2015-04-21,24.054697925533603
2015-04-22,23.704492589217182
2015-04-23,23.575856781589046
2015-04-24,23.539669087138773
2015-04-27,23.275337235206827
2015-04-28,24.450931572093126
2015-04-29,24.760463825922503
2015-04-30,24.65851695630132
2015-05-04,24.511044730018526
2015-05-05,25.116154392989376
2015-05-06,25.142570634421407
2015-05-07,25.494812207281807
2015-05-08,26.69795809105248
2015-05-11,27.836415883972215
2015-05-12,27.488241497687426
2015-05-13,27.27464524154959
2015-05-14,27.270022041766236
2015-05-15,27.303883853298387
2015-05-18,27.5912711092126
2015-05-19,27.730855901444485
2015-05-20,27.802801355633065
2015-05-21,28.34217086954022
2015-05-22,28.239972252313194
2015-05-25,28.24485491162146
2015-05-26,28.864834866806554
2015-05-27,28.733469468889577
2015-05-28,31.69909081577738
2015-05-29,31.685294801807988
2015-06-01,32.6893382024374
2015-06-02,32.88228463271612
2015-06-03,32.889542927062045
2015-06-04,33.000326472772734
2015-06-05,32.92869243952685
2015-06-08,33.551023784625144
2015-06-09,33.57681116609612
2015-06-10,33.39927671604006
2015-06-11,33.47079327293178
2015-06-12,33.437617887514506
2015-06-15,33.984165969312144
2015-06-16,35.53092383517284
2015-06-17,35.394846157935
2015-06-18,36.38402675053098
2015-06-19,39.37766355167461
2015-06-23,39.01966089973655
2015-06-24,39.101734821730986
2015-06-25,40.33280410129854
2015-06-26,44.23654034539281
2015-06-29,46.694434257068934
2015-06-30,47.16179560535757
2015-07-01,48.65760237981726
2015-07-02,50.67113211065768
2015-07-03,52.35045768670249
2015-07-06,53.46623496510555
2015-07-07,54.43682068751205
2015-07-08,54.47320797687488
2015-07-09,54.8353183805617
2015-07-10,54.72330736546124
2015-07-13,55.526219583075274
2015-07-14,55.94574598259106
2015-07-15,56.432880351365775
2015-07-16,55.928802875168174
2015-07-17,56.710679840057665
2015-07-20,57.01881722312051
2015-07-21,57.20191997502712
2015-07-22,57.28880095641134
2015-07-23,57.22725675402559
2015-07-24,57.041250074176176
2015-07-27,58.87356204955878
2015-07-28,59.526879716864386
2015-07-29,60.09386019115962
2015-07-30,60.34163827728249
2015-07-31,60.45752823555907
2015-08-03,60.64411052292229
2015-08-04,61.136775642826535
2015-08-05,60.86578201811147
2015-08-06,60.82759203571023
2015-08-07,61.3534536551676
2015-08-10,62.25964370238638
2015-08-11,61.98273875413276
2015-08-12,61.78683326123924
2015-08-13,61.88097687601538
2015-08-14,61.38816805517165
2015-08-17,61.49136602232391
2015-08-18,63.01378636706829
2015-08-19,62.660090901351055
2015-08-20,62.78461948733195
2015-08-21,62.72691985254922
2015-08-24,64.28197036595738
2015-08-25,64.69238381456877
2015-08-26,64.20647994776219
2015-08-27,64.71255514504904
2015-08-28,66.19673612922398
2015-08-31,66.3448730621789
2015-09-01,67.23119091333524
2015-09-02,67.49766510706368
2015-09-07,67.44447699557239
2015-09-08,68.19735016647412
2015-09-09,68.72891874296717
2015-09-10,68.70605824307502
2015-09-11,68.56922960536113
2015-09-14,69.34030549700184
2015-09-15,69.6919987247751
2015-09-16,70.35459452235561
2015-09-17,70.31932861050394
2015-09-18,70.2667182154657
2015-09-21,70.57011630191504
2015-09-22,68.87566374555627
2015-09-23,67.53375225480808
2015-09-24,66.92875697652582
2015-09-25,66.37368835217238
2015-09-28,65.32021785569086
2015-09-29,64.11036066997077
2015-09-30,63.23886039994772
2015-10-08,62.786769014116416
2015-10-09,62.58874493175482
2015-10-12,62.87110950897038
2015-10-13,62.61196357414293
2015-10-14,61.935943635248655
2015-10-15,61.89824416252871
2015-10-16,61.371221289145424
2015-10-19,61.330723698401876
2015-10-20,60.47976704931908
2015-10-21,61.48671735631922
2015-10-22,61.892012992131576
2015-10-23,62.158540694074915
2015-10-26,61.83167915994403
2015-10-27,61.85104856178444
2015-10-28,60.317573667485206
2015-10-29,59.65038943046454
2015-10-30,58.884069140621996
2015-11-02,58.86730652574247
2015-11-03,58.65626199334826
2015-11-04,58.47419498281755
2015-11-05,57.21949821917425
2015-11-06,57.431769160216604
2015-11-09,57.55033106985387
2015-11-10,57.0877275021599
2015-11-11,56.31473019252146
2015-11-12,56.29855691432053
2015-11-13,56.365085017130134
2015-11-16,56.28391024526095
2015-11-17,56.28995339120459
2015-11-18,56.27545888304266
2015-11-19,54.58755720079408
2015-11-20,54.497743708283906
2015-11-23,54.12855746407771
2015-11-24,52.88913531049917
2015-11-25,50.35418890732926
2015-11-26,47.68775671667728
2015-11-27,48.86518534045154
2015-11-30,48.532767262319005
2015-12-01,47.2265562016751
2015-12-02,46.54732337247568
2015-12-03,44.5673332388287
2015-12-04,43.51294602556832
2015-12-07,43.42588059775744
2015-12-08,42.79145410606149
2015-12-09,42.22439787714061
2015-12-10,42.067197208372974
2015-12-11,42.10002052215971
2015-12-14,39.36827415360536
2015-12-15,37.62766287853764
2015-12-16,35.7379498841018
2015-12-17,35.91393347229417
2015-12-18,35.906546063341246
2015-12-21,35.300772406958345
2015-12-22,35.31455535940289
2015-12-23,35.48423693254665
2015-12-24,35.461781083056756
2015-12-25,34.415843360253476
2015-12-28,34.54375044808054
2015-12-29,34.33302212577161
2015-12-30,34.36645301149018
2015-12-31,33.88190760111083
2016-01-04,38.82601320111292
2016-01-05,38.43625990196619
2016-01-06,38.6784871988966
2016-01-07,42.93664630078716
2016-01-08,42.47087661942929
2016-01-11,45.19795450950194
2016-01-12,45.19798595587368
2016-01-13,45.77134456444261
2016-01-14,44.738569029571735
2016-01-15,44.48550268037715
2016-01-18,44.27259975363651
2016-01-19,45.020951545408685
2016-01-20,44.98620960107273
2016-01-21,45.6702376304586
2016-01-22,45.76599779938127
2016-01-25,45.868296931646825
2016-01-26,48.28559839323128
2016-01-27,48.30991697253809
2016-01-28,47.91989237206792
2016-01-29,48.72322334428098
2016-02-01,48.38956176308555
2016-02-02,48.918326456361605
2016-02-03,48.891629698760696
2016-02-04,48.976435346143056
2016-02-05,48.9713200866831
2016-02-15,48.88136929988371
2016-02-16,49.45042655714211
2016-02-17,49.60655198694797
2016-02-18,49.51740394760273
2016-02-19,49.09225788671563
2016-02-22,49.10066054456438
2016-02-23,49.0884234802749
2016-02-24,49.00288007726594
2016-02-25,51.18677787043476
2016-02-26,51.18596931117485
2016-02-29,51.097835989304066
2016-03-01,51.34221213949925
2016-03-02,52.470200149481514
2016-03-03,52.45068193319117
2016-03-04,52.54188772002478
2016-03-07,52.8686725255403
2016-03-08,52.78657413765321
2016-03-09,52.84249766885114
2016-03-10,52.891855922485966
2016-03-11,52.88186959690563
2016-03-14,53.60634703273691
2016-03-15,53.43092171789573
2016-03-16,53.28274374400589
2016-03-17,53.93773157170585
2016-03-18,54.26282942796411
2016-03-21,54.65335735134323
2016-03-22,54.612715186478745
2016-03-23,54.6292942986685
2016-03-24,54.62500992954937
2016-03-25,54.671940456909596
2016-03-28,54.609592653884306
2016-03-29,54.63425097227385
2016-03-30,55.205597359960755
2016-03-31,55.09098953447995
2016-04-01,55.02161856227583
2016-04-05,52.47500869110087
2016-04-06,52.28063532652979
2016-04-07,52.04285284814792
2016-04-08,48.72169990615067
2016-04-11,48.94193356191611
2016-04-12,46.2944004777632
2016-04-13,46.36605080252977
2016-04-14,45.4942321068316
2016-04-15,44.81995220504383
2016-04-18,44.281684405282306
2016-04-19,44.047172831790135
2016-04-20,44.60879615337546
2016-04-21,44.665341319578175
2016-04-22,43.70500117683792
2016-04-25,43.60959608719044
2016-04-26,43.61344252201387
