date,881001.WI_动量_60日
2005-04-06,-6.171838137297914
2005-04-07,-3.3215344668358404
2005-04-08,-2.784638141419493
2005-04-11,-2.362373069530932
2005-04-12,-4.422031083757183
2005-04-13,-3.0574333942408716
2005-04-14,-4.75670517408312
2005-04-15,-6.5124153659118615
2005-04-18,-7.892457149131415
2005-04-19,-6.671203473028653
2005-04-20,-6.162177993757134
2005-04-21,-8.326285954665625
2005-04-22,-8.72114063733057
2005-04-25,-8.879396586973353
2005-04-26,-9.735445647015506
2005-04-27,-12.594268554739585
2005-04-28,-10.530424948327632
2005-04-29,-10.64963184685459
2005-05-09,-11.926264635988847
2005-05-10,-10.645955171782495
2005-05-11,-9.361553520881404
2005-05-12,-9.908865030585122
2005-05-13,-14.025676598704639
2005-05-16,-13.53262278457209
2005-05-17,-14.410777539937857
2005-05-18,-14.731916481698237
2005-05-19,-14.718627362265657
2005-05-20,-13.9380954501082
2005-05-23,-17.709560162582218
2005-05-24,-18.534415671830516
2005-05-25,-18.750135528687974
2005-05-26,-19.95766195283959
2005-05-27,-20.7720906397308
2005-05-30,-19.783193116687848
2005-05-31,-19.7534413370523
2005-06-01,-20.299729160859805
2005-06-02,-22.086130080983846
2005-06-03,-21.8330344016202
2005-06-06,-20.65198039676802
2005-06-07,-22.151575616090014
2005-06-08,-16.00689393278415
2005-06-09,-13.054430085917158
2005-06-10,-15.233477310030551
2005-06-13,-15.058309766745614
2005-06-14,-15.129192632662136
2005-06-15,-16.3158810591722
2005-06-16,-14.360283378043182
2005-06-17,-12.898367399124622
2005-06-20,-10.498726246055746
2005-06-21,-9.17514477060244
2005-06-22,-8.431296225288643
2005-06-23,-10.120856367805109
2005-06-24,-9.461031311561419
2005-06-27,-6.638542067695951
2005-06-28,-7.65980384587831
2005-06-29,-5.909762327101764
2005-06-30,-8.95530256681486
2005-07-01,-15.020254248564713
2005-07-04,-14.417952802150502
2005-07-05,-14.427406112983387
2005-07-06,-16.419952901916567
2005-07-07,-17.25514158824065
2005-07-08,-20.845349734483843
2005-07-11,-21.16778572626774
2005-07-12,-16.87484455668249
2005-07-13,-19.40544325113348
2005-07-14,-17.99690804794625
2005-07-15,-17.724829008733888
2005-07-18,-18.005701282354792
2005-07-19,-17.81518305365717
2005-07-20,-15.728091422645818
2005-07-21,-14.663783179836132
2005-07-22,-11.942081146593498
2005-07-25,-10.809657931983697
2005-07-26,-9.78087918290883
2005-07-27,-6.4965956464686725
2005-07-28,-8.59533846528927
2005-07-29,-7.935710196539302
2005-08-01,-4.416676534265207
2005-08-02,-3.011105148486748
2005-08-03,-1.210533938399161
2005-08-04,-0.697609564955548
2005-08-05,1.3773347488680532
2005-08-08,3.5222470750465806
2005-08-09,3.7964392463597507
2005-08-10,4.355134460296406
2005-08-11,5.628793802160725
2005-08-12,4.187240402500936
2005-08-15,9.435986383878037
2005-08-16,7.355489004424953
2005-08-17,8.750456579697484
2005-08-18,6.1964697048754624
2005-08-19,7.196512653394582
2005-08-22,7.347419161256874
2005-08-23,6.259236492438602
2005-08-24,9.624275101617963
2005-08-25,12.184371699898367
2005-08-26,12.673370807808126
2005-08-29,9.317927507175572
2005-08-30,8.789991163948919
2005-08-31,2.433107513430288
2005-09-01,3.3976177380578454
2005-09-02,6.038193292563898
2005-09-05,6.949026179519913
2005-09-06,6.478516222615438
2005-09-07,11.406776269013541
2005-09-08,10.363373302857525
2005-09-09,9.70842415464257
2005-09-12,6.9239980531547785
2005-09-13,9.908701967884737
2005-09-14,10.337177538658192
2005-09-15,11.734748945214335
2005-09-16,11.021059354889262
2005-09-19,9.3674241812691
2005-09-20,10.454766218967727
2005-09-21,9.09281796853385
2005-09-22,8.787357328258839
2005-09-23,11.27387524364465
2005-09-26,12.888153052519357
2005-09-27,11.711926134502782
2005-09-28,12.082417476389494
2005-09-29,13.61102070703344
2005-09-30,16.552299503174606
2005-10-10,16.01660624814596
2005-10-11,14.243892238525069
2005-10-12,15.999285143574182
2005-10-13,14.882548700628417
2005-10-14,15.325914042730293
2005-10-17,16.893479426790627
2005-10-18,17.66879423068657
2005-10-19,15.991731104727647
2005-10-20,15.90297851203304
2005-10-21,14.186785382295275
2005-10-24,14.856605360731256
2005-10-25,10.2558364719179
2005-10-26,5.011990799000543
2005-10-27,4.9594176861985195
2005-10-28,3.410643746863329
2005-10-31,3.477475530794516
2005-11-01,1.2240808869956155
2005-11-02,2.1191741230458305
2005-11-03,1.8505032830932633
2005-11-04,-0.24272635528405084
2005-11-07,-0.9292643853812121
2005-11-08,-1.5013657400615998
2005-11-09,-2.8622629445614445
2005-11-10,-6.46231834110873
2005-11-11,-4.545453875718564
2005-11-14,-6.592647495580362
2005-11-15,-6.815354229233206
2005-11-16,-7.426310123498359
2005-11-17,-4.137665135995395
2005-11-18,-1.8161498079572902
2005-11-21,-2.5043142489253545
2005-11-22,-3.279400698931878
2005-11-23,-3.413826514911722
2005-11-24,-3.403577428795568
2005-11-25,-3.354521500082619
2005-11-28,-2.780853467851785
2005-11-29,-3.6041380269722367
2005-11-30,-4.903946777912626
2005-12-01,-6.868639455956782
2005-12-02,-8.09874350454719
2005-12-05,-10.861269251311235
2005-12-06,-8.51333368208559
2005-12-07,-9.60117559405489
2005-12-08,-9.867099021506597
2005-12-09,-7.571383273556176
2005-12-12,-7.491456861577827
2005-12-13,-9.076052144631742
2005-12-14,-8.845047714676324
2005-12-15,-9.47425719225462
2005-12-16,-8.613909463331904
2005-12-19,-9.464745531375007
2005-12-20,-8.491986390236129
2005-12-21,-7.402968564017421
2005-12-22,-4.0562477186709796
2005-12-23,-2.0188088173255125
2005-12-26,-1.5552921290256094
2005-12-27,0.06366744435151173
2005-12-28,0.5558114381994272
2005-12-29,-0.08073339412559832
2005-12-30,-1.0603334675063802
2006-01-04,1.8231661786113795
2006-01-05,1.473344307965041
2006-01-06,1.6185089122722873
2006-01-09,3.1722409223966963
2006-01-10,4.869693161837496
2006-01-11,4.590271624330122
2006-01-12,4.888629372551878
2006-01-13,5.335148168833226
2006-01-16,3.606473230987639
2006-01-17,3.1788832176939286
2006-01-18,5.062617392280466
2006-01-19,7.968760509674988
2006-01-20,11.04466681834011
2006-01-23,12.00306222588383
2006-01-24,14.191143655394512
2006-01-25,13.903548059327564
2006-02-06,17.642701959925432
2006-02-07,15.512519949886583
2006-02-08,16.967248807180766
2006-02-09,14.608527244251723
2006-02-10,15.678703136558525
2006-02-13,14.677846177128817
2006-02-14,15.957955283141345
2006-02-15,19.066993712603253
2006-02-16,15.548454735539652
2006-02-17,14.95590089752521
2006-02-20,15.754882474247944
2006-02-21,17.10481395597949
2006-02-22,17.22724870729888
2006-02-23,14.75140808676283
2006-02-24,15.471363069159437
2006-02-27,17.008651840131094
2006-02-28,16.48510827550771
2006-03-01,16.668344158563286
2006-03-02,13.975872601071494
2006-03-03,14.826271957974724
2006-03-06,15.931247964404548
2006-03-07,12.459353555773255
2006-03-08,12.04828770901296
2006-03-09,12.659396742144624
2006-03-10,15.566032089254156
2006-03-13,16.26680293981537
2006-03-14,15.079758065391857
2006-03-15,16.61862096920299
2006-03-16,14.588324843285584
2006-03-17,13.759045457210895
2006-03-20,15.417189281923216
2006-03-21,14.631174305301453
2006-03-22,16.320143539601073
2006-03-23,15.808055559713207
2006-03-24,14.859777364076221
2006-03-27,15.598449291439586
2006-03-28,17.29550653853491
2006-03-29,17.178504338945388
2006-03-30,14.692044141550053
2006-03-31,14.587421115468647
2006-04-03,17.414790278203228
2006-04-04,18.55932775106348
2006-04-05,18.439337569942627
2006-04-06,19.91050260457856
2006-04-07,18.628694370793887
2006-04-10,18.94795446462354
2006-04-11,18.339324239296385
2006-04-12,16.76938438759383
2006-04-13,12.759080477632146
2006-04-14,16.505539089058118
2006-04-17,15.31026629494805
2006-04-18,16.215899098740927
2006-04-19,18.80937865359136
2006-04-20,17.815671159878942
2006-04-21,16.732679154862538
2006-04-24,14.394317264140778
2006-04-25,14.433477117315242
2006-04-26,15.513358132740152
2006-04-27,15.69244985176914
2006-04-28,16.876273839035672
2006-05-08,18.69027714663847
2006-05-09,22.64163954430767
2006-05-10,24.16831834798416
2006-05-11,24.877361943290445
2006-05-12,27.928352225843867
2006-05-15,34.53280256022031
2006-05-16,29.476422088497255
2006-05-17,30.296169008915253
2006-05-18,34.0399038972125
2006-05-19,38.43240603287876
2006-05-22,39.9399048674963
2006-05-23,30.863469421464764
2006-05-24,29.347835245470865
2006-05-25,29.69205132631034
2006-05-26,31.197363660223477
2006-05-29,35.669161226171944
2006-05-30,36.832825934184086
2006-05-31,34.682478738769575
2006-06-01,42.163564219863005
2006-06-02,41.02572747757509
2006-06-05,43.40261470832236
2006-06-06,46.572003688090355
2006-06-07,37.81808618051332
2006-06-08,38.63732557868769
2006-06-09,34.56551389135165
2006-06-12,33.64287533298032
2006-06-13,34.03480800008949
2006-06-14,31.19170011907748
2006-06-15,31.488093051142663
2006-06-16,35.13077156364333
2006-06-19,34.9196635665252
2006-06-20,35.16510902120624
2006-06-21,33.43153054260186
2006-06-22,32.81391119224244
2006-06-23,35.06948898755411
2006-06-26,36.1436066621291
2006-06-27,35.51348272900206
2006-06-28,34.72682151339368
2006-06-29,39.165950693331595
2006-06-30,37.99652856526969
2006-07-03,37.39859848158431
2006-07-04,34.984258777647725
2006-07-05,32.47141608871189
