date,932000.CSI_动量_120日
2015-09-21,-1.740506301487743
2015-09-22,-1.7234987229128973
2015-09-23,-4.727124543931671
2015-09-24,-5.880966960290679
2015-09-25,-11.857744490767331
2015-09-28,-11.800213197488329
2015-09-29,-12.649198529880579
2015-09-30,-12.018286423289648
2015-10-08,-11.250956942845235
2015-10-09,-11.914972744688546
2015-10-12,-8.492051520777089
2015-10-13,-3.5833635631322136
2015-10-14,-5.214512317637832
2015-10-15,-2.83750719122835
2015-10-16,0.9170555758000409
2015-10-19,-2.237340003565391
2015-10-20,-3.656671801577638
2015-10-21,-10.830116910586007
2015-10-22,-7.5880738248728985
2015-10-23,-5.147059434182566
2015-10-26,-1.196691022253582
2015-10-27,-3.078288976234733
2015-10-28,-5.769707569494598
2015-10-29,-5.630433068520391
2015-10-30,-3.6470367753193123
2015-11-02,-5.314655455512407
2015-11-03,-3.4596981317880804
2015-11-04,-2.9938653354695366
2015-11-05,-7.265010367793301
2015-11-06,-7.148050092179314
2015-11-09,-7.1873082811973905
2015-11-10,-7.949510199782317
2015-11-11,-5.782255646641843
2015-11-12,-8.166620802428737
2015-11-13,-12.77987673009725
2015-11-16,-13.22108690831162
2015-11-17,-17.20077464330929
2015-11-18,-19.45090208541179
2015-11-19,-18.328061361774793
2015-11-20,-19.690593482887863
2015-11-23,-21.509680599401715
2015-11-24,-16.65445074816295
2015-11-25,-16.181080902925615
2015-11-26,-20.57716531067356
2015-11-27,-28.668986672128007
2015-11-30,-28.75093801295251
2015-12-01,-27.85289392978222
2015-12-02,-29.60299883108428
2015-12-03,-25.42107411162997
2015-12-04,-25.104161143752112
2015-12-07,-25.49457539627801
2015-12-08,-28.251895639662038
2015-12-09,-30.11745291233422
2015-12-10,-29.63293502765888
2015-12-11,-26.963704523202516
2015-12-14,-27.200138967667943
2015-12-15,-23.8487804446456
2015-12-16,-17.08191230715308
2015-12-17,-13.801887071975738
2015-12-18,-16.134141074058896
2015-12-21,-12.546975386717152
2015-12-22,-3.6957199394803797
2015-12-23,3.0057446901011087
2015-12-24,0.43907148679935837
2015-12-25,7.792813165721624
2015-12-28,12.29466065320295
2015-12-29,21.398670303990762
2015-12-30,29.988784648610746
2015-12-31,35.15806314335084
2016-01-04,27.97123484204913
2016-01-05,20.40248974710026
2016-01-06,19.54035652356707
2016-01-07,4.532730836751719
2016-01-08,2.1132635306433167
2016-01-11,-1.0317457398932195
2016-01-12,-1.576628247514078
2016-01-13,-9.984355927893118
2016-01-14,-9.170762668695797
2016-01-15,-14.900813104266053
2016-01-18,-14.41790674129072
2016-01-19,-14.033107984092485
2016-01-20,-13.39041095890411
2016-01-21,-11.474932315591946
2016-01-22,-6.072449878544949
2016-01-25,-9.009050857856382
2016-01-26,-13.502724226912822
2016-01-27,-12.535733713580688
2016-01-28,-12.093808659016346
2016-01-29,-14.060201896457759
2016-02-01,-14.65485427991683
2016-02-02,-11.231287286995883
2016-02-03,-13.641982407550191
2016-02-04,-15.508220500824343
2016-02-05,-17.40147432093234
2016-02-15,-16.24050000453463
2016-02-16,-15.260644946596734
2016-02-17,-15.158775772905974
2016-02-18,-16.765933286055446
2016-02-19,-10.26305708261308
2016-02-22,-10.48055114129356
2016-02-23,-7.558324056347521
2016-02-24,-2.625702160796839
2016-02-25,-3.3804746628285143
2016-02-26,3.2981810989043625
2016-02-29,0.5337723688138674
2016-03-01,-0.06702092218163758
2016-03-02,-0.9860850082441641
2016-03-03,2.396855121889696
2016-03-04,4.409171877067664
2016-03-07,11.762285569697895
2016-03-08,10.940986035191003
2016-03-09,3.8927373608979687
2016-03-10,-1.900507822278219
2016-03-11,-0.7631194773541017
2016-03-14,1.9586783679306885
2016-03-15,8.257328313704292
2016-03-16,12.997268897216706
2016-03-17,10.398682438678053
2016-03-18,16.805155128389448
2016-03-21,19.047430748628003
2016-03-22,15.196036121055222
2016-03-23,15.428662786776904
2016-03-24,14.874561402109965
2016-03-25,14.030657564532877
2016-03-28,18.15406203004828
2016-03-29,13.145785894713224
2016-03-30,19.39591853105891
2016-03-31,20.996402800002766
2016-04-01,16.530388893427748
2016-04-05,17.733384645804872
2016-04-06,13.719929510984198
2016-04-07,10.01880589561075
2016-04-08,9.94161841158081
2016-04-11,9.131064617920725
2016-04-12,6.7652772268040895
2016-04-13,7.839492125490666
2016-04-14,7.608483565514068
2016-04-15,15.11256074209868
2016-04-18,9.680482037216432
2016-04-19,6.730589434824874
2016-04-20,1.1362471474257507
2016-04-21,-0.7995966188117487
2016-04-22,2.1466286975796445
2016-04-25,0.6742642915950947
2016-04-26,2.2551217775382604
2016-04-27,4.594725218314832
2016-04-28,4.271517334500463
2016-04-29,-0.2529842820031214
2016-05-03,2.5214610756804534
2016-05-04,-0.21028133773055568
2016-05-05,-1.1374633818991065
2016-05-06,-6.008828047431125
2016-05-09,-12.306481744060516
2016-05-10,-13.487439797442658
2016-05-11,-12.726586274374629
2016-05-12,-15.69814470166937
2016-05-13,-15.292261001187079
2016-05-16,-12.122073144798318
2016-05-17,-14.647003750982101
2016-05-18,-19.39331046716348
2016-05-19,-18.695063688915013
2016-05-20,-19.082732940924295
2016-05-23,-19.386627058438066
2016-05-24,-19.88643344789662
2016-05-25,-15.137180068472523
2016-05-26,-15.786223736862336
2016-05-27,-15.48237111521329
2016-05-30,-14.485553336538992
2016-05-31,-13.994057813554395
2016-06-01,-13.562174367975445
2016-06-02,-14.228643388489248
2016-06-03,-12.669728301248828
2016-06-06,-11.646326605587753
2016-06-07,-10.910263581503699
2016-06-08,-10.093299216479746
2016-06-13,-16.305068671029368
2016-06-14,-17.18732250589777
2016-06-15,-15.288988047710994
2016-06-16,-17.770417370253742
2016-06-17,-17.09298998569385
2016-06-20,-17.406286381802804
2016-06-21,-19.369828418295043
2016-06-22,-17.192733386449632
2016-06-23,-18.02933137021053
2016-06-24,-19.226529548828562
2016-06-27,-14.997614968173655
2016-06-28,-14.800883900090788
2016-06-29,-15.417769817228887
2016-06-30,-13.632656822146306
2016-07-01,-5.919950485408842
2016-07-04,-1.5877650991454995
2016-07-05,-3.9693488759538265
2016-07-06,5.134322762091448
2016-07-07,4.709100194021332
2016-07-08,12.787392170125722
2016-07-11,11.809041691698873
2016-07-12,17.2307430880833
2016-07-13,13.824684533715924
2016-07-14,18.57874201256584
2016-07-15,15.31317407416366
2016-07-18,10.440304587778515
2016-07-19,11.4002301114817
2016-07-20,16.928692478164507
2016-07-21,14.87293006313337
2016-07-22,12.215392451332718
2016-07-25,21.367155448416007
2016-07-26,24.330323064480865
2016-07-27,24.11592181346256
2016-07-28,19.298272920449655
2016-07-29,19.597407305974567
2016-08-01,13.136786967036262
2016-08-02,13.323195432833224
2016-08-03,11.157569936235978
2016-08-04,13.07387618323781
2016-08-05,12.12843527195011
2016-08-08,8.624153266223434
2016-08-09,8.187909321258658
2016-08-10,8.104955264026215
2016-08-11,5.560675451255315
2016-08-12,4.144507129454156
2016-08-15,6.786968654050618
2016-08-16,7.877268777999902
2016-08-17,17.59586439178593
2016-08-18,17.998223513910094
2016-08-19,26.28776994309019
2016-08-22,22.256898720926355
2016-08-23,17.239596623315844
2016-08-24,17.71249182752048
2016-08-25,21.71003352649601
2016-08-26,19.28995704717622
2016-08-29,18.579969250085536
2016-08-30,21.272811311592644
2016-08-31,23.705621685841116
2016-09-01,23.238233484219673
2016-09-02,18.19058398364808
2016-09-05,19.614713565169772
2016-09-06,22.71672421806543
2016-09-07,18.838212633180127
2016-09-08,15.159317777978941
2016-09-09,11.588582683916314
2016-09-12,8.408328237609375
2016-09-13,8.565228440565974
2016-09-14,9.2169529160387
2016-09-19,9.849768883160891
2016-09-20,10.529517964420055
2016-09-21,13.316916975655268
2016-09-22,9.9140422803921
2016-09-23,8.452073934979666
2016-09-26,6.131661362556251
2016-09-27,4.051845177891877
2016-09-28,3.1513496798514673
2016-09-29,5.1504644076555195
2016-09-30,6.793125657968568
2016-10-10,6.919468324667211
2016-10-11,8.560521325511573
2016-10-12,7.209276179516988
2016-10-13,6.015703894244573
2016-10-14,5.724817438829577
2016-10-17,5.795174638399425
2016-10-18,7.320784012332782
2016-10-19,12.2986490354408
2016-10-20,14.259535514276234
2016-10-21,12.802783176760846
2016-10-24,13.870982944972553
2016-10-25,12.856847781687563
2016-10-26,12.676532980338152
2016-10-27,13.243348467777016
2016-10-28,11.753592174350391
2016-10-31,8.599845994088607
2016-11-01,10.017740994008761
2016-11-02,8.846104136289167
2016-11-03,14.357586137813726
2016-11-04,19.544706388777698
2016-11-07,20.284197217361456
2016-11-08,22.71099569148387
2016-11-09,22.913371785963598
2016-11-10,25.15930232744923
2016-11-11,23.19263954481603
2016-11-14,23.752657196249682
2016-11-15,29.094150538479635
2016-11-16,28.402394708825817
2016-11-17,26.80972975964353
2016-11-18,24.610501894422775
2016-11-21,26.495929026658626
2016-11-22,28.13537599001703
2016-11-23,26.972221316961754
2016-11-24,26.102238613074746
2016-11-25,26.529680308882277
2016-11-28,21.514182878397968
2016-11-29,18.248357406771042
2016-11-30,16.609388303134676
2016-12-01,16.848556883247667
2016-12-02,13.95496157241951
2016-12-05,12.735913426943402
2016-12-06,13.368878790570339
2016-12-07,21.288166466441737
2016-12-08,20.165069720759753
2016-12-09,15.530853021936576
2016-12-12,8.74121611645755
2016-12-13,8.762091300724538
2016-12-14,8.05800677111379
2016-12-15,10.650926792601489
2016-12-16,10.113672625695536
2016-12-19,10.72655015361159
2016-12-20,11.683283482635742
2016-12-21,10.031671982766067
2016-12-22,8.255242769895133
2016-12-23,6.451452151826342
2016-12-26,7.114595607291796
2016-12-27,7.838536654840955
2016-12-28,5.632072683765554
2016-12-29,4.678449354513403
2016-12-30,4.2331450846400775
2017-01-03,5.34545887568405
2017-01-04,6.847453499896017
2017-01-05,7.855036346546851
2017-01-06,6.140635394341731
2017-01-09,5.788508485390831
2017-01-10,5.334169375936204
2017-01-11,4.317253998078829
2017-01-12,3.7264458903313535
2017-01-13,0.9377528288455839
2017-01-16,-4.095988440512244
2017-01-17,-2.9970582133558743
2017-01-18,-2.5082516820685963
2017-01-19,-3.2479218858514236
2017-01-20,-2.665455312921816
2017-01-23,3.683437539553447
2017-01-24,3.7718089189595627
2017-01-25,4.672062348905759
2017-01-26,7.138495004191037
2017-02-03,5.7509263219353235
2017-02-06,6.557090337219229
2017-02-07,6.191072436772793
2017-02-08,7.867221981626682
2017-02-09,8.132071885095105
2017-02-10,6.5789075102731465
2017-02-13,7.38617067327918
2017-02-14,8.920665753926937
2017-02-15,6.982475732792626
2017-02-16,5.564814414007047
2017-02-17,3.50905355534048
2017-02-20,3.478800051654596
2017-02-21,4.180834067856765
2017-02-22,4.496231247073124
2017-02-23,5.54277324848782
2017-02-24,5.4732364095901875
2017-02-27,4.089190773333784
2017-02-28,4.987249663773685
2017-03-01,4.775476189671668
2017-03-02,3.773110549048142
2017-03-03,3.932712250077608
2017-03-06,4.954616033347903
2017-03-07,5.932329989416285
2017-03-08,6.094588543359225
2017-03-09,4.84905888886793
2017-03-10,3.2283929599130623
2017-03-13,3.5700394384621026
2017-03-14,3.0624091228352412
2017-03-15,3.3696243832649353
2017-03-16,7.67346048759423
2017-03-17,5.691679478486122
2017-03-20,6.571305655231963
2017-03-21,5.556920990179415
2017-03-22,4.670487317377936
2017-03-23,4.2814515170565
2017-03-24,3.595561166981187
2017-03-27,3.6166361910690448
2017-03-28,5.782267446101641
2017-03-29,4.076077457590488
2017-03-30,1.5207515891048073
2017-03-31,1.2103987027397123
2017-04-05,2.4202473267422864
2017-04-06,0.6061403982203784
2017-04-07,-0.4198365856699082
2017-04-10,-2.0845528054326268
2017-04-11,-2.0173689671801887
2017-04-12,-3.0414190015776166
2017-04-13,-1.8723329123210508
2017-04-14,-5.218373555789069
2017-04-17,-7.300543044914698
2017-04-18,-8.65531878564344
2017-04-19,-9.664583776410785
2017-04-20,-10.934104932439237
2017-04-21,-11.945618675790948
2017-04-24,-14.750519806637586
2017-04-25,-14.645964185483805
2017-04-26,-13.386159656132612
2017-04-27,-12.822808472052849
2017-04-28,-13.419002381962098
2017-05-02,-12.882093455771049
2017-05-03,-13.629642753589366
2017-05-04,-13.585412832351151
2017-05-05,-14.716695197722085
2017-05-08,-17.274855099425846
2017-05-09,-16.351789536629003
2017-05-10,-18.98095547528721
2017-05-11,-20.01669833276066
2017-05-12,-20.536393021123335
2017-05-15,-20.880895111298024
2017-05-16,-19.21744146224922
2017-05-17,-18.528824127704635
2017-05-18,-19.093263353116573
2017-05-19,-19.726021954487514
2017-05-22,-22.37263193371365
2017-05-23,-24.461027724627037
2017-05-24,-23.803692672396092
2017-05-25,-23.416020236236402
2017-05-26,-23.128471571079622
2017-05-31,-22.085844064360714
2017-06-01,-24.206564551478692
2017-06-02,-23.76409069090897
2017-06-05,-21.466612785356965
2017-06-06,-20.778526090162096
2017-06-07,-19.229297218776008
2017-06-08,-20.201468403040945
2017-06-09,-19.621222124293848
2017-06-12,-20.96461875340837
2017-06-13,-14.853857992194152
2017-06-14,-15.277076081838658
2017-06-15,-13.91129848017788
2017-06-16,-15.23112834057433
2017-06-19,-15.797499765533685
2017-06-20,-15.770869872996718
2017-06-21,-15.943066250288185
2017-06-22,-18.495470105415322
2017-06-23,-18.184816726037845
2017-06-26,-16.1185951963825
2017-06-27,-16.406569589142627
2017-06-28,-17.68720899506615
2017-06-29,-17.13818213946794
2017-06-30,-16.708733699465917
2017-07-03,-15.983050538704923
2017-07-04,-16.99465719360427
2017-07-05,-17.44501099273372
2017-07-06,-17.34245061332259
2017-07-07,-16.107456908652573
2017-07-10,-17.023084788956478
2017-07-11,-18.0253530888022
2017-07-12,-17.027765116304604
2017-07-13,-16.227938659038966
2017-07-14,-15.028756367308882
2017-07-17,-16.256645506652
2017-07-18,-16.46349371538075
2017-07-19,-15.049208948068282
2017-07-20,-14.207770278266963
2017-07-21,-15.813262420922081
2017-07-24,-16.174519250236763
2017-07-25,-16.140529275147976
2017-07-26,-16.18057915402902
2017-07-27,-15.39225569990965
2017-07-28,-15.21680636626509
2017-07-31,-15.798896819667096
2017-08-01,-16.16241165366081
2017-08-02,-17.730714869150532
2017-08-03,-18.134006833548867
2017-08-04,-18.246624019175773
2017-08-07,-18.122369564024133
2017-08-08,-17.802941977555996
2017-08-09,-16.647778164513927
2017-08-10,-17.962431763340604
2017-08-11,-18.314916387520196
2017-08-14,-17.28232411497075
2017-08-15,-17.569286220669365
2017-08-16,-17.510447892632286
2017-08-17,-16.72052431486213
2017-08-18,-17.225181466505447
2017-08-21,-15.93324754363572
2017-08-22,-16.771028905768937
2017-08-23,-17.36798401304305
2017-08-24,-17.35206353811316
2017-08-25,-16.79767704137727
2017-08-28,-16.845890631243808
2017-08-29,-17.112820234985605
2017-08-30,-16.65888451193568
2017-08-31,-15.757897758031469
2017-09-01,-15.289361766277453
2017-09-04,-15.33001022876399
2017-09-05,-15.272755882715183
2017-09-06,-14.863137402308524
2017-09-07,-15.949597708875052
2017-09-08,-15.197996998222607
2017-09-11,-14.676407764497569
2017-09-12,-15.244530228586106
2017-09-13,-14.291449988518146
2017-09-14,-14.309627353817966
2017-09-15,-14.842292278365887
2017-09-18,-14.02377056910934
2017-09-19,-14.030252372265096
2017-09-20,-12.466775055665613
2017-09-21,-10.942186516725371
2017-09-22,-11.156284143614181
2017-09-25,-13.888562123007208
2017-09-26,-14.365209426856996
2017-09-27,-13.553298223915245
2017-09-28,-12.742652740331128
2017-09-29,-12.391456716110238
2017-10-09,-10.544626777445497
2017-10-10,-9.929656807222308
2017-10-11,-8.639069089130146
2017-10-12,-6.855488140906263
2017-10-13,-5.505012632392525
2017-10-16,-6.209992152559607
2017-10-17,-5.475967518038849
2017-10-18,-5.838717048570152
2017-10-19,-3.6639338267689947
2017-10-20,-2.8101182384194012
2017-10-23,-2.5224125121043106
2017-10-24,-3.931179743134705
2017-10-25,-4.000003172950861
2017-10-26,-3.8373661794559477
2017-10-27,-4.431354143865562
2017-10-30,-6.695951412308965
2017-10-31,-4.701308658606185
2017-11-01,-2.3413143762756827
2017-11-02,-4.034876990586078
2017-11-03,-3.283214015138769
2017-11-06,-1.5955266271508783
2017-11-07,-1.106678393767302
2017-11-08,-1.044195761018818
2017-11-09,-2.5153864552615035
2017-11-10,-2.936696925567772
2017-11-13,-2.4437272010588984
2017-11-14,-2.9872906807463573
2017-11-15,-1.4128146866145719
2017-11-16,1.5005153933895787
2017-11-17,-3.0207589107288157
2017-11-20,-3.4275721937028103
2017-11-21,-3.6576492947654082
2017-11-22,-3.5653637234535296
2017-11-23,-2.6440836140420476
2017-11-24,-3.423203214219739
2017-11-27,-5.310146644951352
2017-11-28,-4.280720797415549
2017-11-29,-6.287259803062262
2017-11-30,-6.633883033484977
2017-12-01,-5.876771655630108
2017-12-04,-5.254562536164387
2017-12-05,-9.366100062951134
2017-12-06,-8.718622360817484
2017-12-07,-9.977557704299445
2017-12-08,-8.765107729286804
2017-12-11,-8.531530619801542
2017-12-12,-9.635634065457898
2017-12-13,-9.026049832717643
2017-12-14,-6.845761972918451
2017-12-15,-7.010251641649157
2017-12-18,-8.672730100115988
2017-12-19,-8.413959561955975
2017-12-20,-8.482435205188409
2017-12-21,-8.749650367740369
2017-12-22,-9.072421875088265
2017-12-25,-11.078781276534745
2017-12-26,-10.198537948647402
2017-12-27,-11.270181175647132
2017-12-28,-11.120699569026815
2017-12-29,-10.94560239074559
2018-01-02,-9.51186113077027
2018-01-03,-7.493435641890766
2018-01-04,-7.405875892537317
2018-01-05,-7.338783732163834
2018-01-08,-6.773596476226418
2018-01-09,-0.9852747004120088
2018-01-10,-2.749814829372288
2018-01-11,-3.4058262848968957
2018-01-12,-4.1632628234781315
2018-01-15,-6.399069047133466
2018-01-16,-6.495539139816131
2018-01-17,-6.236247431748055
2018-01-18,-5.982453762129458
2018-01-19,-7.631991050621901
2018-01-22,-7.110518168346358
2018-01-23,-7.583025823432443
2018-01-24,-7.2312993856892716
2018-01-25,-6.384203244678455
2018-01-26,-7.2410281142246795
2018-01-29,-8.09593768088236
2018-01-30,-8.92095796655994
2018-01-31,-11.424800768238153
2018-02-01,-15.608119586570446
2018-02-02,-15.802821209159745
2018-02-05,-15.094188585048428
2018-02-06,-20.849074558044055
2018-02-07,-20.829249687033712
2018-02-08,-20.23337148888641
2018-02-09,-22.95582667976609
2018-02-12,-20.854499947017548
2018-02-13,-21.46583613420009
2018-02-14,-20.696698567128458
2018-02-22,-19.208777128799394
2018-02-23,-18.394872680872876
2018-02-26,-17.45507780979454
2018-02-27,-18.189923065040926
2018-02-28,-18.083441154095013
2018-03-01,-17.178165574846826
2018-03-02,-17.902570967667252
2018-03-05,-17.90393279049126
2018-03-06,-17.412582913955987
2018-03-07,-17.830191658728754
2018-03-08,-17.205208407109428
