date,932000.CSI_成交额
2018-01-11,46484388527.0
2018-01-12,44534251199.0
2018-01-15,50717319709.0
2018-01-16,42571464263.0
2018-01-17,45643993849.0
2018-01-18,38706935321.0
2018-01-19,43205613290.0
2018-01-22,42361975727.0
2018-01-23,40607062975.0
2018-01-24,46155130830.0
2018-01-25,48984999805.0
2018-01-26,41237048962.0
2018-01-29,42853131378.0
2018-01-30,33833827264.0
2018-01-31,45000616695.0
2018-02-01,48358670425.0
2018-02-02,39613193835.0
2018-02-05,31614194169.0
2018-02-06,38561579227.0
2018-02-07,35960199891.0
2018-02-08,29638393990.0
2018-02-09,32866968900.0
2018-02-12,28842395385.0
2018-02-13,29629448225.0
2018-02-14,21306401632.0
2018-02-22,26602997406.0
2018-02-23,29736459409.0
2018-02-26,42458903302.0
2018-02-27,42729956586.0
2018-02-28,38278337340.0
2018-03-01,42769206406.0
2018-03-02,41497092068.0
2018-03-05,38107250951.0
2018-03-06,48401301449.0
2018-03-07,45059843418.0
2018-03-08,48325956752.0
2018-03-09,61654609426.0
2018-03-12,68136205992.0
2018-03-13,58822456355.0
2018-03-14,52125888741.0
2018-03-15,53175174529.0
2018-03-16,44273138439.0
2018-03-19,44282455335.0
2018-03-20,50557570664.0
2018-03-21,60335509039.0
2018-03-22,53678068259.0
2018-03-23,70070142897.0
2018-03-26,51638993733.0
2018-03-27,63043097771.0
2018-03-28,60389693485.0
2018-03-29,56614004924.0
2018-03-30,64897609063.0
2018-04-02,71483905053.0
2018-04-03,62576781820.0
2018-04-04,61737847223.0
2018-04-09,59634627644.0
2018-04-10,65520073590.0
2018-04-11,67565668580.0
2018-04-12,66438985831.0
2018-04-13,58966115875.0
2018-04-16,52623605019.0
2018-04-17,59315290540.0
2018-04-18,56497440963.0
2018-04-19,55893298801.0
2018-04-20,52132081285.0
2018-04-23,44419814699.0
2018-04-24,50793719256.0
2018-04-25,55205810605.0
2018-04-26,53632824504.0
2018-04-27,48467047858.0
2018-05-02,46609645231.0
2018-05-03,48062114192.0
2018-05-04,49415532253.0
2018-05-07,57283180775.0
2018-05-08,61882030055.0
2018-05-09,61472345494.0
2018-05-10,67570254550.0
2018-05-11,63924586399.0
2018-05-14,52418154885.0
2018-05-15,52678121727.0
2018-05-16,57247898733.0
2018-05-17,54730233005.0
2018-05-18,55670156691.0
2018-05-21,67051347077.0
2018-05-22,68559554943.0
2018-05-23,67972311155.0
2018-05-24,58577096764.0
2018-05-25,61979141713.0
2018-05-28,62718568535.0
2018-05-29,60243361846.0
2018-05-30,62813370335.0
2018-05-31,51560317251.0
2018-06-01,50569381201.0
2018-06-04,42499193957.0
2018-06-05,48470668593.0
2018-06-06,50096999965.0
2018-06-07,49412886661.0
2018-06-08,45385314259.0
2018-06-11,60858451251.0
2018-06-12,68144857537.0
2018-06-13,65274256977.0
2018-06-14,58608801726.0
2018-06-15,63398978600.0
2018-06-19,63001310774.0
2018-06-20,61185295297.0
2018-06-21,61281816110.0
2018-06-22,49793324295.0
2018-06-25,50268591743.0
2018-06-26,54777702040.0
2018-06-27,56920788319.0
2018-06-28,55376498160.0
2018-06-29,64384650902.0
2018-07-02,62361814916.0
2018-07-03,66737813590.0
2018-07-04,63555033277.0
2018-07-05,54686785320.0
2018-07-06,59589229191.0
2018-07-09,54507952953.0
2018-07-10,62065878438.0
2018-07-11,66668507175.0
2018-07-12,75594785916.0
2018-07-13,70025782049.0
2018-07-16,60832188818.0
2018-07-17,57878221305.0
2018-07-18,63986598356.0
2018-07-19,59000209492.0
2018-07-20,53203564418.0
2018-07-23,59129393524.0
2018-07-24,65837652482.0
2018-07-25,62758076435.0
2018-07-26,63509639566.0
2018-07-27,54390234662.0
2018-07-30,52580856353.0
2018-07-31,43207025582.0
2018-08-01,48892076605.0
2018-08-02,56354436076.0
2018-08-03,40234681758.0
2018-08-06,40771264398.0
2018-08-07,44599538049.0
2018-08-08,48236430586.0
2018-08-09,52795222651.0
2018-08-10,47499410241.0
2018-08-13,45316975392.0
2018-08-14,44316506971.0
2018-08-15,43936799287.0
2018-08-16,41049973014.0
2018-08-17,39866200999.0
2018-08-20,37954448715.0
2018-08-21,40982197882.0
2018-08-22,37055318952.0
2018-08-23,38507636211.0
2018-08-24,36714017960.0
2018-08-27,44560871000.0
2018-08-28,43236128012.0
2018-08-29,37417845371.0
2018-08-30,37923409010.0
2018-08-31,32955872425.0
2018-09-03,34250107400.0
2018-09-04,37355232171.0
2018-09-05,39765963988.0
2018-09-06,35978156524.0
2018-09-07,37930192182.0
2018-09-10,36211292009.0
2018-09-11,32050352357.0
2018-09-12,30638320991.0
2018-09-13,35430736439.0
2018-09-14,36964911754.0
2018-09-17,32502975347.0
2018-09-18,36385282750.0
2018-09-19,44776788957.0
2018-09-20,39187021859.0
2018-09-21,43107704814.0
2018-09-25,34862975601.0
2018-09-26,40872588312.0
2018-09-27,43216798784.0
2018-09-28,35238312490.0
2018-10-08,35537345112.0
2018-10-09,32185962517.0
2018-10-10,36044809680.0
2018-10-11,50787129463.0
2018-10-12,44430582826.0
2018-10-15,36550812094.0
2018-10-16,37123570197.0
2018-10-17,39683906653.0
2018-10-18,36029844374.0
2018-10-19,37451327543.0
2018-10-22,52975547336.0
2018-10-23,47243575965.0
2018-10-24,39940233973.0
2018-10-25,37555376902.0
2018-10-26,36097553885.0
2018-10-29,29742895843.0
2018-10-30,36883210241.0
2018-10-31,42349372602.0
2018-11-01,49395378232.0
2018-11-02,56581721323.0
2018-11-05,59862595311.0
2018-11-06,49946699421.0
2018-11-07,53671789922.0
2018-11-08,49758694099.0
2018-11-09,45310427413.0
2018-11-12,56754516770.0
2018-11-13,72810232528.0
2018-11-14,68709622712.0
2018-11-15,76656080166.0
2018-11-16,82546812813.0
2018-11-19,71816668826.0
2018-11-20,69240691565.0
2018-11-21,58957016561.0
2018-11-22,54492882386.0
2018-11-23,61616333730.0
2018-11-26,44538596736.0
2018-11-27,43983970744.0
2018-11-28,49050501308.0
2018-11-29,52172779279.0
2018-11-30,45200556237.0
2018-12-03,61337590129.0
2018-12-04,56791696150.0
2018-12-05,52642897235.0
2018-12-06,47308060443.0
2018-12-07,39637204825.0
2018-12-10,39379788633.0
2018-12-11,37597535170.0
2018-12-12,39764568618.0
2018-12-13,47292358324.0
2018-12-14,45242966772.0
2018-12-17,39164548698.0
2018-12-18,41768541727.0
2018-12-19,39375942266.0
2018-12-20,38758059066.0
2018-12-21,37940230820.0
2018-12-24,40315921470.0
2018-12-25,52771420514.0
2018-12-26,50437367308.0
2018-12-27,50357536042.0
2018-12-28,42136536250.0
2019-01-02,38900619281.0
2019-01-03,44886759720.0
2019-01-04,49855937815.0
2019-01-07,57438453030.0
2019-01-08,55796048858.0
2019-01-09,65829653922.0
2019-01-10,58033122700.0
2019-01-11,56653845079.0
2019-01-14,53618787281.0
2019-01-15,55837628031.0
2019-01-16,56089287071.0
2019-01-17,52358133978.0
2019-01-18,47506863588.0
2019-01-21,44210706063.0
2019-01-22,45762195624.0
2019-01-23,43768245442.0
2019-01-24,48202404907.0
2019-01-25,50227257726.0
2019-01-28,45821038786.0
2019-01-29,46174243262.0
2019-01-30,35154380915.0
2019-01-31,40577679127.0
2019-02-01,32276446495.0
2019-02-11,39371924784.0
2019-02-12,51004214018.0
2019-02-13,63884056718.0
2019-02-14,60981781803.0
2019-02-15,61967106843.0
2019-02-18,80434310574.0
2019-02-19,92174385878.0
2019-02-20,77360068558.0
2019-02-21,96249495016.0
2019-02-22,90596339971.0
2019-02-25,136576128340.99998
2019-02-26,143253254552.0
2019-02-27,113827488022.0
2019-02-28,89479927269.0
2019-03-01,84717522014.0
2019-03-04,131247133837.0
2019-03-05,131015452046.0
2019-03-06,157831075439.0
2019-03-07,165755861021.0
2019-03-08,162521653631.0
2019-03-11,134384164813.0
2019-03-12,169106370161.0
2019-03-13,162232373238.0
2019-03-14,121780973879.0
2019-03-15,112925186821.0
2019-03-18,113901021237.0
2019-03-19,114127523648.0
2019-03-20,118013822542.0
2019-03-21,137186137951.0
2019-03-22,129829166615.0
2019-03-25,124577604306.0
2019-03-26,122579804436.0
2019-03-27,109038564732.0
2019-03-28,113134651177.0
2019-03-29,116714713588.0
2019-04-01,148326720842.0
2019-04-02,160341996059.0
2019-04-03,135881299831.99998
2019-04-04,144494816401.0
2019-04-08,147726664247.0
2019-04-09,130205677877.0
2019-04-10,134354234891.0
2019-04-11,124214452388.0
2019-04-12,106433147939.0
2019-04-15,111321930507.0
2019-04-16,111150452756.0
2019-04-17,127046443224.0
2019-04-18,122519737350.0
2019-04-19,112717528024.0
2019-04-22,120816722511.0
2019-04-23,108136574564.0
2019-04-24,93461203223.0
2019-04-25,112232086338.0
2019-04-26,91695856656.0
2019-04-29,88902470664.0
2019-04-30,66879773158.0
2019-05-06,77111655513.0
2019-05-07,69490522638.0
2019-05-08,68263784213.0
2019-05-09,60371642861.0
2019-05-10,88791070263.0
2019-05-13,74870903622.0
2019-05-14,71315109589.0
2019-05-15,84007967786.0
2019-05-16,86438096659.0
2019-05-17,95062379589.0
2019-05-20,72579103103.0
2019-05-21,77343391000.0
2019-05-22,78498319820.0
2019-05-23,73587096181.0
2019-05-24,60531305152.0
2019-05-27,69825130939.0
2019-05-28,81711449723.0
2019-05-29,77397948067.0
2019-05-30,79281368903.0
2019-05-31,74612535915.0
2019-06-03,78327771517.0
2019-06-04,70023298861.0
2019-06-05,68717331119.0
2019-06-06,66909702981.0
2019-06-10,57959632393.0
2019-06-11,85743155717.0
2019-06-12,88769619178.0
2019-06-13,82742275588.0
2019-06-14,76093680972.0
2019-06-17,61823402855.0
2019-06-18,60687337185.0
2019-06-19,80912149786.0
2019-06-20,89785428344.0
2019-06-21,106744510583.0
2019-06-24,94308630570.0
2019-06-25,88612870884.0
2019-06-26,73558041589.0
2019-06-27,81056187102.0
2019-06-28,77853403813.0
2019-07-01,94181670657.0
2019-07-02,91277075027.0
2019-07-03,74610729507.0
2019-07-04,68821368068.0
2019-07-05,60463273525.0
2019-07-08,77421374017.0
2019-07-09,59454153288.0
2019-07-10,60844875146.0
2019-07-11,61164526955.0
2019-07-12,56664598987.0
2019-07-15,66010101426.0
2019-07-16,61333065756.0
2019-07-17,64695259476.0
2019-07-18,63171029868.0
2019-07-19,57518044718.0
2019-07-22,58939745714.0
2019-07-23,50203466967.0
2019-07-24,63123613891.0
2019-07-25,60693059916.0
2019-07-26,54030017938.0
2019-07-29,51450236199.0
2019-07-30,56514255310.0
2019-07-31,53741090756.0
2019-08-01,56510901738.0
2019-08-02,64269087469.0
2019-08-05,56888119426.0
2019-08-06,71392954274.0
2019-08-07,54627560243.0
2019-08-08,50205783437.0
2019-08-09,54740143597.0
2019-08-12,51471294769.0
2019-08-13,49920904346.0
2019-08-14,57266181930.0
2019-08-15,57245934612.0
2019-08-16,61284897559.0
2019-08-19,81546507714.0
2019-08-20,85177721324.0
2019-08-21,74857111285.0
2019-08-22,72111199451.0
2019-08-23,74365362587.0
2019-08-26,67278360590.0
2019-08-27,78680620340.0
2019-08-28,77115388842.0
2019-08-29,73587525341.0
2019-08-30,82409038050.0
2019-09-02,79393811769.0
2019-09-03,85022278447.0
2019-09-04,88369190047.0
2019-09-05,116474890006.0
2019-09-06,96596455075.0
2019-09-09,112636019212.0
2019-09-10,114835196750.0
2019-09-11,104069944599.0
2019-09-12,91579029133.0
2019-09-16,98186671149.0
2019-09-17,99103028957.0
2019-09-18,82252504845.0
2019-09-19,85108417053.0
2019-09-20,91637929913.0
2019-09-23,81737980778.0
2019-09-24,91797215217.0
2019-09-25,89367140081.0
2019-09-26,88692199834.0
2019-09-27,67696466164.00001
2019-09-30,54829073841.0
2019-10-08,56561529346.0
2019-10-09,58404272690.0
2019-10-10,66784667212.0
2019-10-11,73715599785.0
2019-10-14,81823329535.0
2019-10-15,79473552663.0
2019-10-16,69381107925.0
2019-10-17,62708356455.0
2019-10-18,67360308677.0
2019-10-21,60415653911.0
2019-10-22,61734208706.0
2019-10-23,64245550875.0
2019-10-24,60212512226.0
2019-10-25,62427116975.0
2019-10-28,79432469332.0
2019-10-29,87571910909.0
2019-10-30,74305110066.0
2019-10-31,66136440159.0
2019-11-01,60298622963.0
2019-11-04,62835981833.0
2019-11-05,60680170771.0
2019-11-06,60545162709.0
2019-11-07,59094887736.0
2019-11-08,64325661775.0
2019-11-11,63425911076.0
2019-11-12,55738423453.0
2019-11-13,52826089866.0
2019-11-14,57969537031.0
2019-11-15,60584450887.0
2019-11-18,53696884894.0
2019-11-19,63122388947.0
2019-11-20,63772812105.0
2019-11-21,54305856613.0
2019-11-22,62266160633.0
2019-11-25,51759112206.0
2019-11-26,44989099675.0
2019-11-27,45723790958.0
2019-11-28,48478928617.0
2019-11-29,45277277791.0
2019-12-02,47394988009.0
2019-12-03,49604188566.0
2019-12-04,51280313616.0
2019-12-05,60053121939.0
2019-12-06,61248226851.0
2019-12-09,67372801261.00001
2019-12-10,68997885061.0
2019-12-11,69846851464.0
2019-12-12,70444556718.0
2019-12-13,73965094555.0
2019-12-16,89743499695.0
2019-12-17,104252547927.0
2019-12-18,101472947574.0
2019-12-19,97636534082.0
2019-12-20,94044833202.0
2019-12-23,84977707690.0
2019-12-24,72739312693.0
2019-12-25,81009414100.0
2019-12-26,83641595431.0
2019-12-27,92988517721.0
2019-12-30,83591675539.0
2019-12-31,76469473543.0
2020-01-02,97650244628.0
2020-01-03,110719836475.0
2020-01-06,118227703768.0
2020-01-07,117951321345.0
2020-01-08,124095457470.0
2020-01-09,113017979420.0
2020-01-10,107470566543.0
2020-01-13,103322642435.0
2020-01-14,114381047455.0
2020-01-15,102767044836.0
2020-01-16,98358107678.0
2020-01-17,95245680719.0
2020-01-20,100097435782.0
2020-01-21,100485213997.0
2020-01-22,102977220215.0
2020-01-23,111864146117.0
2020-02-03,44209463840.0
2020-02-04,121764506610.0
2020-02-05,114809656097.0
2020-02-06,125481773478.0
2020-02-07,138454037580.0
2020-02-10,133895190278.0
2020-02-11,121927066050.0
2020-02-12,116950908798.0
2020-02-13,127896877433.0
2020-02-14,117153786903.0
2020-02-17,135816618349.0
2020-02-18,161271955154.0
2020-02-19,167717764425.0
2020-02-20,163201694948.0
2020-02-21,180730149725.0
2020-02-24,184724999070.0
2020-02-25,212158691760.0
2020-02-26,193176095031.0
2020-02-27,156755796823.0
2020-02-28,163975335041.0
2020-03-02,148568487634.0
2020-03-03,180075905980.0
2020-03-04,157085806174.0
2020-03-05,180476584145.0
2020-03-06,167612127765.0
2020-03-09,174224431419.0
2020-03-10,178249733621.0
2020-03-11,171964082446.0
2020-03-12,150083971712.0
2020-03-13,155808151018.0
2020-03-16,155037455657.0
2020-03-17,132361066644.0
2020-03-18,139404126384.0
2020-03-19,123004552465.0
2020-03-20,122516768461.0
2020-03-23,116353933511.0
2020-03-24,120205468994.0
2020-03-25,122845841078.0
2020-03-26,112608126067.0
2020-03-27,107730969157.0
2020-03-30,105875062035.0
2020-03-31,95788944294.0
2020-04-01,97200269396.0
2020-04-02,99541193694.0
2020-04-03,104135031494.0
2020-04-07,123956777040.0
2020-04-08,129508094235.0
2020-04-09,124651167567.0
2020-04-10,123548664790.0
2020-04-13,90584496552.0
2020-04-14,96003181684.0
2020-04-15,109971261992.0
2020-04-16,105525576472.0
2020-04-17,117026676568.0
2020-04-20,101342050533.0
2020-04-21,110551676979.0
2020-04-22,114300560047.0
2020-04-23,124004815795.0
2020-04-24,116563890513.0
2020-04-27,95157156207.0
2020-04-28,105763403006.0
2020-04-29,83896307974.0
2020-04-30,92818483785.0
2020-05-06,94253741139.0
2020-05-07,101143168146.0
2020-05-08,101686608742.0
2020-05-11,103630440682.0
2020-05-12,94377525604.0
2020-05-13,93049935919.0
2020-05-14,97461178504.0
2020-05-15,94365608076.0
2020-05-18,105024915986.0
2020-05-19,98120293965.0
2020-05-20,108410691592.0
2020-05-21,99125976434.0
2020-05-22,93480310536.0
2020-05-25,80411486549.0
2020-05-26,90651664680.0
2020-05-27,100909701797.0
2020-05-28,96350076126.0
2020-05-29,90831132653.0
2020-06-01,111606970817.0
2020-06-02,116961251450.0
2020-06-03,123020191340.0
2020-06-04,108687542862.0
2020-06-05,104523086962.0
2020-06-08,104984896411.0
2020-06-09,94161152520.0
2020-06-10,90524052045.0
2020-06-11,104207313161.0
2020-06-12,97825444473.0
2020-06-15,105070002491.0
2020-06-16,102724545948.0
2020-06-17,117145726994.0
2020-06-18,108632755567.0
2020-06-19,100377485709.0
2020-06-22,104167755999.0
2020-06-23,98941164400.0
2020-06-24,96153843393.0
2020-06-29,92339950953.0
2020-06-30,98823390525.0
2020-07-01,112112709516.0
2020-07-02,114352722687.0
2020-07-03,125848985050.0
2020-07-06,175407152974.0
2020-07-07,200485916694.0
2020-07-08,182062599852.0
2020-07-09,217150975609.0
2020-07-10,200351896666.0
2020-07-13,214125996450.0
2020-07-14,221335209139.0
2020-07-15,198617680198.0
2020-07-16,167951680179.0
2020-07-17,127741182104.0
2020-07-20,134955205261.0
2020-07-21,135864780851.00002
2020-07-22,143597387532.0
2020-07-23,152299741293.0
2020-07-24,163950294606.0
2020-07-27,113962047869.0
2020-07-28,117854710139.0
2020-07-29,131544736414.0
2020-07-30,148161325301.0
2020-07-31,153047196620.0
2020-08-03,181640732865.0
2020-08-04,192607687383.0
2020-08-05,166442857610.0
2020-08-06,163296436551.0
2020-08-07,159979700522.0
2020-08-10,145245562611.0
2020-08-11,153131009584.0
2020-08-12,143379444157.0
2020-08-13,132710760664.0
2020-08-14,126734949259.0
2020-08-17,144051714370.0
2020-08-18,157114527195.0
2020-08-19,161603215574.0
2020-08-20,126541901286.0
2020-08-21,124195935549.0
2020-08-24,125758692225.0
2020-08-25,144915972079.0
2020-08-26,141143189585.0
2020-08-27,133609511991.0
2020-08-28,142010848845.0
2020-08-31,143331819918.0
2020-09-01,131393600543.0
2020-09-02,165940786495.0
2020-09-03,159004385198.0
2020-09-04,146608528194.0
2020-09-07,177622143941.0
2020-09-08,170922242757.0
2020-09-09,203375792308.0
2020-09-10,167763506205.0
2020-09-11,117832804635.0
2020-09-14,135709268527.00002
2020-09-15,133182412517.0
2020-09-16,116491212913.0
2020-09-17,116564114789.0
2020-09-18,123489955132.0
2020-09-21,116372231336.0
2020-09-22,114738259106.0
2020-09-23,111664421348.0
2020-09-24,113108225871.0
2020-09-25,94172328857.0
2020-09-28,84477265275.0
2020-09-29,88068445004.0
2020-09-30,86814555032.0
2020-10-09,107289351650.0
2020-10-12,146227642713.0
2020-10-13,147582869399.0
2020-10-14,152793609414.0
2020-10-15,139086736498.0
2020-10-16,130516301243.0
2020-10-19,132110741419.0
2020-10-20,123997100561.0
2020-10-21,133997464601.0
2020-10-22,122318167247.0
2020-10-23,129424550121.0
2020-10-26,117721194023.0
2020-10-27,122423159446.0
2020-10-28,131844951743.0
2020-10-29,139595562650.0
2020-10-30,144823328807.0
2020-11-02,118262267822.0
2020-11-03,123327351749.0
2020-11-04,126936608356.0
2020-11-05,136878698576.99998
2020-11-06,127806435053.0
2020-11-09,146359376299.0
2020-11-10,138720102005.0
2020-11-11,114976476978.0
2020-11-12,102385660041.0
2020-11-13,96691675813.0
2020-11-16,108626682587.0
2020-11-17,115826765839.0
2020-11-18,109732619795.0
2020-11-19,114755347875.0
2020-11-20,110818836879.0
2020-11-23,124079537192.0
2020-11-24,111109622546.0
2020-11-25,116666880925.0
2020-11-26,105085733092.0
2020-11-27,102643626650.0
2020-11-30,104808573345.0
2020-12-01,105038348977.0
2020-12-02,109096406745.0
2020-12-03,108108193161.0
2020-12-04,98983854967.0
2020-12-07,98768355899.0
2020-12-08,93794304171.0
2020-12-09,104348083876.0
2020-12-10,93960416699.0
2020-12-11,107983298398.0
2020-12-14,97337875766.0
2020-12-15,95749339908.0
2020-12-16,100515879376.0
2020-12-17,105572790650.0
2020-12-18,101808194386.0
2020-12-21,110036148918.0
2020-12-22,127271028813.0
2020-12-23,122446523938.0
2020-12-24,124672928395.0
2020-12-25,111250146711.0
2020-12-28,115859762601.0
2020-12-29,113183695470.0
2020-12-30,98685239611.0
2020-12-31,104625495550.0
2021-01-04,122866774328.0
2021-01-05,130453755363.0
2021-01-06,130132215760.0
2021-01-07,130039747761.0
2021-01-08,105996582108.0
2021-01-11,106345825680.0
2021-01-12,89716166681.0
2021-01-13,101545568625.0
2021-01-14,88343856998.0
2021-01-15,84158101411.0
2021-01-18,90966916822.0
2021-01-19,98298719003.0
2021-01-20,90139916360.0
2021-01-21,102750788025.0
2021-01-22,100816023075.0
2021-01-25,101548616943.0
2021-01-26,84122772152.0
2021-01-27,80530147458.0
2021-01-28,81627494693.0
2021-01-29,84447407662.0
2021-02-01,75141097037.0
2021-02-02,72106044756.0
2021-02-03,79302169227.0
2021-02-04,78150759645.0
2021-02-05,71140292170.0
2021-02-08,61356126648.0
2021-02-09,62039017763.0
2021-02-10,59646460142.0
2021-02-18,75521317610.0
2021-02-19,81518055410.0
2021-02-22,112807662490.0
2021-02-23,90836575562.0
2021-02-24,88719189911.0
2021-02-25,83427905867.0
2021-02-26,82877509475.0
2021-03-01,88905749441.0
2021-03-02,88593899400.0
2021-03-03,85765866390.0
2021-03-04,97831586247.0
2021-03-05,96300515764.0
2021-03-08,99506413607.0
2021-03-09,97155175865.0
2021-03-10,77066060476.0
2021-03-11,77042684089.0
2021-03-12,82591348076.0
2021-03-15,80121534491.0
2021-03-16,89279168089.0
2021-03-17,90036738918.0
2021-03-18,90765409217.0
2021-03-19,91038488539.0
2021-03-22,93524550795.0
2021-03-23,101019702409.0
2021-03-24,91021488913.0
2021-03-25,86916414373.0
2021-03-26,88064167959.0
2021-03-29,89724497254.0
2021-03-30,91689803086.0
2021-03-31,81835354779.0
2021-04-01,85613771278.0
2021-04-02,82912383050.0
2021-04-06,84513269242.0
2021-04-07,87875706321.0
2021-04-08,97175789492.0
2021-04-09,86922098460.0
2021-04-12,91116931161.0
2021-04-13,88128340407.0
2021-04-14,84944624587.0
2021-04-15,87400193222.0
2021-04-16,98665424250.0
2021-04-19,107960689925.0
2021-04-20,111173212303.0
2021-04-21,99648767516.0
2021-04-22,96948382747.0
2021-04-23,98766695477.0
2021-04-26,104423046058.0
2021-04-27,98960002221.0
2021-04-28,95192874894.0
2021-04-29,94051651505.0
2021-04-30,92452649271.0
2021-05-06,95642493942.0
2021-05-07,96110371312.0
2021-05-10,96594632723.0
2021-05-11,99359629331.0
2021-05-12,103275405516.0
2021-05-13,108153594832.0
2021-05-14,108731962357.0
2021-05-17,107561382067.0
2021-05-18,94668617563.0
2021-05-19,100760623489.0
2021-05-20,106343218892.0
2021-05-21,102689054398.0
2021-05-24,101928596878.0
2021-05-25,105834351168.0
2021-05-26,110165682031.0
2021-05-27,116115396753.0
2021-05-28,123646814557.0
2021-05-31,124973072558.0
2021-06-01,135427848573.00002
2021-06-02,133414055229.0
2021-06-03,117245351276.0
2021-06-04,112550287880.0
2021-06-07,116419966699.0
2021-06-08,120779468140.0
2021-06-09,115737618619.0
2021-06-10,124105270989.0
2021-06-11,125501764684.0
2021-06-15,132847170777.0
2021-06-16,126485067215.0
2021-06-17,125869700632.0
2021-06-18,133778346193.0
2021-06-21,141030403830.0
2021-06-22,150617484897.0
2021-06-23,151014434005.0
2021-06-24,143656490514.0
2021-06-25,136937438930.0
2021-06-28,135468086208.99998
2021-06-29,138899131014.0
2021-06-30,137002732907.0
2021-07-01,148101344952.0
2021-07-02,132370168702.0
2021-07-05,137602317991.0
2021-07-06,150313841603.0
2021-07-07,140705414858.0
2021-07-08,160420814781.0
2021-07-09,152580181298.0
2021-07-12,174108291679.0
2021-07-13,174811595037.0
2021-07-14,174623541940.0
2021-07-15,159212325740.0
2021-07-16,155123079035.0
2021-07-19,154539837952.0
2021-07-20,142284709119.0
2021-07-21,170414805014.0
2021-07-22,188291148197.0
2021-07-23,194585925373.0
2021-07-26,185326056924.0
2021-07-27,196521450732.0
2021-07-28,169514193480.0
2021-07-29,169824410663.0
2021-07-30,192680278394.0
2021-08-02,200502944878.0
2021-08-03,203329999132.0
2021-08-04,178236752580.0
2021-08-05,180321267044.0
2021-08-06,171844575959.0
2021-08-09,173846157836.0
2021-08-10,196436238922.0
2021-08-11,199988753739.0
2021-08-12,204151902184.0
2021-08-13,202322123628.0
2021-08-16,201934720689.0
2021-08-17,204561949247.0
2021-08-18,175344998696.0
2021-08-19,170388006630.0
2021-08-20,170609488035.0
2021-08-23,198885059619.0
2021-08-24,211299073794.0
2021-08-25,201295284469.0
2021-08-26,215980217465.0
2021-08-27,210772329771.0
2021-08-30,220359409195.0
2021-08-31,201461982130.0
2021-09-01,212488186387.0
2021-09-02,190706002562.0
2021-09-03,217794419227.0
2021-09-06,191701266638.0
2021-09-07,196098588157.0
2021-09-08,217093169491.0
2021-09-09,214733088671.0
2021-09-10,208058659639.0
2021-09-13,203021627600.0
2021-09-14,219680501905.0
2021-09-15,205397250810.0
2021-09-16,233315654835.0
2021-09-17,214801042361.0
2021-09-22,190031893827.0
2021-09-23,212396260481.0
2021-09-24,195677228906.0
2021-09-27,192049135409.0
2021-09-28,144920488653.0
2021-09-29,148250885353.0
2021-09-30,134477404180.0
2021-10-08,145744163985.0
2021-10-11,135659629338.0
2021-10-12,139975864824.0
2021-10-13,119248515831.0
2021-10-14,124790360103.0
2021-10-15,132351931600.0
2021-10-18,131151116183.0
2021-10-19,137388556157.0
2021-10-20,149228197117.0
2021-10-21,145777932409.0
2021-10-22,146520858090.0
2021-10-25,144456869407.0
2021-10-26,159507258969.0
2021-10-27,157656178664.0
2021-10-28,152466729804.0
2021-10-29,148073462645.0
2021-11-01,166263229627.0
2021-11-02,179549113559.0
2021-11-03,145237490297.0
2021-11-04,166250700622.0
2021-11-05,188062541920.0
2021-11-08,167202890224.0
2021-11-09,172534374386.0
2021-11-10,173155893477.0
2021-11-11,185455340381.0
2021-11-12,185531599078.0
2021-11-15,206299303805.0
2021-11-16,198231539043.0
2021-11-17,192481094945.0
2021-11-18,208439089555.0
2021-11-19,198231146799.0
2021-11-22,204903143193.0
2021-11-23,212531550015.0
2021-11-24,206883594594.0
2021-11-25,203484799217.0
2021-11-26,203519518243.0
2021-11-29,206563848989.0
2021-11-30,224020469337.0
2021-12-01,215606267554.0
2021-12-02,216293810342.0
2021-12-03,188624663527.0
2021-12-06,194118644413.0
2021-12-07,187190265551.0
2021-12-08,170991367055.0
2021-12-09,182153451095.0
2021-12-10,181175854376.0
2021-12-13,210169667098.0
2021-12-14,219542592831.0
2021-12-15,224662405705.0
2021-12-16,223596376830.0
2021-12-17,234761119981.0
2021-12-20,228107462186.0
2021-12-21,208834353282.0
2021-12-22,230002552972.0
2021-12-23,217305437843.0
2021-12-24,232825527978.0
2021-12-27,198585924405.0
2021-12-28,199468699415.0
2021-12-29,197035071425.0
2021-12-30,208647876239.0
2021-12-31,218988163400.0
2022-01-04,248807279305.0
2022-01-05,261326940578.0
2022-01-06,225855746359.0
2022-01-07,241153507229.0
2022-01-10,192377753063.0
2022-01-11,208140450385.0
2022-01-12,210896473377.0
2022-01-13,221053916447.0
2022-01-14,229900926193.0
2022-01-17,234651779605.0
2022-01-18,258952415292.0
2022-01-19,214613896901.0
2022-01-20,231749121340.0
2022-01-21,185047345377.0
2022-01-24,153362990255.0
2022-01-25,182392852299.0
2022-01-26,146317226454.0
2022-01-27,149440320471.0
2022-01-28,141585164983.0
2022-02-07,142389738451.0
2022-02-08,157299720342.0
2022-02-09,173281805012.0
2022-02-10,174921480326.0
2022-02-11,183914887918.0
2022-02-14,160911089862.0
2022-02-15,160615793714.0
2022-02-16,175244989719.0
2022-02-17,198527842089.0
2022-02-18,168262223671.0
2022-02-21,193136744200.0
2022-02-22,208120618056.0
2022-02-23,219091579989.0
