date,000905.SH_对_8841431.WI_相对强弱
2009-09-16,0.5858399141208239
2009-09-17,0.5827086412059062
2009-09-18,0.5806599427844384
2009-09-21,0.580222801116792
2009-09-22,0.5789897910435242
2009-09-23,0.5739276272675646
2009-09-24,0.5744217142211453
2009-09-25,0.5738405084644619
2009-09-28,0.577018390474084
2009-09-29,0.5829928870204635
2009-09-30,0.5834750403193179
2009-10-09,0.5848584999659692
2009-10-12,0.5823647980062489
2009-10-13,0.5816161083272978
2009-10-14,0.5803175279090113
2009-10-15,0.5790740702529077
2009-10-16,0.578681189657639
2009-10-19,0.579488341592628
2009-10-20,0.5775975350783235
2009-10-21,0.5781067123240774
2009-10-22,0.5762196203138783
2009-10-23,0.577533452428716
2009-10-26,0.5756880781877309
2009-10-27,0.5764490993069867
2009-10-28,0.5755009523692678
2009-10-29,0.5768759530657706
2009-10-30,0.5781096655813224
2009-11-02,0.5818548467284372
2009-11-03,0.582434992668931
2009-11-04,0.5812666119356462
2009-11-05,0.579678943385052
2009-11-06,0.580840673858848
2009-11-09,0.5800232673859252
2009-11-10,0.5806996261743641
2009-11-11,0.5791468231840214
2009-11-12,0.5777048696509378
2009-11-13,0.5769514792828362
2009-11-16,0.5772185542279755
2009-11-17,0.5766630495809736
2009-11-18,0.5744465437714371
2009-11-19,0.5714532366121099
2009-11-20,0.5705604307304479
2009-11-23,0.5690396101398519
2009-11-24,0.5723495446447461
2009-11-25,0.5712911991682188
2009-11-26,0.5683239051621413
2009-11-27,0.5675859924815361
2009-11-30,0.5685949722006156
2009-12-01,0.5655577291586555
2009-12-02,0.5636164489420382
2009-12-03,0.5606106236244501
2009-12-04,0.5634421995722969
2009-12-07,0.5606918932298312
2009-12-08,0.5579721834067227
2009-12-09,0.557395765464462
2009-12-10,0.5563336853036294
2009-12-11,0.5565014529374032
2009-12-14,0.5567622289317653
2009-12-15,0.5541336424677411
2009-12-16,0.5539070087671313
2009-12-17,0.5538439815735966
2009-12-18,0.5525816002978631
2009-12-21,0.5519573541945846
2009-12-22,0.5537463320925776
2009-12-23,0.5535297986241419
2009-12-24,0.5546701365249556
2009-12-25,0.5555495325718951
2009-12-28,0.5546748421329349
2009-12-29,0.5523683688336365
2009-12-30,0.5528423870976639
2009-12-31,0.5516388757331214
2010-01-04,0.5527683029735999
2010-01-05,0.5521089861242713
2010-01-06,0.5529600231378314
2010-01-07,0.5526426293284424
2010-01-08,0.553014388596373
2010-01-11,0.550730657947592
2010-01-12,0.5507459264152441
2010-01-13,0.5480055091036478
2010-01-14,0.5475324956372262
2010-01-15,0.5475544868353034
2010-01-18,0.5486113953632968
2010-01-19,0.5490702203010209
2010-01-20,0.5480522725378286
2010-01-21,0.5442433341398082
2010-01-22,0.5444879082391946
2010-01-25,0.5443811905508615
2010-01-26,0.54319251381014
2010-01-27,0.5443022281882846
2010-01-28,0.5478153398922057
2010-01-29,0.5475184180261681
2010-02-01,0.5508489848257044
2010-02-02,0.5488022854063829
2010-02-03,0.5469610252383782
2010-02-04,0.5459529760575517
2010-02-05,0.5407014278313359
2010-02-08,0.5383933814077616
2010-02-09,0.5385212340156343
2010-02-10,0.5377417288394427
2010-02-11,0.5394532448168701
2010-02-12,0.5355993576861858
2010-02-22,0.5335997339454985
2010-02-23,0.531339878321797
2010-02-24,0.5295487161048705
2010-02-25,0.5291120931414373
2010-02-26,0.5270476096057385
2010-03-01,0.5236517885554207
2010-03-02,0.5225981269336732
2010-03-03,0.5232980505208414
2010-03-04,0.5232166901921917
2010-03-05,0.5225037166063581
2010-03-08,0.5210073129899453
2010-03-09,0.5202380352868812
2010-03-10,0.517748600540256
2010-03-11,0.5129934440004672
2010-03-12,0.5118581772898942
2010-03-15,0.5113191791717724
2010-03-16,0.5092285309607804
2010-03-17,0.5105927024995316
2010-03-18,0.5093512156910364
2010-03-19,0.508568865734809
2010-03-22,0.506857886744285
2010-03-23,0.505827417243509
2010-03-24,0.5043318630337672
2010-03-25,0.5022211750470533
2010-03-26,0.5039468641442043
2010-03-29,0.5052743206049235
2010-03-30,0.5017284983271374
2010-03-31,0.49966785161220356
2010-04-01,0.49940652195796337
2010-04-02,0.499840780198186
2010-04-06,0.497044141998191
2010-04-07,0.4954443848680869
2010-04-08,0.4965434307424612
2010-04-09,0.49674538769636195
2010-04-12,0.4941297038094382
2010-04-13,0.5008783923424712
2010-04-14,0.5007697555715311
2010-04-15,0.5008961763969323
2010-04-16,0.49951190555022135
2010-04-19,0.4976670444320557
2010-04-20,0.4998609367551476
2010-04-21,0.5001099807491536
2010-04-22,0.49750146926878697
2010-04-23,0.4964327143762291
2010-04-26,0.4986286095133675
2010-04-27,0.5004923904498968
2010-04-28,0.4997738873499452
2010-04-29,0.49757869723503473
2010-04-30,0.5038727143532822
2010-05-04,0.5044585755668851
2010-05-05,0.5021387284152619
2010-05-06,0.5016398534067619
2010-05-07,0.5020419276676006
2010-05-10,0.5003956471673312
2010-05-11,0.49884413763962954
2010-05-12,0.49804327978355406
2010-05-13,0.5010127034802812
2010-05-14,0.5028819414494361
2010-05-17,0.5062629442347595
2010-05-18,0.5092742332472998
2010-05-19,0.5110420292548647
2010-05-20,0.5118617759328817
2010-05-21,0.5128807291526477
2010-05-24,0.5114667272379618
2010-05-25,0.5097889728025004
2010-05-26,0.5090730104129827
2010-05-27,0.5079926559544005
2010-05-28,0.5069819817339482
2010-05-31,0.5075041133368858
2010-06-01,0.5090796380752296
2010-06-02,0.5070922098543887
2010-06-03,0.5059660406418289
2010-06-04,0.5044027793305084
2010-06-07,0.50160428168424
2010-06-08,0.49836097487216224
2010-06-09,0.4987051061551989
2010-06-10,0.4985005206466518
2010-06-11,0.496779984982742
2010-06-17,0.4946291081461462
2010-06-18,0.4958882005918596
2010-06-21,0.4951835632502531
2010-06-22,0.4938330001094177
2010-06-23,0.4912365903456007
2010-06-24,0.4897867152238569
2010-06-25,0.4901860051070723
2010-06-28,0.48955700488024334
2010-06-29,0.49225398336094484
2010-06-30,0.49410399175630393
2010-07-01,0.49169229812812737
2010-07-02,0.48986393875184275
2010-07-05,0.48872696917892994
2010-07-06,0.48850830621681796
2010-07-07,0.48931007679445315
2010-07-08,0.4877220921633024
2010-07-09,0.4880156186366248
2010-07-12,0.48610325216349864
2010-07-13,0.4843900327074894
2010-07-14,0.4829769410965301
2010-07-15,0.4842532378952766
2010-07-16,0.4835543627508122
2010-07-19,0.483525043827056
2010-07-20,0.48369139411883577
2010-07-21,0.4840982026255907
2010-07-22,0.48357162639272105
2010-07-23,0.4824554426419384
2010-07-26,0.4823478392393928
2010-07-27,0.48224998792853213
2010-07-28,0.48338607548997714
2010-07-29,0.48250986305640137
2010-07-30,0.48290688251738895
2010-08-02,0.48224153277214094
2010-08-03,0.48183538790793423
2010-08-04,0.482411771090055
2010-08-05,0.4827658139652049
2010-08-06,0.4832361825312043
2010-08-09,0.4819844133217981
2010-08-10,0.4815994938014448
2010-08-11,0.4805105734532103
2010-08-12,0.4793639618430268
2010-08-13,0.4789371662380989
2010-08-16,0.4804178918776568
2010-08-17,0.47957121132649655
2010-08-18,0.48018793699277756
2010-08-19,0.47852468431953255
2010-08-20,0.4777586725056471
2010-08-23,0.47659021313169625
2010-08-24,0.47597047069308523
2010-08-25,0.47668535202132883
2010-08-26,0.4768848954070537
2010-08-27,0.4774761581068471
2010-08-30,0.47884625580140655
2010-08-31,0.4780232221119346
2010-09-01,0.4775211332738701
2010-09-02,0.47624092767722753
2010-09-03,0.47387177383210055
2010-09-06,0.4743912791015284
2010-09-07,0.4726964805957407
2010-09-08,0.47351393539110687
2010-09-09,0.47430297529640797
2010-09-10,0.4737213140874269
2010-09-13,0.4742268184137938
2010-09-14,0.4749646083159687
2010-09-15,0.4763340434289117
2010-09-16,0.47634374566107096
2010-09-17,0.4759921930269536
2010-09-20,0.47737881670713456
2010-09-21,0.4800534296953127
2010-09-27,0.48262335670514284
2010-09-28,0.48500875493663553
2010-09-29,0.48510476656917584
2010-09-30,0.48599868853698036
2010-10-08,0.4861436329257369
2010-10-11,0.48501907706966
2010-10-12,0.483029728300332
2010-10-13,0.48434636022508065
2010-10-14,0.4845939737528494
2010-10-15,0.49088804146945836
2010-10-18,0.49167371052665876
2010-10-19,0.4884578417219417
2010-10-20,0.4893420480597939
2010-10-21,0.4901354735138296
2010-10-22,0.4889126179099631
2010-10-25,0.4905262583755138
2010-10-26,0.49225879894600005
2010-10-27,0.48859750617157394
2010-10-28,0.4869831015084195
2010-10-29,0.4877225929448256
2010-11-01,0.49023668102075657
2010-11-02,0.48817789862734484
2010-11-03,0.48692871657831993
2010-11-04,0.4902179168123853
2010-11-05,0.49116680728528084
2010-11-08,0.48972572906166567
2010-11-09,0.49045829160435633
2010-11-10,0.48826069486993695
2010-11-11,0.49000573134141223
2010-11-12,0.4911049302440597
2010-11-15,0.4892706261709953
2010-11-16,0.48265588364299006
2010-11-17,0.4733554593554125
2010-11-18,0.4738092626848682
2010-11-19,0.47496136883712636
2010-11-22,0.4731473917374145
2010-11-23,0.4695905998798932
2010-11-24,0.47183396777446296
2010-11-25,0.47328747719870967
2010-11-26,0.47126370289449226
2010-11-29,0.46917163179180127
2010-11-30,0.47231873294901305
2010-12-01,0.47012879486164566
2010-12-02,0.4666317413166887
2010-12-03,0.4662174639440033
2010-12-06,0.4656464118183027
2010-12-07,0.4657169542119273
2010-12-08,0.46652387516310373
2010-12-09,0.4658502006057581
2010-12-10,0.4674407562359393
2010-12-13,0.4670288904848024
2010-12-14,0.4664751440111483
2010-12-15,0.4657333011642202
2010-12-16,0.4633141145291738
2010-12-17,0.4621213153072972
2010-12-20,0.46272353393299254
2010-12-21,0.4610879017916932
2010-12-22,0.46023874101046974
2010-12-23,0.4593764205649571
2010-12-24,0.4607779848524415
2010-12-27,0.4608597712723847
2010-12-28,0.45776674079095975
2010-12-29,0.45807280149979984
2010-12-30,0.45887121775831946
2010-12-31,0.461151336847863
2011-01-04,0.4607632852340648
2011-01-05,0.4617984884298805
2011-01-06,0.46013041461246607
2011-01-07,0.4592884386940058
2011-01-10,0.4555951907647508
2011-01-11,0.4576192407056471
2011-01-12,0.4569241475835182
2011-01-13,0.4563944665337228
2011-01-14,0.4559875618815998
2011-01-17,0.4544926502950905
2011-01-18,0.4534672312653354
2011-01-19,0.4551352241578354
2011-01-20,0.4557647985357412
2011-01-21,0.45500562764182395
2011-01-24,0.45162521654239596
2011-01-25,0.45310540450241343
2011-01-26,0.45448000969416685
2011-01-27,0.45709843689930624
2011-01-28,0.4565499610318931
2011-01-31,0.4580681462773327
2011-02-01,0.45917626163699926
2011-02-09,0.4594274769587211
2011-02-10,0.45759718311852304
2011-02-11,0.4578112731150504
2011-02-14,0.4593360523164551
2011-02-15,0.4579644296196125
2011-02-16,0.45754361950446054
2011-02-17,0.4594215815339326
2011-02-18,0.45849195666090486
2011-02-21,0.459066398121535
2011-02-22,0.45842961438810226
2011-02-23,0.4588470302334524
2011-02-24,0.45884454808161
2011-02-25,0.4583808718881532
2011-02-28,0.4583971873141099
2011-03-01,0.45842842196953193
2011-03-02,0.45702993255580315
2011-03-03,0.4549853078093421
2011-03-04,0.45508628342165236
2011-03-07,0.4566677039105968
2011-03-08,0.4559689964014468
2011-03-09,0.45609806723575264
2011-03-10,0.4536396752535887
2011-03-11,0.4527140739624787
2011-03-14,0.45139519083687174
2011-03-15,0.45162540565544884
2011-03-16,0.45185868078169383
2011-03-17,0.4521724410719345
2011-03-18,0.45014879466169866
2011-03-21,0.44848405423938803
2011-03-22,0.44808837341255786
2011-03-23,0.44827355270931524
2011-03-24,0.4467775333423226
2011-03-25,0.4480308435237487
2011-03-28,0.4474447010952135
2011-03-29,0.44839611729185974
2011-03-30,0.44800796349304933
2011-03-31,0.4463892636372651
2011-04-01,0.4465505759560817
2011-04-06,0.44631080857258004
2011-04-07,0.4455510661341829
2011-04-08,0.4458542324298107
2011-04-11,0.44639322594118896
2011-04-12,0.4469287573333999
2011-04-13,0.4462219598425143
2011-04-14,0.4466855643198303
2011-04-15,0.44749211796292754
2011-04-18,0.44666571150638223
2011-04-19,0.44546145024513273
2011-04-20,0.4458347310749705
2011-04-21,0.44598110167147526
2011-04-22,0.4461122532310886
2011-04-25,0.44724160085299564
2011-04-26,0.4497086368140335
2011-04-27,0.4494509683453781
2011-04-28,0.449963164913339
2011-04-29,0.4522695509191452
2011-05-03,0.45372098008976547
2011-05-04,0.45291452465117055
2011-05-05,0.45101641480027543
2011-05-06,0.451893980373122
2011-05-09,0.4509849335458217
2011-05-10,0.45021832413551116
2011-05-11,0.4489686483323072
2011-05-12,0.4490835014189661
2011-05-13,0.4488243637561695
2011-05-16,0.44791046327687994
2011-05-17,0.44676285859394005
2011-05-18,0.4477253762354409
2011-05-19,0.44644628394956054
2011-05-20,0.4471275675011214
2011-05-23,0.44861981058948514
2011-05-24,0.44497059075104245
2011-05-25,0.4477699785113943
2011-05-26,0.4458222440589826
2011-05-27,0.4445615515920809
2011-05-30,0.44231648959849035
2011-05-31,0.4429814207048957
2011-06-01,0.442082762915383
2011-06-02,0.4440957773860244
2011-06-03,0.4439002639485995
2011-06-07,0.44438764418853816
2011-06-08,0.4436875078524565
2011-06-09,0.4426916927948729
2011-06-10,0.4445628893513503
2011-06-13,0.4451118596310249
2011-06-14,0.4457306382061132
2011-06-15,0.44513241314579255
2011-06-16,0.44540513608288584
2011-06-17,0.44511928136056683
2011-06-20,0.4449488691063723
2011-06-21,0.4438763897693763
2011-06-22,0.44225702010081663
2011-06-23,0.44047254816477077
2011-06-24,0.441238424717822
2011-06-27,0.4405917090880192
2011-06-28,0.4401150706818062
2011-06-29,0.438926213216582
2011-06-30,0.4404755590724356
2011-07-01,0.4404848006855604
2011-07-04,0.4418602127601147
2011-07-05,0.4413011731021911
2011-07-06,0.439375635322312
2011-07-07,0.43782478692388865
2011-07-08,0.43860409121639937
2011-07-11,0.43905139204389754
2011-07-12,0.44169070091270385
2011-07-13,0.4403237110227472
2011-07-14,0.43683541338548126
2011-07-15,0.43459104112816854
2011-07-18,0.43558376015011974
2011-07-19,0.4365228269696298
2011-07-20,0.43546519403271156
2011-07-21,0.43508247463499367
2011-07-22,0.4338032691496798
2011-07-25,0.43565414039558126
2011-07-26,0.43546176401463177
2011-07-27,0.43380940099665355
2011-07-28,0.4312830122737104
2011-07-29,0.4297013232660197
2011-08-01,0.4259268885034693
2011-08-02,0.4232713010497843
2011-08-03,0.420894499946396
2011-08-04,0.4222931433446449
2011-08-05,0.4251154175875755
2011-08-08,0.4302932960068191
2011-08-09,0.4323149639176663
2011-08-10,0.4314936740724096
2011-08-11,0.4284052613822856
2011-08-12,0.42685826020335
2011-08-15,0.4245016777993008
2011-08-16,0.4227779817635279
2011-08-17,0.4197352849512669
2011-08-18,0.42075236587671294
2011-08-19,0.41942466617304874
2011-08-22,0.41333649356235624
2011-08-23,0.40859783836793995
2011-08-24,0.4076518247982926
2011-08-25,0.41058698082842987
2011-08-26,0.408051930487269
2011-08-29,0.4066750102453137
2011-08-30,0.40857785458918666
2011-08-31,0.4076474465097392
2011-09-01,0.4058247373247135
2011-09-02,0.4056177373794687
2011-09-05,0.4046000114752548
2011-09-06,0.40444001169775756
2011-09-07,0.40358987182681566
2011-09-08,0.40407419829900815
2011-09-09,0.40423070466178973
2011-09-13,0.40439374295819425
2011-09-14,0.40282852323435536
2011-09-15,0.4015174167549527
2011-09-16,0.40215434374753406
2011-09-19,0.4035212643997353
2011-09-20,0.40305457992686833
2011-09-21,0.4033745830366158
2011-09-22,0.4043950824046295
2011-09-23,0.40332116687049335
2011-09-26,0.40156309109057686
2011-09-27,0.4012655124625666
2011-09-28,0.40147440678973584
2011-09-29,0.40410228341497234
2011-09-30,0.40481780066923767
2011-10-10,0.40333139885484176
2011-10-11,0.4014484680673287
2011-10-12,0.4011063338637111
2011-10-13,0.40064283812757007
2011-10-14,0.40066266898750885
2011-10-17,0.3983790718363562
2011-10-18,0.39862342211596347
2011-10-19,0.3974076464456945
2011-10-20,0.39777674085208536
2011-10-21,0.39905251498905214
2011-10-24,0.39983112947113975
2011-10-25,0.40004732306900204
2011-10-26,0.4004934813290673
2011-10-27,0.39978230169258766
2011-10-28,0.39977201701581144
2011-10-31,0.39787204777359153
2011-11-01,0.396529647955324
2011-11-02,0.3950481404119071
2011-11-03,0.39538650356569016
2011-11-04,0.39546070200633276
2011-11-07,0.3937812043818358
2011-11-08,0.3936166689505663
2011-11-09,0.3917955005215691
2011-11-10,0.3889858563718145
2011-11-11,0.387345240703648
2011-11-14,0.38603710638967664
2011-11-15,0.38642677413255444
2011-11-16,0.38694416851927105
2011-11-17,0.3842653185106097
2011-11-18,0.384288083388518
2011-11-21,0.3840335097709869
2011-11-22,0.38293826412253257
2011-11-23,0.38200921229846635
2011-11-24,0.3826583860015284
2011-11-25,0.3834310176518181
2011-11-28,0.3836183580422397
2011-11-29,0.3832833004820031
2011-11-30,0.3883503219523883
2011-12-01,0.3882656896832341
2011-12-02,0.38960134259038776
2011-12-05,0.3896890150940221
2011-12-06,0.38732943328261416
2011-12-07,0.38670785251853357
2011-12-08,0.385159840195405
2011-12-09,0.3849076293988783
2011-12-12,0.3844951387150335
2011-12-13,0.38670835178250734
2011-12-14,0.38657694821497374
2011-12-15,0.38585291465242827
2011-12-16,0.3856125867250664
2011-12-19,0.38473616129226107
2011-12-20,0.3846756681053983
2011-12-21,0.38602246607579127
2011-12-22,0.39101302217867046
2011-12-23,0.39105342336016613
2011-12-26,0.3922511173992714
2011-12-27,0.3971776599447803
2011-12-28,0.399310830674103
2011-12-29,0.39893104951168906
2011-12-30,0.39939143078025774
2012-01-04,0.40204377421909476
2012-01-05,0.40798381031623493
2012-01-06,0.40502166915633764
2012-01-09,0.40280074358762613
2012-01-10,0.40279728500847783
2012-01-11,0.40046547080157907
2012-01-12,0.40127055199940626
2012-01-13,0.40718250219582824
2012-01-16,0.40930978482641367
2012-01-17,0.40882291428139317
2012-01-18,0.41249341435882847
2012-01-19,0.4114850081441766
2012-01-20,0.41156643637785223
2012-01-30,0.4083283931570083
2012-01-31,0.40984943190498213
2012-02-01,0.4068556873783436
2012-02-02,0.40607870905313664
2012-02-03,0.4036478439736936
2012-02-06,0.4023141589606181
2012-02-07,0.40354413238530873
2012-02-08,0.40296949190713194
2012-02-09,0.40214384867260333
2012-02-10,0.40137704251026446
2012-02-13,0.3992585414842031
2012-02-14,0.39894441997513647
2012-02-15,0.39653429714269267
2012-02-16,0.39546374637437876
2012-02-17,0.39670212938658567
2012-02-20,0.39631719265803267
2012-02-21,0.3953640711801354
2012-02-22,0.39369813447584573
2012-02-23,0.3934350761078591
2012-02-24,0.3951681797148295
2012-02-27,0.39588844665659567
2012-02-28,0.39692021080161766
2012-02-29,0.39698197192080614
2012-03-01,0.39543678575593927
2012-03-02,0.3965256457397719
2012-03-05,0.39558659163709425
2012-03-06,0.39458595192021406
2012-03-07,0.39187335943297885
2012-03-08,0.3925847137745159
2012-03-09,0.3916296598219906
2012-03-12,0.39128435111853416
2012-03-13,0.3911644108637684
2012-03-14,0.3924661761024699
2012-03-15,0.39271236351447514
2012-03-16,0.392716057318573
2012-03-19,0.3898161317315049
2012-03-20,0.39118107052691836
2012-03-21,0.3914687123844004
2012-03-22,0.38915047816352827
2012-03-23,0.3892092712116369
2012-03-26,0.3900625913448081
2012-03-27,0.3889964762091029
2012-03-28,0.3929832032672265
2012-03-29,0.39358781631053524
2012-03-30,0.3953585152647333
2012-04-05,0.39664033283946126
2012-04-06,0.39603957637771364
2012-04-09,0.3956440071378044
2012-04-10,0.3956427221887514
2012-04-11,0.39360994754219586
2012-04-12,0.39199846147037476
2012-04-13,0.3917959804767898
2012-04-16,0.39200506780978084
2012-04-17,0.39109284830742275
2012-04-18,0.39136721905382854
2012-04-19,0.3897142834420863
2012-04-20,0.3895357360683633
2012-04-23,0.39871164985733565
2012-04-24,0.40228443977925715
2012-04-25,0.4028406458802563
2012-04-26,0.4016199620196303
2012-04-27,0.3981003360831042
2012-05-02,0.400041511905694
2012-05-03,0.3994283977119049
2012-05-04,0.39661804009430507
2012-05-07,0.3947807142152877
2012-05-08,0.39213472354266304
2012-05-09,0.3917547577510766
2012-05-10,0.38999607697163113
2012-05-11,0.3908781214393602
2012-05-14,0.39099853017904906
2012-05-15,0.39154784436227735
2012-05-16,0.3895408471131418
2012-05-17,0.3888587842621718
2012-05-18,0.38757256282102465
2012-05-21,0.3894507555659924
2012-05-22,0.39073884946982074
2012-05-23,0.39320004560753674
2012-05-24,0.391457827121077
2012-05-25,0.39388285233375725
2012-05-28,0.3968157117135638
2012-05-29,0.3961208922335769
2012-05-30,0.39482282796747786
2012-05-31,0.39183465006243356
2012-06-01,0.3914892147951308
2012-06-04,0.3934328556140457
2012-06-05,0.39348263194658506
2012-06-06,0.39189536127388097
2012-06-07,0.3916517349458895
2012-06-08,0.389646007754552
2012-06-11,0.38828131031276014
2012-06-12,0.38808366370735103
2012-06-13,0.38791499092686116
2012-06-14,0.3875291801582997
2012-06-15,0.3856994256240115
2012-06-18,0.3838170972800726
2012-06-19,0.38223582793978067
2012-06-20,0.3771403507596421
2012-06-21,0.37748891177169613
2012-06-25,0.3766624544701599
2012-06-26,0.37559026797988715
2012-06-27,0.3737302077242175
2012-06-28,0.37338469234292543
2012-06-29,0.37386488156431386
2012-07-02,0.3734073901148216
2012-07-03,0.3709098318548805
2012-07-04,0.3704075918652124
2012-07-05,0.37083143326905177
2012-07-06,0.37297987766678165
2012-07-09,0.3747260547420951
2012-07-10,0.37618030634653526
2012-07-11,0.378927594202763
2012-07-12,0.37989669299916745
2012-07-13,0.38439687641029496
2012-07-16,0.3917144088550205
2012-07-17,0.39087844399551075
2012-07-18,0.3890132886721655
2012-07-19,0.38640247026531954
2012-07-20,0.3848252036548695
2012-07-23,0.3844620149194284
2012-07-24,0.3830029898502709
2012-07-25,0.3809183086538214
2012-07-26,0.381750775538771
2012-07-27,0.37982504107368553
2012-07-30,0.38456535888270305
2012-07-31,0.3862981159078498
2012-08-01,0.38729823575635974
2012-08-02,0.38822817419990985
2012-08-03,0.38591940451189305
2012-08-06,0.38478697322776045
2012-08-07,0.3834141047564004
2012-08-08,0.3822944127293754
2012-08-09,0.38117133018020644
2012-08-10,0.37997794217241687
2012-08-13,0.3796119430326501
2012-08-14,0.37911370230646835
2012-08-15,0.37784918243315524
2012-08-16,0.3772676267924307
2012-08-17,0.3755424824479445
2012-08-20,0.373648231887519
2012-08-21,0.37117376605933616
2012-08-22,0.36922307162889234
2012-08-23,0.36524084210436203
2012-08-24,0.3665071680552849
2012-08-27,0.36683591396808696
2012-08-28,0.36380223285500946
2012-08-29,0.3605564608381812
2012-08-30,0.3619669566840697
2012-08-31,0.3604799560686367
2012-09-03,0.36058324893111937
2012-09-04,0.3567124680600806
2012-09-05,0.3528017948916057
2012-09-06,0.35161880354460223
2012-09-07,0.3538080224212595
2012-09-10,0.3528820641904068
2012-09-11,0.35269132894086597
2012-09-12,0.3533458571213928
2012-09-13,0.3546179395574188
2012-09-14,0.3546862660368326
2012-09-17,0.3551266639172363
2012-09-18,0.3534500874620036
2012-09-19,0.35290141668219344
2012-09-20,0.35613914739416536
2012-09-21,0.3581757143601458
2012-09-24,0.35828527479162814
2012-09-25,0.3586996729605918
2012-09-26,0.36068788545206815
2012-09-27,0.36033110271528035
2012-09-28,0.3608120157999649
2012-10-08,0.35856255765572254
2012-10-09,0.3568757699792892
2012-10-10,0.3551567054877344
2012-10-11,0.35738503889660833
2012-10-12,0.3562663581985133
2012-10-15,0.35919605381357417
2012-10-16,0.3586382128272641
2012-10-17,0.35710351907147164
2012-10-18,0.35698488361466213
2012-10-19,0.3557889575964911
2012-10-22,0.35518182392802483
2012-10-23,0.35373081577538407
2012-10-24,0.3536041866708958
2012-10-25,0.3539177261728544
2012-10-26,0.35615896345541825
2012-10-29,0.3557811246835093
2012-10-30,0.3554493612748772
2012-10-31,0.35479395104242006
2012-11-01,0.3553991001027349
2012-11-02,0.35591615794398346
2012-11-05,0.3548461383993078
2012-11-06,0.3549062811760437
2012-11-07,0.35341092357392323
2012-11-08,0.35444359318420293
2012-11-09,0.35331328588390454
2012-11-12,0.3512752666408575
2012-11-13,0.35088000826362975
2012-11-14,0.35054183486822393
2012-11-15,0.35148939900018583
2012-11-16,0.35147945000993414
2012-11-19,0.34944056657178896
2012-11-20,0.34673237283467484
2012-11-21,0.34582706971658944
2012-11-22,0.34377948219258064
2012-11-23,0.34493159800054696
2012-11-26,0.34510995023997576
2012-11-27,0.3497303687895492
2012-11-28,0.3509207045216785
2012-11-29,0.35266096645576867
2012-11-30,0.3538357009592463
2012-12-03,0.3565839280086823
2012-12-04,0.3563951025116783
2012-12-05,0.3560248223358194
2012-12-06,0.35589389748427436
2012-12-07,0.354951087330543
2012-12-10,0.35342524052668983
2012-12-11,0.35385869204711573
2012-12-12,0.35375770453323413
2012-12-13,0.35348449585599606
2012-12-14,0.3541217597167369
2012-12-17,0.35457126781852855
2012-12-18,0.3548375352185207
2012-12-19,0.3540396998211747
2012-12-20,0.3534591107159508
2012-12-21,0.3504722650824418
2012-12-24,0.3485173977443352
2012-12-25,0.3487442393448452
2012-12-26,0.3447886595849694
