time,000905.SH_动量_20日
2005-08-01,0.13409243438478047
2005-08-02,2.5107608834332718
2005-08-03,3.5386659923275943
2005-08-04,2.3874190881139956
2005-08-05,8.98729203960964
2005-08-08,11.986703523566256
2005-08-09,10.094464892756804
2005-08-10,12.478240627598325
2005-08-11,13.691600777564217
2005-08-12,14.261681091914745
2005-08-15,20.495000344407966
2005-08-16,19.372007748916875
2005-08-17,20.816408475695347
2005-08-18,16.44125609403111
2005-08-19,13.781230724448834
2005-08-22,15.667571330997255
2005-08-23,11.014716094479793
2005-08-24,10.226595468090638
2005-08-25,11.935816281466206
2005-08-26,12.836035310307793
2005-08-29,10.894244811376064
2005-08-30,8.418818535550043
2005-08-31,9.794063542543597
2005-09-01,13.086106457657642
2005-09-02,10.746884753985375
2005-09-05,10.520086437358533
2005-09-06,5.932919504879708
2005-09-07,7.803223688123517
2005-09-08,6.825912749252261
2005-09-09,7.7312692770331815
2005-09-12,5.22754854007601
2005-09-13,7.750481374156415
2005-09-14,7.074916386394325
2005-09-15,11.92217521421679
2005-09-16,11.788604515458623
2005-09-19,11.905409045864324
2005-09-20,13.128187300009554
2005-09-21,10.04831163301545
2005-09-22,5.212106865227684
2005-09-23,3.3456643079562642
2005-09-26,5.117705299381914
2005-09-27,3.553622137635193
2005-09-28,0.8539393380047278
2005-09-29,0.6801439788307384
2005-09-30,-0.3410946893069755
2005-10-10,-2.8884189575817842
2005-10-11,1.8703963287732828
2005-10-12,-0.04661505981702341
2005-10-13,-0.7013678921871658
2005-10-14,-0.39226699624674843
2005-10-17,-0.5437089233227943
2005-10-18,-1.1734900935629566
2005-10-19,-3.1332822577031516
2005-10-20,-3.4789141049858086
2005-10-21,-2.4640435553017648
2005-10-24,-3.517720252469414
2005-10-25,-5.0405773891966765
2005-10-26,-6.128797179999279
2005-10-27,-3.684036485824649
2005-10-28,-5.006741128019254
2005-10-31,-5.27879383658727
2005-11-01,-3.924346350696295
2005-11-02,-1.4129023099421767
2005-11-03,-4.864620431061506
2005-11-04,-3.9547606752776687
2005-11-07,-1.9500482097192795
2005-11-08,-3.3755091774287704
2005-11-09,-4.798971737423551
2005-11-10,-7.038428886750814
2005-11-11,-5.9467863245716845
2005-11-14,-5.825046059377048
2005-11-15,-8.191572330281216
2005-11-16,-6.726961325218827
2005-11-17,-6.8528488490791855
2005-11-18,-5.7304416514809
2005-11-21,-5.6584354118096485
2005-11-22,-5.219598963965555
2005-11-23,-1.8630536703714728
2005-11-24,-0.6953809198518623
2005-11-25,1.9473664435321947
2005-11-28,1.168514431147183
2005-11-29,0.4466020832523565
2005-11-30,-1.2871348397507587
2005-12-01,-0.08601699107014804
2005-12-02,-2.0665244120020687
2005-12-05,-5.353431464533331
2005-12-06,-5.899772075409471
2005-12-07,-4.535740909467401
2005-12-08,-1.9126498138855808
2005-12-09,-0.5772152881949988
2005-12-12,-0.368670165267182
2005-12-13,0.532607914041705
2005-12-14,0.7041316475785431
2005-12-15,0.21094772686265362
2005-12-16,-1.090504398284775
2005-12-19,-1.4458804332682318
2005-12-20,0.5227400330139131
2005-12-21,-0.8770851802313961
2005-12-22,-0.7361301367828532
2005-12-23,0.5301201954513557
2005-12-26,1.7686099467759009
2005-12-27,3.3277912467276405
2005-12-28,3.340084388185649
2005-12-29,4.655195105488685
2005-12-30,5.167974137509401
2006-01-04,9.386567887106212
2006-01-05,10.496471300999644
2006-01-06,10.555815850209104
2006-01-09,12.35250961752119
2006-01-10,11.229370117187498
2006-01-11,9.94253612413556
2006-01-12,12.433488793869518
2006-01-13,12.010142784557122
2006-01-16,11.213127115459208
2006-01-17,10.154373023604691
2006-01-18,12.510183152991683
2006-01-19,13.609785210000002
2006-01-20,14.685603406976222
2006-01-23,15.028791039649159
2006-01-24,13.572078160903223
2006-01-25,12.262283322530475
2006-02-06,14.789953728733817
2006-02-07,14.508531204867904
2006-02-08,13.405988137253445
2006-02-09,12.72434082715308
2006-02-10,12.512016335333186
2006-02-13,10.723979645011173
2006-02-14,10.551830840639509
2006-02-15,8.959879257691128
2006-02-16,5.20187315282965
2006-02-17,4.798366457215475
2006-02-20,1.7624161652757042
2006-02-21,2.950995121710598
2006-02-22,4.304424924918404
2006-02-23,4.290645168659357
2006-02-24,2.9843387965108326
2006-02-27,1.4176035068474757
2006-02-28,1.2549736609818396
2006-03-01,1.1443507177944623
2006-03-02,-0.7272325905161914
2006-03-03,-0.3476764666883181
2006-03-06,-2.9114801561815007
2006-03-07,-5.399287267185149
2006-03-08,-5.912143430493932
2006-03-09,-5.0998528224163735
2006-03-10,-6.027522402607666
2006-03-13,-5.000838963940913
2006-03-14,-5.510336126954252
2006-03-15,-4.408205151085875
2006-03-16,-1.3631479568950278
2006-03-17,-0.65979433532668
2006-03-20,1.3110255201241872
2006-03-21,-0.009374833987318976
2006-03-22,1.2698617736187412
2006-03-23,2.3071338719670598
2006-03-24,0.7347262043730041
2006-03-27,2.156264564620991
2006-03-28,3.088338035877536
2006-03-29,2.637369646330967
2006-03-30,3.5230849754921634
2006-03-31,4.7979112731113105
2006-04-03,7.7111275149603475
2006-04-04,11.79580346681368
2006-04-05,13.390136565639077
2006-04-06,14.515666264549566
2006-04-07,15.886915566414906
2006-04-10,17.468912826676487
2006-04-11,17.461021056732662
2006-04-12,16.209799838546978
2006-04-13,12.391766250001336
2006-04-14,15.307213436117518
2006-04-17,14.367695876536635
2006-04-18,14.35557078819536
2006-04-19,13.220770323524377
2006-04-20,11.317838467192963
2006-04-21,13.166589514805471
2006-04-24,11.199794340711588
2006-04-25,10.913707114990135
2006-04-26,11.93810990033115
2006-04-27,14.019151796886797
2006-04-28,14.139850897424733
2006-05-08,15.104485527223943
2006-05-09,17.33777474234404
2006-05-10,18.395275521472044
2006-05-11,17.469889237187687
2006-05-12,20.18209734952392
2006-05-15,23.306073052662455
2006-05-16,18.59661241820927
2006-05-17,20.39886918905298
2006-05-18,24.98527322172974
2006-05-19,25.49791717018184
2006-05-22,26.81586775831657
2006-05-23,20.80894208958486
2006-05-24,18.900642432138493
2006-05-25,21.346136057026087
2006-05-26,22.942695413438162
2006-05-29,26.786887492861222
2006-05-30,27.87548082196871
2006-05-31,25.56574030878995
2006-06-01,29.362403582980857
2006-06-02,27.685219653407025
2006-06-05,25.709731623201936
2006-06-06,20.71720244907207
2006-06-07,10.409231530053464
2006-06-08,11.173867238877587
2006-06-09,4.892508006297547
2006-06-12,0.5694002040264046
2006-06-13,4.89964035095829
2006-06-14,2.1920201127246575
2006-06-15,1.81673625928509
2006-06-16,1.2274767930512187
2006-06-19,0.8110341604963489
2006-06-20,6.692199107797281
2006-06-21,7.779441014814004
2006-06-22,6.518058839823415
2006-06-23,5.5338948477352545
2006-06-26,5.017066371464574
2006-06-27,3.8385244820785314
2006-06-28,4.240151404945469
2006-06-29,2.227250589218821
2006-06-30,1.9366659738242697
2006-07-03,2.006211724123985
2006-07-04,2.6107671874372906
2006-07-05,9.253440851351291
2006-07-06,11.85237184783723
2006-07-07,14.465261670977902
2006-07-10,14.59859734936586
2006-07-11,14.712682681050527
2006-07-12,15.89031054739376
2006-07-13,7.944919014209484
2006-07-14,6.369817926664312
2006-07-17,6.924059098923818
2006-07-18,6.48008170159835
2006-07-19,4.385105444728188
2006-07-20,5.181898959666342
2006-07-21,4.370669822644047
2006-07-24,2.708736378254062
2006-07-25,3.6517041877917933
2006-07-26,4.246155235385607
2006-07-27,1.2361540797922732
2006-07-28,0.4117779669514432
2006-07-31,-5.8797887545341325
2006-08-01,-6.623436960470929
2006-08-02,-6.396462204938924
2006-08-03,-8.967194806055446
2006-08-04,-12.098922110776101
2006-08-07,-14.600526438027394
2006-08-08,-12.603891684375446
2006-08-09,-12.462069318720149
2006-08-10,-4.701673816155605
2006-08-11,-4.927414216027981
2006-08-14,-9.228368075044502
2006-08-15,-8.179454026040222
2006-08-16,-4.41748383880507
2006-08-17,-5.974835776393162
2006-08-18,-7.242759049346448
2006-08-21,-6.924864042464051
2006-08-22,-7.201160342833357
2006-08-23,-7.893426115077284
2006-08-24,-5.951439039932039
2006-08-25,-4.759622924253781
2006-08-28,2.264982695271156
2006-08-29,3.374116865473975
2006-08-30,4.765457867018008
2006-08-31,5.619930971283726
2006-09-01,7.172540445740938
2006-09-04,12.141258840575752
2006-09-05,9.169517725404575
2006-09-06,9.47860713254034
2006-09-07,5.848495914154106
2006-09-08,5.429928662936123
2006-09-11,9.218718677405292
2006-09-12,7.545391260849477
2006-09-13,4.17320098656091
2006-09-14,5.164223718544858
2006-09-15,7.205435197801435
2006-09-18,8.253808950522235
2006-09-19,7.390232857246293
2006-09-20,8.10158038954729
2006-09-21,7.414224594854413
2006-09-22,6.212814766078267
2006-09-25,3.9082672932044593
2006-09-26,3.553871082914495
2006-09-27,3.6622399677530115
2006-09-28,3.7416041624434015
2006-09-29,6.808292296566698
2006-10-09,6.404961322192904
2006-10-10,6.620326906029117
2006-10-11,6.308996963937985
2006-10-12,6.4370579386827
2006-10-13,6.9161733117492075
2006-10-16,5.746080117036412
2006-10-17,5.428901939248831
2006-10-18,8.359031761005653
2006-10-19,8.828474801675434
2006-10-20,6.951970347958869
2006-10-23,1.9482844830901902
2006-10-24,4.238239798329513
2006-10-25,3.203804150821532
2006-10-26,2.2825979828509535
2006-10-27,1.3830136115040137
2006-10-30,0.854467181367724
2006-10-31,2.217146267073322
2006-11-01,1.7122401392492437
2006-11-02,0.6874351906372311
2006-11-03,-0.07402616579927912
2006-11-06,-2.463721596610613
2006-11-07,-3.975123457489471
2006-11-08,-4.398690251851923
2006-11-09,-1.877698525672633
2006-11-10,-4.885583182780717
2006-11-13,-7.74725046822603
2006-11-14,-6.8085678819821975
2006-11-15,-6.555750697159112
2006-11-16,-8.432871326797642
2006-11-17,-7.00024308804953
2006-11-20,-4.596827858332764
2006-11-21,-6.303207307654746
2006-11-22,-4.156584611670855
2006-11-23,-3.043316267207985
2006-11-24,0.1149477866506432
2006-11-27,2.608209971608466
2006-11-28,2.3053386687804434
2006-11-29,3.1307353224179435
2006-11-30,5.045199136254652
2006-12-01,5.13352972113148
2006-12-04,7.9573232870701505
2006-12-05,9.81936212064507
2006-12-06,8.392728506002168
2006-12-07,6.180398501295947
2006-12-08,4.824431188541234
2006-12-11,12.145434774939655
2006-12-12,11.279208820318054
2006-12-13,10.131321718674858
2006-12-14,13.64561505460886
2006-12-15,14.418603076360515
2006-12-18,17.084613742991685
2006-12-19,16.705522647340842
2006-12-20,17.00338416578213
2006-12-21,15.110563401278053
2006-12-22,12.818183064309242
2006-12-25,11.344125167751606
2006-12-26,9.485163066462343
2006-12-27,8.862064949361237
2006-12-28,4.982584233681653
2006-12-29,5.950072642702842
2007-01-04,3.6369113219901106
2007-01-05,5.67110604980845
2007-01-08,12.298842001796096
2007-01-09,15.859007365999812
2007-01-10,23.526794778202166
2007-01-11,20.41451633695459
2007-01-12,15.687273836120564
2007-01-15,21.51280859288982
2007-01-16,23.62762638470617
2007-01-17,20.47611635637945
2007-01-18,21.44011413763487
2007-01-19,25.230424700484132
2007-01-22,28.64393092946362
2007-01-23,30.183880219710012
2007-01-24,32.12828541607362
2007-01-25,24.611348926563625
2007-01-26,26.609863346569938
2007-01-29,30.029766612501962
2007-01-30,32.334618389839065
2007-01-31,24.143033092218147
2007-02-01,25.626709273034653
2007-02-02,20.14289950437029
2007-02-05,16.214462052178114
2007-02-06,16.193968827684312
2007-02-07,15.308280160261155
2007-02-08,16.70976254919998
2007-02-09,21.55580461410187
2007-02-12,17.84660766961652
2007-02-13,16.016389134898933
2007-02-14,19.66497187630487
2007-02-15,20.47568811738756
2007-02-16,17.67748328425107
2007-02-26,16.959791765346477
2007-02-27,6.356912003324799
2007-02-28,10.06393133949295
2007-03-01,13.12044668481862
2007-03-02,14.518334880870153
2007-03-05,11.117402459524017
2007-03-06,11.527788859632793
2007-03-07,20.42615346564687
2007-03-08,21.68042079790895
2007-03-09,24.020967514456327
2007-03-12,25.287489836217915
2007-03-13,24.074714316908086
2007-03-14,21.034969659597657
2007-03-15,21.17184928350415
2007-03-16,18.513758098785505
2007-03-19,17.530872635162552
2007-03-20,17.890997248506824
2007-03-21,17.36686973513524
2007-03-22,13.88114949848751
2007-03-23,14.03118741171241
2007-03-26,13.131171677182252
2007-03-27,26.35383713631281
2007-03-28,19.525129996459167
2007-03-29,17.697427536379195
2007-03-30,16.870366820040907
2007-04-02,19.17696423452977
2007-04-03,20.92448330683625
2007-04-04,19.309462915601028
2007-04-05,18.910159096429435
2007-04-06,20.649722332783682
2007-04-09,20.166882996476932
2007-04-10,19.581222089416528
2007-04-11,22.19006235486527
2007-04-12,22.69490444937048
2007-04-13,23.895368997292366
2007-04-16,25.68036111474552
2007-04-17,26.595059611272596
2007-04-18,27.656426525265722
2007-04-19,20.08388235499712
2007-04-20,24.72015182884748
2007-04-23,26.537194091768292
2007-04-24,25.724042861889828
2007-04-25,26.65346336917085
2007-04-26,33.11097907267564
2007-04-27,31.433053320847826
2007-04-30,30.399882416998757
2007-05-08,34.46783195177587
2007-05-09,33.136185001136774
2007-05-10,31.755363628819655
2007-05-11,29.11273092874196
2007-05-14,27.575533129648488
2007-05-15,22.604421851094415
2007-05-16,24.42450336128108
2007-05-17,24.635340865144762
2007-05-18,26.098736687280223
2007-05-21,26.202187925634803
2007-05-22,25.338230913209436
2007-05-23,25.552715147230877
2007-05-24,33.06177927573941
2007-05-25,28.64854097095222
2007-05-28,25.895628539550408
2007-05-29,27.0114250723553
2007-05-30,17.114886795180073
2007-05-31,10.757356738562308
2007-06-01,2.9806464697944124
2007-06-04,-7.300784642223124
2007-06-05,-10.539630859933569
2007-06-06,-8.836021302081177
2007-06-07,-4.634357861281757
2007-06-08,-2.5923492480654065
2007-06-11,-0.7083019862935802
2007-06-12,5.493175418502627
2007-06-13,6.177303345685181
2007-06-14,2.1333946010217986
2007-06-15,1.9205749919130044
2007-06-18,1.7192311922569203
2007-06-19,1.5520840573925554
2007-06-20,-4.061052176740554
2007-06-21,-4.313921924181551
2007-06-22,-11.325932393663452
2007-06-25,-19.105781548606583
2007-06-26,-19.056625542891524
2007-06-27,-9.738391663001423
2007-06-28,-11.94532051792735
2007-06-29,-9.467382412055237
2007-07-02,0.7212554819561845
2007-07-03,1.2232440968977576
2007-07-04,-3.061604043961219
2007-07-05,-14.138240232474853
2007-07-06,-10.27987419026848
2007-07-09,-9.570842114239076
2007-07-10,-14.51365907776333
2007-07-11,-16.44860069570706
2007-07-12,-14.860922360493323
2007-07-13,-15.305812770906257
2007-07-16,-20.434583786681802
2007-07-17,-20.283592733984978
2007-07-18,-17.55781102856545
2007-07-19,-16.783899380270604
2007-07-20,-8.112106557496334
2007-07-23,3.4489114576031765
2007-07-24,1.6371827831089147
2007-07-25,2.101280110185444
2007-07-26,11.519486532658508
2007-07-27,19.084699720261412
2007-07-30,19.433218374721186
2007-07-31,18.86436455215117
2007-08-01,14.868654969468786
2007-08-02,28.301155559763114
2007-08-03,22.739726790258906
2007-08-06,21.35484722674994
2007-08-07,23.957417662408265
2007-08-08,20.31363338999428
2007-08-09,20.998153182355562
2007-08-10,18.954825827099043
2007-08-13,22.584837177171412
2007-08-14,22.873769520105913
2007-08-15,21.75458152380847
2007-08-16,21.94007054402407
2007-08-17,15.892882594213397
2007-08-20,14.700398264400372
2007-08-21,15.83413055782339
2007-08-22,14.079715985322029
2007-08-23,12.955751536670101
2007-08-24,11.0820957569143
2007-08-27,8.533019073807345
2007-08-28,7.407836351332331
2007-08-29,12.984422538054453
2007-08-30,11.688314682912093
2007-08-31,11.10672519594833
2007-09-03,11.20008702717823
2007-09-04,11.417763202047349
2007-09-05,13.998630395660939
2007-09-06,14.035379981359997
2007-09-07,13.57658761822198
2007-09-10,16.378930058640506
2007-09-11,6.359031695974715
2007-09-12,8.112083031182028
2007-09-13,9.77030655829292
2007-09-14,12.430537842072642
2007-09-17,10.436991447456245
2007-09-18,10.182302476823036
2007-09-19,7.343342454525659
2007-09-20,7.293022155374906
2007-09-21,6.027683192949551
2007-09-24,6.98882854203795
2007-09-25,5.989060825110637
2007-09-26,4.915089844813525
2007-09-27,2.663454253041575
2007-09-28,3.79795166651693
2007-10-08,1.5925874904918036
2007-10-09,3.2398158428922352
2007-10-10,1.9631870006965313
2007-10-11,-1.1848734187210885
2007-10-12,-0.968572024384351
2007-10-15,-2.9438731161712473
2007-10-16,4.773955081374481
2007-10-17,3.3279743102266446
2007-10-18,-1.1944194751942416
2007-10-19,-2.4862812937413437
2007-10-22,-7.118432522386886
2007-10-23,-7.996483682087174
2007-10-24,-8.599152929947707
2007-10-25,-16.293895744898677
2007-10-26,-15.906053881213166
2007-10-29,-15.152935962949543
2007-10-30,-12.46204912767851
2007-10-31,-7.7514130708035704
2007-11-01,-10.891825801573384
2007-11-02,-14.83225635124369
2007-11-05,-14.281531265967073
2007-11-06,-14.52539824850395
2007-11-07,-14.155917872032264
2007-11-08,-15.979422635101393
2007-11-09,-15.090802409948923
2007-11-12,-16.195149879360404
2007-11-13,-16.770303182322056
2007-11-14,-13.501056893746677
2007-11-15,-12.54055491166196
2007-11-16,-12.395641832590709
2007-11-19,-7.998865257908538
2007-11-20,-6.761760139227757
2007-11-21,-6.2702321695847445
2007-11-22,-3.2503822180406816
2007-11-23,-0.8269192116246438
2007-11-26,-3.192275676822598
2007-11-27,-6.366430965766023
2007-11-28,-10.376292805998888
2007-11-29,-5.547832366680961
2007-11-30,-4.774080002217273
2007-12-03,-4.392840685302401
2007-12-04,-4.573140902978601
2007-12-05,-2.5721295253382293
2007-12-06,2.031077241330115
2007-12-07,5.03173426048098
2007-12-10,9.40013077763897
2007-12-11,10.218227686893444
2007-12-12,6.582551594746722
2007-12-13,4.558386966537653
2007-12-14,6.693967367205489
2007-12-17,4.468988797388529
2007-12-18,2.198925813417274
2007-12-19,5.9697058318362695
2007-12-20,12.352096000544567
2007-12-21,11.863432825144615
2007-12-24,14.951299170496268
2007-12-25,17.188332785748184
2007-12-26,20.470618238173245
2007-12-27,18.593304613561344
2007-12-28,20.00203738603372
2008-01-02,22.868358327778115
2008-01-03,24.719243112812993
2008-01-04,22.699945004153932
2008-01-07,24.626491760796277
2008-01-08,19.217966998454905
2008-01-09,19.462156236967054
2008-01-10,18.685804001817008
2008-01-11,18.309759983101117
2008-01-14,23.678065887740086
2008-01-15,21.948070131769338
2008-01-16,20.12565356721201
2008-01-17,17.976368735465464
2008-01-18,16.46720489221618
2008-01-21,10.296469244101857
2008-01-22,-0.6330557408777082
2008-01-23,2.9212343692379905
2008-01-24,5.518347071051943
2008-01-25,3.7422346341423607
2008-01-28,-4.49183531616113
2008-01-29,-2.1618562535370645
2008-01-30,-5.318183503677842
2008-01-31,-10.84605458108302
2008-02-01,-14.993238642540662
2008-02-04,-9.862354870498391
2008-02-05,-6.952149291901821
2008-02-13,-10.135387418603258
2008-02-14,-8.768878905604083
2008-02-15,-9.12773396815949
2008-02-18,-7.382049916438637
2008-02-19,-6.446586441993851
2008-02-20,-5.975898361509802
2008-02-21,-2.2265393780260045
2008-02-22,-5.4208314135534845
2008-02-25,-4.464777928404251
2008-02-26,4.439887340379212
2008-02-27,1.328973994617333
2008-02-28,-1.8012450476586062
2008-02-29,-0.7665759541977235
2008-03-03,10.278029743697914
2008-03-04,7.2707327956633705
2008-03-05,7.478413581150289
2008-03-06,12.016931779680995
2008-03-07,14.785738165059792
2008-03-10,2.6545569964256055
2008-03-11,3.6563339532961425
2008-03-12,1.4012439805716204
2008-03-13,-4.514536612386855
2008-03-14,-4.578368488053686
2008-03-17,-14.683907248262006
2008-03-18,-22.344818987953296
2008-03-19,-17.938122858310535
2008-03-20,-15.63683638621547
2008-03-21,-12.394416607015035
2008-03-24,-11.39856047149178
2008-03-25,-10.299642006979127
2008-03-26,-12.562734311901536
2008-03-27,-17.429315289783766
2008-03-28,-16.137432230970305
2008-03-31,-22.64137589355226
2008-04-01,-28.662382356396332
2008-04-02,-32.86615115529779
2008-04-03,-31.300083080963738
2008-04-07,-25.284797260316815
2008-04-08,-21.00801277193408
2008-04-09,-26.328517343742842
2008-04-10,-22.076692829177446
2008-04-11,-17.623723521332234
2008-04-14,-22.630364282159952
2008-04-15,-13.464850404754314
2008-04-16,-8.846254189327507
2008-04-17,-15.912404914174338
2008-04-18,-23.21826972174049
2008-04-21,-24.77041939598624
2008-04-22,-24.294369324476538
2008-04-23,-21.925703059528225
2008-04-24,-14.452499396835972
2008-04-25,-8.822294340245495
2008-04-28,-12.068750073677636
2008-04-29,-7.036176157859586
2008-04-30,5.369748965383181
2008-05-05,15.415995337835508
2008-05-06,12.15545202242556
2008-05-07,0.7288671687984083
2008-05-08,1.9545640605812542
2008-05-09,7.872952472187711
2008-05-12,6.985481640401114
2008-05-13,5.605898984040847
2008-05-14,15.559627635686212
2008-05-15,10.95757224160483
2008-05-16,12.060225446379436
2008-05-19,15.892776295520106
2008-05-20,14.24899723509483
2008-05-21,17.929045318915904
2008-05-22,18.527238104568355
2008-05-23,12.31402704581248
2008-05-26,0.152562267161227
2008-05-27,-0.34049191631193576
2008-05-28,3.1558682525552717
2008-05-29,-0.2747669268928554
2008-05-30,-3.7802509748461444
2008-06-02,-6.2376242525048475
2008-06-03,-6.307841758613064
2008-06-04,-3.795877129418246
2008-06-05,-8.223175750276024
2008-06-06,-8.938749297583682
2008-06-10,-18.587665728714843
2008-06-11,-20.887106264464748
2008-06-12,-23.292367260086976
2008-06-13,-26.290832072617242
2008-06-16,-26.869208798819223
2008-06-17,-31.418778639083065
2008-06-18,-22.60392140411228
2008-06-19,-30.85292815898607
2008-06-20,-28.600173057302626
2008-06-23,-29.028240178606403
2008-06-24,-24.7262487428763
2008-06-25,-20.74613868156878
2008-06-26,-21.936651019166888
2008-06-27,-25.512239879228204
2008-06-30,-25.079946640110983
2008-07-01,-27.0076422528147
2008-07-02,-25.453316008591653
2008-07-03,-20.587028357918836
2008-07-04,-19.587203245941875
2008-07-07,-14.740545246176229
2008-07-08,-5.145813649522002
2008-07-09,-0.02386176291944153
2008-07-10,-1.4092039217525998
2008-07-11,2.877400159600141
2008-07-14,7.405753202006826
2008-07-15,11.286537765692572
2008-07-16,-0.11213344896742194
2008-07-17,7.975802871096627
2008-07-18,9.098933537847099
2008-07-21,15.509369124751204
2008-07-22,12.229359726660904
2008-07-23,5.250935319693961
2008-07-24,6.574101821329847
2008-07-25,13.587518933222565
2008-07-28,14.291756109349896
2008-07-29,13.921578555257398
2008-07-30,11.43769808944839
2008-07-31,2.573499415268299
2008-08-01,4.172602674518622
2008-08-04,-3.3823933308560927
2008-08-05,-7.783739402734291
2008-08-06,-9.979697162252222
2008-08-07,-7.255851723558193
2008-08-08,-13.431416049260548
2008-08-11,-21.56612003064079
2008-08-12,-20.3748474888373
2008-08-13,-16.151438174276677
2008-08-14,-14.894273173038375
2008-08-15,-17.974666755089874
2008-08-18,-27.08097760478546
2008-08-19,-26.126818242423855
2008-08-20,-19.276649299161953
2008-08-21,-24.045689434318305
2008-08-22,-24.89305428145402
2008-08-25,-26.176283097781305
2008-08-26,-28.730476190476196
2008-08-27,-28.565774059378768
2008-08-28,-25.86486898535737
2008-08-29,-24.696374775198205
2008-09-01,-25.153084941658832
2008-09-02,-22.222912417651063
2008-09-03,-22.96371793856462
2008-09-04,-22.88362548097478
2008-09-05,-20.768005427808678
2008-09-08,-18.68380245476543
2008-09-09,-16.813157490438346
2008-09-10,-16.158637705780055
2008-09-11,-18.095985827595918
2008-09-12,-17.587277460666517
2008-09-16,-12.922727471279439
2008-09-17,-15.942278106763153
2008-09-18,-24.65228464657203
2008-09-19,-14.161079346797745
2008-09-22,-8.383140540268286
2008-09-23,-13.978585208461446
2008-09-24,-6.968405204477513
2008-09-25,-4.459597742496202
2008-09-26,-4.507291601469953
2008-10-06,-10.971063992094177
2008-10-07,-8.57264136189987
2008-10-08,-11.454584984270799
2008-10-09,-11.954694986769665
2008-10-10,-18.50764406636832
2008-10-13,-12.834963746195438
2008-10-14,-10.959904700743673
