date,000905.SH_对_8841431.WI_相对换手率
2009-05-27,0.991352716850057
2009-06-01,0.9274154196486661
2009-06-02,0.9442913100246627
2009-06-03,1.002035149117468
2009-06-04,0.9898841756919374
2009-06-05,0.9425432529420019
2009-06-08,0.8805091224662687
2009-06-09,0.829691458147291
2009-06-10,0.8690863095760939
2009-06-11,0.9081643936601548
2009-06-12,0.8721321029626032
2009-06-15,0.8550574861129053
2009-06-16,0.8468748395049046
2009-06-17,0.8752348741074784
2009-06-18,0.9452092403027808
2009-06-19,0.9331276637480607
2009-06-22,1.0118586535532443
2009-06-23,0.923016039295109
2009-06-24,0.9765482751086402
2009-06-25,0.9005638690088918
2009-06-26,0.9408759463099716
2009-06-29,1.0515355444003596
2009-06-30,1.019139207089992
2009-07-01,1.113350802929517
2009-07-02,1.2040334824176273
2009-07-03,1.2039899564518026
2009-07-06,1.1519785023560358
2009-07-07,1.085230024213075
2009-07-08,0.9783963522688808
2009-07-09,0.9950785967525214
2009-07-10,1.049276605572694
2009-07-13,1.0436522678915194
2009-07-14,1.0485981631102825
2009-07-15,1.10916320551209
2009-07-16,1.1154057905304748
2009-07-17,1.0992514996549467
2009-07-20,1.1688763277813945
2009-07-21,1.1216702553060598
2009-07-22,1.2333875806356738
2009-07-23,1.2104630652633213
2009-07-24,1.1495970220613347
2009-07-27,1.175908221797323
2009-07-28,1.1185686170378932
2009-07-29,1.1416522877372521
2009-07-30,1.136247767005881
2009-07-31,1.1578877436744301
2009-08-03,1.158643748844868
2009-08-04,1.129261321344568
2009-08-05,1.0915823178596902
2009-08-06,1.1113241420180224
2009-08-07,1.059446941298844
2009-08-10,1.0127355729837295
2009-08-11,1.0008949546929187
2009-08-12,1.072696534234996
2009-08-13,1.041836796879761
2009-08-14,1.0719209740894324
2009-08-17,1.0538667981158945
2009-08-18,1.1103746292159518
2009-08-19,1.0354352927198742
2009-08-20,1.0891591003882064
2009-08-21,1.0134829224607578
2009-08-24,0.9600938967136151
2009-08-25,0.9646219627513053
2009-08-26,0.9337036445012787
2009-08-27,0.8790576186139226
2009-08-28,0.9449458256869203
2009-08-31,0.9693433754110533
2009-09-01,0.9538385339276869
2009-09-02,0.868498208274514
2009-09-03,0.9282742719663175
2009-09-04,0.9508219209401222
2009-09-07,0.9164395264635288
2009-09-08,0.9846238205122346
2009-09-09,1.0005794682799063
2009-09-10,1.0003685277317118
2009-09-11,0.9690861790142264
2009-09-14,1.016906440996709
2009-09-15,0.9765299796297936
2009-09-16,0.9660365600332363
2009-09-17,0.8905199412227449
2009-09-18,0.8749982415912896
2009-09-21,1.0048328720459867
2009-09-22,0.9593529475626968
2009-09-23,0.9701481276563639
2009-09-24,0.998974148543291
2009-09-25,0.9580652401616041
2009-09-28,0.9833629016361126
2009-09-29,1.0196942736978325
2009-09-30,1.0816435432230522
2009-10-09,1.0893223421959055
2009-10-12,1.0389048991354466
2009-10-13,1.06801282985858
2009-10-14,1.0438301613570542
2009-10-15,1.000907680145229
2009-10-16,0.9735698343709621
2009-10-19,1.0381363981762919
2009-10-20,1.002299423228007
2009-10-21,0.9561862980541953
2009-10-22,0.9746950948099351
2009-10-23,1.0096093941739508
2009-10-26,0.9016793831496508
2009-10-27,0.9185274342159873
2009-10-28,0.9617637446894091
2009-10-29,0.9678143910366515
2009-10-30,1.006060606060606
2009-11-02,0.9756296167044727
2009-11-03,1.005520806739852
2009-11-04,0.9594119165967335
2009-11-05,0.9017688934829363
2009-11-06,0.9287889333565339
2009-11-09,0.9218921308576481
2009-11-10,0.9588456622319838
2009-11-11,0.9138180985808028
2009-11-12,0.8817832808771141
2009-11-13,0.8325061179471271
2009-11-16,0.9137498814314945
2009-11-17,0.9490261020424257
2009-11-18,0.920273560473303
2009-11-19,0.9059589674250473
2009-11-20,0.920047537087124
2009-11-23,0.878875942045107
2009-11-24,0.9811473321591953
2009-11-25,0.9989985800762274
2009-11-26,0.9404691176121104
2009-11-27,0.9406983220775604
2009-11-30,0.9566343299934263
2009-12-01,0.8893961212046937
2009-12-02,0.8797052825472008
2009-12-03,0.8551355490018149
2009-12-04,0.9460693130697484
2009-12-07,0.9678352763566217
2009-12-08,0.9533737252097993
2009-12-09,0.9264905892159873
2009-12-10,0.9301857418939231
2009-12-11,0.905037637521714
2009-12-14,0.8764235341025193
2009-12-15,0.9104951712477906
2009-12-16,0.809307438622206
2009-12-17,0.8181818181818182
2009-12-18,0.89858089967673
2009-12-21,0.9460044030744273
2009-12-22,0.9248708924048552
2009-12-23,0.9742982490196841
2009-12-24,0.9577273498953087
2009-12-25,0.9789789789789789
2009-12-28,0.9695895901710768
2009-12-29,0.9236116681372156
2009-12-30,1.0166232614839033
2009-12-31,0.9767954551878126
2010-01-04,1.019556782375459
2010-01-05,1.0298331048177392
2010-01-06,1.0138605227528281
2010-01-07,0.9897616273859666
2010-01-08,1.0020857408607908
2010-01-11,0.9858568486795954
2010-01-12,0.9703731022189441
2010-01-13,1.0068594302592202
2010-01-14,0.9489263550991268
2010-01-15,0.8664752333094043
2010-01-18,0.9248329088227971
2010-01-19,0.9680067515728097
2010-01-20,0.9551051821446896
2010-01-21,0.8648576453041872
2010-01-22,1.017644972512857
2010-01-25,0.9507521998296907
2010-01-26,1.0152272872988395
2010-01-27,0.9890512386278603
2010-01-28,1.0229606746263673
2010-01-29,1.0626922001677384
2010-02-01,1.0852743912511977
2010-02-02,1.0421545667447305
2010-02-03,1.048679470085955
2010-02-04,1.046897355731016
2010-02-05,0.9178677148541757
2010-02-08,0.8457232267037553
2010-02-09,0.9243963905373547
2010-02-10,0.8356948922450365
2010-02-11,0.8333482502461291
2010-02-12,0.8008847657088863
2010-02-22,0.7868459111227977
2010-02-23,0.8013016949152543
2010-02-24,0.8202658404059455
2010-02-25,0.8326297100019728
2010-02-26,0.7863124699789069
2010-03-01,0.7484670460804113
2010-03-02,0.8344236760124609
2010-03-03,0.8764938785191673
2010-03-04,0.850489268974591
2010-03-05,1.017234283362486
2010-03-08,0.9629902307801218
2010-03-09,0.8987712259985366
2010-03-10,0.8956918505942274
2010-03-11,0.8014387266702541
2010-03-12,0.7959195865818323
2010-03-15,0.8443785649954969
