date,000300.SH_对_932000.CSI_相对换手率
2023-12-01,0.2397494703019861
2023-12-04,0.2140038074012165
2023-12-05,0.22093966576269614
2023-12-06,0.23446406877861883
2023-12-07,0.21998053689682182
2023-12-08,0.2694078947368421
2023-12-11,0.3120759511879361
2023-12-12,0.24477819773224588
2023-12-13,0.21200477326968972
2023-12-14,0.18391265386973543
2023-12-15,0.22551495345612993
2023-12-18,0.2085466280881371
2023-12-19,0.21451338132659228
2023-12-20,0.2490451388888889
2023-12-21,0.2568370667168634
2023-12-22,0.2484472049689441
2023-12-25,0.21204348357151584
2023-12-26,0.2118491921005386
2023-12-27,0.26864122137404584
2023-12-28,0.3490060195255197
2023-12-29,0.2719977653063816
2024-01-02,0.26477853596497664
2024-01-03,0.2462639865828932
2024-01-04,0.28349780389025153
2024-01-05,0.31158691509633707
2024-01-08,0.33473097875987023
2024-01-09,0.28087935124400065
2024-01-10,0.24259684242541543
2024-01-11,0.2803629723897527
2024-01-12,0.24197398417594207
2024-01-15,0.24915703275529866
2024-01-16,0.2756242816842545
2024-01-17,0.29320523208704713
2024-01-18,0.36377238822636115
2024-01-19,0.33009302186462475
2024-01-22,0.329918765037997
2024-01-23,0.3055309080153801
2024-01-24,0.3557694687090149
2024-01-25,0.42475497578720545
2024-01-26,0.4086018894042791
2024-01-29,0.4348961635012805
2024-01-30,0.3959338285342251
2024-01-31,0.334600136063997
2024-02-01,0.34329303834359715
2024-02-02,0.35105135111651753
2024-02-05,0.37573369943691676
2024-02-06,0.3298702207297023
2024-02-07,0.36091316025067144
2024-02-08,0.2970388545307879
2024-02-19,0.32946380282778337
2024-02-20,0.31938411985749837
2024-02-21,0.35195944862958806
2024-02-22,0.2997320140177283
2024-02-23,0.2720226651826369
2024-02-26,0.2601315667562309
2024-02-27,0.26397211691329336
2024-02-28,0.23909446041994464
2024-02-29,0.2774850046950156
2024-03-01,0.31067399479317326
2024-03-04,0.3077189833136143
2024-03-05,0.33042511333504404
2024-03-06,0.3010742940029917
2024-03-07,0.2813996316758748
2024-03-08,0.28310070757003003
2024-03-11,0.30920845867193464
2024-03-12,0.31750203248189673
2024-03-13,0.27328005206109046
2024-03-14,0.2720006643276796
2024-03-15,0.2932080463440223
2024-03-18,0.29123348706323765
2024-03-19,0.2688112221581991
2024-03-20,0.2519357133888587
2024-03-21,0.22674852578935586
2024-03-22,0.2388844797991916
2024-03-25,0.2510099915259248
2024-03-26,0.25491473878570653
2024-03-27,0.2689635010232307
2024-03-28,0.29463002675038136
2024-03-29,0.27904810692497556
2024-04-01,0.33320881583862527
2024-04-02,0.2710148827389207
2024-04-03,0.27841286720723113
2024-04-08,0.3247157552788305
2024-04-09,0.3004226373571411
2024-04-10,0.27145327145327147
2024-04-11,0.29774638583297336
2024-04-12,0.2994533052462634
2024-04-15,0.3265478244201649
2024-04-16,0.3231512846417464
2024-04-17,0.33536113499570075
2024-04-18,0.38758839592036787
2024-04-19,0.3470923603192702
2024-04-22,0.3841046884859126
2024-04-23,0.3902195608782435
2024-04-24,0.3086332113798941
2024-04-25,0.28510502185734093
2024-04-26,0.40891537757539237
2024-04-29,0.42127147836366974
2024-04-30,0.38231190297305995
2024-05-06,0.4222115636173367
2024-05-07,0.34995781168046336
2024-05-08,0.28448194810078975
2024-05-09,0.3226271847874932
2024-05-10,0.30446672743846853
2024-05-13,0.33410942956926665
2024-05-14,0.3213259840074528
2024-05-15,0.3039684847843904
2024-05-16,0.34742407416348803
2024-05-17,0.3481383825067055
2024-05-20,0.364441330105746
2024-05-21,0.3013742806112324
2024-05-22,0.351152440388871
2024-05-23,0.3189057838514099
2024-05-24,0.3140832450924493
2024-05-27,0.32664341293265364
2024-05-28,0.30467026394832675
2024-05-29,0.29302921299324175
2024-05-30,0.30811323310307465
2024-05-31,0.2963426070647077
2024-06-03,0.3258897418004187
2024-06-04,0.3050198150594452
2024-06-05,0.2927892008885345
2024-06-06,0.2712299692242386
2024-06-07,0.3378288193092709
2024-06-11,0.41273467765968014
2024-06-12,0.36908855011352576
2024-06-13,0.3496599889726153
2024-06-14,0.5075571177504393
2024-06-17,0.4376354069947384
2024-06-18,0.3542330415416499
2024-06-19,0.3017294060131997
2024-06-20,0.29492009132420094
2024-06-21,0.3573221165741755
2024-06-24,0.3140129952274165
2024-06-25,0.34457399666865707
2024-06-26,0.29376329906794135
2024-06-27,0.3413452281625056
2024-06-28,0.3825189977721488
2024-07-01,0.35625612028935144
2024-07-02,0.3408740359897172
2024-07-03,0.3086970474967907
2024-07-04,0.2950309611688985
2024-07-05,0.3813355922631653
2024-07-08,0.3695899968912991
2024-07-09,0.3515266845428596
2024-07-10,0.37028190703667613
2024-07-11,0.35639307943875936
2024-07-12,0.35955389452452985
2024-07-15,0.3713087305077292
2024-07-16,0.40821917808219177
2024-07-17,0.4165216501177193
2024-07-18,0.3898714373171894
2024-07-19,0.4503727095802886
2024-07-22,0.45845165147212674
2024-07-23,0.39952600307096603
2024-07-24,0.3893069306930693
2024-07-25,0.4559148649155019
2024-07-26,0.3900690028412935
2024-07-29,0.3497683993823984
2024-07-30,0.30948070509766556
2024-07-31,0.35782325122711073
2024-08-01,0.3096210768365175
2024-08-02,0.2685667510046138
2024-08-05,0.3104934079572864
2024-08-06,0.3058255107675317
2024-08-07,0.2537008824628475
2024-08-08,0.22507473645565634
2024-08-09,0.24592395239060552
2024-08-12,0.23692111146598532
2024-08-13,0.28008002286367534
2024-08-14,0.25865486725663717
2024-08-15,0.26889245408276163
2024-08-16,0.23853406488041334
2024-08-19,0.28101781462463066
2024-08-20,0.27609013754755635
2024-08-21,0.26666666666666666
2024-08-22,0.2685231817508517
2024-08-23,0.2568469860896445
2024-08-26,0.2961466644033271
2024-08-27,0.29996289675177923
2024-08-28,0.294306829068017
2024-08-29,0.384984126984127
2024-08-30,0.4050916826600689
2024-09-02,0.3758993297770483
2024-09-03,0.3695174730314579
2024-09-04,0.31199846542408644
2024-09-05,0.286970322171084
2024-09-06,0.25340146524656776
2024-09-09,0.35317931178893
2024-09-10,0.30736092265943016
2024-09-11,0.3533767772511848
2024-09-12,0.2785454311205592
2024-09-13,0.25786833855799374
2024-09-18,0.26013847675568746
2024-09-19,0.3319320570357326
2024-09-20,0.3273469144627114
2024-09-23,0.2635391923990499
2024-09-24,0.3805929811214991
2024-09-25,0.364686816303379
2024-09-26,0.39381031035382075
2024-09-27,0.3517364962880792
2024-09-30,0.41420690737012733
2024-10-08,0.4069687340281327
2024-10-09,0.4674112161205713
2024-10-10,0.5009601634320735
2024-10-11,0.41969278336951515
2024-10-14,0.47691692758643656
2024-10-15,0.35621755526452814
2024-10-16,0.3477778536318951
2024-10-17,0.30370119993239814
2024-10-18,0.3854742690832121
2024-10-21,0.3354158676745308
2024-10-22,0.2649712043219
2024-10-23,0.30220331818662155
2024-10-24,0.2471981873754961
2024-10-25,0.2580895813304184
2024-10-28,0.22545303669148647
2024-10-29,0.20910823012881583
2024-10-30,0.24559778686552802
2024-10-31,0.2944926247127715
2024-11-01,0.2919853197465811
2024-11-04,0.30720289855072463
2024-11-05,0.3339679427255523
2024-11-06,0.30670367882404076
2024-11-07,0.3076023505793613
2024-11-08,0.2889593287934083
2024-11-11,0.2928179212880926
2024-11-12,0.29058412423593
2024-11-13,0.28989684268182947
2024-11-14,0.3068545711565646
2024-11-15,0.3332701780977643
2024-11-18,0.3996221733491231
2024-11-19,0.34514254082479934
2024-11-20,0.23761024340629486
2024-11-21,0.21295371295371293
2024-11-22,0.241102998853557
2024-11-25,0.2520759363188638
2024-11-26,0.19489627783176305
2024-11-27,0.2224912824486633
2024-11-28,0.17456239768291149
2024-11-29,0.20635979277079736
2024-12-02,0.20420339591324047
2024-12-03,0.1819763170404944
2024-12-04,0.1777964100923403
2024-12-05,0.15789798690873164
2024-12-06,0.181187197808376
2024-12-09,0.17760740222241664
2024-12-10,0.21892488816515995
2024-12-11,0.16697457462770354
2024-12-12,0.15898097387939372
2024-12-13,0.20325288763099522
2024-12-16,0.17598868836888007
2024-12-17,0.1680768351246284
2024-12-18,0.19797735517203477
2024-12-19,0.19649441564687653
2024-12-20,0.19232441835181563
2024-12-23,0.2142671950812993
2024-12-24,0.225267338832875
2024-12-25,0.2164031473576178
2024-12-26,0.22563298229890208
2024-12-27,0.22886353533856868
2024-12-30,0.24717400246812013
2024-12-31,0.2670378948405854
2025-01-02,0.2980332148161483
2025-01-03,0.23020939918430874
2025-01-06,0.24461762926586245
2025-01-07,0.2360288003962708
2025-01-08,0.2311777147743126
2025-01-09,0.19776543788051112
2025-01-10,0.20303737560374727
2025-01-13,0.24963345317238744
2025-01-14,0.2425954246122156
2025-01-15,0.20960450139855588
2025-01-16,0.20041709162315618
2025-01-17,0.20013184830505534
2025-01-20,0.21467409658899023
2025-01-21,0.22113334708754556
2025-01-22,0.23781346322158378
2025-01-23,0.2691854374017811
2025-01-24,0.24042432009112913
2025-01-27,0.26606092142657006
2025-02-05,0.27839665415884934
2025-02-06,0.24110734786687657
2025-02-07,0.25592139593488694
2025-02-10,0.23334605320540774
2025-02-11,0.21587787570104153
2025-02-12,0.21428880086424199
2025-02-13,0.20840224059749266
2025-02-14,0.22901589250990542
2025-02-17,0.25940182403433476
2025-02-18,0.25518624718980115
2025-02-19,0.24386254457575668
2025-02-20,0.20534861509073543
2025-02-21,0.26026253888762424
2025-02-24,0.26026879899981764
2025-02-25,0.2203308657517002
2025-02-26,0.22456843804514803
2025-02-27,0.2237427804142295
2025-02-28,0.22967933415059036
2025-03-03,0.24001747224774442
2025-03-04,0.22634941987556753
2025-03-05,0.22316060468109822
2025-03-06,0.23467293657157612
2025-03-07,0.20294641633548036
2025-03-10,0.22366122919756137
2025-03-11,0.21138372246405487
2025-03-12,0.19534196453701097
2025-03-13,0.20000866400970368
2025-03-14,0.27032870126729913
2025-03-17,0.20820124757132633
2025-03-18,0.18757898262762832
2025-03-19,0.18829240773182102
2025-03-20,0.17130677255938215
2025-03-21,0.19441475146980225
2025-03-24,0.1754662671030322
2025-03-25,0.19860430634347603
2025-03-26,0.194878222282443
2025-03-27,0.18377021290652926
2025-03-28,0.1918704251674194
2025-03-31,0.2589602101440333
2025-04-01,0.2336283185840708
2025-04-02,0.2013450173221928
2025-04-03,0.23001125606628162
2025-04-07,0.4228457533103629
2025-04-08,0.32136120716755734
2025-04-09,0.27306878432677906
2025-04-10,0.2567300870686875
2025-04-11,0.22726014760147603
2025-04-14,0.22615850881738664
2025-04-15,0.20261753889186251
2025-04-16,0.23165801092822222
2025-04-17,0.19599846376122462
2025-04-18,0.16892018427656466
2025-04-21,0.19418837675350703
2025-04-22,0.18862643364281811
2025-04-23,0.18084476309226932
2025-04-24,0.1685556809446707
2025-04-25,0.18077373201246147
2025-04-28,0.18958554365310246
2025-04-29,0.18803548988995086
2025-04-30,0.2249040615395301
2025-05-06,0.22668506797379404
2025-05-07,0.19541095614046886
2025-05-08,0.16404042757696677
2025-05-09,0.1708959253025058
2025-05-12,0.2332005805123359
2025-05-13,0.2155834456332906
2025-05-14,0.25046037540787647
2025-05-15,0.2065423042453613
2025-05-16,0.1763180068399227
2025-05-19,0.14075164640324214
2025-05-20,0.1433901595583328
2025-05-21,0.1529839770880099
2025-05-22,0.1567329632806305
2025-05-23,0.17433453034670446
2025-05-26,0.18391468893901824
2025-05-27,0.15250799326159453
2025-05-28,0.1315772186822571
2025-05-29,0.14531810669565087
2025-05-30,0.1570269890137367
2025-06-03,0.20631659586322168
2025-06-04,0.16801403173084592
2025-06-05,0.1675002644343372
2025-06-06,0.16395564073582647
2025-06-09,0.19011959834759332
2025-06-10,0.16961733935106754
2025-06-11,0.1939281288723668
2025-06-12,0.19152007360055837
2025-06-13,0.21849129267572773
2025-06-16,0.2149590020323779
2025-06-17,0.18283869240807038
2025-06-18,0.19776080541572644
2025-06-19,0.18521642266072566
2025-06-20,0.1983424479900772
2025-06-23,0.21950816056462283
2025-06-24,0.22116898849182312
2025-06-25,0.2451734053165894
2025-06-26,0.215081567134909
2025-06-27,0.2719384490534825
2025-06-30,0.20411089121254153
2025-07-01,0.16915860451480502
2025-07-02,0.1924566917622981
2025-07-03,0.2009777381445269
2025-07-04,0.2114508978886468
2025-07-07,0.19927671567795172
2025-07-08,0.20922377977702722
2025-07-09,0.21534340869034238
2025-07-10,0.2668826279073072
2025-07-11,0.33180609762995644
2025-07-14,0.2884433633391692
2025-07-15,0.23815225260344153
2025-07-16,0.22447760203150155
2025-07-17,0.23834282413138563
2025-07-18,0.27907015664747625
2025-07-21,0.2872517745782683
2025-07-22,0.31287894201424216
2025-07-23,0.3736945894900567
2025-07-24,0.43113213231306863
2025-07-25,0.37181491205439127
2025-07-28,0.31721900642452766
2025-07-29,0.3120077401018912
2025-07-30,0.33302529400366665
2025-07-31,0.35687176881929294
2025-08-01,0.3086652124964818
2025-08-04,0.2611387029439286
2025-08-05,0.256071205596555
2025-08-06,0.23550978434207195
2025-08-07,0.2650555679868725
2025-08-08,0.2304030938569091
2025-08-11,0.24095789071672066
2025-08-12,0.22454029128943373
2025-08-13,0.25494397925843615
2025-08-14,0.24000240978372192
2025-08-15,0.3223695021087802
2025-08-18,0.3112715603690333
2025-08-19,0.2531993097111096
2025-08-20,0.2660595530525433
2025-08-21,0.27552454157958745
2025-08-22,0.3354311936013125
2025-08-25,0.3505295747107707
2025-08-26,0.29696194824961947
2025-08-27,0.3120596121469103
2025-08-28,0.2997346886229556
2025-08-29,0.44494936744368707
2025-09-01,0.39298938197658584
2025-09-02,0.32042175230828646
2025-09-03,0.31889665154340746
2025-09-04,0.36099979181846575
2025-09-05,0.3178242490411803
2025-09-08,0.345026007341582
2025-09-09,0.3013454659742281
2025-09-10,0.29167257320165696
2025-09-11,0.32936802973977697
2025-09-12,0.3284311734037511
2025-09-15,0.30322664061602117
2025-09-16,0.29047955318739166
2025-09-17,0.28547218404302166
2025-09-18,0.3032881469259223
2025-09-19,0.282468206412687
2025-09-22,0.2888986155691729
2025-09-23,0.309827183180424
2025-09-24,0.3209418789425531
2025-09-25,0.33317347656499774
2025-09-26,0.32325132080633306
2025-09-29,0.4638698118841445
2025-09-30,0.43948383559497933
2025-10-09,0.5212663842181915
2025-10-10,0.4591151962343363
2025-10-13,0.46979334893378594
2025-10-14,0.5074344132902352
2025-10-15,0.44962917720966755
2025-10-16,0.39736036657643786
2025-10-17,0.4048618977084604
2025-10-20,0.3881598363074744
2025-10-21,0.3287941682697175
2025-10-22,0.29637432284105797
2025-10-23,0.3233566083897351
2025-10-24,0.328234311370993
2025-10-27,0.388067529913129
2025-10-28,0.32866730269434485
2025-10-29,0.36248535346960026
2025-10-30,0.3788461243931202
2025-10-31,0.41102853649905097
2025-11-03,0.3506805186437948
2025-11-04,0.32894614165397645
2025-11-05,0.2615177113650884
2025-11-06,0.29592668024439917
2025-11-07,0.29295278043739265
2025-11-10,0.30061780398764393
2025-11-11,0.23895953594060942
2025-11-12,0.2814420926340112
2025-11-13,0.2707721540853343
2025-11-14,0.24010914051841745
2025-11-17,0.24610878180460627
2025-11-18,0.2276855710149022
2025-11-19,0.23937793785483183
2025-11-20,0.278370192762722
2025-11-21,0.2653136240712054
2025-11-24,0.2722486029007979
2025-11-25,0.24570570282664622
2025-11-26,0.2221838773941552
2025-11-27,0.22207197667030515
2025-11-28,0.20969098851318557
2025-12-01,0.28755541481950603
2025-12-02,0.21836618804250832
2025-12-03,0.23352557292457124
2025-12-04,0.21444299789446614
2025-12-05,0.2833068614993647
2025-12-08,0.2633892827507897
2025-12-09,0.25499182669538784
2025-12-10,0.23022620084712667
2025-12-11,0.22602760009476427
2025-12-12,0.2971623994823921
2025-12-15,0.26148525979078413
2025-12-16,0.23997294990902795
2025-12-17,0.2627884960663337
2025-12-18,0.23897142258610757
2025-12-19,0.22018882769472856
2025-12-22,0.24714042144642534
2025-12-23,0.24266514336491013
2025-12-24,0.2377308752289495
2025-12-25,0.20274554613193427
2025-12-26,0.2358385287246864
2025-12-29,0.28423663103702657
2025-12-30,0.25642559219327926
2025-12-31,0.24487138774214037
2026-01-05,0.30923653615251706
2026-01-06,0.3720035554567929
2026-01-07,0.3147586912891799
2026-01-08,0.28663641082289687
2026-01-09,0.2727747758446648
2026-01-12,0.2799890518248713
2026-01-13,0.27075866188769415
2026-01-14,0.3168750421082012
2026-01-15,0.3028773079922285
2026-01-16,0.38959520678065174
2026-01-19,0.33526959421901054
2026-01-20,0.33418996171395604
2026-01-21,0.34878179889875205
2026-01-22,0.3514600926952714
2026-01-23,0.3610651459993381
2026-01-26,0.38784991348455766
2026-01-27,0.3664320767944777
2026-01-28,0.4899903315702668
2026-01-29,0.47656001526620445
2026-01-30,0.39109313938341295
2026-02-02,0.40870406189555125
2026-02-03,0.3812482079709453
2026-02-04,0.3615861139299941
2026-02-05,0.35327367709826796
2026-02-06,0.29247910863509746
2026-02-09,0.29457498817221256
2026-02-10,0.27365429893642934
2026-02-11,0.28207581227436823
2026-02-12,0.3034118948353612
2026-02-13,0.33090704400318327
2026-02-24,0.3315457519646531
2026-02-25,0.39362602526814705
