date,881001.WI_成交额
2005-04-27,10904168000.0
2005-04-28,14918814000.0
2005-04-29,12026357000.0
2005-05-09,8502466000.0
2005-05-10,10438112000.0
2005-05-11,9249995000.0
2005-05-12,10270665000.0
2005-05-13,10542478000.0
2005-05-16,8175265000.0
2005-05-17,8722765000.0
2005-05-18,8412297000.0
2005-05-19,8079597500.0
2005-05-20,7359946000.0
2005-05-23,7088605500.0
2005-05-24,8479215000.0
2005-05-25,7654077500.0
2005-05-26,7216463500.0
2005-05-27,7734161000.0
2005-05-30,6764902500.0
2005-05-31,6814457000.0
2005-06-01,7796856000.0
2005-06-02,8898498000.0
2005-06-03,7598481500.0
2005-06-06,8267374000.0
2005-06-07,12724649000.0
2005-06-08,29805684000.0
2005-06-09,31259350000.0
2005-06-10,21258314000.0
2005-06-13,14071813000.0
2005-06-14,13654083000.0
2005-06-15,11321279000.0
2005-06-16,10905588000.0
2005-06-17,13077713000.0
2005-06-20,17340980000.0
2005-06-21,13028079000.0
2005-06-22,10908796000.0
2005-06-23,10414048000.0
2005-06-24,8814979000.0
2005-06-27,17827820000.0
2005-06-28,11227335000.0
2005-06-29,9417993000.0
2005-06-30,10556200000.0
2005-07-01,10092985000.0
2005-07-04,8326688000.0
2005-07-05,6664747500.0
2005-07-06,6732177000.0
2005-07-07,5970353500.0
2005-07-08,7108716500.0
2005-07-11,7863145500.0
2005-07-12,12601212000.0
2005-07-13,9136984000.0
2005-07-14,8533706000.0
2005-07-15,8397385000.0
2005-07-18,7022361500.0
2005-07-19,6521636000.0
2005-07-20,7071663000.0
2005-07-21,7472937500.0
2005-07-22,16846430000.0
2005-07-25,10079065000.0
2005-07-26,16967830000.0
2005-07-27,16611880000.0
2005-07-28,18280642000.0
2005-07-29,11875047000.0
2005-08-01,10212970000.0
2005-08-02,12699518000.0
2005-08-03,21461608000.0
2005-08-04,13142197000.0
2005-08-05,19040862000.0
2005-08-08,22975804000.0
2005-08-09,19758474000.0
2005-08-10,21891994000.0
2005-08-11,26965028000.0
2005-08-12,28918302000.0
2005-08-15,21375270000.0
2005-08-16,25340758000.0
2005-08-17,24376728000.0
2005-08-18,33277636000.0
2005-08-19,22035546000.0
2005-08-22,15310227000.0
2005-08-23,14730426000.0
2005-08-24,15266536000.0
2005-08-25,16311172000.0
2005-08-26,16872686000.0
2005-08-29,16086435000.0
2005-08-30,13226994000.0
2005-08-31,15919893000.0
2005-09-01,23734620000.0
2005-09-02,21038330000.0
2005-09-05,18752696000.0
2005-09-06,24541804000.0
2005-09-07,21695872000.0
2005-09-08,24000886000.0
2005-09-09,17165184000.0
2005-09-12,12355746000.0
2005-09-13,18618916000.0
2005-09-14,23929826000.0
2005-09-15,20135622000.0
2005-09-16,17132144000.0
2005-09-19,18242004000.0
2005-09-20,23403648000.0
2005-09-21,22405386000.0
2005-09-22,19949880000.0
2005-09-23,13886816000.0
2005-09-26,10770724000.0
2005-09-27,13489124000.0
2005-09-28,10939714000.0
2005-09-29,13109588000.0
2005-09-30,11354922000.0
2005-10-10,8969069000.0
2005-10-11,10559089000.0
2005-10-12,14515838000.0
2005-10-13,13243650000.0
2005-10-14,12381645000.0
2005-10-17,11765172000.0
2005-10-18,13723217000.0
2005-10-19,14021746000.0
2005-10-20,12881141000.0
2005-10-21,13778363000.0
2005-10-24,11794965000.0
2005-10-25,12792785000.0
2005-10-26,13442489000.0
2005-10-27,11965762000.0
2005-10-28,12169067000.0
2005-10-31,9840752000.0
2005-11-01,9843087000.0
2005-11-02,13128808000.0
2005-11-03,11578369000.0
2005-11-04,9496350000.0
2005-11-07,8603082000.0
2005-11-08,10431193000.0
2005-11-09,12031049000.0
2005-11-10,11374428000.0
2005-11-11,9295429000.0
2005-11-14,6628312000.0
2005-11-15,8998443000.0
2005-11-16,8498211000.0
2005-11-17,8087554000.0
2005-11-18,15982089000.0
2005-11-21,10128929000.0
2005-11-22,9319716000.0
2005-11-23,7919329000.0
2005-11-24,10341046000.0
2005-11-25,9181017000.0
2005-11-28,8117934500.0
2005-11-29,7687728500.0
2005-11-30,8259154500.0
2005-12-01,6939984500.0
2005-12-02,7719007000.0
2005-12-05,8247033000.0
2005-12-06,7839928500.0
2005-12-07,7408896500.0
2005-12-08,8054497000.0
2005-12-09,10072922000.0
2005-12-12,9233255000.0
2005-12-13,8828266000.0
2005-12-14,11305579000.0
2005-12-15,12060669000.0
2005-12-16,9670750000.0
2005-12-19,8174241000.0
2005-12-20,8271566000.0
2005-12-21,8713996000.0
2005-12-22,8180380500.0
2005-12-23,10605348000.0
2005-12-26,13422512000.0
2005-12-27,10574493000.0
2005-12-28,10529616000.0
2005-12-29,15468638000.0
2005-12-30,15001447000.0
2006-01-04,15841661000.0
2006-01-05,22656002000.0
2006-01-06,25424380000.0
2006-01-09,21960266000.0
2006-01-10,20120922000.0
2006-01-11,22828620000.0
2006-01-12,20438596000.0
2006-01-13,21045504000.0
2006-01-16,19161470000.0
2006-01-17,14877979000.0
2006-01-18,19088132000.0
2006-01-19,22611412000.0
2006-01-20,24139130000.0
2006-01-23,21792586000.0
2006-01-24,23093986000.0
2006-01-25,20922680000.0
2006-02-06,22416922000.0
2006-02-07,30107230000.0
2006-02-08,23911246000.0
2006-02-09,20965180000.0
2006-02-10,19736918000.0
2006-02-13,18902898000.0
2006-02-14,16760413000.0
2006-02-15,21523446000.0
2006-02-16,24044554000.0
2006-02-17,18907456000.0
2006-02-20,17017970000.0
2006-02-21,20665140000.0
2006-02-22,20703238000.0
2006-02-23,16506494000.0
2006-02-24,17842932000.0
2006-02-27,16267863000.0
2006-02-28,16536742000.0
2006-03-01,17494372000.0
2006-03-02,20503580000.0
2006-03-03,18447998000.0
2006-03-06,14208201000.0
2006-03-07,15842490000.0
2006-03-08,14098147000.0
2006-03-09,9984053000.0
2006-03-10,10706772000.0
2006-03-13,10382498000.0
2006-03-14,10475109000.0
2006-03-15,13376846000.0
2006-03-16,13435587000.0
2006-03-17,13383916000.0
2006-03-20,14610710000.0
2006-03-21,18135700000.0
2006-03-22,17628530000.0
2006-03-23,20363048000.0
2006-03-24,19800714000.0
2006-03-27,16424334000.0
2006-03-28,18432258000.0
2006-03-29,26016064000.0
2006-03-30,21246320000.0
2006-03-31,20872350000.0
2006-04-03,27461830000.0
2006-04-04,31591776000.0
2006-04-05,30525648000.0
2006-04-06,33687832000.0
2006-04-07,33015610000.0
2006-04-10,32504114000.0
2006-04-11,35587336000.0
2006-04-12,30305790000.0
2006-04-13,32732248000.0
2006-04-14,28818116000.0
2006-04-17,31363768000.0
2006-04-18,29876324000.0
2006-04-19,32684292000.0
2006-04-20,36323988000.0
2006-04-21,38931268000.0
2006-04-24,42434988000.0
2006-04-25,38796864000.0
2006-04-26,43629836000.0
2006-04-27,33320178000.0
2006-04-28,40166292000.0
2006-05-08,44128480000.0
2006-05-09,56525136000.0
2006-05-10,58236736000.0
2006-05-11,67248568000.0
2006-05-12,60686200000.0
2006-05-15,79898432000.0
2006-05-16,81142576000.0
2006-05-17,65767152000.0
2006-05-18,55804716000.0
2006-05-19,60962996000.0
2006-05-22,65765764000.0
2006-05-23,59390116000.0
2006-05-24,51590308000.0
2006-05-25,35682396000.0
2006-05-26,39014404000.0
2006-05-29,45922932000.0
2006-05-30,50675908000.0
2006-05-31,53681916000.0
2006-06-01,59486092000.0
2006-06-02,71112976000.0
2006-06-05,55629512000.0
2006-06-06,48612288000.0
2006-06-07,55345492000.0
2006-06-08,45901160000.0
2006-06-09,40662672000.0
2006-06-12,27133506000.0
2006-06-13,29600402000.0
2006-06-14,28229396000.0
2006-06-15,25332502000.0
2006-06-16,30744930000.0
2006-06-19,35329844000.0
2006-06-20,33006902000.0
2006-06-21,36441788000.0
2006-06-22,30372124000.0
2006-06-23,30782598000.0
2006-06-26,36491040000.0
2006-06-27,35688924000.0
2006-06-28,30914258000.0
2006-06-29,47091532000.0
2006-06-30,46128484000.0
2006-07-03,46959164000.0
2006-07-04,53073844000.0
2006-07-05,48241124000.0
2006-07-06,46714772000.0
2006-07-07,47049144000.0
2006-07-10,39055916000.0
2006-07-11,40494384000.0
2006-07-12,50487332000.0
2006-07-13,64671576000.0
2006-07-14,40325056000.0
2006-07-17,32251046000.0
2006-07-18,30805826000.0
2006-07-19,33208452000.0
2006-07-20,25860600000.0
2006-07-21,26487894000.0
2006-07-24,26904850000.0
2006-07-25,30938562000.0
2006-07-26,27916546000.0
2006-07-27,32097718000.0
2006-07-28,30517176000.0
2006-07-31,30708978000.0
2006-08-01,22957656000.0
2006-08-02,23388828000.0
2006-08-03,18871420000.0
2006-08-04,22455030000.0
2006-08-07,20082436000.0
2006-08-08,19389694000.0
2006-08-09,18165090000.0
2006-08-10,21012736000.0
2006-08-11,20116008000.0
2006-08-14,21447286000.0
2006-08-15,17933260000.0
2006-08-16,24670770000.0
2006-08-17,19926554000.0
2006-08-18,17378218000.0
2006-08-21,19477866000.0
2006-08-22,23787206000.0
2006-08-23,24345754000.0
2006-08-24,21520764000.0
2006-08-25,25786914000.0
2006-08-28,33330476000.0
2006-08-29,43222256000.0
2006-08-30,28263060000.0
2006-08-31,30815698000.0
2006-09-01,32127740000.0
2006-09-04,28357178000.0
2006-09-05,33394348000.0
2006-09-06,30640220000.0
2006-09-07,27403456000.0
2006-09-08,22379928000.0
2006-09-11,27140762000.0
2006-09-12,30697980000.0
2006-09-13,33904504000.0
2006-09-14,28468792000.0
2006-09-15,34471400000.0
2006-09-18,35068676000.0
2006-09-19,34080936000.0
2006-09-20,32021044000.0
2006-09-21,33088378000.0
2006-09-22,36123920000.0
2006-09-25,33066292000.0
2006-09-26,27692990000.0
2006-09-27,25174532000.0
2006-09-28,30503520000.0
2006-09-29,36686640000.0
2006-10-09,44818328000.0
2006-10-10,45913428000.0
2006-10-11,39176428000.0
2006-10-12,42726908000.0
2006-10-13,35424668000.0
2006-10-16,35583764000.0
2006-10-17,33439468000.0
2006-10-18,32081086000.0
2006-10-19,35897324000.0
2006-10-20,38123300000.0
2006-10-23,39047620000.0
2006-10-24,35155588000.0
2006-10-25,41504900000.0
2006-10-26,37343084000.0
2006-10-27,38646040000.0
2006-10-30,35420440000.0
2006-10-31,36937756000.0
2006-11-01,41032124000.0
2006-11-02,41695748000.0
2006-11-03,40002196000.0
2006-11-06,41890436000.0
2006-11-07,47738496000.0
2006-11-08,33505526000.0
2006-11-09,37803732000.0
2006-11-10,48635748000.0
2006-11-13,40682488000.0
2006-11-14,34653988000.0
2006-11-15,39600064000.0
2006-11-16,50575060000.0
2006-11-17,41047260000.0
2006-11-20,49370676000.0
2006-11-21,48943540000.0
2006-11-22,57717912000.0
2006-11-23,49114448000.0
2006-11-24,53111496000.0
2006-11-27,53064308000.0
2006-11-28,50670720000.0
2006-11-29,52744488000.0
2006-11-30,68070112000.0
2006-12-01,72107584000.0
2006-12-04,79830632000.0
2006-12-05,84212656000.0
2006-12-06,92938016000.0
2006-12-07,86861064000.0
2006-12-08,69674384000.0
2006-12-11,55141492000.0
2006-12-12,62974776000.0
2006-12-13,54687592000.0
2006-12-14,57006392000.0
2006-12-15,65141892000.0
2006-12-18,80583464000.0
2006-12-19,84821360000.0
2006-12-20,74205864000.0
2006-12-21,81616792000.0
2006-12-22,62886108000.0
2006-12-25,70704624000.0
2006-12-26,65360136000.0
2006-12-27,63781484000.0
2006-12-28,72783856000.0
2006-12-29,84058048000.0
2007-01-04,116757568000.0
2007-01-05,97951080000.0
2007-01-08,105623096000.0
2007-01-09,108249272000.0
2007-01-10,117962248000.0
2007-01-11,126112344000.0
2007-01-12,109439160000.0
2007-01-15,100412544000.0
2007-01-16,123326416000.0
2007-01-17,146955152000.0
2007-01-18,126130288000.0
2007-01-19,138051360000.0
2007-01-22,154675248000.0
2007-01-23,162204176000.0
2007-01-24,142510336000.0
2007-01-25,137741440000.0
2007-01-26,124999120000.0
2007-01-29,133305232000.0
2007-01-30,130113504000.0
2007-01-31,128774416000.0
2007-02-01,103887264000.0
2007-02-02,96515600000.0
2007-02-05,75671504000.0
2007-02-06,97969744000.0
2007-02-07,111654528000.0
2007-02-08,105390792000.0
2007-02-09,93816800000.0
2007-02-12,95761464000.0
2007-02-13,94600400000.0
2007-02-14,112621360000.0
2007-02-15,131379464000.0
2007-02-16,142079408000.0
2007-02-26,135966624000.0
2007-02-27,196476544000.0
2007-02-28,145145488000.0
2007-03-01,149374848000.0
2007-03-02,115444608000.0
2007-03-05,130826288000.0
2007-03-06,98032672000.0
2007-03-07,112647136000.0
2007-03-08,115942056000.0
2007-03-09,137844496000.0
2007-03-12,132884800000.0
2007-03-13,137510752000.0
2007-03-14,146806464000.0
2007-03-15,135159904000.0
2007-03-16,157901840000.0
2007-03-19,141322704000.0
2007-03-20,126734120000.0
2007-03-21,140765312000.0
2007-03-22,173077136000.0
2007-03-23,161429408000.0
2007-03-26,168857312000.0
2007-03-27,177379264000.0
2007-03-28,220823168000.0
2007-03-29,202970160000.0
2007-03-30,126395536000.0
2007-04-02,141664352000.0
2007-04-03,166210832000.0
2007-04-04,175218944000.0
2007-04-05,172812704000.0
2007-04-06,188610256000.0
2007-04-09,215558224000.0
2007-04-10,231394320000.0
2007-04-11,240922272000.0
2007-04-12,235710112000.0
2007-04-13,257404464000.0
2007-04-16,224935312000.0
2007-04-17,277768256000.0
2007-04-18,267331856000.0
2007-04-19,295156544000.0
2007-04-20,241218832000.0
2007-04-23,288006208000.0
2007-04-24,316380832000.0
2007-04-25,261268752000.0
2007-04-26,220596000000.0
2007-04-27,232227824000.0
2007-04-30,268393424000.0
2007-05-08,309029152000.0
2007-05-09,372099552000.0
2007-05-10,304990816000.0
2007-05-11,270380800000.0
2007-05-14,272787136000.0
2007-05-15,281293088000.0
2007-05-16,251768944000.0
2007-05-17,279254528000.0
2007-05-18,256044976000.0
2007-05-21,309242176000.0
2007-05-22,349474720000.0
2007-05-23,326092448000.0
2007-05-24,380264288000.0
2007-05-25,331527968000.0
2007-05-28,391794368000.0
2007-05-29,378130976000.0
2007-05-30,410638400000.0
2007-05-31,364665696000.0
2007-06-01,342911776000.0
2007-06-04,221119664000.0
2007-06-05,273930112000.0
2007-06-06,274574336000.0
2007-06-07,273975360000.0
2007-06-08,279458432000.0
2007-06-11,281595616000.0
2007-06-12,323765184000.0
2007-06-13,342747744000.0
2007-06-14,289849376000.0
2007-06-15,235799392000.0
2007-06-18,279514592000.0
2007-06-19,279445632000.0
2007-06-20,301419136000.0
2007-06-21,252094016000.0
2007-06-22,258962496000.0
2007-06-25,217221504000.0
2007-06-26,174915200000.0
2007-06-27,200627120000.0
2007-06-28,193424192000.0
2007-06-29,160694720000.0
2007-07-02,134619696000.0
2007-07-03,131736592000.0
2007-07-04,114185920000.0
2007-07-05,115795216000.0
2007-07-06,143711312000.0
2007-07-09,158300336000.0
2007-07-10,148133072000.0
2007-07-11,100797688000.0
2007-07-12,92091304000.0
2007-07-13,82834232000.0
2007-07-16,89997376000.0
2007-07-17,94891800000.0
2007-07-18,121828000000.0
2007-07-19,86451008000.0
2007-07-20,157779808000.0
2007-07-23,232476592000.0
2007-07-24,219947568000.0
2007-07-25,193568992000.0
2007-07-26,207640992000.0
2007-07-27,212695168000.0
2007-07-30,239724896000.0
2007-07-31,234854768000.0
2007-08-01,266406144000.0
2007-08-02,221223600000.0
2007-08-03,269623456000.0
2007-08-06,264592400000.0
2007-08-07,281478656000.0
2007-08-08,242416736000.0
2007-08-09,211654944000.0
2007-08-10,225934256000.0
2007-08-13,232024976000.0
2007-08-14,192369872000.0
2007-08-15,198560560000.0
2007-08-16,198953376000.0
2007-08-17,201449824000.0
2007-08-20,221718240000.0
2007-08-21,244408096000.0
2007-08-22,261964144000.0
2007-08-23,248033824000.0
2007-08-24,253930080000.0
2007-08-27,273756256000.0
2007-08-28,263802960000.0
2007-08-29,253064416000.0
2007-08-30,243097728000.0
2007-08-31,246162416000.0
2007-09-03,297896896000.0
2007-09-04,286515616000.0
2007-09-05,237362432000.0
2007-09-06,255232240000.0
2007-09-07,290633792000.0
2007-09-10,237496912000.0
2007-09-11,262218448000.0
2007-09-12,228805872000.0
2007-09-13,216060256000.0
2007-09-14,230748032000.0
2007-09-17,253786256000.0
2007-09-18,261264080000.0
2007-09-19,215426992000.0
2007-09-20,219619600000.0
2007-09-21,233500080000.0
2007-09-24,220746112000.0
2007-09-25,184414608000.0
2007-09-26,159869712000.0
2007-09-27,147567584000.0
2007-09-28,201876240000.0
2007-10-08,237330576000.0
2007-10-09,203840944000.0
2007-10-10,245263056000.0
2007-10-11,255809808000.0
2007-10-12,309004032000.0
2007-10-15,270241856000.0
2007-10-16,228350464000.0
2007-10-17,196061040000.0
2007-10-18,194850576000.0
2007-10-19,160488576000.0
2007-10-22,145035216000.0
2007-10-23,154564208000.0
2007-10-24,164614208000.0
2007-10-25,181406912000.0
2007-10-26,134680736000.0
2007-10-29,121872656000.0
2007-10-30,130271120000.0
2007-10-31,177179104000.0
2007-11-01,163719680000.0
2007-11-02,155023920000.0
2007-11-05,124614656000.0
2007-11-06,116696808000.0
2007-11-07,110444848000.0
2007-11-08,125624760000.0
2007-11-09,116122712000.0
2007-11-12,125093184000.0
2007-11-13,121696024000.0
2007-11-14,128044128000.0
2007-11-15,121278336000.0
2007-11-16,92380936000.0
2007-11-19,95431344000.0
2007-11-20,118595696000.0
2007-11-21,101902792000.0
2007-11-22,97940048000.0
2007-11-23,74593608000.0
2007-11-26,88920168000.0
2007-11-27,79887128000.0
2007-11-28,77775544000.0
2007-11-29,117136520000.0
2007-11-30,99282808000.0
2007-12-03,79794368000.0
2007-12-04,85970392000.0
2007-12-05,114973096000.0
2007-12-06,94562112000.0
2007-12-07,105917320000.0
2007-12-10,160828144000.0
2007-12-11,158869280000.0
2007-12-12,155125456000.0
2007-12-13,158204112000.0
2007-12-14,123254560000.0
2007-12-17,153192000000.0
2007-12-18,96381616000.0
2007-12-19,124100344000.0
2007-12-20,129842992000.0
2007-12-21,152392368000.0
2007-12-24,207967664000.0
2007-12-25,165555680000.0
2007-12-26,183740016000.0
2007-12-27,223271552000.0
2007-12-28,195930032000.0
2008-01-02,201071568000.0
2008-01-03,259477008000.0
2008-01-04,225242784000.0
2008-01-07,249293984000.0
2008-01-08,280599936000.0
2008-01-09,212214544000.0
2008-01-10,266381248000.0
2008-01-11,230088704000.0
2008-01-14,214855264000.0
2008-01-15,234963232000.0
2008-01-16,249325520000.0
2008-01-17,267805216000.0
2008-01-18,185130576000.0
2008-01-21,202301536000.0
2008-01-22,234236448000.0
2008-01-23,216937312000.0
2008-01-24,228315168000.0
2008-01-25,202269328000.0
2008-01-28,168344752000.0
2008-01-29,119476944000.0
2008-01-30,139355904000.0
2008-01-31,114879224000.0
2008-02-01,127273568000.0
2008-02-04,157370768000.0
2008-02-05,135752176000.0
2008-02-13,89757216000.0
2008-02-14,85721216000.0
2008-02-15,100226192000.0
2008-02-18,140467824000.0
2008-02-19,158682704000.0
2008-02-20,176338032000.0
2008-02-21,153908064000.0
2008-02-22,165826656000.0
2008-02-25,137582784000.0
2008-02-26,137364976000.0
2008-02-27,123425928000.0
2008-02-28,115102512000.0
2008-02-29,116616936000.0
2008-03-03,186736176000.0
2008-03-04,205127920000.0
2008-03-05,176173248000.0
2008-03-06,200879488000.0
2008-03-07,140424384000.0
2008-03-10,128371552000.0
2008-03-11,117620176000.0
2008-03-12,128829528000.0
2008-03-13,140767392000.0
2008-03-14,94323048000.0
2008-03-17,108867064000.0
2008-03-18,117374048000.0
2008-03-19,133937400000.0
2008-03-20,159220944000.0
2008-03-21,144673248000.0
2008-03-24,131259016000.0
2008-03-25,115988040000.0
2008-03-26,106430752000.0
2008-03-27,113868864000.0
2008-03-28,132864440000.0
2008-03-31,99069880000.0
2008-04-01,110848712000.0
2008-04-02,122921568000.0
2008-04-03,96658512000.0
2008-04-07,123668224000.0
2008-04-08,138172832000.0
2008-04-09,122934368000.0
2008-04-10,93574576000.0
2008-04-11,89968768000.0
2008-04-14,100985032000.0
2008-04-15,89822960000.0
2008-04-16,80275776000.0
2008-04-17,84077008000.0
2008-04-18,78936272000.0
2008-04-21,116311544000.0
2008-04-22,87215416000.0
2008-04-23,120902688000.0
2008-04-24,264303536000.0
2008-04-25,251605952000.0
2008-04-28,159577152000.0
2008-04-29,143756544000.0
2008-04-30,221421216000.0
2008-05-05,213868352000.0
2008-05-06,211484176000.0
2008-05-07,194674560000.0
2008-05-08,154305632000.0
2008-05-09,189920672000.0
2008-05-12,172790128000.0
2008-05-13,189616224000.0
2008-05-14,188406064000.0
2008-05-15,174615232000.0
2008-05-16,138642576000.0
2008-05-19,107043192000.0
2008-05-20,138579568000.0
2008-05-21,147304272000.0
2008-05-22,141728128000.0
2008-05-23,116185104000.0
2008-05-26,103105560000.0
2008-05-27,83013008000.0
2008-05-28,102742400000.0
2008-05-29,101106744000.0
2008-05-30,97030536000.0
2008-06-02,92149760000.0
2008-06-03,99531912000.0
2008-06-04,88005904000.0
2008-06-05,75777584000.0
2008-06-06,66253792000.0
2008-06-10,89126688000.0
2008-06-11,81258184000.0
2008-06-12,84967960000.0
2008-06-13,68294064000.0
2008-06-16,66004624000.0
2008-06-17,67939416000.0
2008-06-18,103660048000.0
2008-06-19,89169280000.0
2008-06-20,114454608000.0
2008-06-23,63017724000.0
2008-06-24,74464352000.0
2008-06-25,101461560000.0
2008-06-26,107548888000.0
2008-06-27,96465360000.0
2008-06-30,62249168000.0
2008-07-01,64817364000.0
2008-07-02,66438252000.0
2008-07-03,113394544000.0
2008-07-04,95587592000.0
2008-07-07,125070656000.0
2008-07-08,133533440000.0
2008-07-09,160772960000.0
2008-07-10,154252128000.0
2008-07-11,109248168000.0
2008-07-14,93069184000.0
2008-07-15,117510200000.0
2008-07-16,94403048000.0
2008-07-17,81256472000.0
2008-07-18,90002152000.0
2008-07-21,106838088000.0
2008-07-22,99893648000.0
2008-07-23,98148208000.0
2008-07-24,115999400000.0
2008-07-25,100126768000.0
2008-07-28,99901088000.0
2008-07-29,91036664000.0
2008-07-30,76722336000.0
2008-07-31,68810248000.0
2008-08-01,77808632000.0
2008-08-04,59453292000.0
2008-08-05,67542712000.0
2008-08-06,63575040000.0
2008-08-07,57585364000.0
2008-08-08,70637600000.0
2008-08-11,61917216000.0
2008-08-12,48554816000.0
2008-08-13,53822968000.0
2008-08-14,43773224000.0
2008-08-15,42328556000.0
2008-08-18,45093692000.0
2008-08-19,41213084000.0
2008-08-20,86137728000.0
2008-08-21,77754176000.0
2008-08-22,53371212000.0
2008-08-25,40357980000.0
2008-08-26,46825072000.0
2008-08-27,46780404000.0
2008-08-28,41454064000.0
2008-08-29,55621504000.0
2008-09-01,42769600000.0
2008-09-02,38503964000.0
2008-09-03,48481888000.0
2008-09-04,38368260000.0
2008-09-05,41501696000.0
2008-09-08,40448280000.0
2008-09-09,32171470000.0
2008-09-10,40949288000.0
2008-09-11,38590564000.0
2008-09-12,32580964000.0
2008-09-16,47879172000.0
2008-09-17,44959760000.0
2008-09-18,61665320000.0
2008-09-19,65168068000.0
2008-09-22,156276544000.0
2008-09-23,105557664000.0
2008-09-24,68354264000.0
2008-09-25,116649776000.0
2008-09-26,94275880000.0
2008-10-06,70021864000.0
2008-10-07,65713916000.0
2008-10-08,56479608000.0
2008-10-09,52138000000.0
2008-10-10,54438992000.0
2008-10-13,58055892000.0
2008-10-14,74890448000.0
2008-10-15,42666384000.0
2008-10-16,51748360000.0
2008-10-17,38480568000.0
2008-10-20,46883000000.0
2008-10-21,57091068000.0
2008-10-22,46199876000.0
2008-10-23,46955048000.0
2008-10-24,44574356000.0
2008-10-27,47500448000.0
2008-10-28,56981740000.0
2008-10-29,50395104000.0
2008-10-30,49826500000.0
2008-10-31,35585636000.0
2008-11-03,32322448000.0
2008-11-04,34147880000.0
2008-11-05,51933044000.0
2008-11-06,37971188000.0
2008-11-07,40436564000.0
2008-11-10,79452480000.0
2008-11-11,84633304000.0
2008-11-12,61152128000.0
2008-11-13,114631960000.0
2008-11-14,129603056000.0
2008-11-17,133658344000.0
2008-11-18,146736064000.0
2008-11-19,122374024000.0
2008-11-20,128653664000.0
2008-11-21,122939320000.0
2008-11-24,80158600000.0
2008-11-25,66419604000.0
2008-11-26,60135404000.0
2008-11-27,124223744000.0
2008-11-28,74019912000.0
2008-12-01,79624928000.0
2008-12-02,105295904000.0
2008-12-03,134335776000.0
2008-12-04,182062992000.0
2008-12-05,120839832000.0
2008-12-08,171993728000.0
2008-12-09,153125936000.0
2008-12-10,135734752000.0
2008-12-11,129639288000.0
2008-12-12,109034112000.0
2008-12-15,82939688000.0
2008-12-16,80856904000.0
2008-12-17,104511408000.0
2008-12-18,98613880000.0
2008-12-19,112310080000.0
2008-12-22,97415016000.0
2008-12-23,107664744000.0
2008-12-24,74984600000.0
2008-12-25,65837508000.0
2008-12-26,57850916000.0
2008-12-29,56444488000.0
2008-12-30,59448652000.0
2008-12-31,54875832000.0
2009-01-05,71344648000.0
2009-01-06,106286768000.0
2009-01-07,98666008000.0
2009-01-08,88495936000.0
2009-01-09,82434368000.0
2009-01-12,95842824000.0
2009-01-13,81101848000.0
2009-01-14,98184936000.0
2009-01-15,126400464000.0
2009-01-16,147854496000.0
2009-01-19,118850056000.0
2009-01-20,84497272000.0
2009-01-21,105508272000.0
2009-01-22,102816440000.0
2009-01-23,95829968000.0
2009-02-02,96083928000.0
2009-02-03,150228032000.0
2009-02-04,169178048000.0
2009-02-05,192168656000.0
2009-02-06,189433008000.0
2009-02-09,235331408000.0
2009-02-10,214398320000.0
2009-02-11,268498592000.0
2009-02-12,220789120000.0
2009-02-13,254405104000.0
2009-02-16,272496032000.0
