date,881001.WI_均线_20日
2007-08-06,3015.214315
2007-08-07,3049.037935
2007-08-08,3079.8016450000005
2007-08-09,3112.83889
2007-08-10,3143.593275
2007-08-13,3178.33185
2007-08-14,3213.1959500000003
2007-08-15,3247.2583750000003
2007-08-16,3279.3793250000003
2007-08-17,3302.99029
2007-08-20,3328.04024
2007-08-21,3355.4095150000003
2007-08-22,3381.659745
2007-08-23,3408.263655
2007-08-24,3435.808245
2007-08-27,3459.975835
2007-08-28,3482.4796800000004
2007-08-29,3509.518105
2007-08-30,3534.54762
2007-08-31,3556.8985850000004
2007-09-03,3579.9189600000004
2007-09-04,3600.9145900000003
2007-09-05,3624.62788
2007-09-06,3647.193905
2007-09-07,3667.962815
2007-09-10,3692.3100300000006
2007-09-11,3703.574725
2007-09-12,3717.3776550000002
2007-09-13,3737.3582200000005
2007-09-14,3762.182925
2007-09-17,3782.5343999999996
2007-09-18,3800.2159650000003
2007-09-19,3813.0593249999997
2007-09-20,3825.7798049999997
2007-09-21,3835.1637199999996
2007-09-24,3845.5684599999995
2007-09-25,3853.805315
2007-09-26,3861.3031450000003
2007-09-27,3867.4833850000005
2007-09-28,3876.666005
2007-10-08,3883.3924649999994
2007-10-09,3893.074385
2007-10-10,3902.460325
2007-10-11,3910.894885
2007-10-12,3921.8017700000005
2007-10-15,3931.4149399999997
2007-10-16,3952.9274299999997
2007-10-17,3970.554995
2007-10-18,3977.256705
2007-10-19,3981.99118
2007-10-22,3977.86722
2007-10-23,3975.378635
2007-10-24,3975.2041750000003
2007-10-25,3962.587735
2007-10-26,3951.9046499999995
2007-10-29,3943.549035
2007-10-30,3940.4680399999997
2007-10-31,3944.812035
2007-11-01,3943.40515
2007-11-02,3932.3157699999997
2007-11-05,3917.2522950000007
2007-11-06,3900.1342799999998
2007-11-07,3883.5725350000002
2007-11-08,3857.701255
2007-11-09,3831.5738099999994
2007-11-12,3801.024665
2007-11-13,3767.6677200000004
2007-11-14,3742.7815849999997
2007-11-15,3722.03001
2007-11-16,3699.6165949999995
2007-11-19,3683.1327950000004
2007-11-20,3667.62342
2007-11-21,3649.6672999999996
2007-11-22,3633.7720949999994
2007-11-23,3619.9954850000004
2007-11-26,3600.9756700000007
2007-11-27,3575.936715
2007-11-28,3544.7937100000004
2007-11-29,3523.08128
2007-11-30,3502.72067
2007-12-03,3485.89074
2007-12-04,3471.5133200000005
2007-12-05,3460.6784100000004
2007-12-06,3458.4945399999997
2007-12-07,3460.9147199999998
2007-12-10,3469.64237
2007-12-11,3479.9128249999994
2007-12-12,3481.9451500000005
2007-12-13,3479.9455900000003
2007-12-14,3482.94395
2007-12-17,3482.14799
2007-12-18,3477.76647
2007-12-19,3479.763655
2007-12-20,3492.5537300000005
2007-12-21,3504.901045
2007-12-24,3522.5723699999994
2007-12-25,3543.58868
2007-12-26,3568.794854999999
2007-12-27,3591.2830799999997
2007-12-28,3616.2432500000004
2008-01-02,3642.8503150000006
2008-01-03,3670.024705
2008-01-04,3694.6304749999995
2008-01-07,3721.764615
2008-01-08,3744.0037650000004
2008-01-09,3766.28332
2008-01-10,3789.5598250000003
2008-01-11,3814.766525
2008-01-14,3847.8971149999998
2008-01-15,3877.3904050000006
2008-01-16,3904.3195549999996
2008-01-17,3927.3515649999995
2008-01-18,3948.158655
2008-01-21,3956.7868900000003
2008-01-22,3948.2754999999997
2008-01-23,3944.29772
2008-01-24,3942.671255
2008-01-25,3940.08655
2008-01-28,3921.5698600000005
2008-01-29,3905.5203949999996
2008-01-30,3885.358985
2008-01-31,3858.7954
2008-02-01,3826.8487200000004
2008-02-04,3805.600835
2008-02-05,3786.2764299999994
2008-02-13,3760.1383200000005
2008-02-14,3734.9822249999997
2008-02-15,3707.25254
2008-02-18,3682.0615850000004
2008-02-19,3660.941575
2008-02-20,3641.9396699999998
2008-02-21,3627.4948050000007
2008-02-22,3605.5278599999997
2008-02-25,3586.516789999999
2008-02-26,3582.4019350000003
2008-02-27,3574.5687450000005
2008-02-28,3563.2827599999996
2008-02-29,3552.6859600000003
2008-03-03,3559.4489499999995
2008-03-04,3560.941115
2008-03-05,3562.7289450000003
2008-03-06,3570.74651
2008-03-07,3579.48152
2008-03-10,3567.9327399999993
2008-03-11,3557.4937400000003
2008-03-12,3545.1531599999994
2008-03-13,3525.3035150000005
2008-03-14,3505.92085
2008-03-17,3473.788415
2008-03-18,3429.5473399999996
2008-03-19,3393.672485
2008-03-20,3362.639675
2008-03-21,3338.6496250000005
2008-03-24,3315.1671799999995
2008-03-25,3293.217495
2008-03-26,3266.98916
2008-03-27,3234.46162
2008-03-28,3205.62115
2008-03-31,3167.132365
2008-04-01,3123.7702299999996
2008-04-02,3078.669605
2008-04-03,3035.1359899999998
2008-04-07,3001.95262
2008-04-08,2977.367135
2008-04-09,2944.39466
2008-04-10,2919.1000200000003
2008-04-11,2900.0033049999997
2008-04-14,2873.247835
2008-04-15,2857.47932
2008-04-16,2846.7171599999997
2008-04-17,2827.174035
2008-04-18,2798.32478
2008-04-21,2767.9900000000002
2008-04-22,2743.765035
2008-04-23,2723.50891
2008-04-24,2714.87971
2008-04-25,2713.81167
2008-04-28,2704.7270399999998
2008-04-29,2702.2319350000002
2008-04-30,2714.54617
2008-05-05,2732.996365
2008-05-06,2746.6115849999996
2008-05-07,2745.9140500000003
2008-05-08,2747.1395700000003
2008-05-09,2754.753415
2008-05-12,2761.114595
2008-05-13,2764.6989700000004
2008-05-14,2781.54205
2008-05-15,2794.86384
2008-05-16,2810.5415000000003
2008-05-19,2829.2684149999995
2008-05-20,2845.03151
2008-05-21,2863.783065
2008-05-22,2879.875655
2008-05-23,2889.16358
2008-05-26,2882.493185
2008-05-27,2875.60029
2008-05-28,2874.62413
2008-05-29,2868.7618899999998
2008-05-30,2857.642785
2008-06-02,2843.8200100000004
2008-06-03,2830.68472
2008-06-04,2822.04407
2008-06-05,2808.467485
2008-06-06,2795.35291
2008-06-10,2769.78676
2008-06-11,2742.953545
2008-06-12,2710.12731
2008-06-13,2674.254735
