date,881001.WI_涨跌幅绝对值_1日
2005-05-13,0.614968616226319
2005-05-16,1.095098429340291
2005-05-17,1.000846142099987
2005-05-18,0.5015778508437929
2005-05-19,0.0934731901200081
2005-05-20,0.40410653331298674
2005-05-23,2.6085744448526182
2005-05-24,1.3960843876748896
2005-05-25,0.18410291606394402
2005-05-26,1.240112353518208
2005-05-27,0.8940510817650349
2005-05-30,0.8624356415269485
2005-05-31,0.09950907181345281
2005-06-01,2.1055072741040792
2005-06-02,1.7154555575395247
2005-06-03,0.2425702438228483
2005-06-06,1.988260649768847
2005-06-07,0.043363642880311914
2005-06-08,7.952670897260816
2005-06-09,1.0055042671240688
2005-06-10,2.0233299185113296
2005-06-13,0.14799043693947134
2005-06-14,1.6046020816581241
2005-06-15,2.31716985350392
2005-06-16,1.1657741094724727
2005-06-17,0.16123809110530907
2005-06-20,2.935665412131261
2005-06-21,0.9408599928864114
2005-06-22,0.41701960603470756
2005-06-23,1.0478346075763811
2005-06-24,0.5300300761039489
2005-06-27,2.524349660794911
2005-06-28,1.6773132061475793
2005-06-29,0.6344744845356298
2005-06-30,2.603102649721989
2005-07-01,3.273630098337954
2005-07-04,1.0404623905369226
2005-07-05,0.7921534011761433
2005-07-06,0.6150048798462815
2005-07-07,0.39230866541000164
2005-07-08,2.543261568468125
2005-07-11,0.8946633077458466
2005-07-12,3.4686898706445035
2005-07-13,0.7453662026567498
2005-07-14,0.28610819971459645
2005-07-15,1.5790647167147065
2005-07-18,1.6608325893905929
2005-07-19,0.4350313731439126
2005-07-20,0.7381713256790379
2005-07-21,0.039735492497472436
2005-07-22,2.079282560117912
2005-07-25,0.2605251361633032
2005-07-26,2.344818625974132
2005-07-27,2.203804515027974
2005-07-28,0.3308342006073328
2005-07-29,0.35699973978869926
2005-08-01,0.699392621808248
2005-08-02,1.6136115064514067
2005-08-03,0.8123278645996601
2005-08-04,0.6582810462782418
2005-08-05,2.717339526948148
2005-08-08,0.9975028707816858
2005-08-09,1.2683600542361173
2005-08-10,1.0425381279596246
2005-08-11,1.3151187550226595
2005-08-12,1.763326814555266
2005-08-15,2.2978118988910223
2005-08-16,0.531565691846303
2005-08-17,1.4858861450511185
2005-08-18,3.559472333613234
2005-08-19,0.03922104721822972
2005-08-22,1.0044253160079064
2005-08-23,1.1122020986591763
2005-08-24,0.9946349678563227
2005-08-25,0.579820079699056
2005-08-26,0.19226121637943017
2005-08-29,1.048977195224421
2005-08-30,0.43978243178570686
2005-08-31,1.6447140593708998
2005-09-01,1.95657217840981
2005-09-02,0.47880509764055557
2005-09-05,1.0082284362879612
2005-09-06,2.0374813334658737
2005-09-07,2.2039899645347694
2005-09-08,0.2182853451947242
2005-09-09,0.7537291514467248
2005-09-12,0.3231335509175537
2005-09-13,1.8243022564903288
2005-09-14,0.808492155711793
2005-09-15,0.2055300339182109
2005-09-16,0.11209098880811119
2005-09-19,0.9972711791378597
2005-09-20,0.699779069170603
2005-09-21,1.8596882825617667
2005-09-22,2.875814631861784
2005-09-23,1.062786324231102
2005-09-26,0.39516825672574196
2005-09-27,1.8258397224830802
2005-09-28,0.28539566550747075
2005-09-29,1.7614797701470675
2005-09-30,0.02020142425100957
2005-10-10,1.350167494533161
2005-10-11,1.8877058889333442
2005-10-12,0.7797120885951969
2005-10-13,0.6793559547343619
2005-10-14,1.1992295534509423
2005-10-17,0.3241592492333245
2005-10-18,1.101182873083828
2005-10-19,0.6975897323939884
2005-10-20,0.1162213984925442
2005-10-21,0.5677790106207281
2005-10-24,0.32454688139844645
2005-10-25,1.754770213403245
2005-10-26,2.6570808150499947
2005-10-27,0.3807324860944261
2005-10-28,1.8273249897017063
2005-10-31,0.7644721900795348
2005-11-01,0.5991943890456985
2005-11-02,1.7037800960387095
2005-11-03,0.9196445297066314
2005-11-04,0.6062946863011787
2005-11-07,0.30242947781200513
2005-11-08,0.6835681314360409
2005-11-09,0.35350668735245616
2005-11-10,2.439756034964302
2005-11-11,0.24983392117936543
2005-11-14,0.10385219400108614
2005-11-15,0.768723576235375
2005-11-16,0.8205039910257783
2005-11-17,0.13345941001353667
2005-11-18,2.4618887758478536
2005-11-21,0.2964916411017038
2005-11-22,1.8983557795513417
2005-11-23,0.8542689412472271
2005-11-24,0.5904929451863827
2005-11-25,0.2431432707349801
2005-11-28,0.46162391785725676
2005-11-29,1.2828919709080178
2005-11-30,0.27412940856741397
2005-12-01,0.1498594141778553
2005-12-02,0.8483459739867194
2005-12-05,2.0280503082151347
2005-12-06,0.5428749280178113
2005-12-07,0.9887114072469005
2005-12-08,0.07652368697421696
2005-12-09,1.7741072372515765
2005-12-12,0.4098866408927204
2005-12-13,0.08013567919964437
2005-12-14,1.0646095902752117
2005-12-15,0.48615228966794044
2005-12-16,0.8372338440974847
2005-12-19,0.05695169957042889
2005-12-20,0.3671555541926219
2005-12-21,0.6917408568125172
2005-12-22,0.6345304701144583
2005-12-23,1.0382210174733064
2005-12-26,0.8701046741133256
2005-12-27,0.2113294041848235
2005-12-28,0.20503152825326332
2005-12-29,1.1173027389941304
2005-12-30,1.0003949479656993
2006-01-04,1.524885222828365
2006-01-05,1.537662286798569
2006-01-06,0.9238844042640082
2006-01-09,0.8392420405631817
2006-01-10,0.42630060421149363
2006-01-11,0.5897419532080339
2006-01-12,1.3895875286612958
2006-01-13,0.2748518916406706
2006-01-16,1.7554328845673428
2006-01-17,0.15272986723180448
2006-01-18,2.156169512084083
2006-01-19,0.9627967523531344
2006-01-20,0.11610744617891466
2006-01-23,0.47905350114607614
2006-01-24,0.09056727865610625
2006-01-25,0.5106922776081158
2006-02-06,2.663872621203889
2006-02-07,0.13779238660733828
2006-02-08,0.3281427435355422
2006-02-09,1.4224974675962176
2006-02-10,1.2390198393493534
2006-02-13,0.18755029513901622
2006-02-14,0.7588126290978492
2006-02-15,0.17600712621204107
2006-02-16,2.7126407084163695
2006-02-17,0.40949886684473746
2006-02-20,0.0790333465189752
2006-02-21,1.9962710034609144
2006-02-22,0.029047519082581186
2006-02-23,0.2978926991208608
2006-02-24,0.9257558922149967
2006-02-27,0.5923128606362238
2006-02-28,0.4030065547603767
2006-03-01,0.7487259423023085
2006-03-02,2.070267569511508
2006-03-03,0.28105406368119645
2006-03-06,0.3329348405728183
2006-03-07,2.728867586089889
2006-03-08,0.5148355703736174
2006-03-09,0.3075749130080796
2006-03-10,0.4996459180584445
2006-03-13,1.1525481573172236
2006-03-14,0.04234930156662431
2006-03-15,1.2596672600956538
2006-03-16,0.0022497592158554625
2006-03-17,0.31678293267221047
2006-03-20,1.5388966795743864
2006-03-21,0.37633865560231516
2006-03-22,0.9800791101943984
2006-03-23,0.39330784980808886
2006-03-24,0.7623507674300867
2006-03-27,1.0126243330689233
2006-03-28,0.7661662510110023
2006-03-29,0.5341475844683252
2006-03-30,1.1057516880400797
2006-03-31,0.7780901349084379
2006-04-03,2.2508903341281306
2006-04-04,1.1818114831591675
2006-04-05,1.0149650849245795
2006-04-06,0.22930424137088679
2006-04-07,0.4396138663917526
2006-04-10,1.8109260511927072
2006-04-11,0.40747933633049627
2006-04-12,0.49853427101042014
2006-04-13,3.02271977119134
2006-04-14,2.713197515133592
2006-04-17,0.349394791675528
2006-04-18,0.5083772898705652
2006-04-19,0.4369975674186177
2006-04-20,0.6849356379047822
2006-04-21,1.2171236809521924
2006-04-24,1.059666520276692
2006-04-25,0.1503795338293923
2006-04-26,1.4272499997328714
2006-04-27,0.2457475283024202
2006-04-28,1.5391688000384818
2006-05-08,4.257289303555178
2006-05-09,3.1867577079575993
2006-05-10,1.5770566483716664
2006-05-11,0.8595861892457646
2006-05-12,3.7124806887654183
2006-05-15,4.965383791469424
2006-05-16,3.0281811957257876
2006-05-17,0.8102459475887613
2006-05-18,0.08266850090727917
2006-05-19,2.854092617486037
2006-05-22,1.0090842778196718
2006-05-23,4.619158458031302
2006-05-24,1.186890825977882
2006-05-25,0.5648020561721978
2006-05-26,2.0971830043655437
2006-05-29,2.7959492277516595
2006-05-30,1.264185574739085
2006-05-31,0.8345545226923878
2006-06-01,3.369346449429167
2006-06-02,0.5215669770557319
2006-06-05,1.346881876140582
2006-06-06,0.5790458708495039
2006-06-07,6.45652225494644
2006-06-08,0.2850320850591892
2006-06-09,2.452052920001002
2006-06-12,0.45900314337847803
2006-06-13,0.25079515928543294
2006-06-14,0.8882237415883343
2006-06-15,0.22817838116637734
2006-06-16,2.444789651142365
2006-06-19,1.3802675763762817
2006-06-20,0.5589429953203329
2006-06-21,0.315054620550681
2006-06-22,0.07138628449800954
2006-06-23,0.9230015880465681
2006-06-26,1.8159104487167843
2006-06-27,0.29978244819459654
2006-06-28,0.049457184269741106
2006-06-29,2.152726011339201
2006-06-30,0.06875586470880268
2006-07-03,1.807843802088227
2006-07-04,0.5961343436518662
2006-07-05,0.8655113408851056
2006-07-06,2.165494560574821
2006-07-07,0.28352993870846
2006-07-10,0.38539839334339465
2006-07-11,0.6388785090898574
2006-07-12,0.020854851755336412
2006-07-13,5.681103601823656
2006-07-14,0.8238929134911643
2006-07-17,1.395870045059433
2006-07-18,0.3265423247267307
2006-07-19,2.496355491040081
2006-07-20,0.7051863408880532
2006-07-21,0.7579404282405999
2006-07-24,0.14304241738034573
2006-07-25,1.3169824112536865
2006-07-26,0.05193031667527492
2006-07-27,1.106709182911203
2006-07-28,0.9623783889641357
2006-07-31,3.7270244228192584
2006-08-01,1.0261911524560907
2006-08-02,0.5235047971716589
2006-08-03,0.2043447650834862
2006-08-04,2.7093146147062597
2006-08-07,1.7841773434094654
2006-08-08,2.6099669535029957
2006-08-09,0.011320098057432393
2006-08-10,1.704146863982925
2006-08-11,0.3876420187655105
2006-08-14,2.535870188078182
2006-08-15,1.7560386180133003
2006-08-16,1.500371926740951
2006-08-17,0.7604709614694394
2006-08-18,0.410670259019319
2006-08-21,0.3729186638264048
2006-08-22,1.1084746127315137
2006-08-23,0.10346323071031005
2006-08-24,0.7064458860992051
2006-08-25,0.24491993081341423
2006-08-28,2.263141182883488
2006-08-29,0.2304429589685908
2006-08-30,0.5565540777088929
2006-08-31,0.49841724546220156
2006-09-01,1.6688099140419244
2006-09-04,1.685202875450531
2006-09-05,0.24010392904367794
2006-09-06,0.45933913529732084
2006-09-07,1.405953769486079
2006-09-08,0.23782542138048868
2006-09-11,0.5273965139031445
2006-09-12,0.5411250514657073
2006-09-13,0.9217060350918072
2006-09-14,0.010796639661814211
2006-09-15,1.5325883289287079
2006-09-18,1.1788866268507947
2006-09-19,0.23195443322621134
2006-09-20,0.17476006671370836
2006-09-21,0.5578273224765562
2006-09-22,0.899190112265591
2006-09-25,0.04852645087368712
2006-09-26,0.7362620138713694
2006-09-27,0.9355173172615139
2006-09-28,1.015138612446287
2006-09-29,1.0720330038288761
2006-10-09,2.0877904951711157
2006-10-10,0.2697361157505629
2006-10-11,0.042337404666081824
2006-10-12,0.9163654751043748
2006-10-13,0.39861117789923295
2006-10-16,0.6773292687862642
2006-10-17,0.22067874529055898
2006-10-18,1.4606122797650167
2006-10-19,0.3303887518945947
2006-10-20,0.25163789755909827
2006-10-23,2.6194666329448335
2006-10-24,2.3721989569116975
2006-10-25,0.011839274449787496
2006-10-26,0.106250194325197
2006-10-27,1.4009559142995842
2006-10-30,0.17655359354158406
2006-10-31,1.1478250427979342
2006-11-01,0.7135969600353675
2006-11-02,0.1465910369776946
2006-11-03,0.5506460078886999
2006-11-06,0.5103983517871225
2006-11-07,0.011602500247820391
2006-11-08,0.8281194740363818
2006-11-09,1.5119124745996082
2006-11-10,1.767742525289162
2006-11-13,2.3883608148109636
2006-11-14,1.135728879439668
2006-11-15,2.266721525172999
2006-11-16,0.5635769149076819
2006-11-17,1.5478923243141152
2006-11-20,1.0877759605484094
2006-11-21,1.008730202193342
2006-11-22,0.9287472179213996
2006-11-23,0.6359636647482292
2006-11-24,0.532208476197038
2006-11-27,1.3033192841208852
2006-11-28,0.10069901704314876
2006-11-29,1.2292889673083174
2006-11-30,2.337185317766588
2006-12-01,0.7306598595160141
2006-12-04,2.5615836925287683
2006-12-05,0.7811030517247186
2006-12-06,1.0675184900658774
2006-12-07,0.45553097144134247
2006-12-08,3.5598711954912154
2006-12-11,3.9679386416047624
2006-12-12,0.5184395289909105
2006-12-13,0.22390579398094967
2006-12-14,1.6351034666814535
2006-12-15,1.5766674169519934
2006-12-18,2.201231265084136
2006-12-19,0.37726385478227265
2006-12-20,1.1085253850850574
2006-12-21,1.2498026188953792
2006-12-22,0.5984708155186258
2006-12-25,1.781915270158252
2006-12-26,0.38858813851633256
2006-12-27,1.6759283779989476
2006-12-28,0.7925388684106305
2006-12-29,2.382018084783799
2007-01-04,0.8108319549376519
2007-01-05,0.900897941597556
2007-01-08,3.230240754928282
2007-01-09,2.804547847241401
2007-01-10,2.502602343950122
2007-01-11,0.5483063964299539
2007-01-12,2.789829555136125
2007-01-15,5.157811061652362
2007-01-16,2.943815004285577
2007-01-17,1.4872932947977313
2007-01-18,0.9208459956990156
2007-01-19,3.376347036997984
2007-01-22,4.11237205135353
2007-01-23,0.5790471291082122
2007-01-24,1.0358192811566358
2007-01-25,3.6588835468607583
2007-01-26,1.7393419823692247
2007-01-29,2.7747212299853885
2007-01-30,0.7356460693055067
2007-01-31,5.805320971674743
2007-02-01,0.525420520803288
2007-02-02,3.223828313842958
2007-02-05,0.38560724860791096
2007-02-06,2.0279741434001908
2007-02-07,2.0943730314293196
2007-02-08,1.7427260512090426
2007-02-09,0.22770942901777502
2007-02-12,3.2163068000723216
2007-02-13,1.6034373906979704
2007-02-14,2.445905363980816
2007-02-15,3.0322334129338824
2007-02-16,0.6428261809432012
2007-02-26,2.129889759003678
2007-02-27,8.873638440310094
2007-02-28,3.8646728605204794
2007-03-01,2.5423712285680966
2007-03-02,1.5077276946440232
2007-03-05,0.7308564517408689
2007-03-06,1.1846932721243375
2007-03-07,2.6104138379841046
2007-03-08,1.7113949885841029
2007-03-09,0.27847973748595933
2007-03-12,0.9650053611408804
2007-03-13,1.0306663198921928
2007-03-14,1.1782760852471097
2007-03-15,1.8847656674644275
2007-03-16,1.57343258592324
2007-03-19,1.7866125771285324
2007-03-20,1.157050076851518
2007-03-21,1.3428194173783714
2007-03-22,0.3973050671278511
2007-03-23,0.6121239084909247
2007-03-26,2.0864162516232465
2007-03-27,1.040321300737368
2007-03-28,0.1630523148475893
2007-03-29,1.655139045643128
2007-03-30,0.36196228116200935
2007-04-02,2.3831457344856366
2007-04-03,1.4162921588222854
2007-04-04,0.8828944870153732
2007-04-05,1.386484138411359
2007-04-06,1.0779026630497235
2007-04-09,2.0005493376929584
2007-04-10,1.2036399153496857
2007-04-11,1.2846332843928998
2007-04-12,1.9801531400503114
2007-04-13,0.3619974955936023
2007-04-16,2.830726515998605
2007-04-17,1.5785180697918122
2007-04-18,1.3694875832346076
2007-04-19,4.829582313630986
2007-04-20,4.618269564918975
2007-04-23,4.227645172433703
2007-04-24,0.5974581551325686
2007-04-25,0.03890855057024911
2007-04-26,1.2983752587816921
2007-04-27,0.4716273318214781
2007-04-30,1.6587177197123104
2007-05-08,3.814482284056475
2007-05-09,0.439610413154945
2007-05-10,0.7337686176295932
2007-05-11,0.4445345206274709
2007-05-14,0.724699850290178
2007-05-15,3.3016405711270513
2007-05-16,2.6755069206506166
2007-05-17,2.2953209486723525
2007-05-18,0.1643866096191049
2007-05-21,1.9967983293336378
2007-05-22,1.4976342202535964
2007-05-23,2.1394594912083287
2007-05-24,0.3753461401155844
2007-05-25,1.616254082086388
2007-05-28,2.1249268668832366
2007-05-29,2.1190293895533507
2007-05-30,7.080668787184663
2007-05-31,1.0043038408430682
2007-06-01,4.618567034827981
2007-06-04,7.8360531461619365
2007-06-05,2.331991744625883
2007-06-06,1.341107590517887
2007-06-07,3.924685885743595
2007-06-08,1.2749740486579064
2007-06-11,2.3992913977850305
2007-06-12,2.6134373637537234
2007-06-13,2.590504554552453
2007-06-14,1.0824292544542646
2007-06-15,0.3988453230449718
2007-06-18,2.9805139708348305
2007-06-19,1.1308132145008365
2007-06-20,2.4176453993570823
2007-06-21,0.42070471871029635
2007-06-22,4.220851838733452
2007-06-25,4.969829601441367
2007-06-26,1.356921274138645
2007-06-27,2.7191678056843527
2007-06-28,5.024761251741349
2007-06-29,3.3198714604492308
2007-07-02,0.2194215978860381
2007-07-03,1.776446032736434
2007-07-04,2.227453755331532
2007-07-05,5.651794858427728
2007-07-06,5.046797546379644
2007-07-09,3.0301172557123834
2007-07-10,1.6510995488033364
2007-07-11,0.6028985574493051
2007-07-12,0.595880360976575
2007-07-13,0.08478475739847058
2007-07-16,3.1327323743629565
2007-07-17,2.2633221166786788
2007-07-18,0.4467498886789656
2007-07-19,0.23079248071273817
2007-07-20,4.084413500932116
2007-07-23,4.719309587257348
2007-07-24,0.19362476502660098
2007-07-25,2.441344295445913
2007-07-26,1.4627024514545894
2007-07-27,0.7737013062070197
2007-07-30,2.2102754235457267
2007-07-31,1.1868000481224605
2007-08-01,4.19160282956298
2007-08-02,3.4951857261313224
2007-08-03,2.896608762253905
2007-08-06,2.1575329013619804
2007-08-07,0.13723003070571504
2007-08-08,1.297396615990598
2007-08-09,1.8288621557950302
2007-08-10,1.3909896489240126
2007-08-13,0.22619793866116567
2007-08-14,1.874296101219186
2007-08-15,0.10660428731292804
2007-08-16,0.9379790777072294
2007-08-17,1.6521157718648039
2007-08-20,4.91214345664861
2007-08-21,1.479042775932471
2007-08-22,1.4444164889559463
2007-08-23,1.4460509967047397
2007-08-24,1.1720078815187884
2007-08-27,0.07488161624711331
2007-08-28,0.1425685176474456
2007-08-29,1.2632209421000629
2007-08-30,1.8958409961920664
2007-08-31,1.088123127350804
2007-09-03,2.2559210223040083
2007-09-04,0.9198003556665557
2007-09-05,0.2538682508706813
2007-09-06,1.0107306802048743
2007-09-07,2.1508689596153596
2007-09-10,1.6719188901058946
2007-09-11,5.097777541464876
2007-09-12,1.2772335307899452
2007-09-13,2.4412812924711202
2007-09-14,1.0541062971976434
2007-09-17,1.9658391732271685
2007-09-18,0.028947522299194173
2007-09-19,1.1417628372825894
2007-09-20,1.2875547502041451
2007-09-21,0.5954480448636223
2007-09-24,0.5920238948933232
2007-09-25,0.9642917551337171
2007-09-26,1.588353177581947
2007-09-27,1.1363348718618882
2007-09-28,2.598123372353034
2007-10-08,0.9204569528869166
2007-10-09,0.5793792241950646
2007-10-10,0.0955137887257207
2007-10-11,0.4943840675419642
2007-10-12,0.8476299265420151
2007-10-15,0.9408317756361306
2007-10-16,0.9814026383543561
2007-10-17,0.743993283389921
2007-10-18,3.1181465253886542
2007-10-19,0.02435324622405144
2007-10-22,2.5563141895576735
2007-10-23,0.8182713756998083
2007-10-24,0.03361511942971962
2007-10-25,5.107161729414078
2007-10-26,0.41119707643269
2007-10-29,1.8818248429753437
2007-10-30,1.7861587201933204
2007-10-31,2.2490127216663325
2007-11-01,1.8148485541382708
2007-11-02,2.400482721268604
2007-11-05,1.1354071354962358
2007-11-06,0.47714325640215716
2007-11-07,0.40451453372336577
2007-11-08,4.465038770984753
2007-11-09,1.1151086786038267
2007-11-12,1.4348920345658045
2007-11-13,0.4662022152830292
2007-11-14,4.024319877896088
2007-11-15,1.2458540518088257
2007-11-16,0.9109015664405584
2007-11-19,0.4953129577537352
2007-11-20,1.447116367935597
2007-11-21,1.3306990646731354
2007-11-22,4.45935492172278
2007-11-23,1.7057674072788798
2007-11-26,1.0229349661375786
2007-11-27,1.558142309991406
2007-11-28,1.0653789104892786
2007-11-29,3.54522541841642
2007-11-30,1.9154799029068026
2007-12-03,0.828820091182414
2007-12-04,0.9234465600307828
2007-12-05,2.510956289096855
2007-12-06,0.19588741994724934
2007-12-07,1.4933435931639316
2007-12-10,2.1242741766968942
2007-12-11,0.4039512327407735
2007-12-12,0.7106525723802215
2007-12-13,3.454358685688541
2007-12-14,1.9322311299619033
2007-12-17,1.6382840725068903
2007-12-18,0.5881225429644532
2007-12-19,2.289747161638167
2007-12-20,1.6345013929916608
2007-12-21,1.3416017200166053
2007-12-24,1.9403819445803716
2007-12-25,0.37275121372550846
2007-12-26,1.279951020734349
2007-12-27,1.650412000962631
2007-12-28,0.41729884379971827
2008-01-02,1.5751767920720194
2008-01-03,1.0875574343842676
2008-01-04,0.8699742557763068
2008-01-07,1.4370029279806573
2008-01-08,1.1213824936944339
2008-01-09,1.9087325091039942
2008-01-10,0.8479732797025186
2008-01-11,0.30668197612839787
2008-01-14,0.802022553310433
2008-01-15,0.12148359545349763
2008-01-16,2.6386181062594827
2008-01-17,2.4340872643043077
2008-01-18,0.8969360323850539
2008-01-21,4.644449815550333
2008-01-22,7.734469432791757
2008-01-23,4.6190409165659085
2008-01-24,1.6620808125666686
2008-01-25,0.777493588042999
2008-01-28,6.800548170905218
2008-01-29,0.9465835957239488
2008-01-30,0.6064770082434778
2008-01-31,2.429101762897379
2008-02-01,2.1332857272975625
2008-02-04,8.083050837261109
2008-02-05,0.1926757532836776
2008-02-13,1.649835280678813
2008-02-14,1.523730379775512
2008-02-15,1.0738319277222907
2008-02-18,2.345480920895926
2008-02-19,2.085290097485526
2008-02-20,1.8035311471751525
2008-02-21,0.2031708303592228
2008-02-22,3.1391118855426114
2008-02-25,3.5534163869773705
2008-02-26,0.11190564626459842
2008-02-27,2.559338689689361
2008-02-28,0.22915567866544917
2008-02-29,1.2207422724147765
2008-03-03,2.577783754765939
2008-03-04,1.9847331851459038
2008-03-05,0.4356562071094028
2008-03-06,1.1029754456640006
2008-03-07,1.6384869966458826
2008-03-10,3.800978132432875
2008-03-11,0.44738968244311117
2008-03-12,2.864938980159748
2008-03-13,2.8923929473433363
2008-03-14,0.9161595164553726
2008-03-17,5.362613025688823
2008-03-18,5.492152137818396
2008-03-19,3.501425436813399
2008-03-20,3.026645270717565
2008-03-21,0.8499929057154354
2008-03-24,3.778195121781114
2008-03-25,1.1679786194829234
2008-03-26,0.07063598094223522
2008-03-27,4.484134013601693
2008-03-28,4.081712496461587
2008-03-31,3.4155033625321685
2008-04-01,5.912967165717964
2008-04-02,1.8631430732052978
2008-04-03,2.6610003088943124
2008-04-07,5.445901691767285
2008-04-08,1.3138065098505791
2008-04-09,5.248179509100536
2008-04-10,2.024937361382295
2008-04-11,0.9986341946063515
2008-04-14,6.437219886515255
2008-04-15,1.8327634516955849
2008-04-16,2.42949325581715
2008-04-17,2.8700321024074604
2008-04-18,3.7754291040880794
2008-04-21,0.15609556275234526
2008-04-22,0.25446060603155907
2008-04-23,4.613478696793627
2008-04-24,9.088269367528445
2008-04-25,0.6102295004438929
2008-04-28,1.5455208701445233
2008-04-29,1.0858690283861439
2008-04-30,4.48467617917343
2008-05-05,2.4572176566923565
2008-05-06,0.8671587137536463
2008-05-07,4.613987626602489
2008-05-08,2.6674567668334648
2008-05-09,0.8451168810751142
2008-05-12,1.0567753385940293
2008-05-13,0.9355886339609154
2008-05-14,2.835645275955856
2008-05-15,0.7274331337162598
2008-05-16,0.6252111193100096
2008-05-19,0.49898177632362595
2008-05-20,5.312295744317752
2008-05-21,2.010901708384538
2008-05-22,1.6538109271072021
2008-05-23,0.7968715987466513
2008-05-26,3.0537924613477596
2008-05-27,0.4747192692573954
2008-05-28,2.764943385967511
2008-05-29,2.433826406731532
2008-05-30,0.7895123745630839
2008-06-02,0.6729514327008967
2008-06-03,0.45323752706236675
2008-06-04,1.765435990739328
2008-06-05,0.8414345498229725
2008-06-06,0.5839558780536214
2008-06-10,8.25742104282754
2008-06-11,2.1775577743072927
2008-06-12,1.5744785029100705
2008-06-13,3.540741529876157
2008-06-16,1.0153994541376887
2008-06-17,4.059456780822068
2008-06-18,5.218004660326692
2008-06-19,7.425697665037612
2008-06-20,2.6871522275218496
2008-06-23,2.1119108182918955
2008-06-24,2.4044933016731607
2008-06-25,4.359573406826933
2008-06-26,0.6107713420069993
2008-06-27,5.751299169591773
2008-06-30,0.4229307988296127
2008-07-01,2.83463339072344
2008-07-02,0.5092639142523891
2008-07-03,2.8032550022224045
2008-07-04,0.4387032017049375
2008-07-07,5.154629513799214
2008-07-08,0.852895212065885
2008-07-09,3.487981990670863
2008-07-10,1.5104740067228728
2008-07-11,0.650799625387144
2008-07-14,1.129970719497142
2008-07-15,3.676983350980456
2008-07-16,3.9778062162647454
2008-07-17,0.8933271241557517
2008-07-18,3.5613816614877614
2008-07-21,3.467313407818362
2008-07-22,0.05913369819894321
2008-07-23,0.6492838799669887
2008-07-24,2.963486306219698
2008-07-25,1.0814886334147955
2008-07-28,1.0228213918831885
2008-07-29,1.952439268932682
2008-07-30,0.5892392138185154
2008-07-31,2.948348546683932
2008-08-01,1.3781595448962625
2008-08-04,2.3201536920326116
2008-08-05,2.4612371777770647
2008-08-06,0.5430621019078874
2008-08-07,0.14057552757544833
2008-08-08,5.346150456016662
2008-08-11,5.8288342650688385
2008-08-12,0.8911595630270552
2008-08-13,0.11997055807393409
2008-08-14,0.1068345771417123
2008-08-15,0.08883670417698664
2008-08-18,5.9152055699412065
2008-08-19,1.4777051553946041
2008-08-20,7.79065920497839
2008-08-21,3.5699007999681176
2008-08-22,1.7434553832817223
2008-08-25,0.08148507772680613
2008-08-26,3.5127065055857276
