date,000300.SH_对_932000.CSI_相对强弱
2014-09-09,1.6645157012758691
2014-09-10,1.638384420228991
2014-09-11,1.627900384443009
2014-09-12,1.6131303557343162
2014-09-15,1.5876827004538256
2014-09-16,1.609914246278434
2014-09-17,1.600309808840588
2014-09-18,1.5893229054632037
2014-09-19,1.5784046431387901
2014-09-22,1.558288193968403
2014-09-23,1.5440016884870151
2014-09-24,1.5471438842849325
2014-09-25,1.5387304716702837
2014-09-26,1.5260558016989856
2014-09-29,1.5132595418601464
2014-09-30,1.5017456730089946
2014-10-08,1.4920326151994159
2014-10-09,1.4886853662214403
2014-10-10,1.484479155997502
2014-10-13,1.4776320410640267
2014-10-14,1.475497887253951
2014-10-15,1.4791385474392815
2014-10-16,1.4836966629260566
2014-10-17,1.5072297872159184
2014-10-20,1.4904484100234527
2014-10-21,1.4880599775879018
2014-10-22,1.4972855736262811
2014-10-23,1.515510775246848
2014-10-24,1.5090319187191383
2014-10-27,1.4790454840927023
2014-10-28,1.4629074293376907
2014-10-29,1.4618703045294779
2014-10-30,1.472356604271598
2014-10-31,1.5012544144507778
2014-11-03,1.485695640854176
2014-11-04,1.4996206750420886
2014-11-05,1.4903734816002472
2014-11-06,1.4765966570769011
2014-11-07,1.48805542792418
2014-11-10,1.5198378969106192
2014-11-11,1.5760791896923698
2014-11-12,1.5736158442357373
2014-11-13,1.5936732700143061
2014-11-14,1.599312487708168
2014-11-17,1.5620665808486733
2014-11-18,1.5389235172422355
2014-11-19,1.5201890261106215
2014-11-20,1.5212714862967989
2014-11-21,1.5320426353513712
2014-11-24,1.558500921067292
2014-11-25,1.563326195926107
2014-11-26,1.5717137719772962
2014-11-27,1.5746783259790909
2014-11-28,1.604280374771251
2014-12-01,1.6289228174156167
2014-12-02,1.6746426692244247
2014-12-03,1.6966323875400005
2014-12-04,1.760529700730747
2014-12-05,1.8297426508389958
2014-12-08,1.9162045438506434
2014-12-09,1.9250089205317087
2014-12-10,1.9405286896880818
2014-12-11,1.89145501723339
2014-12-12,1.8744961145567376
2014-12-15,1.8539448539763177
2014-12-16,1.9161522359233605
2014-12-17,1.9841245147213848
2014-12-18,1.9873187764501508
2014-12-19,2.0507639339893915
2014-12-22,2.1919116747312724
2014-12-23,2.176770791140386
2014-12-24,2.0627108120160873
2014-12-25,2.1042313457774204
2014-12-26,2.1723749757440416
2014-12-29,2.230270721795486
2014-12-30,2.2689480782884126
2014-12-31,2.301439047023093
2015-01-05,2.3616904207957683
2015-01-06,2.315983288807087
2015-01-07,2.3239007966260425
2015-01-08,2.264075846555808
2015-01-09,2.270339351664112
2015-01-12,2.284207073210975
2015-01-13,2.246867576797526
2015-01-14,2.245802005229483
2015-01-15,2.297453653902777
2015-01-16,2.2874564763598197
2015-01-19,2.145074774619318
2015-01-20,2.0936878881599887
2015-01-21,2.145533035629215
2015-01-22,2.1243755545977887
2015-01-23,2.148144437106338
2015-01-26,2.1303425514134746
2015-01-27,2.096732863511434
2015-01-28,2.0701578877797706
2015-01-29,2.051599966649255
2015-01-30,2.04575660333841
2015-02-02,1.9979468676805485
2015-02-03,2.018032428289281
2015-02-04,1.9953472742266314
2015-02-05,1.980057961877833
2015-02-06,1.9805594945143308
2015-02-09,2.018953752980305
2015-02-10,2.040331445920311
2015-02-11,2.0286193953585636
2015-02-12,2.0123246684087186
2015-02-13,1.9962835067913536
2015-02-16,1.9746234683122037
2015-02-17,1.9759442643924032
2015-02-25,1.9455914547038125
2015-02-26,1.9807377798976966
2015-02-27,1.957850605324634
2015-03-02,1.926758187277066
2015-03-03,1.8773922984047062
2015-03-04,1.8488065982736062
2015-03-05,1.811130237651713
2015-03-06,1.8216058757749962
2015-03-09,1.8259308660329066
2015-03-10,1.7873518874967902
2015-03-11,1.7800336517558892
2015-03-12,1.830484478901413
2015-03-13,1.8184438857345988
2015-03-16,1.8034741422066818
2015-03-17,1.797870762316474
2015-03-18,1.8073381579079688
2015-03-19,1.7900690011281466
2015-03-20,1.7902396014811544
2015-03-23,1.7750063020246605
2015-03-24,1.75878411301135
2015-03-25,1.7145496701403409
2015-03-26,1.7424107516034042
2015-03-27,1.7380330555171073
2015-03-30,1.784464728412627
2015-03-31,1.7525627181238046
2015-04-01,1.7403733254916067
2015-04-02,1.6958058244986984
2015-04-03,1.6703869034208754
2015-04-07,1.6702171483344126
2015-04-08,1.6949027958656364
2015-04-09,1.6980082872232638
2015-04-10,1.684504784404034
2015-04-13,1.67433524288727
2015-04-14,1.674875467906954
2015-04-15,1.7134616391088506
2015-04-16,1.7506155890583976
2015-04-17,1.7754307967326708
2015-04-20,1.7858346965936112
2015-04-21,1.7587733937303383
2015-04-22,1.7467421519830706
2015-04-23,1.7241061164394191
2015-04-24,1.706950457561529
2015-04-27,1.7359342637474062
2015-04-28,1.765707502909202
2015-04-29,1.7342327092749759
2015-04-30,1.7127230758158132
2015-05-04,1.7081633432149101
2015-05-05,1.678013707416018
2015-05-06,1.6725805818854715
2015-05-07,1.673256683731923
2015-05-08,1.6363331695469994
2015-05-11,1.6078579067111474
2015-05-12,1.5827194629992707
2015-05-13,1.5457688259162232
2015-05-14,1.5142166240555026
2015-05-15,1.4887550145254105
2015-05-18,1.4259959871986572
2015-05-19,1.4318405081388037
2015-05-20,1.3938956882158404
2015-05-21,1.3635281534892465
2015-05-22,1.3792771761757925
2015-05-25,1.3995970188595437
2015-05-26,1.3721214258200165
2015-05-27,1.340242691646153
2015-05-28,1.309256571394058
2015-05-29,1.2903172754637355
2015-06-01,1.2863188545293602
2015-06-02,1.2478188003503456
2015-06-03,1.2280633897394575
2015-06-04,1.2540848880260604
2015-06-05,1.2549156371826282
2015-06-08,1.3187144955508805
2015-06-09,1.3076608263699936
2015-06-10,1.2743033309355942
2015-06-11,1.2455087397366975
2015-06-12,1.2279970803071587
2015-06-15,1.2144358815863923
2015-06-16,1.235465497633555
2015-06-17,1.228211540798282
2015-06-18,1.2151473253802871
2015-06-19,1.2285009303068621
2015-06-23,1.2764098561404515
2015-06-24,1.268724604390433
2015-06-25,1.2660595949575248
2015-06-26,1.267997741334227
2015-06-29,1.3233718460647974
2015-06-30,1.3702404986268943
2015-07-01,1.3868436696100128
2015-07-02,1.4344583552739094
2015-07-03,1.450370009021151
2015-07-06,1.5806632652314974
2015-07-07,1.6482011331123816
2015-07-08,1.587333795329551
2015-07-09,1.6339185639455178
2015-07-10,1.6585113100525655
2015-07-13,1.62156769181382
2015-07-14,1.5394740827198528
2015-07-15,1.5518234977516163
2015-07-16,1.554617989036815
2015-07-17,1.5383191576723783
2015-07-20,1.5004402387007956
2015-07-21,1.4626445447891971
2015-07-22,1.4318478270041866
2015-07-23,1.4146981264790157
2015-07-24,1.4028763428218236
2015-07-27,1.3707315838734777
2015-07-28,1.4251342018625315
2015-07-29,1.4044218226100467
2015-07-30,1.4004469861761253
2015-07-31,1.4348369544173114
2015-08-03,1.5212948319360584
2015-08-04,1.4793123611466332
2015-08-05,1.4533277463767247
2015-08-06,1.441912766844626
2015-08-07,1.4182692209958214
2015-08-10,1.414790389318053
2015-08-11,1.3900398601657231
2015-08-12,1.3902067168274597
2015-08-13,1.372129099750567
2015-08-14,1.3515880032587766
2015-08-17,1.328508623783487
2015-08-18,1.3334505249046034
2015-08-19,1.3225097663561451
2015-08-20,1.3283617541708648
2015-08-21,1.336168486206371
2015-08-24,1.311693847805618
2015-08-25,1.3053455296070702
2015-08-26,1.3492546125592895
2015-08-27,1.392925190806923
2015-08-28,1.374180028723741
2015-08-31,1.42925442240524
2015-09-01,1.5122627004677103
2015-09-02,1.5794731991862163
2015-09-07,1.500431436613992
2015-09-08,1.472202069493634
2015-09-09,1.442972985719162
2015-09-10,1.444016859789392
2015-09-11,1.425225181034319
2015-09-14,1.4928091661810265
2015-09-15,1.5116094526376675
2015-09-16,1.4979996483654332
2015-09-17,1.4954031002394494
2015-09-18,1.491466441544956
2015-09-21,1.4696081010059003
2015-09-22,1.4698062514317167
2015-09-23,1.4453941086533861
2015-09-24,1.4349393723752562
2015-09-25,1.468607208234321
2015-09-28,1.441468338506435
2015-09-29,1.4358338296950812
2015-09-30,1.4503395901516751
2015-10-08,1.4402168048201762
2015-10-09,1.436065260968073
2015-10-12,1.4218279149023
2015-10-13,1.3976296173686877
2015-10-14,1.3937662471155794
2015-10-15,1.3862486459305678
2015-10-16,1.383020052207064
2015-10-19,1.3764562704186707
2015-10-20,1.3685167110043508
2015-10-21,1.4165187512872328
2015-10-22,1.3843718509967518
2015-10-23,1.359483820836469
2015-10-26,1.352706278542702
2015-10-27,1.3465325940410129
2015-10-28,1.3488469564614451
2015-10-29,1.335820486139768
2015-10-30,1.3388981863751694
2015-11-02,1.3484986112951718
2015-11-03,1.343701290483279
2015-11-04,1.3427382502095033
2015-11-05,1.3698840180024783
2015-11-06,1.3620116419153618
2015-11-09,1.3555340956990687
2015-11-10,1.3413988756674602
2015-11-11,1.311893032988604
2015-11-12,1.2881374840875999
2015-11-13,1.2998716555147827
2015-11-16,1.271560770611608
2015-11-17,1.2785166610514789
2015-11-18,1.2849763288257123
2015-11-19,1.2685756282273333
2015-11-20,1.2403925920392695
2015-11-23,1.2369003743785896
2015-11-24,1.219878189244138
2015-11-25,1.202572022614902
2015-11-26,1.1994666156688252
2015-11-27,1.2054494565349818
2015-11-30,1.1951071013561223
2015-12-01,1.2049225385948354
2015-12-02,1.2684808277275985
2015-12-03,1.2383018034632964
2015-12-04,1.2075265285531738
2015-12-07,1.1879760987774592
2015-12-08,1.185199799429851
2015-12-09,1.19757110271099
2015-12-10,1.1976117208920178
2015-12-11,1.2050397160668025
2015-12-14,1.2184478603403663
2015-12-15,1.1956370052358474
2015-12-16,1.1775343794214175
2015-12-17,1.1620481405469176
2015-12-18,1.1680245266027771
2015-12-21,1.1891529079004424
2015-12-22,1.1771449717168143
2015-12-23,1.1850880847990635
2015-12-24,1.167955853038701
2015-12-25,1.1610953595675313
2015-12-28,1.1591290746885
2015-12-29,1.156579991396381
2015-12-30,1.1450317983190743
2015-12-31,1.15830328868309
2016-01-04,1.1747004223998534
2016-01-05,1.211216196215105
2016-01-06,1.1959302787573975
2016-01-07,1.2133554835140632
2016-01-08,1.23243120136704
2016-01-11,1.2619284846690972
2016-01-12,1.2706605280639787
2016-01-13,1.2991047646827842
2016-01-14,1.2790972897992234
2016-01-15,1.2866822718413622
2016-01-18,1.2599770673170552
2016-01-19,1.2477814702623367
2016-01-20,1.2311829564690588
2016-01-21,1.2494170344856808
2016-01-22,1.2395296506737752
2016-01-25,1.2287249364261885
2016-01-26,1.2478008131199096
2016-01-27,1.259516113336992
2016-01-28,1.2897297825946266
2016-01-29,1.2844504592903363
2016-02-01,1.2775464272158625
2016-02-02,1.2553294940659618
2016-02-03,1.239482173439648
2016-02-04,1.2236649694003792
2016-02-05,1.2264884209031321
2016-02-15,1.2177968625817657
2016-02-16,1.2066538578226256
2016-02-17,1.1980026223466846
2016-02-18,1.1952419273084949
2016-02-19,1.185367100276622
2016-02-22,1.1856607720336703
2016-02-23,1.1802166980685573
2016-02-24,1.1887088566328334
2016-02-25,1.2097130243740537
2016-02-26,1.224259047535517
2016-02-29,1.2763433109275375
2016-03-01,1.2743096713515811
2016-03-02,1.2670487191683653
2016-03-03,1.2680520221002007
2016-03-04,1.3328614157604732
2016-03-07,1.3036582581336311
2016-03-08,1.2930378555479662
2016-03-09,1.305634651368631
2016-03-10,1.3038312611510479
2016-03-11,1.3080833188762864
2016-03-14,1.2802874949134129
2016-03-15,1.2922225530642473
2016-03-16,1.3113438441165677
2016-03-17,1.2810256442217929
2016-03-18,1.254532357523586
2016-03-21,1.2521263149555246
2016-03-22,1.243948055738203
2016-03-23,1.23409052565874
2016-03-24,1.22693478030513
2016-03-25,1.2249835644374034
2016-03-28,1.219029497043004
2016-03-29,1.2318199865370048
2016-03-30,1.216738582144974
2016-03-31,1.204329502437634
2016-04-01,1.207951021722983
2016-04-05,1.1921414656834133
2016-04-06,1.1813264317618506
2016-04-07,1.1834216185346966
2016-04-08,1.1857068710853373
2016-04-11,1.1767365065200017
2016-04-12,1.1796973425147244
2016-04-13,1.1778703189623911
2016-04-14,1.164450359258102
2016-04-15,1.1593206240509146
2016-04-18,1.1561553660462194
2016-04-19,1.1550038536355376
2016-04-20,1.1853835410581814
2016-04-21,1.1940727343149007
2016-04-22,1.1893771788990954
2016-04-25,1.1874483665339093
2016-04-26,1.1778736545121602
2016-04-27,1.1742619691028826
2016-04-28,1.1752735541400325
2016-04-29,1.1711144103482194
2016-05-03,1.158646135381486
2016-05-04,1.1547860439432769
2016-05-05,1.1474728191403523
2016-05-06,1.165463316206189
2016-05-09,1.1962904256701972
2016-05-10,1.204056812766097
2016-05-11,1.2256577624635923
2016-05-12,1.2382649352564457
2016-05-13,1.2348601345805081
2016-05-16,1.2181273522616836
2016-05-17,1.2150205646280208
2016-05-18,1.2508421273820254
2016-05-19,1.241299534536011
2016-05-20,1.2362129362717988
2016-05-23,1.2178549120592241
2016-05-24,1.2200735838173749
2016-05-25,1.221687574258264
2016-05-26,1.2193007179332174
2016-05-27,1.2155931683211703
2016-05-30,1.2222104608249622
2016-05-31,1.2171580604008523
2016-06-01,1.200581178251574
2016-06-02,1.1895494292370703
2016-06-03,1.1946889527647822
2016-06-06,1.1850094411915093
2016-06-07,1.1787846679100156
2016-06-08,1.1753583939096854
2016-06-13,1.2028172524576752
2016-06-14,1.2021092676324705
2016-06-15,1.1754202498415858
2016-06-16,1.1643898415104539
2016-06-17,1.1629743418246383
2016-06-20,1.1592216529950727
2016-06-21,1.1698020446094906
2016-06-22,1.16003499544031
2016-06-23,1.1598929464727528
2016-06-24,1.1524467339578677
2016-06-27,1.141558193655858
2016-06-28,1.1317953567324457
2016-06-29,1.133066373584777
2016-06-30,1.1336989490196527
2016-07-01,1.1352885787611504
2016-07-04,1.1337897154569008
2016-07-05,1.1284102940816894
2016-07-06,1.126922010726837
2016-07-07,1.123921068523154
2016-07-08,1.1187965778205724
2016-07-11,1.1320807488054474
2016-07-12,1.1493506600673102
2016-07-13,1.14512473640667
2016-07-14,1.1400707688120808
2016-07-15,1.1434546136003942
2016-07-18,1.1434592350968786
2016-07-19,1.130902525386549
2016-07-20,1.1227157680423496
2016-07-21,1.1272387359570948
2016-07-22,1.1286623734391252
2016-07-25,1.129648036903569
2016-07-26,1.130316184415471
2016-07-27,1.1718531636845293
2016-07-28,1.1771892608781693
2016-07-29,1.1797313769888838
2016-08-01,1.1903033642497336
2016-08-02,1.1829370924563696
2016-08-03,1.1778283675450478
2016-08-04,1.1715981766877825
2016-08-05,1.1813134427377519
2016-08-08,1.1829628115347481
2016-08-09,1.1773401459678814
2016-08-10,1.1742935102247296
2016-08-11,1.189814760639854
2016-08-12,1.2024902485287787
2016-08-15,1.2139831022355176
2016-08-16,1.1971258519600823
2016-08-17,1.1888193488139183
2016-08-18,1.1840893513663895
2016-08-19,1.181907618637278
2016-08-22,1.1867539519699655
2016-08-23,1.1836240006687002
2016-08-24,1.1728527801786635
2016-08-25,1.1712427638249223
2016-08-26,1.164036866896666
2016-08-29,1.16065035386563
2016-08-30,1.1607503102180279
2016-08-31,1.164040871279814
2016-09-01,1.1610506738755284
2016-09-02,1.171018620003171
2016-09-05,1.16636635110959
2016-09-06,1.1559459099246177
2016-09-07,1.15269671435168
2016-09-08,1.1469498844194095
2016-09-09,1.1457829995199724
2016-09-12,1.1605607294455702
2016-09-13,1.1452421244193234
2016-09-14,1.1434741599715714
2016-09-19,1.137918413204401
2016-09-20,1.1334058409831942
2016-09-21,1.132554131159031
2016-09-22,1.132751763057564
2016-09-23,1.1303403754450996
2016-09-26,1.1375936369891937
2016-09-27,1.1373899076921177
2016-09-28,1.1358713048960247
2016-09-29,1.1377635586004515
2016-09-30,1.1338294422305397
2016-10-10,1.1223113542360048
2016-10-11,1.116421027909333
2016-10-12,1.111676795696247
2016-10-13,1.1073657922567341
2016-10-14,1.107819406282047
2016-10-17,1.1095547470949187
2016-10-18,1.1038103701994246
2016-10-19,1.1004318018564823
2016-10-20,1.097296067816021
2016-10-21,1.1051442239547833
2016-10-24,1.110587781039824
2016-10-25,1.1055034458193433
2016-10-26,1.104329975136448
2016-10-27,1.09861543775525
2016-10-28,1.108820365936732
2016-10-31,1.1076438592038935
2016-11-01,1.0985588038653895
2016-11-02,1.0933915128002996
2016-11-03,1.0955599784891499
2016-11-04,1.094899639759589
2016-11-07,1.0947730928196782
2016-11-08,1.0922274674957844
2016-11-09,1.0931438568518055
2016-11-10,1.087919508998551
2016-11-11,1.09163404967409
2016-11-14,1.091327791486083
2016-11-15,1.0832111805789215
2016-11-16,1.082604463948093
2016-11-17,1.0883336633295873
2016-11-18,1.081871877092939
2016-11-21,1.0833838067126582
2016-11-22,1.0809464857012911
2016-11-23,1.0889410179769827
2016-11-24,1.0981409472074988
2016-11-25,1.1091333819408198
2016-11-28,1.117172897188878
2016-11-29,1.144924316349154
2016-11-30,1.1395809796064666
2016-12-01,1.1428693064725532
2016-12-02,1.154444473632153
2016-12-05,1.1418339102828619
2016-12-06,1.133474261509857
2016-12-07,1.1241102801311191
2016-12-08,1.1285713914030462
2016-12-09,1.140596629551547
2016-12-12,1.1796116669461276
2016-12-13,1.170587710724218
2016-12-14,1.1645469432370847
2016-12-15,1.1368792666787713
2016-12-16,1.1247762485457207
2016-12-19,1.118656464090336
2016-12-20,1.1096561859451304
2016-12-21,1.1099567449018426
2016-12-22,1.111912682537781
2016-12-23,1.1171577453780777
2016-12-26,1.1149368693622692
2016-12-27,1.106898967849822
2016-12-28,1.1058908793883861
2016-12-29,1.1083544122222366
2016-12-30,1.112505282590618
2017-01-03,1.1108543667551798
2017-01-04,1.1048369635578914
2017-01-05,1.1035200331076733
2017-01-06,1.1074977657612664
2017-01-09,1.1091853526791833
2017-01-10,1.1092596832140535
2017-01-11,1.1156095622776303
2017-01-12,1.121169962231081
2017-01-13,1.1451195232865523
2017-01-16,1.2002582938956705
2017-01-17,1.1884459343246372
2017-01-18,1.1986946605735558
2017-01-19,1.2031308390731255
2017-01-20,1.1915658712461814
2017-01-23,1.181439248527161
2017-01-24,1.184873454760012
2017-01-25,1.187570470025307
2017-01-26,1.1848390319053095
2017-02-03,1.180144766860631
2017-02-06,1.1675473215573173
2017-02-07,1.159950027183489
2017-02-08,1.1560367542629715
2017-02-09,1.148833287047952
2017-02-10,1.1577469665114588
2017-02-13,1.158573574255993
2017-02-14,1.16076246574863
2017-02-15,1.16750327121106
2017-02-16,1.166088649131371
2017-02-17,1.1713305918402797
2017-02-20,1.1823491523249674
2017-02-21,1.1765474310539583
2017-02-22,1.1729795573054747
2017-02-23,1.1704366683424627
2017-02-24,1.166536782887995
2017-02-27,1.1661511422991069
2017-02-28,1.1640991582423017
2017-03-01,1.1618257450986598
2017-03-02,1.1614986665963363
2017-03-03,1.1559028348572606
2017-03-06,1.1486468966726247
2017-03-07,1.146616330438937
2017-03-08,1.1485831926772698
2017-03-09,1.1483682230880083
2017-03-10,1.1483589304648019
2017-03-13,1.1520345326057175
2017-03-14,1.151901228821399
2017-03-15,1.15707228985051
2017-03-16,1.1501699549219466
2017-03-17,1.145210350415636
2017-03-20,1.1428300810092489
2017-03-21,1.1451511615134238
2017-03-22,1.14687231527746
2017-03-23,1.1510003243234797
2017-03-24,1.1593787807683844
2017-03-27,1.1582824001104053
2017-03-28,1.158739313173122
2017-03-29,1.1685297522271727
2017-03-30,1.1901481622361318
2017-03-31,1.1974947810392642
2017-04-05,1.1923141171061695
2017-04-06,1.1901182421219558
2017-04-07,1.192638177343735
2017-04-10,1.2059168290346545
2017-04-11,1.2036297568114402
2017-04-12,1.2129348777558373
2017-04-13,1.2123725976321011
2017-04-14,1.2224981230391492
2017-04-17,1.245695414851265
2017-04-18,1.2534451124028827
2017-04-19,1.2668091136774495
2017-04-20,1.2817230280012692
2017-04-21,1.2925116464633575
2017-04-24,1.32493298028134
2017-04-25,1.323782752278387
2017-04-26,1.3204542044264866
2017-04-27,1.3126262772248776
2017-04-28,1.299305626144269
2017-05-02,1.2901716159101317
2017-05-03,1.2865539580176988
2017-05-04,1.2859983032339752
2017-05-05,1.2936173770257577
2017-05-08,1.31548954981231
2017-05-09,1.3066311562632744
2017-05-10,1.3218401998224978
2017-05-11,1.340633895566982
2017-05-12,1.3554036561136642
2017-05-15,1.3568444430766335
2017-05-16,1.339777807015285
2017-05-17,1.325523111700394
2017-05-18,1.3296155026617253
2017-05-19,1.3349937563529242
2017-05-22,1.369546586940089
2017-05-23,1.4205964358159533
2017-05-24,1.4145244420099066
2017-05-25,1.4335993717537263
2017-05-26,1.4308331959548652
2017-05-31,1.4401310550226178
2017-06-01,1.4864248191179246
2017-06-02,1.4661002103122909
2017-06-05,1.444927685588079
2017-06-06,1.4510707732350667
2017-06-07,1.4336356180258591
2017-06-08,1.4432288087872047
2017-06-09,1.4469666068877267
2017-06-12,1.4764771672439196
2017-06-13,1.4557346849713604
2017-06-14,1.4345229291448964
2017-06-15,1.4127190944230628
2017-06-16,1.4127485059441245
2017-06-19,1.4186908769065953
2017-06-20,1.4148881594146994
2017-06-21,1.4313857931103762
2017-06-22,1.464549733485534
2017-06-23,1.476072732683403
2017-06-26,1.476985216908045
2017-06-27,1.4751963146699913
2017-06-28,1.4784689049538773
2017-06-29,1.4829370969124038
2017-06-30,1.479607288059076
2017-07-03,1.4604615492809114
2017-07-04,1.4495118587208242
2017-07-05,1.454071127946262
2017-07-06,1.450926310707819
2017-07-07,1.4417006734126365
2017-07-10,1.4518939621227445
2017-07-11,1.47910701762268
2017-07-12,1.475335487666242
2017-07-13,1.4873351708053897
2017-07-14,1.5032007458414296
2017-07-17,1.581837372312948
2017-07-18,1.5684355055771877
2017-07-19,1.5760011868560009
2017-07-20,1.5786998592521198
2017-07-21,1.573047086899369
2017-07-24,1.5683504681650255
2017-07-25,1.5620578369250084
2017-07-26,1.5551001308161676
2017-07-27,1.534410745668803
2017-07-28,1.5398189902787092
2017-07-31,1.536521093824731
2017-08-01,1.5499314605210874
2017-08-02,1.5620008882281609
2017-08-03,1.5402956257492402
2017-08-04,1.5381553915555486
2017-08-07,1.5346379063998048
2017-08-08,1.5339990339481089
2017-08-09,1.5273117869337174
2017-08-10,1.53500222530496
2017-08-11,1.528639348267883
2017-08-14,1.5213210745376209
2017-08-15,1.5188015207946202
2017-08-16,1.5082203539420587
2017-08-17,1.5057632328163162
2017-08-18,1.511044611229652
