date,8841431.WI_换手率均值_20日
2009-06-25,4.866175
2009-06-26,4.87564
2009-06-29,4.8578149999999996
2009-06-30,4.794225
2009-07-01,4.75459
2009-07-02,4.732380000000001
2009-07-03,4.737865
2009-07-06,4.760095
2009-07-07,4.7541899999999995
2009-07-08,4.720689999999999
2009-07-09,4.7582450000000005
2009-07-10,4.803955
2009-07-13,4.90652
2009-07-14,5.00143
2009-07-15,5.085835
2009-07-16,5.139645
2009-07-17,5.141825
2009-07-20,5.22694
2009-07-21,5.337255
2009-07-22,5.386305
2009-07-23,5.41371
2009-07-24,5.49122
2009-07-27,5.5377
2009-07-28,5.6456800000000005
2009-07-29,5.7585749999999996
2009-07-30,5.76397
2009-07-31,5.772495
2009-08-03,5.805865
2009-08-04,5.873285
2009-08-05,5.951655000000001
2009-08-06,5.929665
2009-08-07,5.8813450000000005
2009-08-10,5.79883
2009-08-11,5.68799
2009-08-12,5.57851
2009-08-13,5.43382
2009-08-14,5.34056
2009-08-17,5.208235
2009-08-18,5.01967
2009-08-19,4.933
2009-08-20,4.830889999999999
2009-08-21,4.739065
2009-08-24,4.68814
2009-08-25,4.61126
2009-08-26,4.52536
2009-08-27,4.56722
2009-08-28,4.5027
2009-08-31,4.393655
2009-09-01,4.209210000000001
2009-09-02,4.01786
2009-09-03,3.930505
2009-09-04,3.894435
2009-09-07,3.92667
2009-09-08,3.966735
2009-09-09,3.9813400000000003
2009-09-10,4.007195
2009-09-11,4.031225000000001
2009-09-14,4.114520000000001
2009-09-15,4.260260000000001
2009-09-16,4.380764999999999
2009-09-17,4.561785
2009-09-18,4.716225
2009-09-21,4.727425
2009-09-22,4.71447
2009-09-23,4.663045
2009-09-24,4.54267
2009-09-25,4.477435
2009-09-28,4.41572
2009-09-29,4.387935000000001
2009-09-30,4.35287
2009-10-09,4.282555
2009-10-12,4.2096
2009-10-13,4.10097
2009-10-14,4.075485
2009-10-15,4.0305349999999995
2009-10-16,4.01085
2009-10-19,4.008075
2009-10-20,4.003134999999999
2009-10-21,3.985275
2009-10-22,3.921095
2009-10-23,3.849075
2009-10-26,3.7413499999999997
2009-10-27,3.7474399999999997
2009-10-28,3.71606
2009-10-29,3.70646
2009-10-30,3.7322199999999994
2009-11-02,3.8564550000000004
2009-11-03,4.04299
2009-11-04,4.22917
2009-11-05,4.426005
2009-11-06,4.64163
2009-11-09,4.77864
2009-11-10,4.919195
2009-11-11,4.987955
2009-11-12,5.10632
2009-11-13,5.22619
2009-11-16,5.384615
2009-11-17,5.440705
2009-11-18,5.498704999999999
2009-11-19,5.6364399999999995
2009-11-20,5.7376249999999995
2009-11-23,5.849505
2009-11-24,6.05996
2009-11-25,6.19559
2009-11-26,6.427165
2009-11-27,6.5180750000000005
2009-11-30,6.511185
2009-12-01,6.524215000000001
2009-12-02,6.5944199999999995
2009-12-03,6.647155000000001
2009-12-04,6.6813400000000005
2009-12-07,6.6370499999999995
2009-12-08,6.625045
2009-12-09,6.590855
2009-12-10,6.488004999999999
2009-12-11,6.3964799999999995
2009-12-14,6.22814
2009-12-15,6.106299999999999
2009-12-16,5.9885600000000005
2009-12-17,5.83566
2009-12-18,5.65214
2009-12-21,5.422005
2009-12-22,5.122615000000001
2009-12-23,4.916875
2009-12-24,4.672795
2009-12-25,4.552035
2009-12-28,4.4731749999999995
2009-12-29,4.33379
2009-12-30,4.134235
2009-12-31,3.9585
2010-01-04,3.7714999999999996
2010-01-05,3.7445500000000003
2010-01-06,3.696705
2010-01-07,3.691955
2010-01-08,3.68307
2010-01-11,3.70542
2010-01-12,3.74881
2010-01-13,3.8109349999999997
2010-01-14,3.8793949999999997
2010-01-15,3.927605
2010-01-18,4.0061800000000005
2010-01-19,4.137405
2010-01-20,4.2972399999999995
2010-01-21,4.39307
2010-01-22,4.44192
2010-01-25,4.41634
2010-01-26,4.400164999999999
2010-01-27,4.340115
2010-01-28,4.279415
2010-01-29,4.24559
2010-02-01,4.2049199999999995
2010-02-02,4.13432
2010-02-03,4.09269
2010-02-04,4.05822
2010-02-05,4.086895
2010-02-08,4.00974
2010-02-09,3.888715
2010-02-10,3.7492650000000003
2010-02-11,3.5878600000000005
2010-02-12,3.4465700000000004
2010-02-22,3.337605
2010-02-23,3.2613
2010-02-24,3.17215
2010-02-25,3.200985
2010-02-26,3.21484
2010-03-01,3.3462699999999996
2010-03-02,3.4471000000000003
2010-03-03,3.59418
2010-03-04,3.7784350000000004
2010-03-05,3.8297350000000003
2010-03-08,3.8549749999999996
2010-03-09,3.9122299999999997
2010-03-10,3.9244549999999996
2010-03-11,3.91229
2010-03-12,3.873605
2010-03-15,3.8630449999999996
2010-03-16,3.874720000000001
2010-03-17,3.9483550000000003
2010-03-18,4.03641
2010-03-19,4.12148
2010-03-22,4.193
2010-03-23,4.226705
2010-03-24,4.2324600000000006
2010-03-25,4.211354999999999
2010-03-26,4.166575
2010-03-29,4.095785
2010-03-30,4.045455
2010-03-31,3.99383
2010-04-01,3.9654599999999993
2010-04-02,4.022355
2010-04-06,4.090920000000001
2010-04-07,4.112730000000001
2010-04-08,4.171225000000001
2010-04-09,4.2409300000000005
2010-04-12,4.382815
2010-04-13,4.561310000000001
2010-04-14,4.65402
2010-04-15,4.70446
2010-04-16,4.68396
2010-04-19,4.713375
2010-04-20,4.6854700000000005
2010-04-21,4.701315
2010-04-22,4.724865
2010-04-23,4.725515
2010-04-26,4.729115
2010-04-27,4.746555
2010-04-28,4.7118899999999995
2010-04-29,4.670315
2010-04-30,4.5593900000000005
2010-05-04,4.42287
2010-05-05,4.32325
2010-05-06,4.26201
2010-05-07,4.15235
2010-05-10,4.041455
2010-05-11,3.87021
2010-05-12,3.6894149999999994
2010-05-13,3.61021
2010-05-14,3.49225
2010-05-17,3.4493
2010-05-18,3.351895
2010-05-19,3.2688
2010-05-20,3.1414850000000003
2010-05-21,3.02089
2010-05-24,2.9699999999999998
2010-05-25,2.93205
