date,881001.WI_换手率均值_60日
2005-04-05,1.0603083333333332
2005-04-06,1.0719366666666665
2005-04-07,1.0943883333333333
2005-04-08,1.1076216666666665
2005-04-11,1.12417
2005-04-12,1.130935
2005-04-13,1.1472899999999997
2005-04-14,1.1590666666666667
2005-04-15,1.1687433333333332
2005-04-18,1.1723433333333333
2005-04-19,1.1748716666666668
2005-04-20,1.1767183333333333
2005-04-21,1.1809983333333336
2005-04-22,1.1870900000000002
2005-04-25,1.19167
2005-04-26,1.18896
2005-04-27,1.1833266666666664
2005-04-28,1.1908933333333336
2005-04-29,1.1966383333333332
2005-05-09,1.1979516666666667
2005-05-10,1.2037133333333332
2005-05-11,1.2064549999999998
2005-05-12,1.2096233333333333
2005-05-13,1.2022916666666668
2005-05-16,1.19048
2005-05-17,1.1845616666666665
2005-05-18,1.1805400000000001
2005-05-19,1.1797416666666665
2005-05-20,1.1788116666666668
2005-05-23,1.1759266666666666
2005-05-24,1.1605816666666666
2005-05-25,1.1423516666666667
2005-05-26,1.1288433333333332
2005-05-27,1.1107133333333334
2005-05-30,1.0991316666666664
2005-05-31,1.0914683333333335
2005-06-01,1.0805083333333334
2005-06-02,1.0785216666666668
2005-06-03,1.0773249999999999
2005-06-06,1.0775066666666668
2005-06-07,1.0756966666666665
2005-06-08,1.1021383333333332
2005-06-09,1.1327116666666666
2005-06-10,1.150115
2005-06-13,1.1512683333333336
2005-06-14,1.154815
2005-06-15,1.1565699999999999
2005-06-16,1.1577950000000001
2005-06-17,1.162415
2005-06-20,1.1784649999999999
2005-06-21,1.1811
2005-06-22,1.181135
2005-06-23,1.1832483333333335
2005-06-24,1.1859283333333333
2005-06-27,1.2036666666666667
2005-06-28,1.2104616666666668
2005-06-29,1.2132
2005-06-30,1.2185716666666666
2005-07-01,1.21293
2005-07-04,1.2115816666666666
2005-07-05,1.2101466666666667
2005-07-06,1.20024
2005-07-07,1.1793583333333333
2005-07-08,1.1688716666666668
2005-07-11,1.1575783333333334
2005-07-12,1.1634183333333332
2005-07-13,1.154605
2005-07-14,1.1490850000000001
2005-07-15,1.1467383333333336
2005-07-18,1.1458683333333333
2005-07-19,1.1439716666666666
2005-07-20,1.1425266666666665
