date,000905.SH_均线_60日
2005-04-06,975.4888666666667
2005-04-07,974.5789666666666
2005-04-08,973.6760333333334
2005-04-11,972.9079333333334
2005-04-12,971.7379999999999
2005-04-13,970.8028666666667
2005-04-14,969.5875666666667
2005-04-15,967.9984166666667
2005-04-18,966.13255
2005-04-19,964.5094833333333
2005-04-20,962.9521666666666
2005-04-21,960.8839833333333
2005-04-22,958.7366499999999
2005-04-25,956.5465666666666
2005-04-26,954.32525
2005-04-27,951.5215499999999
2005-04-28,949.2059333333333
2005-04-29,946.8668666666667
2005-05-09,944.3173
2005-05-10,942.0785500000001
2005-05-11,940.2271666666667
2005-05-12,938.4634833333333
2005-05-13,935.9740666666665
2005-05-16,933.6883833333334
2005-05-17,931.2955000000001
2005-05-18,928.8339333333333
2005-05-19,926.2950666666668
2005-05-20,923.86775
2005-05-23,920.7328333333334
2005-05-24,917.4170833333334
2005-05-25,913.9244
2005-05-26,910.1673666666667
2005-05-27,906.2820333333333
2005-05-30,902.5601166666667
2005-05-31,898.82195
2005-06-01,895.0306999999999
2005-06-02,890.9995833333334
2005-06-03,887.0455333333333
2005-06-06,883.23315
2005-06-07,879.0729333333334
2005-06-08,875.8864333333333
2005-06-09,873.2894333333334
2005-06-10,870.3256166666667
2005-06-13,867.4337166666667
2005-06-14,864.5063833333334
2005-06-15,861.3787833333333
2005-06-16,858.5951
2005-06-17,856.1055666666667
2005-06-20,854.0085666666668
2005-06-21,852.2357833333333
2005-06-22,850.4933333333333
2005-06-23,848.4266666666666
2005-06-24,846.4564333333333
2005-06-27,844.98015
2005-06-28,843.3507333333333
2005-06-29,842.10265
2005-06-30,840.3598833333333
2005-07-01,837.5733166666666
2005-07-04,834.9001999999999
2005-07-05,832.2810499999999
2005-07-06,829.3625
2005-07-07,826.2805833333333
2005-07-08,822.5038666666666
2005-07-11,818.6033
2005-07-12,815.4720333333333
2005-07-13,811.8422666666668
2005-07-14,808.4609166666667
2005-07-15,805.1478666666667
2005-07-18,801.7433666666667
2005-07-19,798.4147166666667
2005-07-20,795.4682166666666
2005-07-21,792.7592166666667
2005-07-22,790.4932833333334
2005-07-25,788.4567666666667
2005-07-26,786.4671166666667
2005-07-27,784.96815
2005-07-28,783.0783833333334
2005-07-29,781.3652833333333
2005-08-01,780.2334333333333
2005-08-02,779.3201333333333
2005-08-03,778.6231666666666
2005-08-04,777.9190333333333
2005-08-05,777.46805
2005-08-08,777.3338166666667
2005-08-09,777.2626666666666
2005-08-10,777.2492666666666
2005-08-11,777.38095
2005-08-12,777.3352166666666
2005-08-15,778.1009333333333
2005-08-16,778.6096166666666
2005-08-17,779.3567666666665
2005-08-18,779.7174333333334
2005-08-19,780.2152833333333
2005-08-22,780.78135
2005-08-23,781.1153833333333
2005-08-24,781.9161
2005-08-25,783.0327166666667
2005-08-26,784.2737833333334
2005-08-29,785.1744166666666
2005-08-30,785.9695166666667
2005-08-31,786.03255
2005-09-01,786.2938833333334
2005-09-02,786.9752166666666
2005-09-05,787.8091833333333
2005-09-06,788.5475166666666
2005-09-07,790.0786
2005-09-08,791.5076833333334
2005-09-09,792.8304499999999
2005-09-12,793.8275833333333
2005-09-13,795.29615
2005-09-14,796.9017500000001
2005-09-15,798.72105
2005-09-16,800.4616333333335
2005-09-19,802.0640166666667
2005-09-20,803.8159166666667
2005-09-21,805.4113
2005-09-22,806.8864833333333
2005-09-23,808.6897666666667
2005-09-26,810.77905
2005-09-27,812.6517666666666
2005-09-28,814.4670166666667
2005-09-29,816.5315666666667
2005-09-30,818.9758166666667
2005-10-10,821.3803666666666
2005-10-11,823.6985166666667
2005-10-12,826.2863166666666
2005-10-13,828.8014166666667
2005-10-14,831.4941666666666
2005-10-17,834.5259833333333
2005-10-18,837.7032
2005-10-19,840.6868833333334
2005-10-20,843.7162666666667
2005-10-21,846.6093000000001
2005-10-24,849.5908
2005-10-25,851.9527333333333
2005-10-26,853.6862833333333
2005-10-27,855.3589999999999
2005-10-28,856.6963
2005-10-31,857.99915
2005-11-01,858.9997833333333
2005-11-02,860.17585
2005-11-03,861.2365833333333
2005-11-04,862.0249666666666
2005-11-07,862.72305
2005-11-08,863.3027000000001
2005-11-09,863.6572166666667
2005-11-10,863.4643500000001
2005-11-11,863.5905166666668
2005-11-14,863.3888833333334
2005-11-15,863.0759999999999
2005-11-16,862.6121
2005-11-17,862.69765
2005-11-18,863.0787999999999
2005-11-21,863.3365
2005-11-22,863.5841166666668
2005-11-23,863.7741333333335
2005-11-24,863.86215
2005-11-25,863.8738
2005-11-28,863.9753666666667
2005-11-29,863.9662833333333
2005-11-30,863.7055833333333
2005-12-01,863.0853833333333
2005-12-02,862.1750333333333
2005-12-05,860.7189666666667
2005-12-06,859.65875
2005-12-07,858.3029666666666
2005-12-08,856.9008166666666
2005-12-09,855.8957666666668
2005-12-12,854.9117166666667
2005-12-13,853.5875500000001
2005-12-14,852.2130500000001
2005-12-15,850.69695
2005-12-16,849.3119333333333
2005-12-19,847.7156500000001
2005-12-20,846.2483
2005-12-21,844.9312833333333
2005-12-22,844.1894500000001
2005-12-23,843.8067833333333
2005-12-26,843.4456000000001
2005-12-27,843.4050666666667
2005-12-28,843.4858499999999
2005-12-29,843.4101166666667
2005-12-30,843.2538166666667
2006-01-04,843.4701833333334
2006-01-05,843.5386666666667
2006-01-06,843.60915
2006-01-09,843.96945
2006-01-10,844.5550833333333
2006-01-11,845.0174000000001
2006-01-12,845.5794166666667
2006-01-13,846.3491666666666
