date,932000.CSI_均线_60日
2015-03-05,1670.9553766666666
2015-03-06,1673.6305083333332
2015-03-09,1676.5338383333333
2015-03-10,1680.898975
2015-03-11,1685.6079766666667
2015-03-12,1691.4214733333333
2015-03-13,1696.9095783333332
2015-03-16,1703.1079533333334
2015-03-17,1709.5454500000003
2015-03-18,1716.0901166666665
2015-03-19,1723.107551666667
2015-03-20,1731.1173483333332
2015-03-23,1740.3529166666665
2015-03-24,1750.5072916666666
2015-03-25,1763.0002966666666
2015-03-26,1775.32557
2015-03-27,1787.3102450000001
2015-03-30,1799.0749433333333
2015-03-31,1811.1646166666667
2015-04-01,1824.8346649999999
2015-04-02,1839.9760333333334
2015-04-03,1855.9979816666666
2015-04-07,1872.8091733333335
2015-04-08,1888.8491483333332
2015-04-09,1904.551115
2015-04-10,1921.3342516666667
2015-04-13,1939.305835
2015-04-14,1957.8334233333333
2015-04-15,1974.3760116666667
2015-04-16,1991.3546783333334
2015-04-17,2008.3546483333334
2015-04-20,2024.070295
2015-04-21,2041.7742133333334
2015-04-22,2059.964086666667
2015-04-23,2078.2255416666667
2015-04-24,2096.152631666667
2015-04-27,2114.5984550000003
2015-04-28,2131.1303383333334
2015-04-29,2148.5968333333335
2015-04-30,2166.436335
2015-05-04,2184.8654266666667
2015-05-05,2202.5431633333333
2015-05-06,2219.937048333333
2015-05-07,2236.0724766666667
2015-05-08,2254.0873616666663
2015-05-11,2274.367816666667
2015-05-12,2296.4856050000003
2015-05-13,2319.7394383333335
2015-05-14,2343.649941666667
2015-05-15,2367.12872
2015-05-18,2392.086856666667
2015-05-19,2418.1893583333335
2015-05-20,2445.5063
2015-05-21,2474.9684483333335
2015-05-22,2504.9984200000004
2015-05-25,2535.7160366666662
2015-05-26,2568.4507566666666
2015-05-27,2601.7334516666665
2015-05-28,2632.128135
2015-05-29,2662.826026666667
2015-06-01,2696.422815
2015-06-02,2733.5415583333333
2015-06-03,2771.0560600000003
2015-06-04,2807.087646666667
2015-06-05,2843.5534133333335
2015-06-08,2878.5041233333336
2015-06-09,2913.1202400000006
2015-06-10,2948.3126666666667
2015-06-11,2984.4929716666666
2015-06-12,3021.4353849999998
2015-06-15,3057.3392116666664
2015-06-16,3089.4257666666667
2015-06-17,3121.862798333333
2015-06-18,3151.8394649999996
2015-06-19,3176.445151666667
2015-06-23,3201.156431666667
2015-06-24,3227.1783333333337
2015-06-25,3250.9528216666663
2015-06-26,3269.421645
2015-06-29,3282.7179566666664
2015-06-30,3296.5854383333335
2015-07-01,3306.0844599999996
2015-07-02,3311.3045116666667
2015-07-03,3313.7164549999998
2015-07-06,3314.0427366666668
2015-07-07,3310.7787266666664
2015-07-08,3305.2315983333333
2015-07-09,3300.8247316666666
2015-07-10,3299.4834199999996
2015-07-13,3299.8018866666666
2015-07-14,3301.17513
2015-07-15,3301.576595
2015-07-16,3300.6586433333337
2015-07-17,3300.4120633333337
2015-07-20,3300.7980533333334
2015-07-21,3302.352616666666
2015-07-22,3304.5842566666665
2015-07-23,3309.904476666667
2015-07-24,3313.63697
2015-07-27,3313.8471816666665
2015-07-28,3311.70285
2015-07-29,3312.688235
2015-07-30,3312.7230333333337
2015-07-31,3312.5319116666665
2015-08-03,3308.0543516666667
2015-08-04,3303.9153066666668
2015-08-05,3298.2684233333334
2015-08-06,3291.6849766666664
2015-08-07,3285.856613333334
2015-08-10,3282.2789416666665
2015-08-11,3277.5655300000003
2015-08-12,3270.6417933333337
2015-08-13,3263.2906283333336
2015-08-14,3254.349978333333
2015-08-17,3245.678428333333
2015-08-18,3232.766125
2015-08-19,3218.5909866666666
2015-08-20,3201.3511083333333
2015-08-21,3184.588816666667
2015-08-24,3163.680833333333
2015-08-25,3136.7615616666662
2015-08-26,3105.19118
2015-08-27,3073.7411116666667
2015-08-28,3045.4173299999998
2015-08-31,3015.207301666667
2015-09-01,2984.5970966666664
2015-09-02,2952.3402999999994
2015-09-07,2919.008316666667
2015-09-08,2885.7428216666667
2015-09-09,2852.59613
2015-09-10,2819.6944816666664
2015-09-11,2790.5112816666665
2015-09-14,2757.410666666666
2015-09-15,2724.54025
2015-09-16,2698.4494266666666
2015-09-17,2672.0324683333333
2015-09-18,2644.25639
2015-09-21,2619.8173233333337
2015-09-22,2600.684496666667
2015-09-23,2585.5213283333337
2015-09-24,2569.269761666667
2015-09-25,2554.8364366666665
2015-09-28,2544.600128333333
2015-09-29,2536.8448633333333
2015-09-30,2531.49077
2015-10-08,2529.9186566666667
2015-10-09,2530.2222150000002
2015-10-12,2530.878625
2015-10-13,2530.6931083333334
2015-10-14,2528.133911666667
2015-10-15,2525.536405
2015-10-16,2525.5219533333334
2015-10-19,2525.460563333333
2015-10-20,2524.053403333333
2015-10-21,2518.704028333333
2015-10-22,2513.66528
2015-10-23,2509.057881666667
2015-10-26,2503.202036666667
2015-10-27,2498.0571266666666
2015-10-28,2495.180065
2015-10-29,2494.694178333333
2015-10-30,2492.0436466666665
2015-11-02,2489.5974683333334
2015-11-03,2488.248165
2015-11-04,2491.3357016666664
2015-11-05,2491.942431666667
2015-11-06,2494.015845
2015-11-09,2496.9427666666666
2015-11-10,2498.658015
2015-11-11,2499.2466799999997
2015-11-12,2499.5931516666665
2015-11-13,2499.47881
2015-11-16,2499.3132483333334
2015-11-17,2498.075825
2015-11-18,2495.1098866666666
2015-11-19,2496.892336666667
2015-11-20,2498.6329850000006
2015-11-23,2502.0133100000003
2015-11-24,2508.5270716666664
2015-11-25,2519.317408333334
2015-11-26,2532.702791666667
2015-11-27,2544.507271666667
2015-11-30,2555.8873883333335
2015-12-01,2565.031523333333
2015-12-02,2574.6770850000003
2015-12-03,2588.0864349999997
2015-12-04,2603.32934
2015-12-07,2618.958375
2015-12-08,2632.1622916666665
2015-12-09,2643.5011033333335
2015-12-10,2655.1695066666666
2015-12-11,2665.9296449999997
2015-12-14,2680.06272
2015-12-15,2696.8051083333335
2015-12-16,2712.1498116666667
2015-12-17,2729.9413950000003
2015-12-18,2747.3741933333336
2015-12-21,2764.0394633333335
2015-12-22,2781.065903333333
2015-12-23,2797.8157666666666
2015-12-24,2814.3062166666664
2015-12-25,2832.722566666667
2015-12-28,2848.8271083333334
2015-12-29,2866.1378033333335
2015-12-30,2884.1354566666664
2015-12-31,2899.6723866666666
2016-01-04,2910.1268766666667
2016-01-05,2917.581976666667
2016-01-06,2925.8313083333337
2016-01-07,2930.3527016666662
2016-01-08,2933.8910116666666
2016-01-11,2933.465906666667
2016-01-12,2932.8516383333335
2016-01-13,2929.767965
2016-01-14,2930.8790300000005
2016-01-15,2928.8441900000003
2016-01-18,2926.474875
2016-01-19,2925.3030716666667
2016-01-20,2923.80424
2016-01-21,2921.3532849999997
2016-01-22,2919.132681666667
2016-01-25,2917.58113
2016-01-26,2913.8961166666663
2016-01-27,2909.687863333333
2016-01-28,2901.5267933333334
2016-01-29,2894.665821666667
2016-02-01,2886.093661666667
2016-02-02,2878.1922566666667
2016-02-03,2870.213685
2016-02-04,2862.1632283333333
2016-02-05,2853.3318633333333
2016-02-15,2845.6267566666666
2016-02-16,2838.237855
2016-02-17,2831.8607933333333
2016-02-18,2826.2495283333337
2016-02-19,2819.5599566666665
2016-02-22,2812.6865366666666
2016-02-23,2805.739125
2016-02-24,2798.049731666667
2016-02-25,2785.852453333333
2016-02-26,2773.7484833333338
2016-02-29,2762.1435
2016-03-01,2750.7376766666666
2016-03-02,2741.193815
2016-03-03,2732.4891983333337
2016-03-04,2720.713603333333
2016-03-07,2709.6482383333337
2016-03-08,2697.969568333333
2016-03-09,2686.2349333333336
2016-03-10,2674.14993
2016-03-11,2662.1857983333334
2016-03-14,2652.1923300000003
2016-03-15,2641.084131666667
2016-03-16,2628.8590483333332
2016-03-17,2617.342986666667
2016-03-18,2605.614235
2016-03-21,2595.10174
2016-03-22,2584.1377899999998
2016-03-23,2572.9530233333335
2016-03-24,2561.7998
2016-03-25,2550.662735
2016-03-28,2538.9049666666665
2016-03-29,2527.7292566666665
2016-03-30,2517.5754716666665
2016-03-31,2507.3059366666666
2016-04-01,2498.075016666667
2016-04-05,2494.494815
2016-04-06,2492.5844683333335
2016-04-07,2488.45106
2016-04-08,2487.9789183333332
2016-04-11,2488.268485
2016-04-12,2491.5748366666667
2016-04-13,2495.543878333333
2016-04-14,2501.9426850000004
2016-04-15,2507.0075316666666
2016-04-18,2513.1500333333333
2016-04-19,2518.466123333333
2016-04-20,2520.1404116666668
2016-04-21,2521.2836566666665
2016-04-22,2524.66957
2016-04-25,2527.1874166666666
2016-04-26,2529.7310500000003
2016-04-27,2535.389998333333
2016-04-28,2541.4343383333335
2016-04-29,2549.481466666666
2016-05-03,2557.47933
2016-05-04,2565.95388
2016-05-05,2573.3181950000003
2016-05-06,2578.43492
2016-05-09,2580.4916599999997
2016-05-10,2582.69987
2016-05-11,2584.2919533333334
2016-05-12,2583.935806666667
2016-05-13,2582.820561666667
2016-05-16,2582.5898866666666
2016-05-17,2582.015145
2016-05-18,2579.053266666667
2016-05-19,2576.545748333333
2016-05-20,2574.4480366666667
2016-05-23,2576.484786666667
2016-05-24,2578.2005799999997
2016-05-25,2582.361198333333
2016-05-26,2585.915538333333
2016-05-27,2587.767623333333
2016-05-30,2589.388363333333
2016-05-31,2594.10215
2016-06-01,2598.2834500000004
2016-06-02,2602.60091
2016-06-03,2607.8805599999996
2016-06-06,2614.0723399999997
2016-06-07,2620.5354116666667
2016-06-08,2625.492086666666
2016-06-13,2628.322901666667
2016-06-14,2631.696825
2016-06-15,2635.2376566666667
2016-06-16,2637.3936983333333
2016-06-17,2638.71619
2016-06-20,2640.2487633333335
2016-06-21,2640.801641666667
2016-06-22,2642.60624
2016-06-23,2643.8911116666663
2016-06-24,2645.0561116666668
2016-06-27,2648.1933750000003
2016-06-28,2650.3236383333333
2016-06-29,2652.143538333333
2016-06-30,2654.0557783333334
2016-07-01,2654.72223
2016-07-04,2655.87253
2016-07-05,2658.047806666667
2016-07-06,2660.843316666667
2016-07-07,2662.6944966666665
2016-07-08,2664.779775
2016-07-11,2665.7916666666665
2016-07-12,2666.36922
2016-07-13,2667.1075816666666
2016-07-14,2668.4704399999996
2016-07-15,2669.4959200000003
2016-07-18,2672.31633
2016-07-19,2676.0719833333337
2016-07-20,2679.6444016666665
2016-07-21,2683.3528833333335
2016-07-22,2685.993563333333
2016-07-25,2688.726753333334
2016-07-26,2692.1167783333335
2016-07-27,2692.96311
2016-07-28,2692.3425199999997
2016-07-29,2691.284923333333
2016-08-01,2689.0855749999996
2016-08-02,2689.2513366666667
2016-08-03,2691.730515
2016-08-04,2694.787773333333
2016-08-05,2698.086891666667
2016-08-08,2702.060736666667
2016-08-09,2706.6654266666665
2016-08-10,2710.347298333333
2016-08-11,2713.3079216666665
2016-08-12,2718.0868133333333
2016-08-15,2723.555286666667
2016-08-16,2729.087358333333
2016-08-17,2734.126381666667
2016-08-18,2739.6339116666663
2016-08-19,2745.3507533333336
2016-08-22,2750.3275883333336
2016-08-23,2755.394961666667
2016-08-24,2760.894365
2016-08-25,2764.5796066666667
2016-08-26,2768.0552499999994
2016-08-29,2771.1802716666666
2016-08-30,2774.2424266666667
2016-08-31,2777.181236666667
2016-09-01,2779.654853333333
2016-09-02,2781.957836666667
2016-09-05,2786.905728333333
2016-09-06,2792.4533683333334
2016-09-07,2796.5697366666664
2016-09-08,2800.8018383333333
2016-09-09,2804.49167
2016-09-12,2806.5931583333336
2016-09-13,2809.78364
2016-09-14,2811.9628133333335
2016-09-19,2814.9634083333335
2016-09-20,2818.3615616666666
2016-09-21,2820.8736616666665
2016-09-22,2823.111125
2016-09-23,2825.055355
2016-09-26,2825.8688833333335
2016-09-27,2827.0516516666667
2016-09-28,2827.3496683333333
2016-09-29,2827.502293333333
2016-09-30,2827.748715
2016-10-10,2829.063146666667
2016-10-11,2830.870336666667
2016-10-12,2833.185383333334
2016-10-13,2835.428393333333
2016-10-14,2837.3831
2016-10-17,2838.71732
2016-10-18,2841.1127399999996
2016-10-19,2843.7929866666664
2016-10-20,2846.3279516666666
2016-10-21,2848.451451666667
2016-10-24,2850.8990983333333
2016-10-25,2854.0420016666667
2016-10-26,2857.00499
2016-10-27,2859.5507000000002
2016-10-28,2863.98468
2016-10-31,2868.580591666667
2016-11-01,2874.278521666667
2016-11-02,2880.6073316666666
2016-11-03,2886.8688183333334
2016-11-04,2892.7371883333335
2016-11-07,2898.297253333333
2016-11-08,2904.5186899999994
2016-11-09,2910.075043333333
2016-11-10,2915.9119166666665
2016-11-11,2922.052276666667
2016-11-14,2929.14653
2016-11-15,2936.261211666667
2016-11-16,2942.4716733333335
2016-11-17,2948.065813333333
2016-11-18,2953.4245933333336
2016-11-21,2959.0054316666665
2016-11-22,2965.0308816666666
2016-11-23,2971.3513116666663
2016-11-24,2977.2440316666666
2016-11-25,2982.8391199999996
2016-11-28,2988.4912699999995
2016-11-29,2993.022136666667
2016-11-30,2997.2673550000004
2016-12-01,3001.701646666667
2016-12-02,3005.0018683333333
2016-12-05,3008.249211666667
2016-12-06,3011.94425
2016-12-07,3016.0413433333333
2016-12-08,3019.0935066666666
2016-12-09,3021.839911666667
2016-12-12,3021.4798266666667
2016-12-13,3021.6956750000004
2016-12-14,3023.2003350000005
2016-12-15,3024.723636666667
2016-12-16,3027.0983283333335
2016-12-19,3028.9024950000003
2016-12-20,3030.7036099999996
2016-12-21,3032.761911666667
2016-12-22,3034.3372333333336
2016-12-23,3035.3835666666664
2016-12-26,3037.868808333333
2016-12-27,3040.3157066666668
2016-12-28,3042.6708983333333
2016-12-29,3044.7346033333333
2016-12-30,3046.5021033333333
2017-01-03,3047.7321383333333
2017-01-04,3049.1812733333336
2017-01-05,3050.570655
2017-01-06,3051.2422500000002
2017-01-09,3052.053313333333
2017-01-10,3053.274316666667
2017-01-11,3052.940561666667
2017-01-12,3052.0320950000005
2017-01-13,3049.94604
2017-01-16,3045.853921666667
2017-01-17,3041.9649950000003
2017-01-18,3037.6275333333333
2017-01-19,3033.1163250000004
2017-01-20,3029.2855849999996
2017-01-23,3026.5375666666664
2017-01-24,3023.661785
2017-01-25,3020.0785966666663
2017-01-26,3016.925116666667
2017-02-03,3013.2475950000003
2017-02-06,3010.3423216666665
2017-02-07,3007.6016833333333
2017-02-08,3004.937771666667
2017-02-09,3003.08689
2017-02-10,3000.2833200000005
2017-02-13,2997.543
2017-02-14,2994.4891133333335
2017-02-15,2990.562525
2017-02-16,2986.9446
2017-02-17,2983.0008633333337
2017-02-20,2979.287155
2017-02-21,2975.6862283333335
2017-02-22,2971.7943216666667
2017-02-23,2968.0713266666667
2017-02-24,2964.7541183333333
2017-02-27,2961.0939766666665
2017-02-28,2957.7901399999996
2017-03-01,2955.520503333333
2017-03-02,2953.0674733333335
2017-03-03,2950.503393333333
2017-03-06,2949.563905
2017-03-07,2949.1281016666667
2017-03-08,2948.3077916666666
2017-03-09,2946.5109083333327
2017-03-10,2945.014658333333
2017-03-13,2943.9927383333334
2017-03-14,2945.838955
2017-03-15,2947.249441666667
2017-03-16,2949.3400933333332
2017-03-17,2950.517351666667
2017-03-20,2951.24471
2017-03-21,2952.096405
2017-03-22,2952.53245
2017-03-23,2952.53232
2017-03-24,2952.698101666667
2017-03-27,2953.3985716666666
2017-03-28,2953.64139
2017-03-29,2953.130146666667
2017-03-30,2951.495896666667
2017-03-31,2950.0074433333334
2017-04-05,2949.3973416666663
2017-04-06,2948.4638
2017-04-07,2946.807423333333
2017-04-10,2944.38671
2017-04-11,2942.7123366666665
2017-04-12,2940.388621666667
2017-04-13,2938.245735
2017-04-14,2935.962501666667
2017-04-17,2933.2041716666663
2017-04-18,2930.9274450000003
2017-04-19,2930.1693333333333
2017-04-20,2928.53244
2017-04-21,2926.805345
2017-04-24,2923.8482166666663
2017-04-25,2920.245216666667
2017-04-26,2916.2726600000005
2017-04-27,2912.711286666666
2017-04-28,2909.4559516666673
2017-05-02,2906.063963333333
2017-05-03,2902.764093333333
2017-05-04,2898.732985
2017-05-05,2893.9533533333333
2017-05-08,2887.7309033333336
2017-05-09,2881.2223416666666
2017-05-10,2874.166565
2017-05-11,2866.4635983333333
2017-05-12,2858.759195
2017-05-15,2851.666271666667
2017-05-16,2845.1376800000003
2017-05-17,2839.3302783333334
2017-05-18,2832.9919066666666
2017-05-19,2826.1503316666667
2017-05-22,2818.0779666666663
2017-05-23,2808.7920783333334
2017-05-24,2799.5054250000003
2017-05-25,2790.7752933333336
2017-05-26,2781.881523333333
2017-05-31,2772.6926383333334
2017-06-01,2762.62018
2017-06-02,2752.829415
2017-06-05,2742.8322283333337
2017-06-06,2732.7456066666664
2017-06-07,2723.7852083333337
2017-06-08,2715.1716066666672
2017-06-09,2706.6126016666667
2017-06-12,2696.9319216666668
2017-06-13,2687.9308833333334
2017-06-14,2679.114005
2017-06-15,2670.2960566666666
2017-06-16,2661.659991666667
2017-06-19,2653.1001249999995
2017-06-20,2644.426405
2017-06-21,2636.0664899999997
2017-06-22,2626.7948183333333
2017-06-23,2617.536808333333
2017-06-26,2608.882545
2017-06-27,2600.4914033333334
2017-06-28,2592.170525
2017-06-29,2585.2764516666666
2017-06-30,2578.4791266666666
2017-07-03,2571.1633950000005
2017-07-04,2563.5749666666666
2017-07-05,2556.3672549999997
2017-07-06,2549.966845
2017-07-07,2543.52647
2017-07-10,2537.2456749999997
2017-07-11,2530.2933016666666
2017-07-12,2524.0940266666667
2017-07-13,2518.84908
2017-07-14,2513.8639516666667
2017-07-17,2507.1288083333334
2017-07-18,2501.085721666667
2017-07-19,2495.825381666667
2017-07-20,2492.2299150000003
2017-07-21,2488.412463333333
2017-07-24,2484.7090166666667
2017-07-25,2480.6318783333336
2017-07-26,2476.22113
2017-07-27,2472.277613333333
2017-07-28,2468.3471799999998
2017-07-31,2464.7707566666663
2017-08-01,2461.7343066666667
2017-08-02,2459.3082266666665
2017-08-03,2456.88187
2017-08-04,2454.971293333333
2017-08-07,2453.71591
2017-08-08,2452.6376633333334
2017-08-09,2451.598715
2017-08-10,2449.293283333333
2017-08-11,2446.1844116666666
2017-08-14,2444.065928333333
2017-08-15,2442.239385
2017-08-16,2441.629131666667
2017-08-17,2442.6452016666667
2017-08-18,2443.3826566666667
2017-08-21,2444.265103333333
2017-08-22,2444.8681733333337
2017-08-23,2445.440435
2017-08-24,2446.9598616666667
2017-08-25,2448.448295
2017-08-28,2450.021208333333
2017-08-29,2451.516328333333
2017-08-30,2452.140076666666
2017-08-31,2452.916263333333
2017-09-01,2453.8687216666667
2017-09-04,2455.8799733333335
2017-09-05,2457.242446666666
2017-09-06,2458.64397
2017-09-07,2459.41548
2017-09-08,2460.4300433333333
2017-09-11,2461.6064966666668
2017-09-12,2462.5894083333333
2017-09-13,2463.7840066666668
2017-09-14,2465.8822633333334
2017-09-15,2467.694668333333
2017-09-18,2469.330606666667
2017-09-19,2470.719555
2017-09-20,2472.8788750000003
2017-09-21,2474.5067066666666
2017-09-22,2475.9377416666666
2017-09-25,2476.4510099999998
2017-09-26,2476.97011
2017-09-27,2477.5156683333335
2017-09-28,2477.743075
2017-09-29,2478.1482583333336
2017-10-09,2479.34418
2017-10-10,2481.499013333333
2017-10-11,2483.5919216666666
2017-10-12,2485.6449833333336
2017-10-13,2488.0954383333333
2017-10-16,2492.0152583333333
2017-10-17,2495.593521666667
2017-10-18,2498.2437516666664
2017-10-19,2500.257766666667
2017-10-20,2502.857805
2017-10-23,2505.4643849999998
2017-10-24,2507.821095
2017-10-25,2510.4669233333334
2017-10-26,2512.711825
2017-10-27,2514.682918333333
2017-10-30,2515.3050083333337
2017-10-31,2516.292628333333
2017-11-01,2517.7223700000004
2017-11-02,2518.4232899999997
2017-11-03,2518.9521583333335
2017-11-06,2519.5417350000002
2017-11-07,2520.1592916666664
2017-11-08,2520.7622499999998
2017-11-09,2521.9948200000003
2017-11-10,2523.844561666667
2017-11-13,2524.9221350000003
2017-11-14,2525.4792233333333
2017-11-15,2525.502975
2017-11-16,2525.0897099999997
2017-11-17,2523.1335200000003
2017-11-20,2520.8621049999997
2017-11-21,2518.7761916666664
2017-11-22,2516.762695
2017-11-23,2514.2062933333336
2017-11-24,2511.3610833333337
2017-11-27,2507.6635433333336
2017-11-28,2504.451065
2017-11-29,2501.2443300000004
2017-11-30,2497.740103333333
2017-12-01,2494.3669099999997
2017-12-04,2490.2355383333334
2017-12-05,2485.03172
2017-12-06,2480.0491066666664
2017-12-07,2475.1238183333335
2017-12-08,2470.470683333333
2017-12-11,2465.732471666667
2017-12-12,2460.724186666667
2017-12-13,2455.7587599999997
2017-12-14,2450.86344
2017-12-15,2446.1833666666666
2017-12-18,2440.957641666667
2017-12-19,2436.075496666667
2017-12-20,2430.4296449999997
2017-12-21,2425.1940000000004
2017-12-22,2420.015716666667
2017-12-25,2414.8866783333333
2017-12-26,2410.1226383333333
