date,000905.SH_年化波动率_20日
2005-02-01,22.393106039338747
2005-02-02,29.468409768260393
2005-02-03,30.0300168452931
2005-02-04,30.786708300658155
2005-02-16,30.878734678391822
2005-02-17,30.944142254979816
2005-02-18,31.181789127159664
2005-02-21,31.86304659301315
2005-02-22,32.960194596113865
2005-02-23,32.02165219596598
2005-02-24,31.742422333415078
2005-02-25,31.652740152581693
2005-02-28,31.177230200403955
2005-03-01,30.7598509451052
2005-03-02,30.51937962572705
2005-03-03,30.405625691376393
2005-03-04,30.24429477348224
2005-03-07,29.550724175742754
2005-03-08,29.252083440128278
2005-03-09,26.198437319148738
2005-03-10,28.00730092397717
2005-03-11,21.379498697145884
2005-03-14,19.865771876195478
2005-03-15,19.988461795667906
2005-03-16,20.09270452719269
2005-03-17,20.577559754154294
2005-03-18,21.553874116100562
2005-03-21,20.49364558806963
2005-03-22,19.931043586080442
2005-03-23,19.180876654911074
2005-03-24,19.673097044664786
2005-03-25,19.633349533268046
2005-03-28,19.683071085743933
2005-03-29,19.590711561303404
2005-03-30,21.295202672051616
2005-03-31,21.512171689812355
2005-04-01,25.69890097770246
2005-04-04,26.067673419691328
2005-04-05,24.10969999568822
2005-04-06,25.45932514009127
2005-04-07,25.25279628096339
2005-04-08,26.27725150061998
2005-04-11,26.28271011886113
2005-04-12,26.89716379364152
2005-04-13,28.436756780683943
2005-04-14,28.575646624016258
2005-04-15,28.728869800506708
2005-04-18,28.98952367252365
2005-04-19,27.375064706999254
2005-04-20,28.21713073049161
2005-04-21,28.377096916476752
2005-04-22,28.49916596352522
2005-04-25,28.937937742291496
2005-04-26,29.859016761081232
2005-04-27,28.67042813710285
2005-04-28,29.98677267033471
2005-04-29,27.121255156058755
2005-05-09,28.728203009143773
2005-05-10,28.743709994820104
2005-05-11,27.451668647937332
2005-05-12,26.356440074511035
2005-05-13,25.41178763707413
2005-05-16,25.295262256458468
2005-05-17,25.681927746420573
2005-05-18,23.728416788727706
2005-05-19,23.643348219493046
2005-05-20,22.7472386316416
2005-05-23,24.368684332482268
2005-05-24,25.761337126287515
2005-05-25,25.216601072703686
2005-05-26,24.85999319802248
2005-05-27,24.81106668219287
2005-05-30,24.50376162611277
2005-05-31,23.47486262657173
2005-06-01,23.935171387301406
2005-06-02,21.73733575930522
2005-06-03,21.45066892404249
2005-06-06,19.61307714767735
2005-06-07,19.6663325383996
2005-06-08,33.454126529724526
2005-06-09,33.4690969283707
2005-06-10,34.39125625597788
2005-06-13,34.22790659351854
2005-06-14,34.72378744514294
2005-06-15,35.84310888759819
2005-06-16,36.05610360578143
2005-06-17,36.01775487716396
2005-06-20,35.68139310627912
2005-06-21,35.31853715171784
2005-06-22,35.328921725738866
2005-06-23,35.24277693933
2005-06-24,35.04450736817621
2005-06-27,35.99059430224812
2005-06-28,36.70198962237223
2005-06-29,35.7212988584448
2005-06-30,36.958294326106724
2005-07-01,39.66637063382852
2005-07-04,39.48584568257217
2005-07-05,39.48936281400095
2005-07-06,27.23246900020733
2005-07-07,26.933985606225207
2005-07-08,28.075198979611354
2005-07-11,27.8631883154707
2005-07-12,31.10459938713781
2005-07-13,30.098357909185452
2005-07-14,29.724040297041448
2005-07-15,30.55223370790735
2005-07-18,28.440786936630463
2005-07-19,29.061996148043
2005-07-20,29.217634887454906
2005-07-21,29.20481914496138
2005-07-22,30.824010453715772
2005-07-25,28.597071012144404
2005-07-26,30.199018058082743
2005-07-27,31.364846462088746
2005-07-28,30.109191256694817
2005-07-29,26.850419444845613
2005-08-01,26.543334104687037
2005-08-02,27.048668980622715
2005-08-03,27.140239618506502
2005-08-04,27.230276399892183
2005-08-05,25.75107572835921
2005-08-08,25.335939354767493
2005-08-09,23.49415925594186
2005-08-10,22.993156283773853
2005-08-11,22.954789688192097
2005-08-12,22.1354027932119
2005-08-15,20.072704603536486
2005-08-16,20.360943365174354
2005-08-17,20.574514598422276
2005-08-18,26.647894919046784
2005-08-19,26.115559629550006
2005-08-22,25.936528273428422
2005-08-23,26.616162381613528
2005-08-24,26.257701943090694
2005-08-25,26.162022778451206
2005-08-26,25.964078253645194
2005-08-29,26.5292550507705
2005-08-30,26.418388161127343
2005-08-31,27.041592222417986
2005-09-01,27.525817232208322
2005-09-02,26.241135601317893
2005-09-05,26.147316497659805
2005-09-06,27.692951923367527
2005-09-07,29.045841056252524
2005-09-08,28.934411469900084
2005-09-09,28.210280431974372
2005-09-12,26.769395582060866
2005-09-13,27.681236984659556
2005-09-14,27.352216828923083
2005-09-15,22.153188463990368
2005-09-16,22.193995339593563
2005-09-19,22.240615938531814
2005-09-20,21.080458526089892
2005-09-21,22.272715159943342
2005-09-22,25.723466805011657
2005-09-23,26.27207008786186
2005-09-26,25.994136244163897
2005-09-27,27.093098214229126
2005-09-28,26.24255102598359
2005-09-29,26.053957398753408
2005-09-30,25.905697323099975
2005-10-10,25.73821164395455
2005-10-11,25.555144008144424
2005-10-12,23.653429841732525
2005-10-13,23.70072871079707
2005-10-14,23.53836036892526
2005-10-17,23.50476842129592
2005-10-18,22.789313459385767
2005-10-19,22.472750740257652
2005-10-20,22.396941158683575
2005-10-21,22.73899237501511
2005-10-24,22.122514409640935
2005-10-25,23.24729420526174
2005-10-26,24.39141416788996
2005-10-27,21.85665143155708
2005-10-28,23.24713566580531
2005-10-31,23.114402637884655
2005-11-01,22.221179242159796
2005-11-02,23.497598491763533
2005-11-03,22.35902435162576
2005-11-04,22.626760225902228
2005-11-07,22.554175074440625
2005-11-08,21.109509658477677
2005-11-09,20.660799398496987
2005-11-10,22.576532398342266
2005-11-11,22.62827439942771
2005-11-14,22.677452940558872
2005-11-15,21.537791168217506
2005-11-16,21.862314577003154
2005-11-17,21.83784757725459
2005-11-18,23.110908957658243
2005-11-21,23.137651516527793
2005-11-22,22.68310732748462
2005-11-23,21.064020955189257
2005-11-24,20.992038828592285
2005-11-25,18.606993223014403
2005-11-28,18.620540307315743
2005-11-29,19.124943287566637
2005-11-30,17.6875618847847
2005-12-01,17.041862929271144
2005-12-02,17.33796176721585
2005-12-05,19.00513676724069
2005-12-06,18.68283698617773
2005-12-07,19.19820309182296
2005-12-08,16.610490776691453
2005-12-09,17.680890588696663
2005-12-12,17.766121100223835
2005-12-13,17.497628227254932
2005-12-14,17.597524079892615
2005-12-15,17.73083828692487
2005-12-16,16.243123708252092
2005-12-19,16.168223895093988
2005-12-20,14.874516775041021
2005-12-21,14.79278484975427
2005-12-22,14.858466870094459
2005-12-23,15.466897087867896
2005-12-26,15.690297547351786
2005-12-27,14.765782144351776
2005-12-28,14.76725163611433
2005-12-29,15.068173752388256
2005-12-30,14.542416975758824
2006-01-04,10.657267267972074
2006-01-05,10.984744372475893
2006-01-06,11.016478605266839
2006-01-09,11.225164231437589
2006-01-10,10.495390763368421
2006-01-11,11.096420180575343
2006-01-12,12.617077353520312
2006-01-13,12.55666871033705
2006-01-16,13.603569755493144
2006-01-17,13.731645156730076
2006-01-18,14.758188301621706
2006-01-19,14.792589656764884
2006-01-20,14.100754850255907
2006-01-23,14.107604006894231
2006-01-24,14.228466564265025
2006-01-25,14.531458015909838
2006-02-06,15.727785289665459
2006-02-07,15.825508382332654
2006-02-08,15.848912724254896
2006-02-09,16.64373418017933
2006-02-10,16.549531378366943
2006-02-13,16.667701813384074
2006-02-14,16.613577797919557
2006-02-15,16.30992080224254
2006-02-16,19.828064649650095
2006-02-17,20.061861890440696
2006-02-20,18.807093605503248
2006-02-21,19.58557131109642
2006-02-22,18.86003628870498
2006-02-23,18.862993638570753
2006-02-24,17.696408151310088
2006-02-27,17.400669833415087
2006-02-28,17.38261748736389
2006-03-01,17.322192594378954
2006-03-02,18.668730945531326
2006-03-03,18.655762660365053
2006-03-06,16.452786577181307
2006-03-07,18.384322913925708
2006-03-08,18.324461650830113
2006-03-09,17.92815703190174
2006-03-10,17.255269795247557
2006-03-13,17.635445216954245
2006-03-14,17.289019465477885
2006-03-15,17.996348570817656
2006-03-16,15.308392431852347
2006-03-17,15.013055430351393
2006-03-20,15.518679324557377
2006-03-21,14.379579340015322
2006-03-22,15.036809094455936
2006-03-23,15.287855539133524
2006-03-24,15.253200914861399
2006-03-27,15.528049279411782
2006-03-28,15.870314857064185
2006-03-29,15.729748121301313
2006-03-30,14.525719180952295
2006-03-31,15.075827356131082
2006-04-03,16.92495393171071
2006-04-04,13.385244705601746
2006-04-05,12.989817245618648
2006-04-06,12.325237909185956
2006-04-07,12.394338586918765
2006-04-10,13.263504757430871
2006-04-11,13.266496971894206
2006-04-12,13.412797244229527
2006-04-13,18.796653906039708
2006-04-14,19.548621741387016
2006-04-17,19.438512389899525
2006-04-18,19.440462897215017
2006-04-19,19.362210559122687
2006-04-20,19.949408585273304
2006-04-21,19.496272834532093
2006-04-24,19.996075245160846
2006-04-25,19.931183788139432
2006-04-26,20.070775057931396
2006-04-27,19.147177738562117
2006-04-28,19.198644999370952
2006-05-08,20.421250354105272
