date,000852.SH_换手率均值_120日
2015-04-14,4.6862725
2015-04-15,4.705434166666667
2015-04-16,4.7230783333333335
2015-04-17,4.750005
2015-04-20,4.784136666666667
2015-04-21,4.809473333333333
2015-04-22,4.850820000000001
2015-04-23,4.893994166666667
2015-04-24,4.922934166666666
2015-04-27,4.940834166666666
2015-04-28,4.960298333333332
2015-04-29,4.971945833333334
2015-04-30,4.985823333333332
2015-05-04,4.9977125000000004
2015-05-05,5.019541666666667
2015-05-06,5.036520833333333
2015-05-07,5.040743333333333
2015-05-08,5.0554508333333334
2015-05-11,5.071739166666666
2015-05-12,5.107669166666667
2015-05-13,5.136731666666666
2015-05-14,5.171451666666667
2015-05-15,5.201333333333334
2015-05-18,5.2289666666666665
2015-05-19,5.256919166666666
2015-05-20,5.298989166666667
2015-05-21,5.336264166666667
2015-05-22,5.376129166666667
2015-05-25,5.411821666666667
2015-05-26,5.4464125
2015-05-27,5.47977
2015-05-28,5.519873333333334
2015-05-29,5.548849166666667
2015-06-01,5.5736558333333335
2015-06-02,5.593189166666667
2015-06-03,5.6128358333333335
2015-06-04,5.6223825000000005
2015-06-05,5.64803
2015-06-08,5.657468333333333
2015-06-09,5.673583333333332
2015-06-10,5.689140833333334
2015-06-11,5.709386666666666
2015-06-12,5.7330000000000005
2015-06-15,5.7614149999999995
2015-06-16,5.779035833333334
2015-06-17,5.80109
2015-06-18,5.815384166666666
2015-06-19,5.817465
2015-06-23,5.8375125
2015-06-24,5.862245
2015-06-25,5.8893575
2015-06-26,5.904935
2015-06-29,5.926008333333333
2015-06-30,5.962289999999999
2015-07-01,5.9937483333333335
2015-07-02,6.009688333333333
2015-07-03,6.024435833333333
2015-07-06,6.055785833333333
2015-07-07,6.049165833333333
2015-07-08,6.045578333333334
2015-07-09,6.0615274999999995
2015-07-10,6.063715833333333
2015-07-13,6.081907500000001
2015-07-14,6.117845
2015-07-15,6.156935833333334
2015-07-16,6.1833125
2015-07-17,6.207678333333334
2015-07-20,6.238518333333333
2015-07-21,6.262615
2015-07-22,6.290377500000001
2015-07-23,6.324745833333333
2015-07-24,6.3618966666666665
2015-07-27,6.395488333333333
2015-07-28,6.433281666666667
2015-07-29,6.4589558333333335
2015-07-30,6.494258333333333
2015-07-31,6.511055833333333
2015-08-03,6.525648333333334
2015-08-04,6.542276666666667
2015-08-05,6.569743333333334
2015-08-06,6.591719166666666
2015-08-07,6.628655
2015-08-10,6.673509999999999
2015-08-11,6.7214599999999995
2015-08-12,6.750217500000001
2015-08-13,6.7794675
2015-08-14,6.819119166666667
2015-08-17,6.855127499999999
2015-08-18,6.898963333333333
2015-08-19,6.9309475
2015-08-20,6.94231
2015-08-21,6.940792500000001
2015-08-24,6.9290675
2015-08-25,6.91645
2015-08-26,6.934505833333334
2015-08-27,6.94681
2015-08-28,6.962993333333333
2015-08-31,6.970971666666666
2015-09-01,6.9708483333333335
2015-09-02,6.977291666666667
2015-09-07,6.963214166666668
2015-09-08,6.938349166666667
2015-09-09,6.934270833333333
2015-09-10,6.9163266666666665
2015-09-11,6.898510833333333
2015-09-14,6.880095833333333
2015-09-15,6.841065
2015-09-16,6.817803333333334
2015-09-17,6.8082400000000005
2015-09-18,6.7979525
2015-09-21,6.784410833333333
2015-09-22,6.7769916666666665
2015-09-23,6.7656358333333335
2015-09-24,6.742681666666667
2015-09-25,6.721144166666667
2015-09-28,6.686954999999999
2015-09-29,6.651285833333333
2015-09-30,6.616068333333334
2015-10-08,6.603706666666667
2015-10-09,6.586920833333333
2015-10-12,6.584438333333334
2015-10-13,6.582443333333333
2015-10-14,6.5873558333333335
2015-10-15,6.585266666666667
2015-10-16,6.587880833333333
2015-10-19,6.597069166666667
2015-10-20,6.590698333333333
2015-10-21,6.597556666666666
2015-10-22,6.593966666666668
2015-10-23,6.598104166666667
2015-10-26,6.607329166666665
2015-10-27,6.623048333333333
2015-10-28,6.632134166666668
2015-10-29,6.635939166666668
2015-10-30,6.636278333333333
2015-11-02,6.637485833333333
2015-11-03,6.637753333333333
2015-11-04,6.651179166666666
2015-11-05,6.665073333333334
2015-11-06,6.664875833333334
2015-11-09,6.670743333333333
2015-11-10,6.679249166666667
2015-11-11,6.687501666666666
2015-11-12,6.700393333333333
2015-11-13,6.707268333333333
2015-11-16,6.691569166666667
2015-11-17,6.693321666666666
2015-11-18,6.666693333333333
2015-11-19,6.640683333333333
2015-11-20,6.626504166666666
2015-11-23,6.614071666666666
2015-11-24,6.576078333333333
2015-11-25,6.562973333333333
2015-11-26,6.561108333333333
2015-11-27,6.553653333333333
2015-11-30,6.537788333333333
2015-12-01,6.517214999999999
2015-12-02,6.484026666666667
2015-12-03,6.455205
2015-12-04,6.445059166666667
2015-12-07,6.429361666666667
2015-12-08,6.4151741666666675
2015-12-09,6.388717499999999
2015-12-10,6.359520833333334
2015-12-11,6.335196666666666
2015-12-14,6.3138575
2015-12-15,6.29982
2015-12-16,6.294642499999999
2015-12-17,6.300550833333333
2015-12-18,6.3000225
2015-12-21,6.293299166666667
2015-12-22,6.2927583333333335
2015-12-23,6.285992500000001
2015-12-24,6.257320833333334
2015-12-25,6.235040833333333
2015-12-28,6.232410000000001
2015-12-29,6.21961
2015-12-30,6.198088333333333
2015-12-31,6.211645833333333
2016-01-04,6.221559999999999
2016-01-05,6.229380833333334
2016-01-06,6.244640833333333
2016-01-07,6.216176666666667
2016-01-08,6.204915833333334
2016-01-11,6.1814808333333335
2016-01-12,6.155059166666666
2016-01-13,6.130811666666665
2016-01-14,6.096591666666667
2016-01-15,6.068121666666666
2016-01-18,6.032166666666667
2016-01-19,5.997896666666667
2016-01-20,5.957066666666667
2016-01-21,5.9231875
2016-01-22,5.88597
2016-01-25,5.857456666666667
2016-01-26,5.831471666666667
2016-01-27,5.822046666666666
2016-01-28,5.805643333333333
2016-01-29,5.7848299999999995
2016-02-01,5.7528974999999996
2016-02-02,5.73763
2016-02-03,5.708834999999999
2016-02-04,5.672434999999999
2016-02-05,5.6241625
2016-02-15,5.585745
2016-02-16,5.557200833333334
2016-02-17,5.523830833333333
2016-02-18,5.494945
2016-02-19,5.449769166666667
2016-02-22,5.418855
2016-02-23,5.396435
2016-02-24,5.38462
2016-02-25,5.396711666666666
2016-02-26,5.397537499999999
2016-02-29,5.3701025
2016-03-01,5.353536666666667
2016-03-02,5.338875833333333
2016-03-03,5.335095
2016-03-04,5.334700833333333
2016-03-07,5.323754166666666
2016-03-08,5.322100833333333
2016-03-09,5.3128425
2016-03-10,5.2811625
2016-03-11,5.2588099999999995
2016-03-14,5.25452
2016-03-15,5.236031666666666
2016-03-16,5.223775
2016-03-17,5.218424166666666
2016-03-18,5.2164850000000005
2016-03-21,5.232845833333333
2016-03-22,5.235893333333334
2016-03-23,5.2275575000000005
2016-03-24,5.2296691666666675
2016-03-25,5.222743333333333
2016-03-28,5.220433333333333
2016-03-29,5.223985
2016-03-30,5.2310225
2016-03-31,5.245603333333333
2016-04-01,5.240600833333333
2016-04-05,5.239678333333333
2016-04-06,5.2240641666666665
2016-04-07,5.213816666666667
2016-04-08,5.1978591666666665
2016-04-11,5.1822375
2016-04-12,5.153828333333334
2016-04-13,5.1391124999999995
2016-04-14,5.120075
2016-04-15,5.082741666666667
2016-04-18,5.0598616666666665
2016-04-19,5.026188333333334
2016-04-20,5.0075408333333336
2016-04-21,4.9782166666666665
2016-04-22,4.946571666666666
2016-04-25,4.921508333333334
2016-04-26,4.893819166666668
2016-04-27,4.8746100000000006
2016-04-28,4.863925
2016-04-29,4.828680000000001
2016-05-03,4.791363333333333
2016-05-04,4.762594166666667
2016-05-05,4.724153333333334
2016-05-06,4.698011666666667
2016-05-09,4.666918333333333
2016-05-10,4.622274166666667
2016-05-11,4.582110833333333
2016-05-12,4.554340833333333
2016-05-13,4.509275000000001
2016-05-16,4.48161
2016-05-17,4.459851666666666
2016-05-18,4.423711666666667
2016-05-19,4.382208333333334
2016-05-20,4.357704166666666
2016-05-23,4.326601666666667
2016-05-24,4.289433333333333
2016-05-25,4.249439166666667
2016-05-26,4.218839166666667
2016-05-27,4.195085000000001
2016-05-30,4.173105
2016-05-31,4.168046666666666
2016-06-01,4.160488333333333
2016-06-02,4.1528225
2016-06-03,4.143529166666666
2016-06-06,4.134246666666667
2016-06-07,4.1235808333333335
2016-06-08,4.118385
2016-06-13,4.120235833333333
2016-06-14,4.107513333333333
2016-06-15,4.102083333333334
2016-06-16,4.08592
2016-06-17,4.072704166666667
2016-06-20,4.057908333333334
2016-06-21,4.048530833333333
2016-06-22,4.029974999999999
2016-06-23,4.026745833333333
2016-06-24,4.032876666666667
2016-06-27,4.0199066666666665
2016-06-28,4.023475833333333
2016-06-29,4.022658333333333
2016-06-30,4.019609999999999
2016-07-01,4.0167125
2016-07-04,4.005299166666666
2016-07-05,4.005301666666666
2016-07-06,4.0305725
2016-07-07,4.027935
2016-07-08,4.02053
2016-07-11,4.022719166666667
2016-07-12,4.028619166666667
2016-07-13,4.032308333333334
2016-07-14,4.031390833333333
2016-07-15,4.032026666666666
2016-07-18,4.025635
2016-07-19,4.016791666666666
