date,932000.CSI_换手率均值_60日
2025-01-03,7.972575
2025-01-06,7.964905
2025-01-07,7.959043333333333
2025-01-08,7.964520000000001
2025-01-09,7.966513333333333
2025-01-10,7.960865
2025-01-13,7.917863333333333
2025-01-14,7.889948333333333
2025-01-15,7.861628333333333
2025-01-16,7.844943333333333
2025-01-17,7.831411666666667
2025-01-20,7.80356
2025-01-21,7.751873333333334
2025-01-22,7.678516666666666
2025-01-23,7.6417633333333335
2025-01-24,7.578008333333333
2025-01-27,7.498708333333334
2025-02-05,7.468988333333333
2025-02-06,7.427606666666666
2025-02-07,7.389844999999999
2025-02-10,7.341116666666666
2025-02-11,7.2804166666666665
2025-02-12,7.243754999999999
2025-02-13,7.21085
2025-02-14,7.197046666666666
2025-02-17,7.20577
2025-02-18,7.2152183333333335
2025-02-19,7.210101666666666
2025-02-20,7.2221166666666665
2025-02-21,7.234285
2025-02-24,7.242141666666667
2025-02-25,7.225835
2025-02-26,7.237444999999999
2025-02-27,7.255014999999999
2025-02-28,7.263726666666667
2025-03-03,7.242028333333333
2025-03-04,7.201203333333333
2025-03-05,7.158765000000001
2025-03-06,7.127136666666667
2025-03-07,7.097681666666667
2025-03-10,7.063881666666666
2025-03-11,7.0019166666666655
2025-03-12,6.9679633333333335
2025-03-13,6.905293333333333
2025-03-14,6.859183333333333
2025-03-17,6.797548333333334
2025-03-18,6.732706666666666
2025-03-19,6.690556666666667
2025-03-20,6.658951666666667
2025-03-21,6.662391666666666
2025-03-24,6.664443333333334
2025-03-25,6.645216666666667
2025-03-26,6.608625
2025-03-27,6.60043
2025-03-28,6.584693333333333
2025-03-31,6.582533333333333
2025-04-01,6.557625
2025-04-02,6.538116666666666
2025-04-03,6.526973333333333
2025-04-07,6.523746666666667
2025-04-08,6.535338333333333
2025-04-09,6.581865
2025-04-10,6.616861666666667
2025-04-11,6.614156666666667
2025-04-14,6.620645
2025-04-15,6.614343333333333
2025-04-16,6.629883333333334
2025-04-17,6.614211666666667
2025-04-18,6.600721666666667
2025-04-21,6.582716666666667
2025-04-22,6.5843
2025-04-23,6.592533333333334
2025-04-24,6.597498333333333
2025-04-25,6.611013333333333
2025-04-28,6.6065966666666665
2025-04-29,6.600493333333333
2025-04-30,6.613198333333333
2025-05-06,6.632983333333334
2025-05-07,6.6520866666666665
2025-05-08,6.635578333333333
2025-05-09,6.618241666666666
2025-05-12,6.600511666666667
2025-05-13,6.587455
2025-05-14,6.565665
2025-05-15,6.5520933333333335
2025-05-16,6.528705
2025-05-19,6.510180000000001
2025-05-20,6.506963333333333
2025-05-21,6.494216666666666
2025-05-22,6.465414999999999
2025-05-23,6.4409366666666665
2025-05-26,6.408533333333334
2025-05-27,6.377466666666667
2025-05-28,6.343038333333334
2025-05-29,6.325818333333333
2025-05-30,6.321815
2025-06-03,6.318425
2025-06-04,6.316778333333333
2025-06-05,6.304445
2025-06-06,6.2845733333333325
2025-06-09,6.291145
2025-06-10,6.318943333333334
2025-06-11,6.3108
2025-06-12,6.300451666666667
2025-06-13,6.301851666666666
2025-06-16,6.282889999999999
2025-06-17,6.273048333333334
2025-06-18,6.256801666666666
2025-06-19,6.247373333333333
2025-06-20,6.211325
2025-06-23,6.1752
2025-06-24,6.181853333333334
2025-06-25,6.197056666666667
2025-06-26,6.210883333333332
2025-06-27,6.221363333333334
2025-06-30,6.233776666666667
2025-07-01,6.259901666666667
2025-07-02,6.292126666666666
2025-07-03,6.306468333333333
2025-07-04,6.309508333333333
2025-07-07,6.280431666666668
2025-07-08,6.251758333333333
2025-07-09,6.2426449999999996
2025-07-10,6.251549999999999
2025-07-11,6.263274999999999
2025-07-14,6.274318333333334
2025-07-15,6.295509999999999
2025-07-16,6.304796666666666
2025-07-17,6.316775000000001
2025-07-18,6.324878333333333
2025-07-21,6.343215
2025-07-22,6.359156666666666
2025-07-23,6.3772649999999995
2025-07-24,6.3868
2025-07-25,6.3992249999999995
2025-07-28,6.416495
2025-07-29,6.430761666666666
2025-07-30,6.437515
2025-07-31,6.42514
2025-08-01,6.405443333333333
2025-08-04,6.393106666666667
2025-08-05,6.398454999999999
2025-08-06,6.407631666666666
2025-08-07,6.41618
2025-08-08,6.427806666666667
2025-08-11,6.444756666666666
2025-08-12,6.458029999999999
2025-08-13,6.474138333333333
2025-08-14,6.504805000000001
2025-08-15,6.52353
2025-08-18,6.565456666666667
2025-08-19,6.624788333333333
2025-08-20,6.666923333333333
2025-08-21,6.706591666666666
2025-08-22,6.72468
2025-08-25,6.771456666666667
2025-08-26,6.8126050000000005
2025-08-27,6.86845
2025-08-28,6.907033333333333
2025-08-29,6.924118333333333
2025-09-01,6.938829999999999
2025-09-02,6.952373333333332
2025-09-03,6.96184
2025-09-04,6.984861666666666
2025-09-05,6.985353333333334
2025-09-08,7.0078216666666675
2025-09-09,7.01956
2025-09-10,7.029358333333334
2025-09-11,7.041191666666666
2025-09-12,7.075581666666666
2025-09-15,7.100915
2025-09-16,7.120656666666666
2025-09-17,7.131948333333333
2025-09-18,7.171761666666667
2025-09-19,7.185405
2025-09-22,7.181263333333333
2025-09-23,7.190911666666667
2025-09-24,7.180738333333334
2025-09-25,7.1803349999999995
2025-09-26,7.166905
2025-09-29,7.1580483333333325
2025-09-30,7.13164
2025-10-09,7.112251666666666
2025-10-10,7.099753333333334
2025-10-13,7.08303
2025-10-14,7.086316666666666
2025-10-15,7.062111666666667
2025-10-16,7.055898333333333
2025-10-17,7.050565000000001
2025-10-20,7.03569
2025-10-21,7.01847
2025-10-22,6.989738333333333
2025-10-23,6.963053333333334
2025-10-24,6.948176666666667
2025-10-27,6.940038333333334
2025-10-28,6.936554999999999
2025-10-29,6.92872
2025-10-30,6.925723333333333
2025-10-31,6.91779
2025-11-03,6.926518333333333
2025-11-04,6.941154999999999
2025-11-05,6.954435
2025-11-06,6.957173333333333
2025-11-07,6.955113333333333
2025-11-10,6.961763333333333
2025-11-11,6.962023333333334
2025-11-12,6.955991666666667
2025-11-13,6.945776666666666
2025-11-14,6.928396666666667
2025-11-17,6.9227566666666664
2025-11-18,6.895323333333333
2025-11-19,6.8558
2025-11-20,6.8223650000000005
2025-11-21,6.808166666666667
2025-11-24,6.78133
2025-11-25,6.732209999999999
2025-11-26,6.701583333333333
2025-11-27,6.643514999999999
2025-11-28,6.597650000000001
2025-12-01,6.584086666666667
2025-12-02,6.564378333333334
2025-12-03,6.531773333333334
2025-12-04,6.515711666666666
2025-12-05,6.4925516666666665
2025-12-08,6.48797
2025-12-09,6.47947
2025-12-10,6.479071666666667
2025-12-11,6.485816666666667
2025-12-12,6.4774400000000005
2025-12-15,6.450756666666667
2025-12-16,6.438255
2025-12-17,6.4105566666666665
2025-12-18,6.38113
2025-12-19,6.332501666666667
2025-12-22,6.3127483333333325
2025-12-23,6.3149733333333335
2025-12-24,6.288989999999999
2025-12-25,6.288716666666667
2025-12-26,6.296468333333334
2025-12-29,6.305175
2025-12-30,6.32176
2025-12-31,6.341611666666667
2026-01-05,6.354728333333333
2026-01-06,6.369924999999999
2026-01-07,6.392523333333333
2026-01-08,6.4068933333333336
2026-01-09,6.451726666666667
2026-01-12,6.515843333333333
2026-01-13,6.587601666666667
2026-01-14,6.676055000000001
2026-01-15,6.703386666666666
2026-01-16,6.734698333333333
2026-01-19,6.761303333333332
2026-01-20,6.792646666666666
2026-01-21,6.805681666666667
2026-01-22,6.821588333333334
2026-01-23,6.850111666666666
2026-01-26,6.88192
2026-01-27,6.901929999999999
2026-01-28,6.915675000000001
2026-01-29,6.939426666666667
2026-01-30,6.944861666666667
2026-02-02,6.942311666666667
2026-02-03,6.9372766666666665
2026-02-04,6.928615
2026-02-05,6.911661666666666
2026-02-06,6.90325
2026-02-09,6.893153333333333
2026-02-10,6.8748499999999995
2026-02-11,6.85111
2026-02-12,6.83106
2026-02-13,6.807718333333333
2026-02-24,6.800891666666667
2026-02-25,6.78224
