date,000300.SH_换手率均值_20日
2005-05-12,1.06908
2005-05-13,1.05071
2005-05-16,1.01274
2005-05-17,1.00455
2005-05-18,0.96417
2005-05-19,0.9399799999999999
2005-05-20,0.92363
2005-05-23,0.91616
2005-05-24,0.9147749999999999
2005-05-25,0.9060050000000001
2005-05-26,0.8891899999999999
2005-05-27,0.874015
2005-05-30,0.8515550000000001
2005-05-31,0.828365
2005-06-01,0.81348
2005-06-02,0.789245
2005-06-03,0.77256
2005-06-06,0.7742850000000001
2005-06-07,0.7855800000000001
2005-06-08,0.89481
2005-06-09,0.9997050000000002
2005-06-10,1.0504900000000001
2005-06-13,1.08419
2005-06-14,1.1093600000000001
2005-06-15,1.12555
2005-06-16,1.1386850000000002
2005-06-17,1.17402
2005-06-20,1.22732
2005-06-21,1.242825
2005-06-22,1.257025
2005-06-23,1.269595
2005-06-24,1.2742799999999999
2005-06-27,1.31707
2005-06-28,1.331685
2005-06-29,1.344215
2005-06-30,1.34958
2005-07-01,1.3587099999999999
2005-07-04,1.3572400000000002
2005-07-05,1.333285
2005-07-06,1.21317
2005-07-07,1.0877599999999998
2005-07-08,1.0174299999999998
2005-07-11,0.983525
2005-07-12,0.9850700000000001
2005-07-13,0.9747450000000001
2005-07-14,0.9661100000000001
2005-07-15,0.9374100000000001
2005-07-18,0.8887500000000002
2005-07-19,0.8662650000000001
2005-07-20,0.8569699999999999
2005-07-21,0.85136
2005-07-22,0.9077750000000002
2005-07-25,0.88576
2005-07-26,0.936345
2005-07-27,0.978705
2005-07-28,1.0217100000000001
2005-07-29,1.040315
2005-08-01,1.052635
2005-08-02,1.07978
2005-08-03,1.162775
2005-08-04,1.20158
2005-08-05,1.255465
2005-08-08,1.31317
2005-08-09,1.333145
2005-08-10,1.385915
2005-08-11,1.46352
2005-08-12,1.5545149999999999
2005-08-15,1.61973
2005-08-16,1.6890699999999998
2005-08-17,1.7471899999999998
2005-08-18,1.8685550000000002
2005-08-19,1.8683150000000002
2005-08-22,1.893755
2005-08-23,1.86285
2005-08-24,1.84072
2005-08-25,1.819085
2005-08-26,1.82143
2005-08-29,1.8358
2005-08-30,1.8261850000000002
2005-08-31,1.77512
2005-09-01,1.8056050000000003
2005-09-02,1.79942
2005-09-05,1.78075
2005-09-06,1.7849449999999998
2005-09-07,1.77451
2005-09-08,1.75155
2005-09-09,1.6905100000000002
2005-09-12,1.638155
2005-09-13,1.604805
2005-09-14,1.5944600000000002
2005-09-15,1.5062200000000001
2005-09-16,1.46992
2005-09-19,1.45512
2005-09-20,1.46872
2005-09-21,1.4795349999999998
2005-09-22,1.4871500000000002
2005-09-23,1.47035
2005-09-26,1.441795
2005-09-27,1.435925
2005-09-28,1.410995
2005-09-29,1.366245
2005-09-30,1.3247550000000001
2005-10-10,1.2786300000000002
2005-10-11,1.22045
2005-10-12,1.18836
2005-10-13,1.13819
2005-10-14,1.111805
2005-10-17,1.106085
2005-10-18,1.083465
2005-10-19,1.0448549999999999
2005-10-20,1.028445
2005-10-21,1.017225
2005-10-24,1.0028400000000002
2005-10-25,0.970775
2005-10-26,0.9468400000000001
2005-10-27,0.91988
2005-10-28,0.9219650000000001
2005-10-31,0.931055
2005-11-01,0.925775
2005-11-02,0.9429400000000001
2005-11-03,0.943445
2005-11-04,0.944755
2005-11-07,0.9497549999999999
2005-11-08,0.9590400000000001
2005-11-09,0.9557399999999999
2005-11-10,0.954805
2005-11-11,0.9497199999999999
2005-11-14,0.9308099999999999
2005-11-15,0.91622
2005-11-16,0.9064350000000001
2005-11-17,0.88927
2005-11-18,0.9141600000000001
2005-11-21,0.9130999999999998
2005-11-22,0.9087299999999999
2005-11-23,0.893815
2005-11-24,0.903275
2005-11-25,0.905515
2005-11-28,0.8989249999999999
2005-11-29,0.8912150000000001
2005-11-30,0.869445
2005-12-01,0.846715
2005-12-02,0.8528
2005-12-05,0.8594650000000001
2005-12-06,0.8592599999999999
2005-12-07,0.850615
2005-12-08,0.8471300000000002
2005-12-09,0.861735
2005-12-12,0.8795999999999999
2005-12-13,0.8888400000000001
2005-12-14,0.90807
2005-12-15,0.937955
2005-12-16,0.911645
2005-12-19,0.9054400000000001
2005-12-20,0.905585
2005-12-21,0.90717
2005-12-22,0.8836999999999999
2005-12-23,0.878175
2005-12-26,0.90008
2005-12-27,0.91646
2005-12-28,0.9322899999999998
2005-12-29,0.9749800000000001
2005-12-30,0.995505
2006-01-04,1.037425
2006-01-05,1.104085
2006-01-06,1.184345
2006-01-09,1.23914
2006-01-10,1.2766350000000002
2006-01-11,1.337895
2006-01-12,1.3815149999999998
2006-01-13,1.413225
2006-01-16,1.427035
2006-01-17,1.443165
