date,000300.SH_对_8841431.WI_相对换手率
2009-11-30,0.3385191530049202
2009-12-01,0.311008302950458
2009-12-02,0.2579961844615486
2009-12-03,0.2547215290381125
2009-12-04,0.3529504887798314
2009-12-07,0.3803363247504823
2009-12-08,0.31031498137206937
2009-12-09,0.29886368621945336
2009-12-10,0.30717199914107796
2009-12-11,0.2730293799249767
2009-12-14,0.4150614268982531
2009-12-15,0.3522811691472193
2009-12-16,0.2764626847441065
2009-12-17,0.3000787608296141
2009-12-18,0.3598159004986028
2009-12-21,0.36483720211656556
2009-12-22,0.34505443899871713
2009-12-23,0.3627363435182669
2009-12-24,0.35408296078320417
2009-12-25,0.27384384384384386
2009-12-28,0.3126434110778704
2009-12-29,0.2888692815700115
2009-12-30,0.47661661217930956
2009-12-31,0.379243096577259
2010-01-04,0.326814405874847
2010-01-05,0.3851354545884355
2010-01-06,0.3415104298138926
2010-01-07,0.3413836365265705
2010-01-08,0.3249527889737592
2010-01-11,0.38616460365232735
2010-01-12,0.36398467432950193
2010-01-13,0.41397536046014527
2010-01-14,0.28905120178666227
2010-01-15,0.26640926640926643
2010-01-18,0.30034280023747056
2010-01-19,0.271865889212828
2010-01-20,0.2809613904566444
2010-01-21,0.29770941388598265
2010-01-22,0.37347047348820717
2010-01-25,0.35016321317059323
2010-01-26,0.37382188882477396
2010-01-27,0.39281635225079753
2010-01-28,0.37133672873006596
2010-01-29,0.3324363992172211
2010-02-01,0.35642779264545543
2010-02-02,0.3366333120431481
2010-02-03,0.3478199200022694
2010-02-04,0.2955328281490117
2010-02-05,0.270247973989421
2010-02-08,0.24474965229485396
2010-02-09,0.27534346801073084
2010-02-10,0.2735448837603937
2010-02-11,0.30287299740445717
2010-02-12,0.27681140746467375
2010-02-22,0.23787141730212988
2010-02-23,0.21911864406779663
2010-02-24,0.21217836454263772
2010-02-25,0.25079897415663843
2010-02-26,0.2049370340204248
2010-03-01,0.2090692124105012
2010-03-02,0.20891744548286603
2010-03-03,0.20796613571259145
2010-03-04,0.21442315599046133
2010-03-05,0.25180059676921496
2010-03-08,0.2523007220727736
2010-03-09,0.29334140741301445
2010-03-10,0.2644577674023769
2010-03-11,0.28921804639043874
2010-03-12,0.2566239507721719
2010-03-15,0.3053512458721105
2010-03-16,0.24620410587667518
2010-03-17,0.2571346510352751
2010-03-18,0.25279675651325173
2010-03-19,0.24823187830359578
2010-03-22,0.23978268646038275
2010-03-23,0.23163517975055026
2010-03-24,0.21175775350740877
2010-03-25,0.21029073145537885
2010-03-26,0.264957484522311
2010-03-29,0.4762353641595554
2010-03-30,0.30965757737201527
2010-03-31,0.27289690211771056
2010-04-01,0.2809127351218008
2010-04-02,0.31375982489304544
2010-04-06,0.30311250713877785
2010-04-07,0.27984998295260827
2010-04-08,0.2881060836117016
2010-04-09,0.23829441624365483
2010-04-12,0.27634429462928833
2010-04-13,0.29380724012382314
2010-04-14,0.30396446711669123
2010-04-15,0.2903672474011615
2010-04-16,0.30247929274618623
2010-04-19,0.43951927241229966
2010-04-20,0.385061435103584
2010-04-21,0.3364539916639949
2010-04-22,0.33165340582154407
2010-04-23,0.31374063821112036
2010-04-26,0.30587434105985317
2010-04-27,0.3547260273972603
2010-04-28,0.30071883821774686
2010-04-29,0.2992230486354965
2010-04-30,0.37103138469009894
2010-05-04,0.40329397411877477
2010-05-05,0.4557449147883452
2010-05-06,0.4115034491448011
2010-05-07,0.49244437971088373
2010-05-10,0.413394407299324
2010-05-11,0.47121898206846585
2010-05-12,0.45062624102642435
2010-05-13,0.41375936297995813
2010-05-14,0.38060092760637226
2010-05-17,0.4154105695529394
2010-05-18,0.44331248361361847
2010-05-19,0.43940873579545453
2010-05-20,0.4304474251946346
2010-05-21,0.4512176560121765
2010-05-24,0.44441393701435983
2010-05-25,0.37333499703652867
2010-05-26,0.34896401308615044
2010-05-27,0.37001437011017085
2010-05-28,0.3429825638506876
2010-05-31,0.34346827546018577
2010-06-01,0.35546603186229625
2010-06-02,0.40892370897625757
2010-06-03,0.3283851169927119
2010-06-04,0.34784531472654906
2010-06-07,0.3618201058201059
2010-06-08,0.29791063463494794
2010-06-09,0.3833274482109228
2010-06-10,0.3141047354515277
2010-06-11,0.3560337449565962
2010-06-17,0.3520449077786688
2010-06-18,0.40069608674311724
2010-06-21,0.5479698831354797
2010-06-22,0.3667994222941923
2010-06-23,0.3324621014113957
2010-06-24,0.30168969335194723
2010-06-25,0.31806467298808655
2010-06-28,0.35465674507921263
2010-06-29,0.40175010647771714
2010-06-30,0.43005902661766343
2010-07-01,0.4106365454759383
2010-07-02,0.4208715596330276
2010-07-05,0.4193508804221118
2010-07-06,0.4076510132030759
2010-07-07,0.3770703805023626
2010-07-08,0.3536203522504892
2010-07-09,0.4277345096147219
2010-07-12,0.4287195438050803
2010-07-13,0.35523868567885925
2010-07-14,0.35502746167929067
2010-07-15,0.32847499232893523
2010-07-16,0.33934252386002123
2010-07-19,0.44427823485415113
2010-07-20,0.4002769359389696
2010-07-21,0.38693033001571503
2010-07-22,0.3774160130235311
2010-07-23,0.3990344745883189
2010-07-26,0.3204078125894954
2010-07-27,0.2926540951308753
2010-07-28,0.36905209600707883
2010-07-29,0.4270404495850486
2010-07-30,0.3503425596053713
2010-08-02,0.33762583795987006
2010-08-03,0.38360444812057715
2010-08-04,0.3921389150625925
2010-08-05,0.33975629086586084
2010-08-06,0.36322635776680595
2010-08-09,0.3377871490400622
2010-08-10,0.35771072263667747
2010-08-11,0.3388611328477698
2010-08-12,0.34843901912066544
2010-08-13,0.3873267570142282
2010-08-16,0.4104029924483026
2010-08-17,0.36824415165367036
2010-08-18,0.3459773770044974
2010-08-19,0.3634125431404014
2010-08-20,0.34334906601076914
2010-08-23,0.2657339137874632
2010-08-24,0.3120384396894528
2010-08-25,0.30454796945889123
2010-08-26,0.28907664453832227
2010-08-27,0.28662255092772804
2010-08-30,0.31062198054550577
2010-08-31,0.28588509595265144
2010-09-01,0.31893504617840446
2010-09-02,0.27668090605592854
2010-09-03,0.28119950996928433
2010-09-06,0.3805377244394827
2010-09-07,0.3733715537532919
2010-09-08,0.3578043669303049
2010-09-09,0.3444364596888535
2010-09-10,0.30922372437854334
2010-09-13,0.30265304015691136
2010-09-14,0.30543556515478765
2010-09-15,0.31792802706117296
2010-09-16,0.35053001998436006
2010-09-17,0.3476254921259843
2010-09-20,0.35746488075792227
2010-09-21,0.32246813104679645
2010-09-27,0.3818396818002652
2010-09-28,0.4079192048733568
2010-09-29,0.4255341251428374
2010-09-30,0.5430574364693698
2010-10-08,0.5827793179554814
2010-10-11,0.6970576298701299
2010-10-12,0.5910261914984972
2010-10-13,0.6393388970708559
2010-10-14,0.7802701398938736
2010-10-15,0.923943158459201
2010-10-18,1.0872102523401572
2010-10-19,0.7331243909505122
2010-10-20,0.7826997245179064
2010-10-21,0.6453976939613054
2010-10-22,0.5643090117008417
2010-10-25,0.5760041809765567
2010-10-26,0.5571902654867257
2010-10-27,0.46519756569258885
2010-10-28,0.44054214065209113
2010-10-29,0.46423271648044695
2010-11-01,0.4632684177697692
2010-11-02,0.48601398601398604
2010-11-03,0.4815441374966256
2010-11-04,0.45625103768885933
2010-11-05,0.4682819880382389
2010-11-08,0.3698094296810836
2010-11-09,0.3874851210655577
2010-11-10,0.40539193620989006
2010-11-11,0.42478314024567737
2010-11-12,0.47820420190686674
2010-11-15,0.4628010166716926
2010-11-16,0.4181373630414001
2010-11-17,0.44318528305722127
2010-11-18,0.4341893300483275
2010-11-19,0.4369027014824291
2010-11-22,0.35117833558836004
2010-11-23,0.3769693297287219
2010-11-24,0.36184150041371704
2010-11-25,0.3465283573784826
2010-11-26,0.3105936599423631
2010-11-29,0.28405081970993107
2010-11-30,0.37025015505478603
2010-12-01,0.31699884953826063
2010-12-02,0.3023954236682159
2010-12-03,0.295032190952796
2010-12-06,0.36838131193959417
2010-12-07,0.38330542478910623
2010-12-08,0.3947368421052631
2010-12-09,0.44794417816035736
2010-12-10,0.4635414630331939
2010-12-13,0.3805411168865787
2010-12-14,0.2989449563183272
2010-12-15,0.2671251582789185
2010-12-16,0.26608334382475135
2010-12-17,0.236124841124135
2010-12-20,0.2929178619364687
2010-12-21,0.3500073605181805
2010-12-22,0.31896446078431373
2010-12-23,0.3315284541027691
2010-12-24,0.30702378722607226
2010-12-27,0.3562484991938527
2010-12-28,0.3246415109004003
2010-12-29,0.3538729605575796
2010-12-30,0.39198435972629525
2010-12-31,0.419904567143831
2011-01-04,0.4629376170580608
2011-01-05,0.4403337763993502
2011-01-06,0.33249398259581564
2011-01-07,0.6165450291580822
2011-01-10,0.5426610390122677
2011-01-11,0.5439178443222612
2011-01-12,0.5980225025571088
2011-01-13,0.569450974246461
2011-01-14,0.5218688799776182
2011-01-17,0.5971198500276937
2011-01-18,0.538521307752077
2011-01-19,0.5297900848593122
2011-01-20,0.5904059040590406
2011-01-21,0.755487594337296
2011-01-24,0.7109832581765406
2011-01-25,0.6116076748897629
2011-01-26,0.6515596988167801
2011-01-27,0.8875038473376423
2011-01-28,0.6496479740042341
2011-01-31,0.6353398760797793
2011-02-01,0.6139277732031526
2011-02-09,0.597532036070242
2011-02-10,0.4889875603481693
2011-02-11,0.5322282371137487
2011-02-14,0.7875236999968919
2011-02-15,0.6196317357162199
2011-02-16,0.562140645731977
2011-02-17,0.525554675118859
2011-02-18,0.5014659952833195
2011-02-21,0.45713575747535823
2011-02-22,0.5167122280673542
2011-02-23,0.45276872964169385
2011-02-24,0.3891787277011107
2011-02-25,0.400143141647996
2011-02-28,0.44608336126941556
2011-03-01,0.45909102216473047
2011-03-02,0.40570782299010993
2011-03-03,0.5524501192941979
2011-03-04,0.5352185089974293
2011-03-07,0.6042439275978093
2011-03-08,0.4639237515097411
2011-03-09,0.4093807495526376
2011-03-10,0.4265835058570717
2011-03-11,0.33063086486869786
2011-03-14,0.29146778699161957
2011-03-15,0.4393622869708631
2011-03-16,0.3872788681829991
2011-03-17,0.4368241669323003
2011-03-18,0.38384051633139304
2011-03-21,0.38058776117552234
2011-03-22,0.4099417422179324
2011-03-23,0.4277714285714286
2011-03-24,0.29876688197298884
2011-03-25,0.3872422680412371
2011-03-28,0.40905788326471304
2011-03-29,0.4310606808090775
2011-03-30,0.3902193213994337
2011-03-31,0.3578950181740432
2011-04-01,0.4189926211100417
2011-04-06,0.6176279791284727
2011-04-07,0.4690720269800059
2011-04-08,0.39212069981300746
2011-04-11,0.4973612039363002
2011-04-12,0.5533725572599285
2011-04-13,0.4794754238191705
2011-04-14,0.45986316132427757
2011-04-15,0.4072992700729927
2011-04-18,0.39470365699873894
2011-04-19,0.37295814190913734
2011-04-20,0.3934369967528182
2011-04-21,0.38331471514166754
2011-04-22,0.3648043810225896
2011-04-25,0.431448773204879
2011-04-26,0.37622905200667867
2011-04-27,0.4258216273522396
2011-04-28,0.44944914684938875
2011-04-29,0.5002268396697214
2011-05-03,0.5041941816883811
2011-05-04,0.5352817066499961
2011-05-05,0.5038705465398247
2011-05-06,0.523697664778223
2011-05-09,0.36975782634376847
2011-05-10,0.3063096111518709
2011-05-11,0.338990138341987
2011-05-12,0.2929558337269721
2011-05-13,0.3050028788945045
2011-05-16,0.32033076305781377
2011-05-17,0.34172803787480277
2011-05-18,0.2922410970863192
2011-05-19,0.2770612400878953
2011-05-20,0.2718232431107532
2011-05-23,0.32084755403868037
2011-05-24,0.308373117884686
2011-05-25,0.33114740403491916
2011-05-26,0.24437898870888564
2011-05-27,0.27914507772020725
2011-05-30,0.28259902091677797
2011-05-31,0.3775919890416135
2011-06-01,0.29919189575841937
2011-06-02,0.4268567746093121
2011-06-03,0.3707071182927404
2011-06-07,0.3245012742771773
2011-06-08,0.3295834133230947
2011-06-09,0.34446499147902393
2011-06-10,0.3623679917575341
2011-06-13,0.35407339026078927
2011-06-14,0.4299899930721269
2011-06-15,0.3658022958130316
2011-06-16,0.34779844895537565
2011-06-17,0.39568865740740744
2011-06-20,0.40455641919056556
2011-06-21,0.42979249266258174
2011-06-22,0.3608297623685236
2011-06-23,0.35777298568908056
2011-06-24,0.4973487622674674
2011-06-27,0.38392488041103173
2011-06-28,0.39781113871188395
2011-06-29,0.38644909283393564
2011-06-30,0.4451840391465477
2011-07-01,0.39594031085225906
2011-07-04,0.4597093417778783
2011-07-05,0.3651768238732338
2011-07-06,0.3621885886589186
2011-07-07,0.3723426265970103
2011-07-08,0.3483667660612632
2011-07-11,0.3316532606068975
2011-07-12,0.35528235695880295
2011-07-13,0.36448409358693823
2011-07-14,0.3260382048580152
2011-07-15,0.28323739833609096
2011-07-18,0.32297282725900367
2011-07-19,0.3298132364001003
2011-07-20,0.2923951048951049
2011-07-21,0.2824263701969963
2011-07-22,0.260937555531862
2011-07-25,0.35490874004985123
2011-07-26,0.33235168752664
2011-07-27,0.3482181977508398
2011-07-28,0.37629888157372887
2011-07-29,0.3587260344080942
2011-08-01,0.29121550820817327
2011-08-02,0.2827176878271769
2011-08-03,0.28467317806160786
2011-08-04,0.24455288243304582
2011-08-05,0.34262114927859905
2011-08-08,0.40005138012730856
2011-08-09,0.4419295469955765
2011-08-10,0.38755351785052083
2011-08-11,0.37636334038743285
2011-08-12,0.32664898423154276
2011-08-15,0.37869593285990966
2011-08-16,0.3255313600208632
2011-08-17,0.25685985811805645
2011-08-18,0.30254458794587946
2011-08-19,0.3400831160365059
2011-08-22,0.29042787825319805
2011-08-23,0.24096015951531882
2011-08-24,0.23488982524003593
2011-08-25,0.4614720340108941
2011-08-26,0.31555667433831985
2011-08-29,0.3394963340771438
2011-08-30,0.30080624751437146
2011-08-31,0.25843772108701984
2011-09-01,0.26198399136613004
2011-09-02,0.2683388547089446
2011-09-05,0.32279933249895704
2011-09-06,0.3411087369420703
2011-09-07,0.3077290989095083
2011-09-08,0.24392650721300693
2011-09-09,0.31929439052676556
2011-09-13,0.31627650447358746
2011-09-14,0.35274342658182256
2011-09-15,0.2877484709480122
2011-09-16,0.30421118793211815
2011-09-19,0.29318169961917684
2011-09-20,0.28700748563802003
2011-09-21,0.41945828986515205
2011-09-22,0.3575779008998389
2011-09-23,0.4046447549694942
2011-09-26,0.47794768103121443
2011-09-27,0.38294257560312606
2011-09-28,0.35067765081052354
2011-09-29,0.3469961240310077
2011-09-30,0.4538388208550268
2011-10-10,0.5043357933579335
2011-10-11,0.4801194698525294
2011-10-12,0.5188653263563757
2011-10-13,0.45136459062281314
2011-10-14,0.36404581850533807
2011-10-17,0.32996632996632996
2011-10-18,0.3090750275836705
2011-10-19,0.3225649744959922
2011-10-20,0.358528357579591
2011-10-21,0.358499859273853
2011-10-24,0.43979988882712623
2011-10-25,0.4117842876165113
2011-10-26,0.4537124572758345
2011-10-27,0.3451745124829214
2011-10-28,0.42270748393338403
2011-10-31,0.3305607727394687
2011-11-01,0.3434045956951716
2011-11-02,0.3330806779249917
2011-11-03,0.3346746218953795
2011-11-04,0.3309021473736931
2011-11-07,0.294720012181659
2011-11-08,0.33165543557684496
2011-11-09,0.2978881895042646
2011-11-10,0.28387956821433213
2011-11-11,0.23611635814129206
2011-11-14,0.24194781757562783
2011-11-15,0.2155000302498639
2011-11-16,0.26129924169837665
2011-11-17,0.22068484603809593
2011-11-18,0.2634146341463415
2011-11-21,0.21098240339552568
2011-11-22,0.23321106094808128
2011-11-23,0.23866032462119358
2011-11-24,0.2614498028510767
2011-11-25,0.21138801098388685
2011-11-28,0.24404927810914767
2011-11-29,0.2407294261409033
2011-11-30,0.2560068041675526
2011-12-01,0.3786740292873868
2011-12-02,0.2742805755395684
2011-12-05,0.3367818215407353
2011-12-06,0.29882070757545476
2011-12-07,0.29240972733972
2011-12-08,0.2700484468509547
2011-12-09,0.30210790094339623
2011-12-12,0.3059517953762912
2011-12-13,0.3324225367506421
2011-12-14,0.32758489705994076
2011-12-15,0.38550135501355015
2011-12-16,0.371641521908998
2011-12-19,0.40001238620177126
2011-12-20,0.34311287916459476
2011-12-21,0.3307414779795969
2011-12-22,0.3067785794924655
2011-12-23,0.36831812255541063
2011-12-26,0.41528871959137736
2011-12-27,0.35245785522028616
2011-12-28,0.3791208791208791
2011-12-29,0.3789792824658919
2011-12-30,0.4125457255114483
2012-01-04,0.42769784172661873
2012-01-05,0.45666973321067156
2012-01-06,0.4507917714962261
2012-01-09,0.469721767594108
2012-01-10,0.5486821234517903
2012-01-11,0.43575398295665063
2012-01-12,0.4113648248213352
2012-01-13,0.40292570822468726
2012-01-16,0.4041914169391978
2012-01-17,0.5650862642480152
2012-01-18,0.5651689400017831
2012-01-19,0.6561831153388823
2012-01-20,0.6781349877796579
2012-01-30,0.5453167435103897
2012-01-31,0.43210839954597047
2012-02-01,0.4282719930953702
2012-02-02,0.44014344478430545
2012-02-03,0.3758121509175881
2012-02-06,0.3364242903991858
2012-02-07,0.3752926002006401
2012-02-08,0.4572884979034778
2012-02-09,0.36822130916162216
2012-02-10,0.44303521459461426
2012-02-13,0.35388906104741247
2012-02-14,0.304983996342021
2012-02-15,0.33268595280885843
2012-02-16,0.3065864164075648
2012-02-17,0.30007402501266217
2012-02-20,0.3920390271493212
2012-02-21,0.32061146324102635
2012-02-22,0.375479213343291
2012-02-23,0.3914268011040387
2012-02-24,0.46874223731059034
2012-02-27,0.47771657486229346
2012-02-28,0.42999690811479324
2012-02-29,0.4268131868131868
2012-03-01,0.326189539913488
2012-03-02,0.42170164416521855
2012-03-05,0.419465591879385
2012-03-06,0.39410557372843313
2012-03-07,0.3613700132228207
2012-03-08,0.369730612244898
2012-03-09,0.35521891018315976
2012-03-12,0.4075698667464194
2012-03-13,0.340181769738595
2012-03-14,0.4066511751933259
2012-03-15,0.4196134868421053
2012-03-16,0.3640212650813357
2012-03-19,0.35721706280497406
2012-03-20,0.3855592260500236
2012-03-21,0.4010539258738802
2012-03-22,0.34734356552538376
2012-03-23,0.34786869181773644
2012-03-26,0.3415366146458583
2012-03-27,0.36008555278301163
2012-03-28,0.36303898405197876
2012-03-29,0.4137931034482759
2012-03-30,0.36624893049474055
2012-04-05,0.5058249668497822
2012-04-06,0.4004043515933378
2012-04-09,0.38038893453848266
2012-04-10,0.3772023615824462
2012-04-11,0.33619369913786157
2012-04-12,0.3258281649569384
2012-04-13,0.2904493755575379
2012-04-16,0.25077438127718155
2012-04-17,0.20762688153992503
2012-04-18,0.31365554799183115
2012-04-19,0.28312317535250636
2012-04-20,0.3551608342170378
2012-04-23,0.311091292362575
2012-04-24,0.3447526366488008
2012-04-25,0.3449178298063935
2012-04-26,0.32808778496087104
2012-04-27,0.3654789020576767
2012-05-02,0.5356899836690255
2012-05-03,0.4313406333234685
2012-05-04,0.417097402161509
2012-05-07,0.4461201895985946
2012-05-08,0.4058445813130651
2012-05-09,0.3824520433694746
2012-05-10,0.36901995352191685
2012-05-11,0.3265488523258176
2012-05-14,0.4029373445457775
2012-05-15,0.3785825841036681
2012-05-16,0.37643869706261385
2012-05-17,0.3234182477889485
2012-05-18,0.31776854865865983
2012-05-21,0.3451950784430316
2012-05-22,0.40678378509903157
2012-05-23,0.3602919461671519
2012-05-24,0.3615431138759288
2012-05-25,0.3320353063343717
2012-05-28,0.4809344319775596
2012-05-29,0.4933431692837321
2012-05-30,0.38101528590300054
2012-05-31,0.3382208032793346
2012-06-01,0.3810705423608649
2012-06-04,0.4197251481237656
2012-06-05,0.48326304691618344
2012-06-06,0.4227454007461727
2012-06-07,0.37344008834897846
2012-06-08,0.4494126362578051
2012-06-11,0.36976190476190474
2012-06-12,0.3968760134039563
2012-06-13,0.3811733800350263
2012-06-14,0.33182709523403525
2012-06-15,0.39523331900463293
2012-06-18,0.29994350528008346
2012-06-19,0.2703870002138123
2012-06-20,0.23653798868945172
2012-06-21,0.28310237849017583
2012-06-25,0.36857115695408305
2012-06-26,0.34532860280452776
2012-06-27,0.2872440632591344
2012-06-28,0.31175972927241963
2012-06-29,0.4074547272525275
2012-07-02,0.3969670397689173
2012-07-03,0.30204651927344456
2012-07-04,0.3211954654757815
2012-07-05,0.3417380025940337
2012-07-06,0.45620171986590874
2012-07-09,0.47963754311898266
2012-07-10,0.4486793714476764
2012-07-11,0.5084964508496451
2012-07-12,0.5373810602628002
2012-07-13,0.36152960870475
2012-07-16,0.3640146546655208
2012-07-17,0.42796668032227236
2012-07-18,0.4457220925599135
2012-07-19,0.3886193206881341
2012-07-20,0.3878784548601571
2012-07-23,0.3839545167403664
2012-07-24,0.3571249057552149
2012-07-25,0.2753272791602783
2012-07-26,0.4271894093686355
2012-07-27,0.4194662254514064
2012-07-30,0.34688165500456347
2012-07-31,0.43449623624782857
2012-08-01,0.4814420319541172
2012-08-02,0.4812607169102638
2012-08-03,0.35019186009938985
2012-08-06,0.38687178472497036
2012-08-07,0.3205857328377592
2012-08-08,0.35095557210225864
2012-08-09,0.28792917296480236
2012-08-10,0.27179853695451106
2012-08-13,0.4010191327756947
2012-08-14,0.42231325027023947
2012-08-15,0.324868751426615
2012-08-16,0.30758902883447353
2012-08-17,0.34713170522094106
2012-08-20,0.33804405520169845
2012-08-21,0.27324038583042
2012-08-22,0.26025278416121617
2012-08-23,0.22211197191161317
2012-08-24,0.24950411479215023
2012-08-27,0.37540805223068546
2012-08-28,0.3685548722800378
2012-08-29,0.28151260504201686
2012-08-30,0.306990027623016
2012-08-31,0.3184979137691238
2012-09-03,0.4102033781454671
2012-09-04,0.3208569440302217
2012-09-05,0.2801514096762966
2012-09-06,0.24078553564839494
2012-09-07,0.416970303160201
2012-09-10,0.34218414206537723
2012-09-11,0.302129610041605
2012-09-12,0.31566836103860424
2012-09-13,0.29494413936754404
2012-09-14,0.4816692008785268
2012-09-17,0.4119142753359971
2012-09-18,0.3391635400573825
2012-09-19,0.3554685314685314
2012-09-20,0.3695039458850056
2012-09-21,0.4408581972852943
2012-09-24,0.4473412493546722
2012-09-25,0.38610819721264794
2012-09-26,0.3451441784548422
2012-09-27,0.52518756698821
2012-09-28,0.6032820165792591
2012-10-08,0.42492074788121886
2012-10-09,0.26983934280280036
2012-10-10,0.1858637845256476
2012-10-11,0.20573110893032387
2012-10-12,0.22469266231271612
2012-10-15,0.24239374113556297
2012-10-16,0.30992837350342445
2012-10-17,0.3200124558854059
2012-10-18,0.3540137701445108
2012-10-19,0.2758262747051985
2012-10-22,0.3129586760577254
2012-10-23,0.28302895689371504
2012-10-24,0.31728835253245563
2012-10-25,0.3194514784370252
2012-10-26,0.3508885898566192
2012-10-29,0.36649177028678215
2012-10-30,0.46362098138747887
2012-10-31,0.5175088485578734
2012-11-01,0.47446916076845297
2012-11-02,0.3831945889698231
2012-11-05,0.37470302654684434
2012-11-06,0.34118537439099383
2012-11-07,0.3375020843755211
2012-11-08,0.3131468733452077
2012-11-09,0.34298659156309314
2012-11-12,0.3838602830472749
2012-11-13,0.3249376817615289
2012-11-14,0.3089308176100629
2012-11-15,0.3526973773610545
2012-11-16,0.3959582976292488
2012-11-19,0.39974126778783964
2012-11-20,0.2981860180718799
2012-11-21,0.30918542277277
2012-11-22,0.28270383087591733
2012-11-23,0.3700338123415047
2012-11-26,0.35442246031125363
2012-11-27,0.31649267052523394
2012-11-28,0.3807940137185616
2012-11-29,0.40177449168207024
2012-11-30,0.5040441454380528
2012-12-03,0.5269941285980237
2012-12-04,0.38867084529318724
2012-12-05,0.5667291822955739
2012-12-06,0.4679675994108984
2012-12-07,0.549187103885368
2012-12-10,0.47695255668712966
2012-12-11,0.3836106929242788
2012-12-12,0.40487660996952124
2012-12-13,0.42113348329401434
2012-12-14,0.5996396609268393
2012-12-17,0.6101809152181624
2012-12-18,0.59296066252588
2012-12-19,0.532560377617891
2012-12-20,0.4873525133344108
2012-12-21,0.47789051260695087
2012-12-24,0.4110825285708261
2012-12-25,0.48856322959908616
2012-12-26,0.3476030566646395
